Time [s],Pru00
14.006938218,0
14.106887986,1
14.106908424,0
14.206887378,1
14.206897818,0
14.306887014,1
14.306907454,0
14.406887086,1
14.406907554,0
14.506886986,1
14.506907422,0
14.606886472,1
14.606896902,0
14.706886414,1
14.706896834,0
14.806886224,1
14.806946826,0
14.906886446,1
14.906916924,0
15.006885970,1
15.006906406,0
15.106885962,1
15.106896396,0
15.206885314,1
15.206895734,0
15.306885494,1
15.306926008,0
15.406885410,1
15.406915908,0
15.506885288,1
15.506905724,0
15.606885386,1
15.606905828,0
15.706884656,1
15.706915124,0
15.806884370,1
15.806894824,0
15.906884266,1
15.906894674,0
16.006884138,1
16.006914604,0
16.106883802,1
16.106894224,0
16.206883716,1
16.206914214,0
16.306883654,1
16.306914146,0
16.406883206,1
16.406913676,0
16.506883198,1
16.506893632,0
16.606883112,1
16.606893566,0
16.706882736,1
16.706903186,0
16.806882650,1
16.806923176,0
16.906882512,1
16.906892930,0
17.006882264,1
17.006902720,0
17.106882196,1
17.106892626,0
17.206881900,1
17.206892310,0
17.306881740,1
17.306892154,0
17.406881464,1
17.406891914,0
17.506881208,1
17.506891616,0
17.606881230,1
17.606891638,0
17.706880900,1
17.706901344,0
17.806880978,1
17.806901442,0
17.906880462,1
17.906890916,0
18.006880470,1
18.006900906,0
18.106880342,1
18.106900778,0
18.206879976,1
18.206900456,0
18.306879914,1
18.306890354,0
18.406879618,1
18.406890026,0
18.506879480,1
18.506889888,0
18.606879242,1
18.606889650,0
18.706879246,1
18.706889664,0
18.806878788,1
18.806889198,0
18.906878748,1
18.906899186,0
19.006878710,1
19.006899146,0
19.106878380,1
19.106898822,0
19.206878344,1
19.206898784,0
19.306878022,1
19.306888432,0
19.406877926,1
19.406888360,0
19.506878008,1
19.506918548,0
19.606877754,1
19.606918248,0
19.706877358,1
19.706897796,0
19.806877090,1
19.806887524,0
19.906876884,1
19.906887292,0
20.006876804,1
20.006907280,0
20.106877096,1
20.106897534,0
20.206876714,1
20.206897154,0
20.306876002,1
20.306896488,0
20.406875910,1
20.406896348,0
20.506875862,1
20.506896298,0
20.606875452,1
20.606905916,0
20.706875352,1
20.706885790,0
20.806875148,1
20.806895588,0
20.906874986,1
20.906905460,0
21.006874796,1
21.006905302,0
21.106874656,1
21.106885090,0
21.206874360,1
21.206884768,0
21.306874352,1
21.306884780,0
21.406874138,1
21.406884546,0
21.506873918,1
21.506884326,0
21.606873514,1
21.606903978,0
21.706873436,1
21.706883850,0
21.806873382,1
21.806883792,0
21.906872994,1
21.906893434,0
22.006873008,1
22.006893446,0
22.106872768,1
22.106893204,0
22.206872506,1
22.206882934,0
22.306872256,1
22.306892722,0
22.406872292,1
22.406892732,0
22.506872066,1
22.506882476,0
22.606871736,1
22.606882150,0
22.706871744,1
22.706882162,0
22.806871450,1
22.806881858,0
22.906870970,1
22.906881380,0
23.006871124,1
23.006891590,0
23.106870812,1
23.106881236,0
23.206870770,1
23.206881180,0
23.306870332,1
23.306900826,0
23.406870382,1
23.406890820,0
23.506870210,1
23.506880634,0
23.606869660,1
23.606880068,0
23.706869638,1
23.706890110,0
23.806869354,1
23.806899822,0
23.906869204,1
23.906879612,0
24.006868896,1
24.006889334,0
24.106869006,1
24.106879414,0
24.206868714,1
24.206879172,0
24.306868348,1
24.306878758,0
24.406868340,1
24.406878768,0
24.506868206,1
24.506888644,0
24.606867836,1
24.606878290,0
24.706867544,1
24.706877962,0
24.806867594,1
24.806938178,0
24.906867904,1
24.906888382,0
25.006866906,1
25.006887374,0
25.106866986,1
25.106897500,0
25.206866768,1
25.206887230,0
25.306866438,1
25.306886902,0
25.406866372,1
25.406876796,0
25.506866190,1
25.506876638,0
25.606865938,1
25.606876398,0
25.706865572,1
25.706875986,0
25.806865742,1
25.806886196,0
25.906865196,1
25.906875606,0
26.006865128,1
26.006895596,0
26.106864842,1
26.106885322,0
26.206864930,1
26.206885366,0
26.306864530,1
26.306874938,0
26.406864278,1
26.406874694,0
26.506864216,1
26.506884654,0
26.606864004,1
26.606894468,0
26.706863776,1
26.706874184,0
26.806863580,1
26.806884056,0
26.906863330,1
26.906873780,0
27.006863080,1
27.006883564,0
27.106862944,1
27.106883406,0
27.206862832,1
27.206873240,0
27.306862466,1
27.306872910,0
27.406862834,1
27.406883290,0
27.506862310,1
27.506892820,0
27.606862048,1
27.606892514,0
27.706861790,1
27.706872214,0
27.806861402,1
27.806871810,0
27.906861260,1
27.906891730,0
28.006861120,1
28.006891588,0
28.106861022,1
28.106881484,0
28.206860744,1
28.206871154,0
28.306860868,1
28.306871278,0
28.406860558,1
28.406880998,0
28.506860562,1
28.506881006,0
28.606859990,1
28.606900486,0
28.706859652,1
28.706880098,0
28.806859638,1
28.806870082,0
28.906859366,1
28.906879806,0
29.006859140,1
29.006889610,0
29.106859334,1
29.106869742,0
29.206858786,1
29.206869244,0
29.306858644,1
29.306879114,0
29.406858324,1
29.406878784,0
29.506858248,1
29.506868676,0
29.606857794,1
29.606868202,0
29.706857690,1
29.706868128,0
29.806857326,1
29.806867734,0
29.906857278,1
29.906867688,0
30.006857212,1
30.006887680,0
30.106857238,1
30.106877674,0
30.206856624,1
30.206867062,0
30.306856478,1
30.306876932,0
30.406856350,1
30.406876790,0
30.506856618,1
30.506897118,0
30.606856214,1
30.606876652,0
30.706855544,1
30.706886010,0
30.806855450,1
30.806875908,0
30.906855328,1
30.906865736,0
31.006854936,1
31.006885406,0
31.106855212,1
31.106875648,0
31.206854588,1
31.206885092,0
31.306854584,1
31.306864992,0
31.406854222,1
31.406864660,0
31.506854014,1
31.506864424,0
31.606853624,1
31.606864032,0
31.706853782,1
31.706884272,0
31.806853616,1
31.806874084,0
31.906853280,1
31.906863724,0
32.006852952,1
32.006873422,0
32.106852752,1
32.106873190,0
32.206852644,1
32.206883144,0
32.306852400,1
32.306862842,0
32.406852246,1
32.406862682,0
32.506851786,1
32.506862194,0
32.606851820,1
32.606862228,0
32.706851666,1
32.706872102,0
32.806851522,1
32.806861930,0
32.906851224,1
32.906861684,0
33.006851016,1
33.006871466,0
33.106850740,1
33.106871218,0
33.206850702,1
33.206881172,0
33.306850452,1
33.306860870,0
33.406849916,1
33.406870400,0
33.506849778,1
33.506880268,0
33.606849482,1
33.606869920,0
33.706849642,1
33.706860072,0
33.806849318,1
33.806859742,0
33.906849066,1
33.906859496,0
34.006848850,1
34.006869288,0
34.106848642,1
34.106859096,0
34.206848418,1
34.206868880,0
34.306848142,1
34.306858552,0
34.406847976,1
34.406858390,0
34.506848008,1
34.506888508,0
34.606847782,1
34.606908340,0
34.706847496,1
34.706878002,0
34.806847312,1
34.806907866,0
34.906847174,1
34.906877642,0
35.006846802,1
35.006877312,0
35.106846684,1
35.106857094,0
35.206846374,1
35.206856784,0
35.306846482,1
35.306886974,0
35.406845784,1
35.406876276,0
35.506845836,1
35.506856246,0
35.606845314,1
35.606855744,0
35.706845350,1
35.706875816,0
35.806845150,1
35.806855598,0
35.906844814,1
35.906855268,0
36.006844790,1
36.006865230,0
36.106844558,1
36.106854966,0
36.206844152,1
36.206874620,0
36.306844062,1
36.306884572,0
36.406843812,1
36.406874298,0
36.506843760,1
36.506854168,0
36.606843406,1
36.606853836,0
36.706843210,1
36.706853618,0
36.806842970,1
36.806863408,0
36.906842572,1
36.906852980,0
37.006842478,1
37.006862932,0
37.106842406,1
37.106852824,0
37.206842118,1
37.206852578,0
37.306841934,1
37.306862370,0
37.406841780,1
37.406862216,0
37.506841462,1
37.506851870,0
37.606841262,1
37.606851708,0
37.706840996,1
37.706861434,0
37.806840782,1
37.806861218,0
37.906840636,1
37.906851046,0
38.006840354,1
38.006860828,0
38.106840270,1
38.106850718,0
38.206839838,1
38.206850246,0
38.306839568,1
38.306850000,0
38.406839532,1
38.406849940,0
38.506839266,1
38.506859724,0
38.606839108,1
38.606849532,0
38.706838954,1
38.706859398,0
38.806838714,1
38.806859150,0
38.906838508,1
38.906848962,0
39.006838192,1
39.006858660,0
39.106838084,1
39.106858524,0
39.206837736,1
39.206858190,0
39.306837590,1
39.306847998,0
39.406837470,1
39.406857950,0
39.506837088,1
39.506847506,0
39.606836880,1
39.606847288,0
39.706836882,1
39.706847296,0
39.806836334,1
39.806846794,0
39.906836356,1
39.906846804,0
40.006836080,1
40.006856518,0
40.106835716,1
40.106876244,0
40.206835458,1
40.206865968,0
40.306835492,1
40.306845914,0
40.406835266,1
40.406845674,0
40.506834890,1
40.506855374,0
40.606834828,1
40.606875354,0
40.706834370,1
40.706844778,0
40.806834168,1
40.806854646,0
40.906834244,1
40.906854680,0
41.006833798,1
41.006854264,0
41.106833964,1
41.106844414,0
41.206833336,1
41.206843746,0
41.306833294,1
41.306853782,0
41.406832900,1
41.406853366,0
41.506832794,1
41.506843204,0
41.606832578,1
41.606853016,0
41.706832314,1
41.706852768,0
41.806832286,1
41.806842744,0
41.906831996,1
41.906852442,0
42.006831602,1
42.006852036,0
42.106831584,1
42.106852048,0
42.206831156,1
42.206841600,0
42.306830888,1
42.306841296,0
42.406830916,1
42.406871414,0
42.506830686,1
42.506851124,0
42.606830670,1
42.606851132,0
42.706830012,1
42.706850460,0
42.806829852,1
42.806840266,0
42.906829876,1
42.906860342,0
43.006829580,1
43.006850068,0
43.106829258,1
43.106859764,0
43.206829434,1
43.206839884,0
43.306828746,1
43.306849186,0
43.406828818,1
43.406849276,0
43.506828452,1
43.506848890,0
43.606828526,1
43.606859012,0
43.706828306,1
43.706848746,0
43.806827822,1
43.806858292,0
43.906827610,1
43.906848098,0
44.006827144,1
44.006857624,0
44.106827248,1
44.106857718,0
44.206826900,1
44.206837328,0
44.306826560,1
44.306847024,0
44.406826402,1
44.406846860,0
44.506826280,1
44.506836690,0
44.606826450,1
44.606846898,0
44.706825646,1
44.706846086,0
44.806825866,1
44.806896492,0
44.906825634,1
44.906856128,0
45.006825178,1
45.006855644,0
45.106824942,1
45.106845378,0
45.206824474,1
45.206834932,0
45.306824238,1
45.306854744,0
45.406824184,1
45.406834604,0
45.506824398,1
45.506844836,0
45.606824052,1
45.606844504,0
45.706823614,1
45.706854114,0
45.806823538,1
45.806844008,0
45.906822848,1
45.906833302,0
46.006822936,1
46.006853454,0
46.106823050,1
46.106853546,0
46.206822212,1
46.206852704,0
46.306822552,1
46.306843022,0
46.406821892,1
46.406852378,0
46.506821740,1
46.506842182,0
46.606821620,1
46.606832078,0
46.706821056,1
46.706831490,0
46.806820838,1
46.806831246,0
46.906820848,1
46.906841288,0
47.006820500,1
47.006840952,0
47.106820218,1
47.106840704,0
47.206820222,1
47.206840658,0
47.306819876,1
47.306830296,0
47.406819622,1
47.406830046,0
47.506819414,1
47.506839852,0
47.606819082,1
47.606849548,0
47.706819036,1
47.706829444,0
47.806818766,1
47.806829196,0
47.906818486,1
47.906828946,0
48.006818338,1
48.006838810,0
48.106818196,1
48.106838648,0
48.206817910,1
48.206828318,0
48.306817906,1
48.306828324,0
48.406817230,1
48.406827650,0
48.506817022,1
48.506837460,0
48.606816954,1
48.606837392,0
48.706816562,1
48.706826970,0
48.806816550,1
48.806826978,0
48.906816154,1
48.906836594,0
49.006816000,1
49.006836440,0
49.106815806,1
49.106836274,0
49.206815516,1
49.206825922,0
49.306815312,1
49.306835790,0
49.406815062,1
49.406825512,0
49.506815016,1
49.506835462,0
49.606814558,1
49.606835042,0
49.706814602,1
49.706855108,0
49.806814100,1
49.806834546,0
49.906813926,1
49.906844414,0
50.006813724,1
50.006844194,0
50.106813736,1
50.106824144,0
50.206813048,1
50.206843530,0
50.306812962,1
50.306843450,0
50.406812842,1
50.406833280,0
50.506812462,1
50.506822916,0
50.606812416,1
50.606822834,0
50.706812154,1
50.706822588,0
50.806811906,1
50.806822340,0
50.906811628,1
50.906822036,0
51.006811262,1
51.006831732,0
51.106811076,1
51.106821536,0
51.206811030,1
51.206821458,0
51.306810588,1
51.306841098,0
51.406810534,1
51.406830992,0
51.506810364,1
51.506820798,0
51.606810002,1
51.606830492,0
51.706809714,1
51.706840188,0
51.806809328,1
51.806829764,0
51.906809080,1
51.906819488,0
52.006809090,1
52.006829528,0
52.106808882,1
52.106829362,0
52.206808674,1
52.206829112,0
52.306808342,1
52.306818750,0
52.406808320,1
52.406838814,0
52.506807774,1
52.506818184,0
52.606807584,1
52.606818018,0
52.706807184,1
52.706827628,0
52.806807256,1
52.806827718,0
52.906806944,1
52.906817358,0
53.006806636,1
53.006827074,0
53.106806788,1
53.106827248,0
53.206806328,1
53.206826768,0
53.306806032,1
53.306816490,0
53.406805554,1
53.406815988,0
53.506805460,1
53.506815910,0
53.606805250,1
53.606815660,0
53.706804920,1
53.706815330,0
53.806804672,1
53.806825108,0
53.906804510,1
53.906824946,0
54.006804512,1
54.006824954,0
54.106804002,1
54.106824452,0
54.206803970,1
54.206824456,0
54.306803772,1
54.306814180,0
54.406803340,1
54.406813764,0
54.506803158,1
54.506823630,0
54.606802898,1
54.606833410,0
54.706802802,1
54.706813212,0
54.806802292,1
54.806862856,0
54.906802752,1
54.906823188,0
55.006801924,1
55.006832388,0
55.106801930,1
55.106812338,0
55.206801544,1
55.206822034,0
55.306801134,1
55.306851704,0
55.406800926,1
55.406821362,0
55.506800680,1
55.506831144,0
55.606800540,1
55.606820978,0
55.706800230,1
55.706810640,0
55.806800164,1
55.806810572,0
55.906799680,1
55.906820118,0
56.006799598,1
56.006820040,0
56.106799430,1
56.106809848,0
56.206798940,1
56.206809348,0
56.306798698,1
56.306809108,0
56.406798510,1
56.406808942,0
56.506798456,1
56.506808864,0
56.606798158,1
56.606808616,0
56.706797782,1
56.706818226,0
56.806797716,1
56.806808126,0
56.906797562,1
56.906818000,0
57.006797138,1
57.006817580,0
57.106797046,1
57.106807474,0
57.206796696,1
57.206807140,0
57.306796554,1
57.306817004,0
57.406796278,1
57.406826782,0
57.506796410,1
57.506816848,0
57.606795852,1
57.606816290,0
57.706795868,1
57.706836364,0
57.806795376,1
57.806815816,0
57.906794950,1
57.906825426,0
58.006794992,1
58.006825458,0
58.106794934,1
58.106805342,0
58.206794404,1
58.206824896,0
58.306794198,1
58.306804608,0
58.406793928,1
58.406814388,0
58.506794004,1
58.506814476,0
58.606793420,1
58.606813886,0
58.706793136,1
58.706823602,0
58.806792926,1
58.806813410,0
58.906792818,1
58.906803228,0
59.006792250,1
59.006822718,0
59.106792126,1
59.106812608,0
59.206792002,1
59.206802416,0
59.306791532,1
59.306801942,0
59.406791296,1
59.406821766,0
59.506791310,1
59.506801718,0
59.606790750,1
59.606801160,0
59.706790788,1
59.706821252,0
59.806790538,1
59.806810976,0
59.906790362,1
59.906800780,0
60.006789976,1
60.006810414,0
60.106789966,1
60.106830478,0
60.206789308,1
60.206819772,0
60.306789400,1
60.306799808,0
60.406789098,1
60.406799556,0
60.506788850,1
60.506829396,0
60.606788602,1
60.606809084,0
60.706788688,1
60.706809176,0
60.806788334,1
60.806798744,0
60.906787694,1
60.906808184,0
61.006787562,1
61.006818048,0
61.106787312,1
61.106817796,0
61.206786868,1
61.206817374,0
61.306786670,1
61.306797078,0
61.406786540,1
61.406796998,0
61.506786448,1
61.506816918,0
61.606786212,1
61.606806650,0
61.706785758,1
61.706796200,0
61.806785644,1
61.806806082,0
61.906785160,1
61.906795570,0
62.006785218,1
62.006815718,0
62.106784762,1
62.106805202,0
62.206784648,1
62.206795090,0
62.306784390,1
62.306794842,0
62.406784176,1
62.406794594,0
62.506783834,1
62.506804288,0
62.606783522,1
62.606803962,0
62.706783276,1
62.706793686,0
62.806783028,1
62.806793436,0
62.906782684,1
62.906803130,0
63.006782728,1
63.006803168,0
63.106782442,1
63.106802916,0
63.206782156,1
63.206792564,0
63.306781962,1
63.306792400,0
63.406781702,1
63.406792150,0
63.506781208,1
63.506801676,0
63.606781200,1
63.606791650,0
63.706780704,1
63.706791142,0
63.806780484,1
63.806790892,0
63.906780246,1
63.906790654,0
64.006780096,1
64.006800534,0
64.106779890,1
64.106800368,0
64.206779498,1
64.206799948,0
64.306779402,1
64.306799866,0
64.406779244,1
64.406799700,0
64.506779174,1
64.506799622,0
64.606778698,1
64.606789108,0
64.706778910,1
64.706799394,0
64.806778290,1
64.806838850,0
64.906778362,1
64.906798820,0
65.006778008,1
65.006808514,0
65.106777796,1
65.106808266,0
65.206777300,1
65.206807770,0
65.306776748,1
65.306817294,0
65.406776814,1
65.406807280,0
65.506776352,1
65.506786804,0
65.606776572,1
65.606807038,0
65.706775844,1
65.706806364,0
65.806775468,1
65.806795912,0
65.906775318,1
65.906785726,0
66.006775128,1
66.006795590,0
66.106775244,1
66.106795682,0
66.206774966,1
66.206785402,0
66.306774280,1
66.306784724,0
66.406774184,1
66.406784642,0
66.506773804,1
66.506784224,0
66.606773442,1
66.606783890,0
66.706773476,1
66.706793924,0
66.806773172,1
66.806793612,0
66.906772826,1
66.906793276,0
67.006772822,1
67.006793278,0
67.106772374,1
67.106792860,0
67.206772332,1
67.206792782,0
67.306771736,1
67.306792190,0
67.406771538,1
67.406781992,0
67.506771428,1
67.506781836,0
67.606771008,1
67.606801474,0
67.706771030,1
67.706781438,0
67.806770758,1
67.806781186,0
67.906770220,1
67.906780680,0
68.006770016,1
68.006790458,0
68.106769956,1
68.106790394,0
68.206769798,1
68.206790234,0
68.306769336,1
68.306779786,0
68.406769040,1
68.406789480,0
68.506768984,1
68.506799452,0
68.606768594,1
68.606789030,0
68.706768436,1
68.706778844,0
68.806767976,1
68.806778424,0
68.906767928,1
68.906778342,0
69.006767652,1
69.006788120,0
69.106767502,1
69.106777926,0
69.206766994,1
69.206787450,0
69.306766904,1
69.306777344,0
69.406766678,1
69.406777092,0
69.506766376,1
69.506776784,0
69.606765970,1
69.606786408,0
69.706765922,1
69.706786358,0
69.806765542,1
69.806775996,0
69.906765118,1
69.906785606,0
70.006765120,1
70.006785610,0
70.106764788,1
70.106775242,0
70.206764394,1
70.206774824,0
70.306764426,1
70.306784864,0
70.406764296,1
70.406804842,0
70.506763918,1
70.506794394,0
70.606763878,1
70.606794396,0
70.706763678,1
70.706784116,0
70.806763004,1
70.806793470,0
70.906762816,1
70.906793306,0
71.006762588,1
71.006783028,0
71.106762286,1
71.106772744,0
71.206761880,1
71.206772324,0
71.306761806,1
71.306782274,0
71.406761648,1
71.406782110,0
71.506761146,1
71.506771576,0
71.606760958,1
71.606791468,0
71.706760908,1
71.706781356,0
71.806760298,1
71.806790794,0
71.906760274,1
71.906770684,0
72.006759982,1
72.006790490,0
72.106759716,1
72.106770124,0
72.206759308,1
72.206769718,0
72.306759078,1
72.306789546,0
72.406758758,1
72.406779196,0
72.506759018,1
72.506779458,0
72.606758512,1
72.606778952,0
72.706758294,1
72.706788814,0
72.806757794,1
72.806778278,0
72.906757616,1
72.906768024,0
73.006757262,1
73.006787746,0
73.106757164,1
73.106767608,0
73.206756792,1
73.206767202,0
73.306756712,1
73.306767120,0
73.406756202,1
73.406766614,0
73.506756418,1
73.506776904,0
73.606755812,1
73.606776250,0
73.706755898,1
73.706796398,0
73.806755208,1
73.806785692,0
73.906755018,1
73.906785524,0
74.006754930,1
74.006825564,0
74.106754864,1
74.106795394,0
74.206754372,1
74.206794890,0
74.306754064,1
74.306764474,0
74.406753564,1
74.406763972,0
74.506753380,1
74.506783866,0
74.606753546,1
74.606784042,0
74.706753064,1
74.706763478,0
74.806752592,1
74.806833204,0
74.906752490,1
74.906793010,0
75.006752490,1
75.006782982,0
75.106751832,1
75.106762250,0
75.206751610,1
75.206772050,0
75.306751434,1
75.306781912,0
75.406751116,1
75.406771556,0
75.506751126,1
75.506791624,0
75.606750762,1
75.606781256,0
75.706750716,1
75.706771156,0
75.806750228,1
75.806760638,0
75.906749662,1
75.906800190,0
76.006749692,1
76.006780160,0
76.106749352,1
76.106779822,0
76.206749262,1
76.206769714,0
76.306748750,1
76.306759180,0
76.406748488,1
76.406758928,0
76.506748282,1
76.506778750,0
76.606747876,1
76.606778344,0
76.706747612,1
76.706758036,0
76.806747426,1
76.806757870,0
76.906747120,1
76.906767564,0
77.006747126,1
77.006767566,0
77.106747026,1
77.106757456,0
77.206746432,1
77.206776922,0
77.306746272,1
77.306766730,0
77.406745990,1
77.406756448,0
77.506745672,1
77.506776172,0
77.606745226,1
77.606755634,0
77.706745136,1
77.706755554,0
77.806744746,1
77.806765182,0
77.906744426,1
77.906764864,0
78.006744248,1
78.006764696,0
78.106744160,1
78.106774644,0
78.206743826,1
78.206754248,0
78.306743452,1
78.306773916,0
78.406743236,1
78.406763724,0
78.506742888,1
78.506753298,0
78.606742630,1
78.606763076,0
78.706742436,1
78.706752878,0
78.806742026,1
78.806752460,0
78.906741850,1
78.906752294,0
79.006741664,1
79.006762104,0
79.106741530,1
79.106751990,0
79.206741134,1
79.206761598,0
79.306741006,1
79.306761442,0
79.406740570,1
79.406761022,0
79.506740764,1
79.506781260,0
79.606740140,1
79.606760610,0
79.706740044,1
79.706780588,0
79.806739508,1
79.806769976,0
79.906739204,1
79.906749612,0
80.006739154,1
80.006769620,0
80.106738706,1
80.106769200,0
80.206738738,1
80.206769208,0
80.306738558,1
80.306789100,0
80.406737812,1
80.406768278,0
80.506737608,1
80.506768114,0
80.606737356,1
80.606747804,0
80.706737238,1
80.706757678,0
80.806736770,1
80.806757256,0
80.906736652,1
80.906747060,0
81.006736332,1
81.006756770,0
81.106736386,1
81.106766888,0
81.206735654,1
81.206766128,0
81.306735546,1
81.306766046,0
81.406735170,1
81.406755608,0
81.506735016,1
81.506745424,0
81.606734780,1
81.606745190,0
81.706734364,1
81.706744772,0
81.806734274,1
81.806744690,0
81.906733788,1
81.906744196,0
82.006733758,1
82.006764260,0
82.106733354,1
82.106753810,0
82.206733292,1
82.206753730,0
82.306732844,1
82.306763338,0
82.406732666,1
82.406753140,0
82.506732150,1
82.506752632,0
82.606731910,1
82.606762410,0
82.706731620,1
82.706742028,0
82.806731402,1
82.806751890,0
82.906731178,1
82.906741606,0
83.006730762,1
83.006751214,0
83.106730652,1
83.106751134,0
83.206730410,1
83.206740856,0
83.306729974,1
83.306740434,0
83.406729806,1
83.406750296,0
83.506729574,1
83.506760072,0
83.606729242,1
83.606759734,0
83.706728894,1
83.706739342,0
83.806728606,1
83.806739016,0
83.906728588,1
83.906749048,0
84.006728210,1
84.006748650,0
84.106727804,1
84.106748242,0
84.206727726,1
84.206738134,0
84.306727214,1
84.306747656,0
84.406727296,1
84.406737714,0
84.506726818,1
84.506747256,0
84.606726696,1
84.606757204,0
84.706726264,1
84.706756780,0
84.806726094,1
84.806786646,0
84.906726266,1
84.906786818,0
85.006725606,1
85.006766106,0
85.106725234,1
85.106755738,0
85.206725012,1
85.206735426,0
85.306724686,1
85.306765180,0
85.406724730,1
85.406765268,0
85.506724200,1
85.506734610,0
85.606724036,1
85.606754506,0
85.706723590,1
85.706734024,0
85.806723244,1
85.806753744,0
85.906723014,1
85.906733438,0
86.006722782,1
86.006743220,0
86.106722512,1
86.106742968,0
86.206722110,1
86.206742548,0
86.306721934,1
86.306762442,0
86.406721790,1
86.406772312,0
86.506721288,1
86.506761782,0
86.606721248,1
86.606751758,0
86.706720970,1
86.706751440,0
86.806720710,1
86.806751188,0
86.906720164,1
86.906740652,0
87.006720000,1
87.006750514,0
87.106719952,1
87.106750436,0
87.206719508,1
87.206739982,0
