Time [s],Pru00,Pru01
5.105810226,1,0
5.105810426,1,1
5.105871018,1,0
5.106465564,0,0
5.205810096,1,0
5.205810510,1,1
5.205891146,1,0
5.206424386,0,0
5.305809986,1,0
5.305810186,1,1
5.305860712,1,0
5.306434446,0,0
5.405810136,1,0
5.405810560,1,1
5.405861120,1,0
5.406316252,0,0
5.505810042,1,0
5.505810976,1,1
5.505841472,1,0
5.506257952,0,0
5.605809930,1,0
5.605810130,1,1
5.605830574,1,0
5.606209662,0,0
5.705809880,1,0
5.705810090,1,1
5.705840586,1,0
5.706161014,0,0
5.805809640,1,0
5.805809836,1,1
5.805870404,1,0
5.806110558,0,0
5.905809708,1,0
5.905809902,1,1
5.905860444,1,0
5.906054652,0,0
6.005809286,1,0
6.005809480,1,1
6.005849980,1,0
6.006005982,0,0
6.105809344,1,0
6.105809744,1,1
6.105860272,1,0
6.105953422,0,0
6.205809334,1,0
6.205809954,1,1
6.205850478,1,0
6.205901768,0,0
6.305809034,1,0
6.305809234,1,1
6.305839700,1,0
6.305850308,0,0
6.405809140,1,0
6.405809266,1,1
6.405839770,1,0
6.505748484,0,0
6.505808976,1,0
6.505809572,1,1
6.505820030,1,0
6.605696482,0,0
6.605809106,1,0
6.605809532,1,1
6.605819940,1,0
6.705644696,0,0
6.705808918,1,0
6.705809112,1,1
6.705819520,1,0
6.805593768,0,0
6.805808784,1,0
6.805808978,1,1
6.805819418,1,0
6.905542706,0,0
6.905808570,1,0
6.905808770,1,1
6.905819228,1,0
7.005493448,0,0
7.005808458,1,0
7.005808658,1,1
7.005819066,1,0
7.105442122,0,0
7.105808258,1,0
7.105808458,1,1
7.105818882,1,0
7.205394222,0,0
7.205808238,1,0
7.205808432,1,1
7.205818866,1,0
7.305341814,0,0
7.305808304,1,0
7.305808504,1,1
7.305818932,1,0
7.405291644,0,0
7.405808160,1,0
7.405808370,1,1
7.405818828,1,0
7.505236304,0,0
7.505808098,1,0
7.505808300,1,1
7.505818728,1,0
7.605185228,0,0
7.605807778,1,0
7.605807974,1,1
7.605818382,1,0
7.705134750,0,0
7.705807796,1,0
7.705808416,1,1
7.705818874,1,0
7.805084670,0,0
7.805807572,1,0
7.805807986,1,1
7.805818430,1,0
7.905028598,0,0
7.905807548,1,0
7.905807708,1,1
7.905818158,1,0
8.004978500,0,0
8.005807298,1,0
8.005807984,1,1
8.005818396,1,0
8.104928384,0,0
8.105807336,1,0
8.105807536,1,1
8.105817956,1,0
8.204878924,0,0
8.205807352,1,0
8.205807552,1,1
8.205817962,1,0
8.304826342,0,0
8.305807228,1,0
8.305807382,1,1
8.305817792,1,0
8.404776562,0,0
8.405806936,1,0
8.405807096,1,1
8.405817520,1,0
8.504726296,0,0
8.505807096,1,0
8.505807512,1,1
8.505868074,1,0
8.604676466,0,0
8.605806932,1,0
8.605807542,1,1
8.605828026,1,0
8.704624364,0,0
8.705807076,1,0
8.705807292,1,1
8.705817720,1,0
8.804572946,0,0
8.805806634,1,0
8.805806834,1,1
8.805817278,1,0
8.904522118,0,0
8.905806612,1,0
8.905806774,1,1
8.905817182,1,0
9.004471236,0,0
9.005806710,1,0
9.005807316,1,1
9.005817760,1,0
9.104420288,0,0
9.105806426,1,0
9.105806836,1,1
9.105817246,1,0
9.204370238,0,0
9.205806172,1,0
9.205806332,1,1
9.205816740,1,0
9.304319800,0,0
9.305806230,1,0
9.305806390,1,1
9.305816808,1,0
9.404269880,0,0
9.405806108,1,0
9.405806270,1,1
9.405816708,1,0
9.504219578,0,0
9.505806006,1,0
9.505806414,1,1
9.505816860,1,0
9.604164086,0,0
9.605805970,1,0
9.605806374,1,1
9.605816784,1,0
9.704112770,0,0
9.705805756,1,0
9.705805956,1,1
9.705816364,1,0
9.804062800,0,0
9.805805524,1,0
9.805805940,1,1
9.805826376,1,0
9.904013120,0,0
9.905805642,1,0
9.905805858,1,1
9.905816266,1,0
10.003956468,0,0
10.005805518,1,0
10.005805718,1,1
10.005816162,1,0
10.103906398,0,0
10.105805312,1,0
10.105805512,1,1
10.105815972,1,0
10.203856420,0,0
10.205805118,1,0
10.205805320,1,1
10.205815728,1,0
10.303806110,0,0
10.305804988,1,0
10.305805188,1,1
10.305815626,1,0
10.403754266,0,0
10.405804934,1,0
10.405805134,1,1
10.405815544,1,0
10.503704286,0,0
10.505805118,1,0
10.505805274,1,1
10.505815694,1,0
10.603654358,0,0
10.605804724,1,0
10.605804920,1,1
10.605815334,1,0
10.703603940,0,0
10.705804742,1,0
10.705804944,1,1
10.705815402,1,0
10.803553960,0,0
10.805804592,1,0
10.805804752,1,1
10.805815160,1,0
10.903502296,0,0
10.905804406,1,0
10.905804566,1,1
10.905814976,1,0
11.003451558,0,0
11.005804512,1,0
11.005804672,1,1
11.005815124,1,0
11.103400668,0,0
11.105804448,1,0
11.105804644,1,1
11.105815052,1,0
11.203349596,0,0
11.205804176,1,0
11.205804338,1,1
11.205814780,1,0
11.303298916,0,0
11.305804014,1,0
11.305804214,1,1
11.305814622,1,0
11.403247818,0,0
11.405804058,1,0
11.405804218,1,1
11.405814626,1,0
11.503197568,0,0
11.505803942,1,0
11.505804104,1,1
11.505814522,1,0
11.603147264,0,0
11.605803830,1,0
11.605804032,1,1
11.605814440,1,0
11.703097494,0,0
11.705803868,1,0
11.705804478,1,1
11.705814932,1,0
11.803047104,0,0
11.805803674,1,0
11.805804088,1,1
11.805814498,1,0
11.902992066,0,0
11.905803688,1,0
11.905803848,1,1
11.905814308,1,0
12.002941026,0,0
12.005803516,1,0
12.005804206,1,1
12.005814630,1,0
12.102889472,0,0
12.105803334,1,0
12.105803534,1,1
12.105813942,1,0
12.202840132,0,0
12.205803130,1,0
12.205803534,1,1
12.205813944,1,0
12.302784044,0,0
12.305803214,1,0
12.305803374,1,1
12.305813782,1,0
12.402733854,0,0
12.405802848,1,0
12.405803008,1,1
12.405813422,1,0
12.502684152,0,0
12.505802976,1,0
12.505803170,1,1
12.505823608,1,0
12.602633770,0,0
12.605802994,1,0
12.605803204,1,1
12.605813646,1,0
12.702582030,0,0
12.705802798,1,0
12.705802998,1,1
12.705813456,1,0
12.802531860,0,0
12.805802780,1,0
12.805802940,1,1
12.805813348,1,0
12.902481828,0,0
12.905802576,1,0
12.905802776,1,1
12.905813186,1,0
13.002431636,0,0
13.005802554,1,0
13.005802708,1,1
13.005813168,1,0
13.102378366,0,0
13.105802400,1,0
13.105802804,1,1
13.105813234,1,0
13.202328894,0,0
13.205802112,1,0
13.205802272,1,1
13.205812702,1,0
13.302278130,0,0
13.305802186,1,0
13.305802346,1,1
13.305812766,1,0
13.402227088,0,0
13.405801954,1,0
13.405802114,1,1
13.405812522,1,0
13.502176178,0,0
13.505801860,1,0
13.505802020,1,1
13.505812428,1,0
13.602125296,0,0
13.605801864,1,0
13.605802278,1,1
13.605812688,1,0
13.702075374,0,0
13.705801696,1,0
13.705802102,1,1
13.705812510,1,0
13.802025290,0,0
13.805801462,1,0
13.805801662,1,1
13.805812070,1,0
13.901975348,0,0
13.905801568,1,0
13.905802194,1,1
13.905812648,1,0
14.001920428,0,0
14.005801234,1,0
14.005801430,1,1
14.005811864,1,0
14.101870008,0,0
14.105801238,1,0
14.105801432,1,1
14.105831902,1,0
14.201818516,0,0
14.205801450,1,0
14.205801662,1,1
14.205812074,1,0
14.301768222,0,0
14.305801078,1,0
14.305801274,1,1
14.305811716,1,0
14.401718022,0,0
14.405801034,1,0
14.405801230,1,1
14.405811638,1,0
14.501661982,0,0
14.505800760,1,0
14.505800954,1,1
14.505811362,1,0
14.601611800,0,0
14.605800722,1,0
14.605800882,1,1
14.605811340,1,0
14.701561668,0,0
14.705800496,1,0
14.705800696,1,1
14.705811150,1,0
14.801511444,0,0
14.805800394,1,0
14.805800594,1,1
14.805811046,1,0
14.901459776,0,0
14.905800490,1,0
14.905800690,1,1
14.905811114,1,0
15.001409704,0,0
15.005800242,1,0
15.005800402,1,1
15.005810836,1,0
15.101359660,0,0
15.105800354,1,0
15.105800554,1,1
15.105821014,1,0
15.201309416,0,0
15.205800272,1,0
15.205800432,1,1
15.205810880,1,0
15.301259234,0,0
15.305799918,1,0
15.305800078,1,1
15.305810520,1,0
15.401209292,0,0
15.405799802,1,0
15.405800002,1,1
15.405810416,1,0
15.501157362,0,0
15.505799704,1,0
15.505799904,1,1
15.505810312,1,0
15.601106418,0,0
15.605799608,1,0
15.605799768,1,1
15.605810206,1,0
15.701055816,0,0
15.705799514,1,0
15.705799714,1,1
15.705810122,1,0
15.801004866,0,0
15.805799670,1,0
15.805799870,1,1
15.805810278,1,0
15.900953770,0,0
15.905799382,1,0
15.905799582,1,1
15.905810000,1,0
16.000903388,0,0
16.005799154,1,0
16.005799314,1,1
16.005809722,1,0
16.100853096,0,0
16.105799348,1,0
16.105799550,1,1
16.105809958,1,0
16.200802934,0,0
16.205799044,1,0
16.205799200,1,1
16.205809608,1,0
16.300755240,0,0
16.305798878,1,0
16.305799038,1,1
16.305809448,1,0
16.400702498,0,0
16.405798890,1,0
16.405799086,1,1
16.405809508,1,0
16.500652474,0,0
16.505798694,1,0
16.505798894,1,1
16.505809316,1,0
16.600597260,0,0
16.605798590,1,0
16.605798750,1,1
16.605809158,1,0
16.700546450,0,0
16.705798834,1,0
16.705799524,1,1
16.705809932,1,0
16.800495528,0,0
16.805798526,1,0
16.805798722,1,1
16.805809146,1,0
16.900446766,0,0
16.905798538,1,0
16.905798694,1,1
16.905809122,1,0
17.000389740,0,0
17.005798274,1,0
17.005798474,1,1
17.005808932,1,0
17.100339218,0,0
17.105798240,1,0
17.105798400,1,1
17.105808828,1,0
17.200289196,0,0
17.205798032,1,0
17.205798232,1,1
17.205808642,1,0
17.300238974,0,0
17.305797964,1,0
17.305798124,1,1
17.305808534,1,0
17.400187058,0,0
17.405797858,1,0
17.405798018,1,1
17.405808426,1,0
17.500137066,0,0
17.505797692,1,0
17.505797852,1,1
17.505808262,1,0
17.600086934,0,0
17.605797728,1,0
17.605797882,1,1
17.605808326,1,0
17.700036732,0,0
17.705797380,1,0
17.705797580,1,1
17.705818020,1,0
17.799986768,0,0
17.805797532,1,0
17.805797732,1,1
17.805808140,1,0
17.899936674,0,0
17.905797266,1,0
17.905797426,1,1
17.905807864,1,0
17.999884482,0,0
18.005797210,1,0
18.005797412,1,1
18.005807844,1,0
18.099833488,0,0
18.105797064,1,0
18.105797264,1,1
18.105807674,1,0
18.199782682,0,0
18.205797076,1,0
18.205797230,1,1
18.205807650,1,0
18.299731780,0,0
18.305796978,1,0
18.305797138,1,1
18.305807546,1,0
18.399680638,0,0
18.405796662,1,0
18.405796822,1,1
18.405807272,1,0
18.499630384,0,0
18.505796588,1,0
18.505796748,1,1
18.505847280,1,0
18.599580538,0,0
18.605796988,1,0
18.605797678,1,1
18.605808086,1,0
18.699530224,0,0
18.705796650,1,0
18.705797056,1,1
18.705807470,1,0
18.799479972,0,0
18.805796334,1,0
18.805796534,1,1
18.805806942,1,0
18.899424700,0,0
18.905796450,1,0
18.905796650,1,1
18.905817122,1,0
18.999375916,0,0
19.005796412,1,0
19.005796832,1,1
19.005807242,1,0
19.099323220,0,0
19.105795934,1,0
19.105796090,1,1
19.105806538,1,0
19.199273038,0,0
19.205795826,1,0
19.205796026,1,1
19.205806434,1,0
19.299223034,0,0
19.305795740,1,0
19.305796152,1,1
19.305836672,1,0
19.399166854,0,0
19.405795636,1,0
19.405795836,1,1
19.405806244,1,0
19.499116618,0,0
19.505795568,1,0
19.505795768,1,1
19.505806222,1,0
19.599066624,0,0
19.605795428,1,0
19.605795628,1,1
19.605806036,1,0
19.699014802,0,0
19.705795370,1,0
19.705795958,1,1
19.705816394,1,0
19.798964688,0,0
19.805795456,1,0
19.805795872,1,1
19.805806280,1,0
19.898914654,0,0
19.905795228,1,0
19.905795428,1,1
19.905805838,1,0
19.998864328,0,0
20.005795080,1,0
20.005795280,1,1
20.005815758,1,0
20.098814352,0,0
20.105794930,1,0
20.105795130,1,1
20.105805540,1,0
20.198762750,0,0
20.205794794,1,0
20.205795200,1,1
20.205805608,1,0
20.298711546,0,0
20.305794750,1,0
20.305794910,1,1
20.305805334,1,0
20.398661010,0,0
20.405794710,1,0
20.405794870,1,1
20.405805310,1,0
20.498610008,0,0
20.505794522,1,0
20.505794720,1,1
20.505805130,1,0
20.598559274,0,0
20.605794554,1,0
20.605794754,1,1
20.605805192,1,0
20.698508096,0,0
20.705794528,1,0
20.705794954,1,1
20.705805362,1,0
20.798457962,0,0
20.805794312,1,0
20.805794740,1,1
20.805805170,1,0
20.898407860,0,0
20.905794320,1,0
20.905794520,1,1
20.905804976,1,0
20.998357736,0,0
21.005794072,1,0
21.005794668,1,1
21.005805122,1,0
21.098302904,0,0
21.105793976,1,0
21.105794172,1,1
21.105804590,1,0
21.198251908,0,0
21.205793810,1,0
21.205794216,1,1
21.205804654,1,0
21.298200972,0,0
21.305793662,1,0
21.305793818,1,1
21.305804226,1,0
21.398150738,0,0
21.405793582,1,0
21.405793736,1,1
21.405804146,1,0
21.498100736,0,0
21.505793614,1,0
21.505794030,1,1
21.505804464,1,0
21.598044510,0,0
21.605793578,1,0
21.605793734,1,1
21.605804188,1,0
21.697994494,0,0
21.705793402,1,0
21.705793602,1,1
21.705804010,1,0
21.797944498,0,0
21.805793252,1,0
21.805793850,1,1
21.805804260,1,0
21.897892538,0,0
21.905793052,1,0
21.905793252,1,1
21.905803660,1,0
21.997842342,0,0
22.005793014,1,0
22.005793176,1,1
22.005803584,1,0
22.097792246,0,0
22.105793088,1,0
22.105793284,1,1
22.105803732,1,0
22.197742098,0,0
22.205792770,1,0
22.205792924,1,1
22.205803368,1,0
22.297691984,0,0
22.305792798,1,0
22.305792958,1,1
22.305803368,1,0
22.397641840,0,0
22.405792480,1,0
22.405792640,1,1
22.405803088,1,0
22.497589884,0,0
22.505792374,1,0
22.505792534,1,1
22.505802982,1,0
22.597539268,0,0
22.605792286,1,0
22.605792480,1,1
22.605802890,1,0
22.697488424,0,0
22.705792246,1,0
22.705792664,1,1
22.705803118,1,0
22.797437290,0,0
22.805792254,1,0
22.805792466,1,1
22.805802924,1,0
22.897386282,0,0
22.905792038,1,0
22.905792238,1,1
22.905802646,1,0
22.997335598,0,0
23.005791870,1,0
23.005792476,1,1
23.005802884,1,0
23.097285334,0,0
23.105791720,1,0
23.105791920,1,1
23.105802350,1,0
23.197235458,0,0
23.205791690,1,0
23.205791890,1,1
23.205802324,1,0
23.297185352,0,0
23.305791690,1,0
23.305791852,1,1
23.305802300,1,0
23.397135114,0,0
23.405791614,1,0
23.405791774,1,1
23.405802192,1,0
23.497079928,0,0
23.505791576,1,0
23.505791770,1,1
23.505802180,1,0
23.597028884,0,0
23.605791314,1,0
23.605791470,1,1
23.605801898,1,0
23.696978700,0,0
23.705791274,1,0
23.705791474,1,1
23.705801882,1,0
23.796928124,0,0
23.805791186,1,0
23.805791342,1,1
23.805801776,1,0
23.896876656,0,0
23.905790858,1,0
23.905791274,1,1
23.905801682,1,0
23.996822130,0,0
24.005790810,1,0
24.005791010,1,1
24.005801418,1,0
24.096772166,0,0
24.105790668,1,0
24.105791078,1,1
24.105821548,1,0
24.196721702,0,0
24.205790668,1,0
24.205790870,1,1
24.205801292,1,0
24.296669882,0,0
24.305790672,1,0
24.305790868,1,1
24.305801276,1,0
24.396619726,0,0
24.405790334,1,0
24.405790534,1,1
24.405800942,1,0
24.496569612,0,0
24.505790372,1,0
24.505790572,1,1
24.505801002,1,0
24.596519658,0,0
24.605790242,1,0
24.605790402,1,1
24.605800810,1,0
24.696469422,0,0
24.705790174,1,0
24.705790330,1,1
24.705810816,1,0
24.796419406,0,0
24.805789976,1,0
24.805790176,1,1
24.805800594,1,0
24.896366040,0,0
24.905789996,1,0
24.905790416,1,1
24.905800826,1,0
24.996316104,0,0
25.005790076,1,0
25.005790690,1,1
25.005801138,1,0
25.096264566,0,0
25.105789616,1,0
25.105789810,1,1
25.105800264,1,0
25.196213812,0,0
25.205789878,1,0
25.205790088,1,1
25.205800498,1,0
25.296163276,0,0
25.305789630,1,0
25.305789790,1,1
25.305800218,1,0
25.396113160,0,0
25.405789318,1,0
25.405789734,1,1
25.405800192,1,0
25.496064554,0,0
25.505789228,1,0
25.505789382,1,1
25.505799826,1,0
25.596012766,0,0
25.605789260,1,0
25.605789420,1,1
25.605799828,1,0
25.695962928,0,0
25.705789242,1,0
25.705789442,1,1
25.705799892,1,0
25.795907276,0,0
25.805788992,1,0
25.805789186,1,1
25.805799612,1,0
25.895856170,0,0
25.905788770,1,0
25.905788970,1,1
25.905809444,1,0
25.995805952,0,0
26.005788650,1,0
26.005789036,1,1
26.005799474,1,0
26.095755534,0,0
26.105788622,1,0
26.105788818,1,1
26.105799226,1,0
26.195705788,0,0
26.205788474,1,0
26.205788634,1,1
26.205799044,1,0
26.295649494,0,0
26.305788264,1,0
26.305788424,1,1
26.305798848,1,0
26.395599308,0,0
26.405788222,1,0
26.405788382,1,1
26.405798820,1,0
26.495549080,0,0
26.505788152,1,0
26.505788312,1,1
26.505798722,1,0
26.595499142,0,0
26.605788046,1,0
26.605788630,1,1
26.605799040,1,0
26.695447300,0,0
26.705787956,1,0
26.705788570,1,1
26.705799012,1,0
26.795397192,0,0
26.805787744,1,0
26.805787954,1,1
26.805798392,1,0
26.895347206,0,0
26.905787892,1,0
26.905788052,1,1
26.905818520,1,0
26.995297026,0,0
27.005787824,1,0
27.005788420,1,1
27.005808892,1,0
27.095244912,0,0
27.105787666,1,0
27.105788080,1,1
27.105798500,1,0
27.195193714,0,0
27.205787774,1,0
27.205788192,1,1
27.205798642,1,0
27.295142256,0,0
27.305787242,1,0
27.305787402,1,1
27.305797852,1,0
27.395091502,0,0
27.405787284,1,0
27.405787444,1,1
27.405797852,1,0
27.495040594,0,0
27.505787226,1,0
27.505787426,1,1
27.505797834,1,0
27.594990898,0,0
27.605786984,1,0
27.605787144,1,1
27.605797554,1,0
27.694940820,0,0
27.705786742,1,0
27.705786942,1,1
27.705797356,1,0
27.794890562,0,0
27.805786952,1,0
27.805787152,1,1
27.805797586,1,0
27.894840458,0,0
27.905786712,1,0
27.905786914,1,1
27.905797322,1,0
27.994790122,0,0
28.005786564,1,0
28.005786760,1,1
28.005797214,1,0
28.094734684,0,0
28.105786552,1,0
28.105786966,1,1
28.105797376,1,0
28.194683374,0,0
28.205786330,1,0
28.205786530,1,1
28.205796940,1,0
28.294633358,0,0
28.305786140,1,0
28.305786340,1,1
28.305796750,1,0
28.394583222,0,0
28.405786162,1,0
28.405786322,1,1
28.405796730,1,0
28.494527116,0,0
28.505786152,1,0
28.505786312,1,1
28.505846864,1,0
28.594477368,0,0
28.605786158,1,0
28.605786764,1,1
28.605807232,1,0
28.694426900,0,0
28.705785928,1,0
28.705786082,1,1
28.705806526,1,0
28.794375304,0,0
28.805785798,1,0
28.805786000,1,1
28.805796408,1,0
28.894324838,0,0
28.905785490,1,0
28.905785650,1,1
28.905796058,1,0
28.994274960,0,0
29.005785458,1,0
29.005785658,1,1
29.005796116,1,0
29.094224930,0,0
29.105785274,1,0
29.105785474,1,1
29.105795920,1,0
29.194174682,0,0
29.205785454,1,0
29.205785670,1,1
29.205796078,1,0
29.294124476,0,0
29.305785356,1,0
29.305785566,1,1
29.305795974,1,0
29.394072200,0,0
29.405784956,1,0
29.405785116,1,1
29.405795524,1,0
29.494021480,0,0
29.505785122,1,0
29.505785322,1,1
29.505795752,1,0
29.593970356,0,0
29.605784790,1,0
29.605784990,1,1
29.605795400,1,0
29.693919538,0,0
29.705784832,1,0
29.705785032,1,1
29.705795460,1,0
29.793870670,0,0
29.805784822,1,0
29.805785018,1,1
29.805795436,1,0
29.893818270,0,0
29.905784470,1,0
29.905784630,1,1
29.905795070,1,0
29.993768054,0,0
30.005784626,1,0
30.005785052,1,1
30.005795466,1,0
30.093718088,0,0
30.105784546,1,0
30.105785152,1,1
30.105795612,1,0
30.193667840,0,0
30.205784228,1,0
30.205784382,1,1
30.205794820,1,0
30.293612220,0,0
30.305783986,1,0
30.305784142,1,1
30.305794550,1,0
30.393561432,0,0
30.405784024,1,0
30.405784178,1,1
30.405794608,1,0
30.493510994,0,0
30.505783760,1,0
30.505783960,1,1
30.505804440,1,0
30.593460838,0,0
30.605783750,1,0
30.605783946,1,1
30.605794384,1,0
30.693410630,0,0
30.705783752,1,0
30.705783952,1,1
30.705794360,1,0
30.793357002,0,0
30.805783550,1,0
30.805783750,1,1
30.805794162,1,0
30.893304482,0,0
30.905783486,1,0
30.905783686,1,1
30.905794134,1,0
30.993254374,0,0
31.005783184,1,0
31.005783344,1,1
31.005803798,1,0
31.093204168,0,0
31.105783154,1,0
31.105783356,1,1
31.105793764,1,0
31.193152308,0,0
31.205783104,1,0
31.205783300,1,1
31.205793738,1,0
31.293102248,0,0
31.305782872,1,0
31.305783072,1,1
31.305793480,1,0
31.393052382,0,0
31.405782788,1,0
31.405782948,1,1
31.405793366,1,0
31.493002014,0,0
31.505782908,1,0
31.505783068,1,1
31.505793512,1,0
31.592952008,0,0
31.605782728,1,0
31.605782890,1,1
31.605793318,1,0
31.692900366,0,0
31.705782626,1,0
31.705782826,1,1
31.705793236,1,0
31.792849440,0,0
31.805782532,1,0
31.805782732,1,1
31.805793142,1,0
31.892798434,0,0
31.905782292,1,0
31.905782452,1,1
31.905792860,1,0
31.992748884,0,0
32.005782242,1,0
32.005782402,1,1
32.005792836,1,0
32.092696694,0,0
32.105782242,1,0
32.105782440,1,1
32.105792894,1,0
32.192645620,0,0
32.205781958,1,0
32.205782362,1,1
32.205792782,1,0
32.292595650,0,0
32.305781804,1,0
32.305781960,1,1
32.305792414,1,0
32.392545600,0,0
32.405781914,1,0
32.405782074,1,1
32.405792482,1,0
32.492495370,0,0
32.505781834,1,0
32.505781990,1,1
32.505792398,1,0
32.592445052,0,0
32.605781662,1,0
32.605781816,1,1
32.605792226,1,0
32.692390334,0,0
32.705781358,1,0
32.705781518,1,1
32.705801972,1,0
32.792339838,0,0
32.805781616,1,0
32.805782032,1,1
32.805802470,1,0
32.892288338,0,0
32.905781426,1,0
32.905781622,1,1
32.905792076,1,0
32.992238268,0,0
33.005781036,1,0
33.005781236,1,1
33.005791644,1,0
33.092188040,0,0
33.105781052,1,0
33.105781252,1,1
33.105791700,1,0
33.192131974,0,0
33.205781078,1,0
33.205781278,1,1
33.205791686,1,0
33.292081886,0,0
33.305780828,1,0
33.305781022,1,1
33.305801460,1,0
33.392031806,0,0
33.405780566,1,0
33.405780768,1,1
33.405791176,1,0
33.491979916,0,0
33.505780774,1,0
33.505780934,1,1
33.505791342,1,0
33.591929858,0,0
33.605780800,1,0
33.605781010,1,1
33.605791418,1,0
33.691879692,0,0
33.705780248,1,0
33.705780444,1,1
33.705790882,1,0
33.791829492,0,0
33.805780198,1,0
33.805780398,1,1
33.805790856,1,0
33.891779642,0,0
33.905780136,1,0
33.905780338,1,1
33.905800776,1,0
33.991729612,0,0
34.005779962,1,0
34.005780162,1,1
34.005790572,1,0
34.091677586,0,0
34.105780068,1,0
34.105780490,1,1
34.105790898,1,0
34.191626134,0,0
34.205779808,1,0
34.205780008,1,1
34.205790446,1,0
34.291575126,0,0
34.305779628,1,0
34.305779824,1,1
34.305790252,1,0
34.391524298,0,0
34.405779574,1,0
34.405779774,1,1
34.405790224,1,0
34.491473640,0,0
34.505779442,1,0
34.505779640,1,1
34.505790050,1,0
34.591423098,0,0
34.605779368,1,0
34.605779568,1,1
34.605790022,1,0
34.691371962,0,0
34.705779388,1,0
34.705779818,1,1
34.705790252,1,0
34.791322812,0,0
34.805779006,1,0
34.805779216,1,1
34.805789630,1,0
