Time [s],Pru00,Pru01
5.666235848,1,0
5.666236068,1,1
5.666246526,1,0
5.766201824,0,0
5.766235724,1,0
5.766235898,1,1
5.766246348,1,0
5.866201820,0,0
5.866235956,1,0
5.866236172,1,1
5.866246590,1,0
5.966201746,0,0
5.966235670,1,0
5.966235886,1,1
5.966246324,1,0
6.066202908,0,0
6.066235458,1,0
6.066235612,1,1
6.066246060,1,0
6.166201532,0,0
6.166235414,1,0
6.166235568,1,1
6.166245978,1,0
6.266201420,0,0
6.266235318,1,0
6.266235468,1,1
6.266245882,1,0
6.366204422,0,0
6.366235290,1,0
6.366235716,1,1
6.366246124,1,0
6.466201438,0,0
6.466235686,1,0
6.466236102,1,1
6.466246540,1,0
6.566203244,0,0
6.566235142,1,0
6.566235362,1,1
6.566245770,1,0
6.666201366,0,0
6.666234996,1,0
6.666235210,1,1
6.666245620,1,0
6.766201032,0,0
6.766235018,1,0
6.766235208,1,1
6.766245616,1,0
6.866203934,0,0
6.866235160,1,0
6.866235386,1,1
6.866245794,1,0
6.966204220,0,0
6.966235036,1,0
6.966235262,1,1
6.966245700,1,0
7.066201452,0,0
7.066234722,1,0
7.066234926,1,1
7.066245350,1,0
7.166200596,0,0
7.166234564,1,0
7.166234724,1,1
7.166245168,1,0
7.266200840,0,0
7.266234476,1,0
7.266234630,1,1
7.266245070,1,0
7.366203072,0,0
7.366234470,1,0
7.366234696,1,1
7.366245144,1,0
7.466202556,0,0
7.466234354,1,0
7.466234576,1,1
7.466244984,1,0
7.566201510,0,0
7.566234328,1,0
7.566234538,1,1
7.566244972,1,0
7.666200284,0,0
7.666234190,1,0
7.666234344,1,1
7.666244788,1,0
7.766200814,0,0
7.766234152,1,0
7.766234366,1,1
7.766244776,1,0
7.866202750,0,0
7.866234136,1,0
7.866234358,1,1
7.866244766,1,0
7.966200580,0,0
7.966234042,1,0
7.966234262,1,1
7.966244670,1,0
8.066200026,0,0
8.066233962,1,0
8.066234118,1,1
8.066244572,1,0
8.166199838,0,0
8.166233794,1,0
8.166233954,1,1
8.166244388,1,0
8.266199900,0,0
8.266234018,1,0
8.266234448,1,1
8.266244886,1,0
8.366200732,0,0
8.366233702,1,0
8.366233922,1,1
8.366244366,1,0
8.466201546,0,0
8.466233594,1,0
8.466233814,1,1
8.466244268,1,0
8.566201456,0,0
8.566233526,1,0
8.566233730,1,1
8.566244168,1,0
8.666199580,0,0
8.666233416,1,0
8.666233578,1,1
8.666243986,1,0
8.766199470,0,0
8.766233382,1,0
8.766233606,1,1
8.766244060,1,0
8.866199284,0,0
8.866233294,1,0
8.866233514,1,1
8.866243964,1,0
8.966201976,0,0
8.966233904,1,0
8.966234744,1,1
8.966245152,1,0
9.066201516,0,0
9.066233216,1,0
9.066233426,1,1
9.066243864,1,0
9.166199200,0,0
9.166233108,1,0
9.166233318,1,1
9.166243766,1,0
9.266200944,0,0
9.266232952,1,0
9.266233172,1,1
9.266243586,1,0
9.366200256,0,0
9.366232882,1,0
9.366233092,1,1
9.366243502,1,0
9.466199028,0,0
9.466232812,1,0
9.466233232,1,1
9.466243656,1,0
9.566199914,0,0
9.566233474,1,0
9.566234306,1,1
9.566244748,1,0
9.666198236,0,0
9.666233046,1,0
9.666233472,1,1
9.666243886,1,0
9.766198938,0,0
9.766232518,1,0
9.766232688,1,1
9.766243106,1,0
9.866200568,0,0
9.866232488,1,0
9.866232912,1,1
9.866243346,1,0
9.966199060,0,0
9.966232656,1,0
9.966232856,1,1
9.966243266,1,0
10.066198400,0,0
10.066232348,1,0
10.066232774,1,1
10.066243182,1,0
10.166198310,0,0
10.166232210,1,0
10.166232386,1,1
10.166242830,1,0
10.266199614,0,0
10.266232150,1,0
10.266232310,1,1
10.266242730,1,0
10.366198434,0,0
10.366232310,1,0
10.366232934,1,1
10.366243392,1,0
10.466198542,0,0
10.466231930,1,0
10.466232106,1,1
10.466242528,1,0
10.566200384,0,0
10.566232624,1,0
10.566233228,1,1
10.566243638,1,0
10.666199376,0,0
10.666231804,1,0
10.666232028,1,1
10.666242438,1,0
10.766197756,0,0
10.766231712,1,0
10.766231872,1,1
10.766242282,1,0
10.866197816,0,0
10.866231722,1,0
10.866231942,1,1
10.866242350,1,0
10.966200196,0,0
10.966232004,1,0
10.966232230,1,1
10.966242678,1,0
11.066194058,0,0
11.066231576,1,0
11.066232010,1,1
11.066242420,1,0
11.166197556,0,0
11.166231456,1,0
11.166231624,1,1
11.166242064,1,0
11.266197448,0,0
11.266231342,1,0
11.266231508,1,1
11.266241962,1,0
11.366197546,0,0
11.366231614,1,0
11.366231834,1,1
11.366242288,1,0
11.466197254,0,0
11.466231124,1,0
11.466231300,1,1
11.466241708,1,0
11.566197796,0,0
11.566231026,1,0
11.566231200,1,1
11.566241610,1,0
11.666197156,0,0
11.666230974,1,0
11.666231128,1,1
11.666241538,1,0
11.766197056,0,0
11.766230952,1,0
11.766231168,1,1
11.766241606,1,0
11.866197184,0,0
11.866231044,1,0
11.866231470,1,1
11.866241878,1,0
11.966196794,0,0
11.966230784,1,0
11.966231004,1,1
11.966241438,1,0
12.066196946,0,0
12.066230774,1,0
12.066231406,1,1
12.066241846,1,0
12.166198702,0,0
12.166230610,1,0
12.166230836,1,1
12.166241244,1,0
12.266197992,0,0
12.266230380,1,0
12.266230536,1,1
12.266240974,1,0
12.366198362,0,0
12.366230612,1,0
12.366230818,1,1
12.366241226,1,0
12.466198082,0,0
12.466230362,1,0
12.466230572,1,1
12.466240980,1,0
12.566196992,0,0
12.566230298,1,0
12.566230514,1,1
12.566240962,1,0
12.666196600,0,0
12.666230566,1,0
12.666230792,1,1
12.666241200,1,0
12.766197558,0,0
12.766230106,1,0
12.766230328,1,1
12.766240760,1,0
12.866197798,0,0
12.866230268,1,0
12.866230712,1,1
12.866241170,1,0
12.966196348,0,0
12.966230124,1,0
12.966230330,1,1
12.966240738,1,0
13.066196286,0,0
13.066231092,1,0
13.066231518,1,1
13.066241926,1,0
13.166199084,0,0
13.166230010,1,0
13.166230232,1,1
13.166290788,1,0
13.266196320,0,0
13.266230092,1,0
13.266230976,1,1
13.266251420,1,0
13.366197850,0,0
13.366229610,1,0
13.366230040,1,1
13.366240448,1,0
13.466195570,0,0
13.466229516,1,0
13.466229656,1,1
13.466240090,1,0
13.566196146,0,0
13.566230074,1,0
13.566230890,1,1
13.566251376,1,0
13.666194934,0,0
13.666229994,1,0
13.666230424,1,1
13.666240832,1,0
13.766197064,0,0
13.766229292,1,0
13.766229498,1,1
13.766239906,1,0
13.866195722,0,0
13.866229140,1,0
13.866229788,1,1
13.866240228,1,0
13.966195190,0,0
13.966229104,1,0
13.966229544,1,1
13.966239954,1,0
14.066194796,0,0
14.066229454,1,0
14.066229674,1,1
14.066240108,1,0
14.166197154,0,0
14.166228932,1,0
14.166229144,1,1
14.166239582,1,0
14.266194730,0,0
14.266228730,1,0
14.266228926,1,1
14.266239334,1,0
14.366195220,0,0
14.366228976,1,0
14.366229396,1,1
14.366239824,1,0
14.466194846,0,0
14.466228814,1,0
14.466228974,1,1
14.466239382,1,0
14.566196202,0,0
14.566228532,1,0
14.566228678,1,1
14.566239110,1,0
14.666194500,0,0
14.666228430,1,0
14.666228576,1,1
14.666239010,1,0
14.766195868,0,0
14.766228426,1,0
14.766228572,1,1
14.766238990,1,0
14.866194466,0,0
14.866228362,1,0
14.866228582,1,1
14.866238990,1,0
14.966194790,0,0
14.966228220,1,0
14.966228440,1,1
14.966238888,1,0
15.066193998,0,0
15.066228600,1,0
15.066229238,1,1
15.066249676,1,0
15.166195538,0,0
15.166228096,1,0
15.166228556,1,1
15.166238964,1,0
15.266194644,0,0
15.266228010,1,0
15.266228220,1,1
15.266238628,1,0
15.366194440,0,0
15.366227866,1,0
15.366228076,1,1
15.366238526,1,0
15.466193914,0,0
15.466227784,1,0
15.466227940,1,1
15.466238348,1,0
15.566196324,0,0
15.566227742,1,0
15.566227962,1,1
15.566238416,1,0
15.666194360,0,0
15.666227608,1,0
15.666227752,1,1
15.666238162,1,0
15.766193676,0,0
15.766227552,1,0
15.766227692,1,1
15.766238140,1,0
15.866197134,0,0
15.866227490,1,0
15.866227916,1,1
15.866238324,1,0
15.966193526,0,0
15.966227358,1,0
15.966227508,1,1
15.966237966,1,0
16.066193444,0,0
16.066227384,1,0
16.066227808,1,1
16.066238218,1,0
16.166193532,0,0
16.166227188,1,0
16.166227398,1,1
16.166237856,1,0
16.266193098,0,0
16.266227064,1,0
16.266227224,1,1
16.266237668,1,0
16.366193132,0,0
16.366227032,1,0
16.366227252,1,1
16.366237660,1,0
16.466194690,0,0
16.466226968,1,0
16.466227178,1,1
16.466237588,1,0
16.566192916,0,0
16.566226844,1,0
16.566226988,1,1
16.566237398,1,0
16.666195640,0,0
16.666227418,1,0
16.666228520,1,1
16.666238928,1,0
16.766192836,0,0
16.766226694,1,0
16.766227124,1,1
16.766237548,1,0
16.866192720,0,0
16.866227012,1,0
16.866227428,1,1
16.866237870,1,0
16.966192528,0,0
16.966226508,1,0
16.966226712,1,1
16.966237172,1,0
17.066192596,0,0
17.066226300,1,0
17.066226440,1,1
17.066236894,1,0
17.166192620,0,0
17.166226306,1,0
17.166226732,1,1
17.166237140,1,0
17.266193184,0,0
17.266226254,1,0
17.266227280,1,1
17.266237718,1,0
17.366192100,0,0
17.366226120,1,0
17.366226290,1,1
17.366236698,1,0
17.466190454,0,0
17.466226064,1,0
17.466226264,1,1
17.466236678,1,0
17.566192052,0,0
17.566226006,1,0
17.566226202,1,1
17.566236656,1,0
17.666193564,0,0
17.666226104,1,0
17.666226300,1,1
17.666236722,1,0
17.766191830,0,0
17.766225770,1,0
17.766225910,1,1
17.766236364,1,0
17.866191716,0,0
17.866225766,1,0
17.866225984,1,1
17.866236428,1,0
17.966192082,0,0
17.966225888,1,0
17.966226312,1,1
17.966236746,1,0
18.066191446,0,0
18.066225492,1,0
18.066225638,1,1
18.066236046,1,0
18.166192050,0,0
18.166225690,1,0
18.166225910,1,1
18.166236368,1,0
18.266191444,0,0
18.266225384,1,0
18.266225610,1,1
18.266236018,1,0
18.366194358,0,0
18.366225308,1,0
18.366225512,1,1
18.366235922,1,0
18.466188704,0,0
18.466225420,1,0
18.466225646,1,1
18.466236068,1,0
18.566191686,0,0
18.566225066,1,0
18.566225262,1,1
18.566235710,1,0
18.666191612,0,0
18.666225012,1,0
18.666225208,1,1
18.666235616,1,0
18.766191398,0,0
18.766224976,1,0
18.766225190,1,1
18.766235600,1,0
18.866190962,0,0
18.866224818,1,0
18.866225038,1,1
18.866235492,1,0
18.966193374,0,0
18.966225062,1,0
18.966226174,1,1
18.966236582,1,0
19.066194620,0,0
19.066224668,1,0
19.066225098,1,1
19.066235542,1,0
19.166191944,0,0
19.166225292,1,0
19.166226120,1,1
19.166246570,1,0
19.266190168,0,0
19.266224794,1,0
19.266225208,1,1
19.266235668,1,0
19.366190502,0,0
19.366224448,1,0
19.366224662,1,1
19.366235070,1,0
19.466190714,0,0
19.466224574,1,0
19.466224798,1,1
19.466235222,1,0
19.566190868,0,0
19.566224498,1,0
19.566224724,1,1
19.566235132,1,0
19.666190204,0,0
19.666224730,1,0
19.666224950,1,1
19.666235364,1,0
19.766191724,0,0
19.766224042,1,0
19.766224188,1,1
19.766234596,1,0
19.866192038,0,0
19.866223956,1,0
19.866224172,1,1
19.866234580,1,0
19.966189862,0,0
19.966224142,1,0
19.966224364,1,1
19.966234816,1,0
20.066189826,0,0
20.066223766,1,0
20.066223926,1,1
20.066234370,1,0
20.166190172,0,0
20.166223908,1,0
20.166224326,1,1
20.166234770,1,0
20.266190632,0,0
20.266223650,1,0
20.266223864,1,1
20.266234324,1,0
20.366189774,0,0
20.366223474,1,0
20.366223624,1,1
20.366234048,1,0
20.466189528,0,0
20.466223440,1,0
20.466223664,1,1
20.466234114,1,0
20.566189934,0,0
20.566223282,1,0
20.566223480,1,1
20.566233920,1,0
20.666189178,0,0
20.666223132,1,0
20.666223282,1,1
20.666233726,1,0
20.766189288,0,0
20.766223186,1,0
20.766223392,1,1
20.766233800,1,0
20.866189200,0,0
20.866223082,1,0
20.866223302,1,1
20.866233710,1,0
20.966190056,0,0
20.966222984,1,0
20.966223184,1,1
20.966233602,1,0
21.066189038,0,0
21.066222874,1,0
21.066223020,1,1
21.066233428,1,0
21.166188890,0,0
21.166222766,1,0
21.166222906,1,1
21.166233320,1,0
21.266191594,0,0
21.266222910,1,0
21.266224022,1,1
21.266234430,1,0
21.366189746,0,0
21.366222674,1,0
21.366222884,1,1
21.366233304,1,0
21.466188618,0,0
21.466222526,1,0
21.466222736,1,1
21.466233194,1,0
21.566190218,0,0
21.566222676,1,0
21.566223492,1,1
21.566233934,1,0
21.666190120,0,0
21.666222310,1,0
21.666222510,1,1
21.666232918,1,0
21.766188352,0,0
21.766222214,1,0
21.766222358,1,1
21.766232812,1,0
21.866188276,0,0
21.866222136,1,0
21.866222576,1,1
21.866232984,1,0
21.966188820,0,0
21.966222106,1,0
21.966222520,1,1
21.966232958,1,0
22.066190250,0,0
22.066221966,1,0
22.066222188,1,1
22.066232596,1,0
22.166188712,0,0
22.166221872,1,0
22.166222042,1,1
22.166232490,1,0
22.266187712,0,0
22.266221814,1,0
22.266222030,1,1
22.266232468,1,0
22.366188018,0,0
22.366221724,1,0
22.366221940,1,1
22.366232358,1,0
22.466187690,0,0
22.466221864,1,0
22.466222074,1,1
22.466232504,1,0
22.566187800,0,0
22.566221438,1,0
22.566221584,1,1
22.566231992,1,0
22.666188232,0,0
22.666221412,1,0
22.666221558,1,1
22.666231970,1,0
22.766189314,0,0
22.766221372,1,0
22.766221592,1,1
22.766232032,1,0
22.866187568,0,0
22.866221242,1,0
22.866221462,1,1
22.866231922,1,0
22.966187168,0,0
22.966221154,1,0
22.966221590,1,1
22.966231998,1,0
23.066187336,0,0
23.066221088,1,0
23.066221288,1,1
23.066231720,1,0
23.166187100,0,0
23.166220950,1,0
23.166221106,1,1
23.166271644,1,0
23.266188054,0,0
23.266221578,1,0
23.266222404,1,1
23.266242892,1,0
23.366190524,0,0
23.366220880,1,0
23.366221084,1,1
23.366231494,1,0
23.466186854,0,0
23.466220752,1,0
23.466220902,1,1
23.466231310,1,0
23.566183418,0,0
23.566220626,1,0
23.566220850,1,1
23.566231290,1,0
23.666189746,0,0
23.666220556,1,0
23.666221180,1,1
23.666231604,1,0
23.766186470,0,0
23.766220386,1,0
23.766220550,1,1
23.766230984,1,0
23.866187698,0,0
23.866221218,1,0
23.866221864,1,1
23.866232322,1,0
23.966189712,0,0
23.966220210,1,0
23.966220866,1,1
23.966231280,1,0
24.066188364,0,0
24.066220152,1,0
24.066220372,1,1
24.066230830,1,0
24.166186044,0,0
24.166220062,1,0
24.166220276,1,1
24.166230720,1,0
24.266186784,0,0
24.266220030,1,0
24.266220246,1,1
24.266230694,1,0
24.366186144,0,0
24.366219874,1,0
24.366220098,1,1
24.366230506,1,0
24.466188078,0,0
24.466219986,1,0
24.466220206,1,1
24.466230656,1,0
24.566186218,0,0
24.566220426,1,0
24.566220840,1,1
24.566231248,1,0
24.666188286,0,0
24.666219836,1,0
24.666220056,1,1
24.666230464,1,0
24.766183992,0,0
24.766219506,1,0
24.766219672,1,1
24.766230100,1,0
24.866185758,0,0
24.866219610,1,0
24.866219830,1,1
24.866230248,1,0
24.966185410,0,0
24.966219330,1,0
24.966219556,1,1
24.966229970,1,0
25.066185154,0,0
25.066219460,1,0
25.066219894,1,1
25.066230302,1,0
25.166186970,0,0
25.166219208,1,0
25.166219430,1,1
25.166229852,1,0
25.266185002,0,0
25.266219010,1,0
25.266219236,1,1
25.266229658,1,0
25.366185072,0,0
25.366219032,1,0
25.366219258,1,1
25.366229666,1,0
25.466184994,0,0
25.466218952,1,0
25.466219166,1,1
25.466229576,1,0
25.566184846,0,0
25.566218830,1,0
25.566219264,1,1
25.566229718,1,0
25.666184974,0,0
25.666218902,1,0
25.666219122,1,1
25.666229530,1,0
25.766184762,0,0
25.766218804,1,0
25.766219224,1,1
25.766229678,1,0
25.866186784,0,0
25.866218734,1,0
25.866218948,1,1
25.866229398,1,0
25.966184736,0,0
25.966219330,1,0
25.966219536,1,1
25.966229964,1,0
26.066186042,0,0
26.066218322,1,0
26.066218486,1,1
26.066228920,1,0
26.166184822,0,0
26.166218664,1,0
26.166218878,1,1
26.166229322,1,0
26.266184272,0,0
26.266218154,1,0
26.266218320,1,1
26.266228728,1,0
26.366184476,0,0
26.366218532,1,0
26.366218752,1,1
26.366229212,1,0
26.466184326,0,0
26.466218200,1,0
26.466218636,1,1
26.466229044,1,0
26.566183854,0,0
26.566217852,1,0
26.566218022,1,1
26.566228430,1,0
26.666185846,0,0
26.666218444,1,0
26.666218674,1,1
26.666229088,1,0
26.766183684,0,0
26.766217674,1,0
26.766217818,1,1
26.766228228,1,0
26.866183796,0,0
26.866217612,1,0
26.866217820,1,1
26.866228230,1,0
26.966183604,0,0
26.966217520,1,0
26.966217746,1,1
26.966228204,1,0
27.066183852,0,0
27.066218122,1,0
27.066218952,1,1
27.066229372,1,0
27.166187282,0,0
27.166217272,1,0
27.166217498,1,1
27.166227906,1,0
27.266183274,0,0
27.266217220,1,0
27.266217416,1,1
27.266227826,1,0
27.366185010,0,0
27.366217188,1,0
27.366217404,1,1
27.366227812,1,0
27.466183620,0,0
27.466217008,1,0
27.466217230,1,1
27.466227638,1,0
27.566183010,0,0
27.566216980,1,0
27.566217406,1,1
27.566227814,1,0
27.666184332,0,0
27.666217868,1,0
27.666218716,1,1
27.666229146,1,0
27.766182942,0,0
27.766216956,1,0
27.766217166,1,1
27.766227590,1,0
27.866183328,0,0
27.866216656,1,0
27.866216876,1,1
27.866227310,1,0
27.966183616,0,0
27.966216786,1,0
27.966217006,1,1
27.966227456,1,0
28.066183898,0,0
28.066216746,1,0
28.066217540,1,1
28.066227950,1,0
28.166182568,0,0
28.166216644,1,0
28.166217068,1,1
28.166227498,1,0
28.266182376,0,0
28.266216512,1,0
28.266216668,1,1
28.266227076,1,0
28.366180666,0,0
28.366216442,1,0
28.366216648,1,1
28.366227056,1,0
28.466185714,0,0
28.466216114,1,0
28.466216340,1,1
28.466226776,1,0
28.566182404,0,0
28.566216262,1,0
28.566216686,1,1
28.566227094,1,0
28.666182264,0,0
28.666216118,1,0
28.666216338,1,1
28.666226746,1,0
28.766182910,0,0
28.766215838,1,0
28.766215992,1,1
28.766226400,1,0
28.866181868,0,0
28.866215758,1,0
28.866215974,1,1
28.866226382,1,0
28.966181658,0,0
28.966216048,1,0
28.966216462,1,1
28.966226872,1,0
29.066184516,0,0
29.066215774,1,0
29.066216214,1,1
29.066226674,1,0
29.166181596,0,0
29.166216162,1,0
29.166216974,1,1
29.166237440,1,0
29.266184156,0,0
29.266215682,1,0
29.266215888,1,1
29.266226296,1,0
29.366181422,0,0
29.366215222,1,0
29.366215428,1,1
29.366225846,1,0
29.466183092,0,0
29.466216058,1,0
29.466216484,1,1
29.466226922,1,0
29.566183818,0,0
29.566215136,1,0
29.566215342,1,1
29.566225790,1,0
29.666181068,0,0
29.666215006,1,0
29.666215196,1,1
29.666225604,1,0
29.766181194,0,0
29.766214876,1,0
29.766215090,1,1
29.766225500,1,0
29.866182676,0,0
29.866214734,1,0
29.866214960,1,1
29.866225388,1,0
29.966183022,0,0
29.966214672,1,0
29.966214896,1,1
29.966225306,1,0
30.066182518,0,0
30.066215348,1,0
30.066216184,1,1
30.066226638,1,0
30.166180868,0,0
30.166214728,1,0
30.166214952,1,1
30.166225362,1,0
30.266184476,0,0
30.266214388,1,0
30.266214608,1,1
30.266225016,1,0
30.366180446,0,0
30.366214314,1,0
30.366214470,1,1
30.366224904,1,0
30.466180314,0,0
30.466214250,1,0
30.466214476,1,1
30.466224884,1,0
30.566183030,0,0
30.566214308,1,0
30.566214528,1,1
30.566224942,1,0
30.666180148,0,0
30.666214018,1,0
30.666214234,1,1
30.666224662,1,0
30.766179956,0,0
30.766213916,1,0
30.766214106,1,1
30.766224550,1,0
30.866181076,0,0
30.866213792,1,0
30.866214012,1,1
30.866224436,1,0
30.966181260,0,0
30.966213808,1,0
30.966214028,1,1
30.966224436,1,0
31.066180318,0,0
31.066213676,1,0
31.066213898,1,1
31.066224326,1,0
31.166179756,0,0
31.166213516,1,0
31.166213686,1,1
31.166224130,1,0
31.266179564,0,0
31.266213454,1,0
31.266213608,1,1
31.266224018,1,0
31.366179354,0,0
31.366213308,1,0
31.366213464,1,1
31.366223902,1,0
31.466180988,0,0
31.466213466,1,0
31.466213686,1,1
31.466224130,1,0
31.566179134,0,0
31.566213186,1,0
31.566213412,1,1
31.566223848,1,0
31.666179624,0,0
31.666213932,1,0
31.666214542,1,1
31.666224950,1,0
31.766181030,0,0
31.766212988,1,0
31.766213214,1,1
31.766223648,1,0
31.866179488,0,0
31.866212804,1,0
31.866213026,1,1
31.866223448,1,0
31.966177906,0,0
31.966212784,1,0
31.966212978,1,1
31.966223422,1,0
32.066179222,0,0
32.066212742,1,0
32.066212968,1,1
32.066223396,1,0
32.166179450,0,0
32.166212878,1,0
32.166213092,1,1
32.166223536,1,0
32.266178558,0,0
32.266212524,1,0
32.266212674,1,1
32.266223082,1,0
32.366180332,0,0
32.366212642,1,0
32.366213484,1,1
32.366223906,1,0
32.466177840,0,0
32.466212300,1,0
32.466212510,1,1
32.466222944,1,0
32.566178258,0,0
32.566212278,1,0
32.566212498,1,1
32.566222916,1,0
32.666178176,0,0
32.666212122,1,0
32.666212298,1,1
32.666222716,1,0
32.766180300,0,0
32.766212048,1,0
32.766212238,1,1
32.766222688,1,0
32.866178138,0,0
32.866211896,1,0
32.866212118,1,1
32.866222576,1,0
32.966177974,0,0
32.966211856,1,0
32.966212062,1,1
32.966222470,1,0
33.066177744,0,0
33.066211942,1,0
33.066212156,1,1
33.066222610,1,0
33.166177782,0,0
33.166211686,1,0
33.166211882,1,1
33.166272474,1,0
33.266180166,0,0
33.266212074,1,0
33.266212982,1,1
33.266233432,1,0
33.366177482,0,0
33.366211482,1,0
33.366211898,1,1
33.366222356,1,0
33.466178342,0,0
33.466211400,1,0
33.466211620,1,1
33.466222074,1,0
33.566177478,0,0
33.566211294,1,0
33.566211518,1,1
33.566221958,1,0
33.666176736,0,0
33.666211780,1,0
33.666212002,1,1
33.666222440,1,0
33.766179952,0,0
33.766210998,1,0
33.766211148,1,1
33.766221562,1,0
33.866177116,0,0
33.866211646,1,0
33.866212060,1,1
33.866232500,1,0
33.966179234,0,0
33.966211122,1,0
33.966211746,1,1
33.966222184,1,0
34.066177340,0,0
34.066211236,1,0
34.066211662,1,1
34.066222070,1,0
34.166177236,0,0
34.166211856,1,0
34.166212272,1,1
34.166222724,1,0
34.266178022,0,0
34.266210872,1,0
34.266211288,1,1
34.266221696,1,0
34.366176820,0,0
34.366211138,1,0
34.366211362,1,1
34.366221772,1,0
34.466181166,0,0
34.466210632,1,0
34.466210852,1,1
34.466221262,1,0
34.566177460,0,0
34.566210588,1,0
34.566211024,1,1
34.566221432,1,0
34.666178688,0,0
34.666210406,1,0
34.666210632,1,1
34.666221066,1,0
34.766176242,0,0
34.766210124,1,0
34.766210284,1,1
34.766220698,1,0
34.866180990,0,0
34.866210658,1,0
34.866211282,1,1
34.866231720,1,0
