Time [s],Pru00,Pru01
10.765484564,1,0
10.765484736,1,1
10.765495178,1,0
10.865451294,0,0
10.865484554,1,0
10.865484714,1,1
10.865495154,1,0
10.965452786,0,0
10.965485104,1,0
10.965485520,1,1
10.965495978,1,0
11.065451306,0,0
11.065484562,1,0
11.065484766,1,1
11.065495186,1,0
11.165450952,0,0
11.165484288,1,0
11.165484454,1,1
11.165494902,1,0
11.265454112,0,0
11.265484408,1,0
11.265484844,1,1
11.265495302,1,0
11.365450866,0,0
11.365484408,1,0
11.365484638,1,1
11.365495046,1,0
11.465450978,0,0
11.465484266,1,0
11.465484710,1,1
11.465495118,1,0
11.565450686,0,0
11.565484082,1,0
11.565484306,1,1
11.565494750,1,0
11.665450352,0,0
11.665483968,1,0
11.665484384,1,1
11.665494808,1,0
11.765450658,0,0
11.765484500,1,0
11.765485624,1,1
11.765496058,1,0
11.865450388,0,0
11.865483718,1,0
11.865483948,1,1
11.865494356,1,0
11.965450246,0,0
11.965483594,1,0
11.965483748,1,1
11.965494158,1,0
12.065453634,0,0
12.065483480,1,0
12.065483694,1,1
12.065494128,1,0
12.165450278,0,0
12.165483378,1,0
12.165483538,1,1
12.165493946,1,0
12.265450158,0,0
12.265483308,1,0
12.265483458,1,1
12.265493866,1,0
12.365450478,0,0
12.365483254,1,0
12.365483464,1,1
12.365493924,1,0
12.465450604,0,0
12.465484350,1,0
12.465484976,1,1
12.465495424,1,0
12.565452260,0,0
12.565483388,1,0
12.565483614,1,1
12.565494036,1,0
12.665451548,0,0
12.665483276,1,0
12.665483502,1,1
12.665493926,1,0
12.765449774,0,0
12.765482894,1,0
12.765483124,1,1
12.765543702,1,0
12.865450172,0,0
12.865483298,1,0
12.865484118,1,1
12.865494546,1,0
12.965450786,0,0
12.965484066,1,0
12.965484682,1,1
12.965505144,1,0
13.065453884,0,0
13.065482692,1,0
13.065482918,1,1
13.065493326,1,0
13.165445464,0,0
13.165482822,1,0
13.165483256,1,1
13.165493666,1,0
13.265449070,0,0
13.265482728,1,0
13.265483132,1,1
13.265493550,1,0
13.365449106,0,0
13.365482472,1,0
13.365482688,1,1
13.365493096,1,0
13.465451442,0,0
13.465482990,1,0
13.465484172,1,1
13.465494600,1,0
13.565450790,0,0
13.565482478,1,0
13.565482704,1,1
13.565493128,1,0
13.665448866,0,0
13.665482236,1,0
13.665482450,1,1
13.665492860,1,0
13.765448974,0,0
13.765482140,1,0
13.765482370,1,1
13.765492828,1,0
13.865448758,0,0
13.865482056,1,0
13.865482262,1,1
13.865492714,1,0
13.965448594,0,0
13.965482174,1,0
13.965482406,1,1
13.965492858,1,0
14.065448452,0,0
14.065482082,1,0
14.065482292,1,1
14.065492746,1,0
14.165448520,0,0
14.165481768,1,0
14.165481932,1,1
14.165492376,1,0
14.265448356,0,0
14.265481652,1,0
14.265481808,1,1
14.265492262,1,0
14.365448210,0,0
14.365481610,1,0
14.365482040,1,1
14.365492488,1,0
14.465449390,0,0
14.465481438,1,0
14.465481608,1,1
14.465492036,1,0
14.565448486,0,0
14.565481474,1,0
14.565481700,1,1
14.565492108,1,0
14.665444880,0,0
14.665481378,1,0
14.665481818,1,1
14.665492248,1,0
14.765447838,0,0
14.765481274,1,0
14.765481494,1,1
14.765491904,1,0
14.865448874,0,0
14.865481232,1,0
14.865481408,1,1
14.865491816,1,0
14.965447630,0,0
14.965481050,1,0
14.965481266,1,1
14.965491704,1,0
15.065447688,0,0
15.065480966,1,0
15.065481140,1,1
15.065491588,1,0
15.165448162,0,0
15.165481750,1,0
15.165482380,1,1
15.165492834,1,0
15.265447988,0,0
15.265481438,1,0
15.265481658,1,1
15.265492066,1,0
15.365446024,0,0
15.365480754,1,0
15.365480986,1,1
15.365491444,1,0
15.465447782,0,0
15.465481330,1,0
15.465482158,1,1
15.465492602,1,0
15.565447578,0,0
15.565480784,1,0
15.565481228,1,1
15.565491638,1,0
15.665447272,0,0
15.665480490,1,0
15.665480720,1,1
15.665491128,1,0
15.765447108,0,0
15.765480458,1,0
15.765480684,1,1
15.765491102,1,0
15.865447616,0,0
15.865480284,1,0
15.865480440,1,1
15.865490848,1,0
15.965447072,0,0
15.965480178,1,0
15.965480632,1,1
15.965491072,1,0
16.065446716,0,0
16.065480162,1,0
16.065480378,1,1
16.065490786,1,0
16.165446680,0,0
16.165480050,1,0
16.165480230,1,1
16.165490672,1,0
16.265446626,0,0
16.265479916,1,0
16.265480096,1,1
16.265490506,1,0
16.365446494,0,0
16.365479852,1,0
16.365480256,1,1
16.365490666,1,0
16.465446438,0,0
16.465479724,1,0
16.465479890,1,1
16.465490298,1,0
16.565446382,0,0
16.565479650,1,0
16.565479816,1,1
16.565490268,1,0
16.665446328,0,0
16.665479568,1,0
16.665479734,1,1
16.665490156,1,0
16.765446104,0,0
16.765479544,1,0
16.765479774,1,1
16.765490212,1,0
16.865446120,0,0
16.865479476,1,0
16.865479702,1,1
16.865490110,1,0
16.965446184,0,0
16.965479302,1,0
16.965479512,1,1
16.965489920,1,0
17.065446148,0,0
17.065480180,1,0
17.065480804,1,1
17.065491252,1,0
17.165448146,0,0
17.165479194,1,0
17.165479420,1,1
17.165489862,1,0
17.265446620,0,0
17.265479318,1,0
17.265479548,1,1
17.265490002,1,0
17.365445556,0,0
17.365478972,1,0
17.365479386,1,1
17.365489800,1,0
17.465445708,0,0
17.465478826,1,0
17.465478996,1,1
17.465489430,1,0
17.565445582,0,0
17.565478884,1,0
17.565479314,1,1
17.565489742,1,0
17.665446250,0,0
17.665478778,1,0
17.665479422,1,1
17.665489880,1,0
17.765446922,0,0
17.765478700,1,0
17.765478926,1,1
17.765489340,1,0
17.865445616,0,0
17.865478634,1,0
17.865478846,1,1
17.865489254,1,0
17.965446292,0,0
17.965478430,1,0
17.965478656,1,1
17.965489064,1,0
18.065447768,0,0
18.065479346,1,0
18.065479556,1,1
18.065489970,1,0
18.165445092,0,0
18.165478250,1,0
18.165478414,1,1
18.165488834,1,0
18.265446224,0,0
18.265478182,1,0
18.265478408,1,1
18.265488816,1,0
18.365444858,0,0
18.365478148,1,0
18.365478574,1,1
18.365488982,1,0
18.465444614,0,0
18.465478004,1,0
18.465478174,1,1
18.465488612,1,0
18.565444750,0,0
18.565478906,1,0
18.565479520,1,1
18.565489940,1,0
18.665448042,0,0
18.665478330,1,0
18.665478550,1,1
18.665488974,1,0
18.765444446,0,0
18.765477834,1,0
18.765478060,1,1
18.765488518,1,0
18.865444980,0,0
18.865477700,1,0
18.865477916,1,1
18.865488324,1,0
18.965444196,0,0
18.965477586,1,0
18.965477800,1,1
18.965488208,1,0
19.065446438,0,0
19.065477536,1,0
19.065477736,1,1
19.065488176,1,0
19.165444142,0,0
19.165477460,1,0
19.165477684,1,1
19.165488144,1,0
19.265447238,0,0
19.265477564,1,0
19.265477790,1,1
19.265488198,1,0
19.365444100,0,0
19.365477260,1,0
19.365477480,1,1
19.365487914,1,0
19.465446672,0,0
19.465478380,1,0
19.465478800,1,1
19.465489240,1,0
19.565446968,0,0
19.565477494,1,0
19.565477910,1,1
19.565488358,1,0
19.665446762,0,0
19.665476968,1,0
19.665477134,1,1
19.665487562,1,0
19.765443674,0,0
19.765477154,1,0
19.765477370,1,1
19.765487788,1,0
19.865443930,0,0
19.865476778,1,0
19.865477004,1,1
19.865487418,1,0
19.965443414,0,0
19.965476990,1,0
19.965477208,1,1
19.965487638,1,0
20.065443634,0,0
20.065476632,1,0
20.065476848,1,1
20.065487266,1,0
20.165443198,0,0
20.165476788,1,0
20.165477004,1,1
20.165487412,1,0
20.265443102,0,0
20.265476452,1,0
20.265476652,1,1
20.265487062,1,0
20.365444706,0,0
20.365476374,1,0
20.365476584,1,1
20.365487028,1,0
20.465443518,0,0
20.465476284,1,0
20.465476494,1,1
20.465486908,1,0
20.565444070,0,0
20.565476168,1,0
20.565476384,1,1
20.565486792,1,0
20.665442944,0,0
20.665476514,1,0
20.665476740,1,1
20.665487188,1,0
20.765439348,0,0
20.765476086,1,0
20.765476316,1,1
20.765486730,1,0
20.865442592,0,0
20.865475888,1,0
20.865476118,1,1
20.865486526,1,0
20.965443422,0,0
20.965475860,1,0
20.965476080,1,1
20.965486494,1,0
21.065442524,0,0
21.065475784,1,0
21.065475946,1,1
21.065486378,1,0
21.165442380,0,0
21.165475640,1,0
21.165475810,1,1
21.165486264,1,0
21.265442244,0,0
21.265475522,1,0
21.265475686,1,1
21.265486144,1,0
21.365442106,0,0
21.365475502,1,0
21.365475928,1,1
21.365486366,1,0
21.465442226,0,0
21.465475346,1,0
21.465475506,1,1
21.465485914,1,0
21.565441980,0,0
21.565475350,1,0
21.565475766,1,1
21.565486224,1,0
21.665441906,0,0
21.665475184,1,0
21.665475354,1,1
21.665485768,1,0
21.765441838,0,0
21.765475104,1,0
21.765475268,1,1
21.765485678,1,0
21.865442238,0,0
21.865475246,1,0
21.865475468,1,1
21.865485900,1,0
21.965443354,0,0
21.965474922,1,0
21.965475138,1,1
21.965485546,1,0
22.065441476,0,0
22.065474854,1,0
22.065475064,1,1
22.065485514,1,0
22.165441340,0,0
22.165474716,1,0
22.165474876,1,1
22.165485310,1,0
22.265441320,0,0
22.265474648,1,0
22.265474812,1,1
22.265485220,1,0
22.365441522,0,0
22.365474630,1,0
22.365474862,1,1
22.365485274,1,0
22.465441084,0,0
22.465474464,1,0
22.465474680,1,1
22.465485090,1,0
22.565441230,0,0
22.565474386,1,0
22.565474602,1,1
22.565485056,1,0
22.665440980,0,0
22.665474316,1,0
22.665474492,1,1
22.665484936,1,0
22.765443012,0,0
22.765474190,1,0
22.765474400,1,1
22.765534968,1,0
22.865441744,0,0
22.865474824,1,0
22.865475654,1,1
22.865496092,1,0
22.965442628,0,0
22.965474056,1,0
22.965474690,1,1
22.965485100,1,0
23.065442158,0,0
23.065473916,1,0
23.065474096,1,1
23.065484556,1,0
23.165440252,0,0
23.165474738,1,0
23.165474958,1,1
23.165485372,1,0
23.265440442,0,0
23.265473750,1,0
23.265473922,1,1
23.265484330,1,0
23.365440444,0,0
23.365473894,1,0
23.365474324,1,1
23.365484734,1,0
23.465440228,0,0
23.465473546,1,0
23.465473710,1,1
23.465484120,1,0
23.565440160,0,0
23.565473516,1,0
23.565473930,1,1
23.565484340,1,0
23.665441470,0,0
23.665473438,1,0
23.665473664,1,1
23.665484072,1,0
23.765440642,0,0
23.765473302,1,0
23.765473482,1,1
23.765483890,1,0
23.865439946,0,0
23.865473484,1,0
23.865473714,1,1
23.865484122,1,0
23.965439008,0,0
23.965473552,1,0
23.965473782,1,1
23.965484192,1,0
24.065439716,0,0
24.065473084,1,0
24.065473310,1,1
24.065483734,1,0
24.165439628,0,0
24.165472948,1,0
24.165473124,1,1
24.165483532,1,0
24.265439540,0,0
24.265472870,1,0
24.265473050,1,1
24.265483500,1,0
24.365440124,0,0
24.365472780,1,0
24.365473010,1,1
24.365483464,1,0
24.465440562,0,0
24.465473150,1,0
24.465473576,1,1
24.465484024,1,0
24.565439374,0,0
24.565472644,1,0
24.565472808,1,1
24.565483226,1,0
24.665439266,0,0
24.665472508,1,0
24.665472718,1,1
24.665483126,1,0
24.765439160,0,0
24.765472428,1,0
24.765472642,1,1
24.765483092,1,0
24.865438882,0,0
24.865472366,1,0
24.865472782,1,1
24.865483226,1,0
24.965440702,0,0
24.965473420,1,0
24.965474036,1,1
24.965484470,1,0
25.065439022,0,0
25.065472402,1,0
25.065472632,1,1
25.065483076,1,0
25.165438724,0,0
25.165472084,1,0
25.165472250,1,1
25.165482702,1,0
25.265439616,0,0
25.265471974,1,0
25.265472138,1,1
25.265482582,1,0
25.365438926,0,0
25.365471894,1,0
25.365472340,1,1
25.365482748,1,0
25.465438098,0,0
25.465471858,1,0
25.465472284,1,1
25.465482716,1,0
25.565438730,0,0
25.565471710,1,0
25.565471880,1,1
25.565482288,1,0
25.665438334,0,0
25.665471600,1,0
25.665471766,1,1
25.665482174,1,0
25.765438454,0,0
25.765471810,1,0
25.765472234,1,1
25.765482648,1,0
25.865438612,0,0
25.865471652,1,0
25.865472088,1,1
25.865482530,1,0
25.965439716,0,0
25.965471606,1,0
25.965472250,1,1
25.965482670,1,0
26.065438058,0,0
26.065471646,1,0
26.065472076,1,1
26.065482484,1,0
26.165437890,0,0
26.165471076,1,0
26.165471296,1,1
26.165481704,1,0
26.265437998,0,0
26.265471066,1,0
26.265471276,1,1
26.265481684,1,0
26.365437768,0,0
26.365470918,1,0
26.365471344,1,1
26.365481752,1,0
26.465438452,0,0
26.465471070,1,0
26.465471296,1,1
26.465481720,1,0
26.565437544,0,0
26.565470810,1,0
26.565470976,1,1
26.565481430,1,0
26.665437324,0,0
26.665470640,1,0
26.665470810,1,1
26.665481224,1,0
26.765435176,0,0
26.765470562,1,0
26.765470732,1,1
26.765481190,1,0
26.865437204,0,0
26.865470504,1,0
26.865470670,1,1
26.865481078,1,0
26.965437046,0,0
26.965470474,1,0
26.965470700,1,1
26.965481130,1,0
27.065437048,0,0
27.065470404,1,0
27.065470818,1,1
27.065481262,1,0
27.165437186,0,0
27.165470224,1,0
27.165470444,1,1
27.165480888,1,0
27.265439948,0,0
27.265470168,1,0
27.265470372,1,1
27.265480780,1,0
27.365437950,0,0
27.365470288,1,0
27.365470712,1,1
27.365481172,1,0
27.465437180,0,0
27.465471026,1,0
27.465471682,1,1
27.465482090,1,0
27.565435452,0,0
27.565470326,1,0
27.565470556,1,1
27.565480966,1,0
27.665436428,0,0
27.665470038,1,0
27.665470464,1,1
27.665480872,1,0
27.765437772,0,0
27.765469700,1,0
27.765469880,1,1
27.765480330,1,0
27.865436222,0,0
27.865469640,1,0
27.865469866,1,1
27.865480294,1,0
27.965440912,0,0
27.965469948,1,0
27.965470374,1,1
27.965480782,1,0
28.065436830,0,0
28.065470110,1,0
28.065470536,1,1
28.065480944,1,0
28.165436252,0,0
28.165469582,1,0
28.165470412,1,1
28.165480826,1,0
28.265436954,0,0
28.265469482,1,0
28.265469696,1,1
28.265480110,1,0
28.365435874,0,0
28.365469110,1,0
28.365469336,1,1
28.365479744,1,0
28.465436232,0,0
28.465469740,1,0
28.465469966,1,1
28.465480388,1,0
28.565439952,0,0
28.565469662,1,0
28.565470288,1,1
28.565480696,1,0
28.665435602,0,0
28.665469372,1,0
28.665469592,1,1
28.665480002,1,0
28.765435364,0,0
28.765468992,1,0
28.765469216,1,1
28.765479626,1,0
28.865435364,0,0
28.865468680,1,0
28.865468884,1,1
28.865479334,1,0
28.965435922,0,0
28.965469122,1,0
28.965469348,1,1
28.965479754,1,0
29.065437114,0,0
29.065468572,1,0
29.065468774,1,1
29.065479212,1,0
29.165435114,0,0
29.165468482,1,0
29.165468692,1,1
29.165479102,1,0
29.265434954,0,0
29.265468320,1,0
29.265468526,1,1
29.265478980,1,0
29.365436090,0,0
29.365468450,1,0
29.365469090,1,1
29.365479538,1,0
29.465434862,0,0
29.465468150,1,0
29.465468562,1,1
29.465478996,1,0
29.565434962,0,0
29.565468062,1,0
29.565468288,1,1
29.565478706,1,0
29.665434454,0,0
29.665467910,1,0
29.665468076,1,1
29.665478500,1,0
29.765434492,0,0
29.765467828,1,0
29.765467994,1,1
29.765478402,1,0
29.865438142,0,0
29.865467820,1,0
29.865468050,1,1
29.865478458,1,0
29.965434810,0,0
29.965467590,1,0
29.965467766,1,1
29.965478174,1,0
30.065434222,0,0
30.065467848,1,0
30.065468078,1,1
30.065478488,1,0
30.165435368,0,0
30.165467508,1,0
30.165467722,1,1
30.165478130,1,0
30.265435648,0,0
30.265467356,1,0
30.265467536,1,1
30.265477944,1,0
30.365430840,0,0
30.365467306,1,0
30.365467532,1,1
30.365477940,1,0
30.465434238,0,0
30.465468156,1,0
30.465468600,1,1
30.465479010,1,0
30.565434698,0,0
30.565467604,1,0
30.565467824,1,1
30.565478232,1,0
30.665435134,0,0
30.665467452,1,0
30.665467678,1,1
30.665478112,1,0
30.765433604,0,0
30.765466922,1,0
30.765467092,1,1
30.765477500,1,0
30.865433532,0,0
30.865466884,1,0
30.865467098,1,1
30.865477552,1,0
30.965435462,0,0
30.965466802,1,0
30.965467032,1,1
30.965477440,1,0
31.065434770,0,0
31.065466648,1,0
31.065467094,1,1
31.065477502,1,0
31.165435080,0,0
31.165466588,1,0
31.165466812,1,1
31.165477222,1,0
31.265433218,0,0
31.265466468,1,0
31.265466648,1,1
31.265477102,1,0
31.365432958,0,0
31.365466628,1,0
31.365466858,1,1
31.365477266,1,0
31.465432988,0,0
31.465466314,1,0
31.465466534,1,1
31.465476974,1,0
31.565432906,0,0
31.565466212,1,0
31.565466444,1,1
31.565476852,1,0
31.665432864,0,0
31.665466032,1,0
31.665466208,1,1
31.665476646,1,0
31.765432714,0,0
31.765466024,1,0
31.765466414,1,1
31.765476868,1,0
31.865432534,0,0
31.865465862,1,0
31.865466036,1,1
31.865476490,1,0
31.965432542,0,0
31.965465838,1,0
31.965466052,1,1
31.965476462,1,0
32.065434220,0,0
32.065466618,1,0
32.065467476,1,1
32.065487912,1,0
32.165434210,0,0
32.165465838,1,0
32.165466068,1,1
32.165476488,1,0
32.265432388,0,0
32.265465476,1,0
32.265465652,1,1
32.265476110,1,0
32.365432268,0,0
32.365465634,1,0
32.365465858,1,1
32.365476268,1,0
32.465432344,0,0
32.465465312,1,0
32.465465482,1,1
32.465475890,1,0
32.565433564,0,0
32.565465262,1,0
32.565465492,1,1
32.565475940,1,0
32.665431812,0,0
32.665465192,1,0
32.665465416,1,1
32.665475826,1,0
32.765431762,0,0
32.765465068,1,0
32.765465234,1,1
32.765525788,1,0
32.865432518,0,0
32.865465506,1,0
32.865466332,1,1
32.865486768,1,0
32.965431646,0,0
32.965465044,1,0
32.965465270,1,1
32.965475684,1,0
33.065431464,0,0
33.065464866,1,0
33.065465306,1,1
33.065475734,1,0
33.165431756,0,0
33.165464694,1,0
33.165464924,1,1
33.165475356,1,0
33.265431204,0,0
33.265464590,1,0
33.265464754,1,1
33.265475164,1,0
33.365431030,0,0
33.365464728,1,0
33.365464938,1,1
33.365475382,1,0
33.465433030,0,0
33.465465528,1,0
33.465466528,1,1
33.465476962,1,0
33.565432758,0,0
33.565464516,1,0
33.565464746,1,1
33.565475156,1,0
33.665430888,0,0
33.665464244,1,0
33.665464672,1,1
33.665475118,1,0
33.765431034,0,0
33.765464110,1,0
33.765464336,1,1
33.765474744,1,0
33.865430710,0,0
33.865464060,1,0
33.865464274,1,1
33.865474708,1,0
33.965430568,0,0
33.965464150,1,0
33.965464380,1,1
33.965474788,1,0
34.065430470,0,0
34.065464076,1,0
34.065464500,1,1
34.065474920,1,0
34.165430618,0,0
34.165463744,1,0
34.165463958,1,1
34.165474372,1,0
34.265430332,0,0
34.265463692,1,0
34.265463922,1,1
34.265474334,1,0
34.365431242,0,0
34.365463622,1,0
34.365463838,1,1
34.365474244,1,0
34.465430350,0,0
34.465463440,1,0
34.465463864,1,1
34.465474294,1,0
34.565430180,0,0
34.565464076,1,0
34.565464704,1,1
34.565475114,1,0
34.665430436,0,0
34.665463492,1,0
34.665463938,1,1
34.665474398,1,0
34.765429882,0,0
34.765463222,1,0
34.765463388,1,1
34.765473796,1,0
34.865429922,0,0
34.865463052,1,0
34.865463218,1,1
