Time [s],Server,Client1,Client2
0.000000000,1,1,1
0.037638058,0,1,1
0.037638102,0,0,1
0.037638756,0,0,0
0.037651754,0,0,1
0.037651766,1,0,1
0.037651790,1,1,1
0.137636218,1,0,1
0.137636772,0,0,1
0.137636802,0,0,0
0.137650068,0,0,1
0.137650070,1,0,1
0.137650086,1,1,1
0.237634364,1,0,1
0.237634528,0,0,1
0.237635072,0,0,0
0.237648336,0,0,1
0.237648358,1,0,1
0.237648360,1,1,1
0.337632690,0,1,1
0.337633308,0,1,0
0.337633342,0,0,0
0.337646612,1,0,0
0.337646620,1,0,1
0.337646648,1,1,1
0.437631106,0,1,1
0.437631154,0,1,0
0.437631568,0,0,0
0.437644890,1,0,0
0.437644922,1,0,1
0.437644924,1,1,1
0.537629172,1,0,1
0.537629400,0,0,1
0.537630438,0,0,0
0.537643170,0,1,0
0.537643188,1,1,0
0.537643194,1,1,1
0.637627124,1,0,1
0.637627890,1,0,0
0.637628372,0,0,0
0.637641470,1,0,0
0.637641472,1,1,0
0.637641504,1,1,1
0.737626040,1,0,1
0.737626240,0,0,1
0.737626718,0,0,0
0.737639768,1,0,1
0.737639776,1,1,1
0.837624338,0,0,1
0.837625024,0,0,0
0.837638026,0,1,0
0.837638044,1,1,0
0.837638084,1,1,1
0.937622588,0,1,1
0.937622736,0,0,1
0.937623768,0,0,0
0.937636324,0,1,0
0.937636338,1,1,0
0.937636502,1,1,1
1.037620694,1,0,1
1.037620966,0,0,1
1.037621474,0,0,0
1.037634576,0,1,0
1.037634604,1,1,0
1.037634660,1,1,1
1.137619096,1,0,1
1.137619822,0,0,1
1.137620008,0,0,0
1.137632874,0,1,0
1.137632894,1,1,0
1.137632938,1,1,1
1.237617166,1,0,1
1.237617472,0,0,1
1.237618028,0,0,0
1.237631152,0,1,0
1.237631180,1,1,0
1.237631256,1,1,1
1.337615646,1,0,1
1.337616138,0,0,1
1.337616290,0,0,0
1.337629432,0,1,0
1.337629452,1,1,0
1.337629514,1,1,1
1.437613998,1,0,1
1.437614580,0,0,1
1.437614912,0,0,0
1.437627722,1,0,0
1.437627738,1,1,0
1.437627814,1,1,1
1.537611618,1,0,1
1.537612458,0,0,1
1.537613198,0,0,0
1.537626002,0,1,0
1.537626028,1,1,0
1.537626086,1,1,1
1.637610604,1,0,1
1.637611000,0,0,1
1.637611402,0,0,0
1.637624254,0,1,0
1.637624270,1,1,0
1.637624374,1,1,1
1.737608450,0,1,1
1.737608740,0,0,1
1.737609608,0,0,0
1.737622568,0,1,0
1.737622578,1,1,0
1.737622706,1,1,1
1.837607082,1,0,1
1.837607276,0,0,1
1.837607986,0,0,0
1.837620826,0,1,0
1.837620854,1,1,0
1.837621000,1,1,1
1.937605336,0,1,1
1.937605496,0,0,1
1.937606218,0,0,0
1.937619114,0,1,0
