Time [s],Server,Client1,Client2
0.000000000,1,1,1
0.034537646,1,0,1
0.034538184,0,0,1
0.034538410,0,0,0
0.034551464,0,1,0
0.034551484,0,1,1
0.034551840,1,1,1
0.134536056,1,0,1
0.134536632,0,0,1
0.134536706,0,0,0
0.134549740,0,1,1
0.134550124,1,1,1
0.234534182,1,0,1
0.234534748,1,0,0
0.234534848,0,0,0
0.234548036,0,0,1
0.234548048,0,1,1
0.234548376,1,1,1
0.334532272,1,0,1
0.334533036,0,0,1
0.334533266,0,0,0
0.334546302,0,0,1
0.334546348,0,1,1
0.334546652,1,1,1
0.434531282,0,1,1
0.434531432,0,0,1
0.434531494,0,0,0
0.434544570,0,0,1
0.434544620,0,1,1
0.434544942,1,1,1
0.534529048,0,1,1
0.534530914,0,0,1
0.534531554,0,0,0
0.534542814,0,0,1
0.534542918,0,1,1
0.534543220,1,1,1
0.634527704,1,0,1
0.634527812,0,0,1
0.634528326,0,0,0
0.634541100,0,0,1
0.634541174,0,1,1
0.634541466,1,1,1
0.734526166,0,1,1
0.734526564,0,0,1
0.734526882,0,0,0
0.734539350,0,0,1
0.734539462,0,1,1
0.734539740,1,1,1
0.834524452,1,0,1
0.834524546,0,0,1
0.834524644,0,0,0
0.834537634,0,0,1
0.834537736,0,1,1
0.834538036,1,1,1
0.934522148,1,0,1
0.934522706,0,0,1
0.934522796,0,0,0
0.934535914,0,0,1
0.934536020,0,1,1
0.934536284,1,1,1
1.034519900,1,0,1
1.034520668,0,0,1
1.034520892,0,0,0
1.034534186,0,0,1
1.034534324,0,1,1
1.034534560,1,1,1
1.134518868,1,0,1
1.134518874,1,0,0
1.134519196,0,0,0
1.134532516,0,0,1
1.134532598,0,1,1
1.134532864,1,1,1
1.234517026,1,0,1
1.234517802,0,0,1
1.234517880,0,0,0
1.234530774,0,0,1
1.234530886,0,1,1
1.234531120,1,1,1
1.334515292,1,0,1
1.334515944,0,0,1
1.334516840,0,0,0
1.334529066,0,0,1
1.334529154,0,1,1
1.334529400,1,1,1
1.434513922,0,1,1
1.434514078,0,0,1
1.434514402,0,0,0
1.434527342,0,0,1
1.434527412,0,1,1
1.434527666,1,1,1
1.534511756,0,1,1
1.534513278,0,0,1
1.534515004,0,0,0
1.534525604,0,0,1
1.534525704,0,1,1
1.534525936,1,1,1
1.634510414,1,0,1
1.634510506,0,0,1
1.634511080,0,0,0
1.634523896,0,0,1
1.634523986,0,1,1
1.634524208,1,1,1
1.734508936,0,1,1
1.734509478,0,0,1
1.734510000,0,0,0
1.734522184,0,0,1
1.734522260,0,1,1
1.734522470,1,1,1
1.834506658,1,0,1
1.834507312,0,0,1
1.834507540,0,0,0
1.834520442,0,0,1
1.834520520,0,1,1
1.834520758,1,1,1
