Time [s],Server,Client1,Client2
0.000000000,1,1,1
0.039577680,1,0,1
0.039578482,0,0,1
0.039579070,0,0,0
0.039591482,0,1,0
0.039591546,0,1,1
0.039591548,1,1,1
0.139576064,0,1,1
0.139577472,0,0,1
0.139579472,0,0,0
0.139589762,0,1,0
0.139589798,0,1,1
0.139589812,1,1,1
0.239574686,1,0,1
0.239574754,0,0,1
0.239575460,0,0,0
0.239588028,0,1,0
0.239588070,1,1,0
0.239588074,1,1,1
0.339572496,1,0,1
0.339572794,0,0,1
0.339573168,0,0,0
0.339586324,0,1,0
0.339586352,0,1,1
0.339586368,1,1,1
0.439570784,1,0,1
0.439571012,0,0,1
0.439571616,0,0,0
0.439584604,0,1,0
0.439584630,1,1,0
0.439584648,1,1,1
0.539569130,0,1,1
0.539569164,0,0,1
0.539570394,0,0,0
0.539582898,0,1,0
0.539582912,0,1,1
0.539582914,1,1,1
0.639567696,0,1,1
0.639568252,0,0,1
0.639568344,0,0,0
0.639581166,0,1,0
0.639581178,0,1,1
0.639581182,1,1,1
0.739566028,1,0,1
0.739566042,0,0,1
0.739566740,0,0,0
0.739579432,0,0,1
0.739579442,0,1,1
0.739579484,1,1,1
0.839564218,0,1,1
0.839564402,0,0,1
0.839564414,0,0,0
0.839577678,0,0,1
0.839577694,0,1,1
0.839577752,1,1,1
0.939562194,1,0,1
0.939562380,0,0,1
0.939562764,0,0,0
0.939575964,0,0,1
0.939575968,0,1,1
0.939576038,1,1,1
1.039560424,1,0,1
1.039560928,0,0,1
1.039561208,0,0,0
1.039574242,0,0,1
1.039574244,0,1,1
1.039574288,1,1,1
1.139559150,0,1,1
1.139560396,0,0,1
1.139560802,0,0,0
1.139572520,0,0,1
1.139572556,0,1,1
1.139572558,1,1,1
1.239557244,0,1,1
1.239557534,0,0,1
1.239557770,0,0,0
1.239570742,0,0,1
1.239570788,0,1,1
1.239570862,1,1,1
1.339555286,1,0,1
1.339555524,0,0,1
1.339555640,0,0,0
1.339569024,0,0,1
1.339569068,0,1,1
1.339569146,1,1,1
1.439553510,1,0,1
1.439553758,0,0,1
1.439554292,0,0,0
1.439567324,0,0,1
1.439567370,0,1,1
1.439567416,1,1,1
1.539551772,1,0,1
1.539552014,0,0,1
1.539552722,0,0,0
1.539565600,0,0,1
1.539565634,0,1,1
1.539565678,1,1,1
1.639550488,0,1,1
1.639550976,0,1,0
1.639551232,0,0,0
1.639563852,0,0,1
1.639563910,0,1,1
1.639563932,1,1,1
1.739548642,1,0,1
1.739548928,0,0,1
1.739549070,0,0,0
1.739562122,0,0,1
1.739562192,0,1,1
1.739562246,1,1,1
1.839546918,0,1,1
1.839547088,0,0,1
1.839547156,0,0,0
1.839560400,0,0,1
1.839560452,0,1,1
1.839560494,1,1,1
1.939544914,1,0,1
1.939545160,0,0,1
1.939545452,0,0,0
1.939558656,0,0,1
1.939558740,0,1,1
1.939558780,1,1,1
2.039543154,1,0,1
2.039543614,0,0,1
2.039543976,0,0,0
2.039556924,0,0,1
2.039557020,0,1,1
2.039557058,1,1,1
2.139541540,0,1,1
2.139542610,0,0,1
2.139543560,0,0,0
2.139555196,0,0,1
2.139555294,0,1,1
2.139555340,1,1,1
2.239539962,0,1,1
2.239540002,0,0,1
2.239540386,0,0,0
2.239553470,0,0,1
2.239553556,0,1,1
2.239553626,1,1,1
2.339537864,1,0,1
2.339538290,0,0,1
2.339538536,0,0,0
2.339551740,0,0,1
2.339551858,0,1,1
2.339551862,1,1,1
2.439536370,1,0,1
2.439536500,0,0,1
2.439537148,0,0,0
2.439550012,0,0,1
2.439550102,0,1,1
2.439550164,1,1,1
2.539534564,1,0,1
2.539534772,0,0,1
2.539535344,0,0,0
2.539548262,0,0,1
2.539548384,0,1,1
2.539548432,1,1,1
2.639533132,1,0,1
2.639533214,0,0,1
2.639533634,0,0,0
2.639546528,0,0,1
2.639546628,0,1,1
2.639546706,1,1,1
2.739531558,1,1,0
2.739531572,0,1,0
2.739531590,0,0,0
2.739544816,0,0,1
2.739544950,0,1,1
2.739544976,1,1,1
2.839529486,1,1,0
2.839529688,0,1,0
2.839529984,0,0,0
2.839543126,0,0,1
2.839543218,0,1,1
2.839543262,1,1,1
2.939527488,1,0,1
2.939527710,0,0,1
2.939528368,0,0,0
2.939541398,0,0,1
2.939541486,0,1,1
2.939541546,1,1,1
3.039526272,0,1,1
3.039526660,0,1,0
3.039527182,0,0,0
3.039539648,0,0,1
3.039539754,0,1,1
3.039539804,1,1,1
3.139524248,0,1,1
3.139526104,0,0,1
3.139526280,0,0,0
3.139537954,0,0,1
3.139538048,0,1,1
3.139538064,1,1,1
3.239522730,0,1,1
3.239522810,0,0,1
3.239523002,0,0,0
3.239536216,0,0,1
3.239536294,0,1,1
3.239536350,1,1,1
3.339520482,0,1,1
3.339520588,0,0,1
3.339521330,0,0,0
3.339534486,0,0,1
3.339534586,0,1,1
3.339534610,1,1,1
3.439518846,1,0,1
3.439519246,0,0,1
3.439519772,0,0,0
3.439532806,0,0,1
3.439532878,0,1,1
3.439532910,1,1,1
3.539517264,1,0,1
3.539517600,0,0,1
3.539518064,0,0,0
3.539531054,0,0,1
3.539531130,0,1,1
3.539531176,1,1,1
3.639515262,0,1,1
3.639515640,0,1,0
3.639516644,0,0,0
3.639529344,0,0,1
3.639529440,1,0,1
3.639529448,1,1,1
3.739513984,1,0,1
3.739514268,1,0,0
3.739514466,0,0,0
3.739527620,0,0,1
3.739527718,1,0,1
3.739527720,1,1,1
3.839512198,0,1,1
3.839512254,0,0,1
3.839512654,0,0,0
3.839525902,0,0,1
3.839525982,1,1,1
3.939510472,0,1,1
3.939510800,0,0,1
3.939511916,0,0,0
3.939524192,0,0,1
3.939524256,0,1,1
3.939524262,1,1,1
4.039508666,1,0,1
4.039509018,0,0,1
4.039509570,0,0,0
4.039522514,0,0,1
4.039522538,0,1,1
4.039522552,1,1,1
4.139507030,0,1,1
4.139508212,0,0,1
4.139510372,0,0,0
4.139520792,0,0,1
4.139520816,1,0,1
4.139520826,1,1,1
