Time [s],Server,Client1,Client2
0.000000000,1,1,1
0.042703348,1,0,1
0.042703352,0,0,1
0.042703772,0,0,0
0.042716714,1,0,0
0.042716728,1,1,0
0.042716760,1,1,1
0.142701370,0,1,1
0.142701378,0,0,1
0.142701786,0,0,0
0.142714986,1,0,0
0.142715030,1,0,1
0.142715036,1,1,1
0.242699168,0,1,1
0.242699948,0,0,1
0.242700328,0,0,0
0.242713262,1,0,0
0.242713316,1,0,1
0.242713332,1,1,1
0.342698002,0,1,1
0.342698154,0,0,1
0.342698334,0,0,0
0.342711578,1,0,0
0.342711594,1,0,1
0.342711612,1,1,1
0.442695948,0,1,1
0.442696488,0,1,0
0.442698880,0,0,0
0.442709824,1,0,0
0.442709870,1,1,0
0.442709886,1,1,1
0.542694602,0,1,1
0.542694682,0,0,1
0.542695612,0,0,0
0.542708136,1,0,0
0.542708144,1,1,0
0.542708164,1,1,1
0.642692644,1,0,1
0.642692880,0,0,1
0.642693394,0,0,0
0.642706414,1,0,0
0.642706428,1,1,0
0.642706430,1,1,1
0.742690760,1,0,1
0.742690878,0,0,1
0.742691670,0,0,0
0.742704670,1,0,0
0.742704700,1,0,1
0.742704708,1,1,1
0.842689160,1,0,1
0.842689754,0,0,1
0.842689860,0,0,0
0.842702964,1,0,0
0.842702976,1,0,1
0.842702978,1,1,1
0.942687314,1,0,1
0.942687442,0,0,1
0.942688182,0,0,0
0.942701230,1,0,0
0.942701258,1,1,1
1.042685812,0,1,1
1.042686188,0,0,1
1.042686428,0,0,0
1.042699496,1,0,0
1.042699528,1,1,0
1.042699548,1,1,1
1.142683436,1,0,1
1.142684244,0,0,1
1.142684538,0,0,0
1.142697774,1,0,0
1.142697782,1,0,1
1.142697826,1,1,1
1.242682306,1,0,1
1.242682784,0,0,1
1.242682800,0,0,0
1.242696062,1,0,0
1.242696088,1,0,1
1.242696118,1,1,1
1.342680778,1,0,1
1.342680800,0,0,1
1.342680808,0,0,0
1.342694330,1,0,0
1.342694350,1,0,1
1.342694372,1,1,1
1.442678308,1,0,1
1.442678768,0,0,1
1.442682320,0,0,0
1.442692634,1,0,0
1.442692654,1,0,1
1.442692658,1,1,1
1.542677406,1,0,1
1.542677410,0,0,1
1.542677712,0,0,0
1.542690888,0,0,1
1.542690902,1,0,1
1.542690956,1,1,1
1.642675588,0,1,1
1.642675800,0,0,1
1.642676202,0,0,0
1.642689166,1,0,0
1.642689194,1,0,1
1.642689198,1,1,1
1.742673534,1,0,1
1.742673662,0,0,1
1.742674434,0,0,0
1.742687452,1,0,0
1.742687470,1,0,1
1.742687486,1,1,1
1.842671972,1,0,1
1.842672494,0,0,1
1.842672608,0,0,0
1.842685728,0,0,1
1.842685756,1,0,1
1.842685790,1,1,1
1.942670038,1,0,1
1.942670514,0,0,1
1.942670976,0,0,0
1.942684006,1,0,0
1.942684010,1,0,1
1.942684026,1,1,1
2.042668962,0,1,1
2.042669062,0,0,1
2.042669260,0,0,0
2.042682274,1,0,0
2.042682294,1,0,1
2.042682328,1,1,1
2.142666842,1,0,1
2.142666956,0,0,1
2.142667298,0,0,0
2.142680542,0,0,1
2.142680570,1,0,1
2.142680626,1,1,1
2.242665042,0,1,1
2.242665060,0,0,1
2.242665546,0,0,0
2.242678834,0,0,1
2.242678870,1,0,1
2.242678874,1,1,1
2.342663534,0,1,1
2.342663596,0,0,1
2.342663642,0,0,0
2.342677106,0,0,1
2.342677150,1,0,1
2.342677176,1,1,1
2.442661512,0,1,1
2.442661896,0,1,0
2.442664440,0,0,0
2.442675382,0,0,1
2.442675384,1,0,1
2.442675434,1,1,1
2.542660168,0,1,1
2.542660346,0,0,1
2.542660934,0,0,0
2.542673658,0,0,1
2.542673700,1,0,1
2.542673734,1,1,1
2.642657834,0,1,1
2.642658040,0,0,1
2.642659168,0,0,0
2.642671950,0,0,1
2.642671962,1,0,1
2.642671990,1,1,1
2.742656064,0,1,1
2.742656402,0,0,1
2.742656566,0,0,0
2.742670240,0,0,1
2.742670246,1,0,1
2.742670262,1,1,1
2.842654734,1,0,1
2.842655456,1,0,0
2.842655592,0,0,0
2.842668498,1,0,0
2.842668526,1,0,1
2.842668552,1,1,1
2.942652846,1,0,1
2.942653316,0,0,1
2.942653708,0,0,0
2.942666788,0,0,1
2.942666804,1,0,1
2.942666830,1,1,1
3.042651386,0,1,1
3.042651906,0,0,1
3.042652050,0,0,0
3.042665084,1,0,1
3.042665096,1,1,1
3.142649510,1,0,1
3.142649604,0,0,1
3.142651624,0,0,0
3.142663350,1,0,0
3.142663372,1,0,1
3.142663380,1,1,1
3.242647898,1,0,1
3.242648052,0,0,1
3.242649244,0,0,0
3.242661626,1,0,0
3.242661642,1,0,1
3.242661678,1,1,1
3.342646300,0,1,1
3.342646556,0,1,0
3.342647242,0,0,0
3.342659918,1,0,0
3.342659920,1,0,1
3.342659934,1,1,1
3.442643932,1,0,1
3.442644304,0,0,1
3.442647868,0,0,0
3.442658178,1,0,0
3.442658206,1,0,1
3.442658220,1,1,1
3.542642884,1,0,1
3.542642930,0,0,1
3.542643230,0,0,0
3.542656462,1,0,0
3.542656490,1,0,1
3.542656506,1,1,1
3.642640998,0,1,1
3.642641200,0,1,0
3.642641380,0,0,0
3.642654748,1,0,0
3.642654788,1,0,1
3.642654792,1,1,1
3.742639256,1,0,1
3.742639396,0,0,1
3.742639452,0,0,0
3.742653014,1,0,0
3.742653038,1,1,0
3.742653054,1,1,1
3.842637016,1,0,1
3.842637214,0,0,1
3.842637776,0,0,0
3.842651304,1,0,0
3.842651330,1,0,1
3.842651338,1,1,1
3.942635860,1,0,1
3.942635926,1,0,0
3.942636098,0,0,0
3.942649552,1,0,0
3.942649586,1,1,0
3.942649612,1,1,1
4.042634016,1,0,1
4.042634030,1,0,0
4.042634122,0,0,0
4.042647830,1,0,0
4.042647880,1,1,0
4.042647888,1,1,1
4.142632480,1,0,1
4.142632546,1,0,0
4.142632668,0,0,0
4.142646118,1,0,0
4.142646146,1,0,1
4.142646168,1,1,1
4.242630646,1,0,1
4.242630806,1,0,0
4.242630832,0,0,0
4.242644366,1,0,0
4.242644430,1,1,0
4.242644446,1,1,1
4.342629068,0,1,1
4.342630090,0,1,0
4.342630644,0,0,0
4.342642684,1,0,0
4.342642702,1,0,1
4.342642722,1,1,1
4.442626960,0,1,1
4.442628042,0,1,0
4.442629890,0,0,0
4.442640946,1,0,0
4.442640980,1,1,0
4.442641002,1,1,1
4.542625700,0,1,1
4.542625708,0,0,1
4.542625754,0,0,0
4.542639234,1,0,0
4.542639262,1,1,0
4.542639276,1,1,1
4.642623568,1,0,1
4.642624004,1,0,0
4.642624252,0,0,0
4.642637482,1,0,0
4.642637520,1,1,0
4.642637542,1,1,1
4.742622046,1,0,1
4.742622170,0,0,1
4.742622240,0,0,0
4.742635786,1,0,0
4.742635792,1,0,1
4.742635822,1,1,1
4.842620254,1,0,1
4.842620558,1,0,0
4.842620814,0,0,0
4.842634040,1,0,0
4.842634072,1,1,0
4.842634086,1,1,1
4.942618548,0,1,1
4.942618620,0,0,1
4.942618718,0,0,0
4.942632336,1,0,0
4.942632348,1,1,0
4.942632374,1,1,1
5.042616874,1,0,1
5.042616972,1,0,0
5.042617108,0,0,0
5.042630594,1,0,0
5.042630624,1,0,1
5.042630642,1,1,1
5.142615066,1,0,1
5.142615080,0,0,1
5.142615244,0,0,0
5.142628868,1,0,0
5.142628888,1,0,1
5.142628898,1,1,1
5.242613416,1,0,1
5.242613526,1,0,0
5.242613548,0,0,0
5.242627122,1,0,0
5.242627168,1,0,1
5.242627200,1,1,1
5.342611646,0,1,1
5.342611910,0,1,0
5.342612838,0,0,0
5.342625432,1,0,0
5.342625456,1,1,1
5.442609840,0,1,1
5.442610170,0,0,1
5.442614560,0,0,0
5.442623708,1,0,0
5.442623712,1,1,0
5.442623744,1,1,1
5.542608212,0,1,1
5.542608630,0,1,0
5.542608668,0,0,0
5.542621962,1,0,0
5.542621998,1,1,0
5.542622006,1,1,1
5.642606452,1,1,0
5.642606674,0,1,0
5.642606962,0,0,0
5.642620248,1,0,0
5.642620288,1,0,1
5.642620292,1,1,1
5.742604794,1,0,1
5.742604900,1,0,0
5.742605040,0,0,0
5.742618530,1,0,0
5.742618538,1,0,1
5.742618614,1,1,1
5.842602980,1,0,1
5.842603284,1,0,0
5.842603566,0,0,0
5.842616802,1,0,0
5.842616808,1,0,1
5.842616882,1,1,1
5.942601340,1,0,1
5.942601600,1,0,0
5.942601604,0,0,0
5.942615052,1,0,0
5.942615106,1,0,1
5.942615158,1,1,1
6.042599712,1,1,0
6.042599792,1,0,0
6.042599882,0,0,0
6.042613332,1,0,0
6.042613368,1,0,1
6.042613430,1,1,1
6.142597978,1,1,0
6.142598096,0,1,0
6.142598590,0,0,0
6.142611630,1,0,0
6.142611634,1,0,1
6.142611696,1,1,1
6.242596178,1,0,1
6.242596246,1,0,0
6.242596388,0,0,0
6.242609882,1,0,0
6.242609920,1,0,1
6.242610002,1,1,1
6.342594824,1,1,0
6.342594898,0,1,0
6.342595642,0,0,0
6.342608168,0,0,1
6.342608178,1,0,1
6.342608304,1,1,1
6.442592582,0,1,1
6.442593070,0,1,0
6.442596640,0,0,0
6.442606430,1,0,0
6.442606446,1,0,1
6.442606562,1,1,1
6.542591060,0,1,1
6.542591122,0,1,0
6.542591470,0,0,0
6.542604720,1,0,0
6.542604732,1,0,1
6.542604822,1,1,1
6.642589184,1,0,1
6.642589356,1,0,0
6.642589376,0,0,0
6.642602996,1,0,0
6.642602998,1,0,1
6.642603088,1,1,1
6.742586994,1,0,1
6.742587718,0,0,1
6.742587830,0,0,0
6.742601252,1,0,0
6.742601288,1,0,1
6.742601372,1,1,1
6.842585912,1,0,1
6.842585982,0,0,1
6.842585996,0,0,0
6.842599514,1,0,0
6.842599554,1,0,1
6.842599672,1,1,1
6.942584046,0,1,1
6.942584146,0,0,1
6.942584170,0,0,0
6.942597790,1,0,0
6.942597828,1,0,1
6.942597922,1,1,1
7.042582382,1,0,1
7.042582578,1,0,0
7.042582744,0,0,0
7.042596064,1,0,0
7.042596104,1,0,1
7.042596204,1,1,1
7.142580730,1,1,0
7.142580796,0,1,0
7.142581366,0,0,0
7.142594374,1,0,0
7.142594414,1,0,1
7.142594486,1,1,1
7.242578856,0,1,1
7.242578886,0,0,1
7.242579962,0,0,0
7.242592644,1,0,0
7.242592680,1,0,1
7.242592754,1,1,1
7.342577328,0,1,1
7.342577358,0,0,1
7.342578104,0,0,0
7.342590900,1,0,0
7.342590958,1,0,1
7.342591002,1,1,1
7.442575248,1,0,1
7.442575316,0,0,1
7.442580690,0,0,0
7.442589188,1,0,0
7.442589200,1,0,1
7.442589274,1,1,1
7.542573942,0,1,1
7.542574062,0,0,1
7.542574200,0,0,0
7.542587434,1,0,0
7.542587480,1,0,1
7.542587572,1,1,1
7.642572096,0,1,1
7.642572144,0,1,0
7.642572580,0,0,0
7.642585712,1,0,0
7.642585786,1,0,1
7.642585862,1,1,1
7.742570154,1,0,1
7.742570280,0,0,1
7.742570496,0,0,0
7.742583982,1,0,0
7.742584050,1,0,1
7.742584102,1,1,1
7.842568516,1,0,1
7.842568772,1,0,0
7.842569154,0,0,0
7.842582256,1,0,0
7.842582330,1,0,1
7.842582382,1,1,1
7.942566786,1,0,1
7.942566958,0,0,1
7.942567036,0,0,0
7.942580538,1,0,0
7.942580592,1,0,1
7.942580650,1,1,1
8.042565130,1,0,1
8.042565200,1,0,0
8.042565318,0,0,0
8.042578806,1,0,0
8.042578860,1,0,1
8.042578952,1,1,1
8.142563466,1,1,0
8.142563502,1,0,0
8.142563574,0,0,0
8.142577108,1,0,0
8.142577110,1,0,1
8.142577234,1,1,1
8.242561588,0,1,1
8.242561748,0,1,0
8.242562216,0,0,0
8.242575380,1,0,0
8.242575392,1,0,1
8.242575488,1,1,1
8.342559988,1,0,1
8.342560090,0,0,1
8.342564680,0,0,0
8.342573618,1,0,0
8.342573716,1,0,1
8.342573774,1,1,1
8.442558114,0,1,1
8.442558460,0,1,0
8.442561290,0,0,0
8.442571906,1,0,0
8.442571938,1,0,1
8.442572038,1,1,1
8.542556518,0,1,1
8.542556670,0,1,0
8.542556968,0,0,0
8.542570178,1,0,0
8.542570220,1,0,1
8.542570306,1,1,1
8.642554660,1,0,1
8.642554670,0,0,1
8.642554808,0,0,0
8.642568462,1,0,0
8.642568490,1,0,1
8.642568568,1,1,1
8.742552852,1,0,1
8.742553042,1,0,0
8.742553122,0,0,0
8.742566738,0,0,1
8.742566740,1,0,1
8.742566838,1,1,1
8.842551462,1,1,0
8.842551650,1,0,0
8.842551762,0,0,0
8.842565014,0,0,1
8.842565018,1,0,1
8.842565136,1,1,1
8.942549388,1,0,1
8.942549460,0,0,1
8.942549656,0,0,0
8.942563292,1,0,0
8.942563298,1,0,1
8.942563374,1,1,1
9.042547376,0,1,1
9.042547882,0,0,1
9.042547922,0,0,0
9.042561548,1,0,0
9.042561562,1,0,1
9.042561656,1,1,1
9.142546062,1,0,1
9.142546148,0,0,1
9.142546312,0,0,0
9.142559814,1,0,0
9.142559822,1,0,1
9.142559918,1,1,1
9.242544604,1,1,0
9.242544798,0,1,0
9.242544944,0,0,0
9.242558116,1,0,0
9.242558128,1,0,1
9.242558186,1,1,1
9.342542742,1,0,1
9.342542824,0,0,1
9.342544046,0,0,0
9.342556398,1,0,0
9.342556404,1,0,1
9.342556484,1,1,1
9.442540758,1,0,1
9.442540776,0,0,1
9.442547122,0,0,0
9.442554638,1,0,0
9.442554662,1,0,1
9.442554754,1,1,1
9.542539440,0,1,1
9.542539452,0,0,1
9.542539806,0,0,0
9.542552912,0,0,1
9.542552932,1,0,1
9.542553046,1,1,1
9.642537308,1,0,1
9.642537538,1,0,0
9.642537742,0,0,0
9.642551174,0,0,1
9.642551186,1,0,1
9.642551294,1,1,1
9.742535636,1,1,0
9.742535830,0,1,0
9.742536066,0,0,0
9.742549424,0,0,1
9.742549494,1,0,1
9.742549568,1,1,1
9.842534042,1,0,1
9.842534068,1,0,0
9.842534546,0,0,0
9.842547696,0,0,1
9.842547732,1,0,1
9.842547824,1,1,1
9.942531682,1,0,1
9.942531856,0,0,1
9.942532330,0,0,0
9.942545968,0,0,1
9.942546036,1,0,1
9.942546106,1,1,1
10.042530578,1,1,0
10.042530592,0,1,0
10.042530614,0,0,0
10.042544214,0,0,1
10.042544304,1,0,1
10.042544386,1,1,1
10.142528830,1,0,1
10.142528900,1,0,0
10.142529080,0,0,0
10.142542496,0,0,1
10.142542572,1,0,1
10.142542652,1,1,1
10.242527072,0,1,1
10.242527108,0,1,0
10.242527594,0,0,0
10.242540748,0,0,1
10.242540820,1,0,1
10.242540914,1,1,1
10.342524986,1,1,0
10.342525496,0,1,0
10.342526514,0,0,0
10.342539024,0,0,1
10.342539104,1,0,1
10.342539216,1,1,1
10.442523770,0,1,1
10.442524534,0,1,0
10.442527076,0,0,0
10.442537286,0,0,1
10.442537366,1,0,1
10.442537470,1,1,1
10.542522066,1,1,0
10.542522164,0,1,0
10.542522412,0,0,0
10.542535576,0,0,1
10.542535656,1,0,1
10.542535714,1,1,1
10.642520198,1,1,0
10.642520320,1,0,0
10.642520340,0,0,0
10.642533880,0,0,1
10.642533918,1,0,1
10.642534016,1,1,1
10.742518332,1,0,1
10.742518544,0,0,1
10.742518720,0,0,0
10.742532128,0,0,1
10.742532202,1,0,1
10.742532276,1,1,1
10.842516706,1,0,1
10.842517204,1,0,0
10.842517302,0,0,0
10.842530412,0,0,1
10.842530446,1,0,1
10.842530522,1,1,1
10.942514972,0,1,1
10.942515106,0,0,1
10.942515128,0,0,0
10.942528704,0,0,1
10.942528722,1,0,1
10.942528790,1,1,1
11.042513284,1,0,1
11.042513390,1,0,0
11.042514106,0,0,0
11.042526986,0,0,1
11.042526994,1,0,1
11.042527054,1,1,1
11.142511650,1,1,0
11.142511746,0,1,0
11.142512784,0,0,0
11.142525264,0,0,1
11.142525280,1,0,1
11.142525360,1,1,1
11.242509796,0,1,1
11.242510498,0,0,1
11.242510788,0,0,0
11.242523546,1,0,0
11.242523560,1,0,1
11.242523600,1,1,1
11.342507832,1,1,0
11.342508042,0,1,0
11.342508130,0,0,0
11.342521830,0,0,1
11.342521834,1,0,1
11.342521888,1,1,1
11.442506346,1,0,1
11.442507136,0,0,1
11.442512478,0,0,0
11.442520096,0,0,1
11.442520114,1,0,1
11.442520132,1,1,1
11.542504900,1,0,1
11.542505042,0,0,1
11.542505240,0,0,0
11.542518348,0,0,1
11.542518388,1,0,1
11.542518408,1,1,1
11.642502678,1,0,1
11.642502966,0,0,1
11.642503132,0,0,0
11.642516626,1,0,0
11.642516644,1,0,1
11.642516662,1,1,1
11.742500812,0,1,1
11.742501610,0,0,1
11.742501662,0,0,0
11.742514912,0,0,1
11.742514922,1,0,1
11.742514944,1,1,1
