Time [s],Server,Client1,Client2
3.698993346,0,1,1
3.698993674,0,1,0
3.698993848,0,0,0
3.699006964,1,0,0
3.699006988,1,0,1
3.699006992,1,1,1
3.798996376,1,0,1
3.798996732,0,0,1
3.798997076,0,0,0
3.799010414,1,0,0
3.799010428,1,0,1
3.799010432,1,1,1
3.899000158,0,1,1
3.899000320,0,0,1
3.899000694,0,0,0
3.899013862,0,0,1
3.899013872,1,0,1
3.899013882,1,1,1
3.999003952,0,1,1
3.999004222,0,1,0
3.999004386,0,0,0
3.999017256,1,0,0
3.999017272,1,0,1
3.999017290,1,1,1
4.099006562,0,1,1
4.099007152,0,1,0
4.099007506,0,0,0
4.099020714,0,0,1
4.099020722,0,1,1
4.099020730,1,1,1
4.199010226,1,1,0
4.199010474,0,1,0
4.199011106,0,0,0
4.199024132,1,0,0
4.199024154,1,1,1
4.299013554,1,1,0
4.299014188,0,1,0
4.299014594,0,0,0
4.299027604,0,0,1
4.299027606,1,0,1
4.299027618,1,1,1
4.399017722,1,0,1
4.399017724,1,0,0
4.399017854,0,0,0
4.399031004,0,0,1
4.399031030,1,0,1
4.399031034,1,1,1
4.499020604,1,1,0
4.499021050,1,0,0
4.499021638,0,0,0
4.499034422,0,0,1
4.499034498,0,1,1
4.499034680,1,1,1
4.599024022,1,1,0
4.599024328,0,1,0
4.599024536,0,0,0
4.599037878,0,0,1
4.599037880,1,0,1
4.599037898,1,1,1
4.699027574,1,1,0
4.699027936,1,0,0
4.699027976,0,0,0
4.699041312,0,0,1
4.699041322,1,0,1
4.699041640,1,1,1
4.799031070,1,1,0
4.799031102,1,0,0
4.799038250,0,0,0
4.799044720,0,0,1
4.799044744,0,1,1
4.799044858,1,1,1
4.899034526,1,0,1
4.899034914,0,0,1
4.899035408,0,0,0
4.899048176,0,0,1
4.899048338,1,0,1
4.899048478,1,1,1
4.999038044,1,0,1
4.999038250,0,0,1
4.999038632,0,0,0
4.999051584,0,0,1
4.999051612,1,0,1
4.999051782,1,1,1
5.099041420,1,0,1
5.099041432,1,0,0
5.099041834,0,0,0
5.099055028,1,0,0
5.099055032,1,0,1
5.099055068,1,1,1
5.199044352,1,1,0
5.199045594,1,0,0
5.199045644,0,0,0
5.199058466,0,1,0
5.199058468,1,1,0
5.199058482,1,1,1
5.299048464,1,1,0
5.299048668,0,1,0
5.299048802,0,0,0
5.299061898,0,1,0
5.299061914,0,1,1
5.299061916,1,1,1
5.399052072,1,0,0
5.399052228,0,0,0
5.399065338,0,0,1
5.399065384,0,1,1
5.399065452,1,1,1
5.499055056,1,0,1
5.499055488,1,0,0
5.499055700,0,0,0
5.499068754,0,0,1
5.499068760,0,1,1
5.499068780,1,1,1
5.599058672,1,1,0
5.599058692,0,1,0
5.599058854,0,0,0
5.599072208,0,1,0
5.599072218,0,1,1
5.599072220,1,1,1
5.699062118,1,0,1
5.699062288,1,0,0
5.699062332,0,0,0
5.699075630,0,1,0
5.699075660,1,1,0
5.699075912,1,1,1
5.799065432,1,1,0
5.799065860,1,0,0
5.799069628,0,0,0
5.799079060,1,0,0
5.799079076,1,1,0
5.799079080,1,1,1
5.899068618,1,0,1
5.899069262,1,0,0
5.899069292,0,0,0
5.899082492,0,1,0
5.899082500,1,1,0
5.899082688,1,1,1
5.999072352,1,0,1
5.999072892,0,0,1
5.999073110,0,0,0
5.999085908,1,0,0
5.999085920,1,0,1
5.999085930,1,1,1
6.099075550,1,1,0
6.099076006,1,0,0
6.099076204,0,0,0
6.099089342,0,0,1
6.099089348,1,0,1
6.099089360,1,1,1
6.199078796,1,0,1
6.199079102,1,0,0
6.199079546,0,0,0
6.199092790,0,1,0
6.199092796,1,1,0
6.199092806,1,1,1
6.299082626,0,1,1
6.299082700,0,1,0
6.299083426,0,0,0
6.299096212,0,1,0
6.299096222,0,1,1
6.299096236,1,1,1
6.399086258,0,1,1
6.399086336,0,0,1
6.399086444,0,0,0
6.399099668,0,0,1
6.399099682,1,0,1
6.399099688,1,1,1
6.499089490,1,1,0
6.499089918,1,0,0
6.499091506,0,0,0
6.499103066,1,0,0
6.499103086,1,1,0
6.499103098,1,1,1
6.599092864,0,1,1
6.599092880,0,1,0
6.599092972,0,0,0
6.599106492,0,1,0
6.599106522,1,1,0
6.599106530,1,1,1
6.699096298,1,0,1
6.699096336,0,0,1
6.699096752,0,0,0
6.699109946,1,0,0
6.699109954,1,1,0
6.699109968,1,1,1
6.799099782,1,1,0
6.799100064,0,1,0
6.799100264,0,0,0
6.799113368,0,1,0
6.799113376,1,1,0
6.799113390,1,1,1
6.899103348,1,0,1
6.899103670,0,0,1
6.899104380,0,0,0
6.899116806,0,1,0
6.899116816,1,1,0
6.899116830,1,1,1
6.999106966,0,1,1
6.999107226,0,1,0
6.999107386,0,0,0
6.999120236,0,1,0
6.999120268,0,1,1
6.999120390,1,1,1
7.099109856,1,1,0
7.099109928,1,0,0
7.099110756,0,0,0
7.099123680,0,1,0
7.099123682,0,1,1
7.099123932,1,1,1
7.199113366,1,1,0
7.199113678,1,0,0
7.199114242,0,0,0
7.199127072,0,0,1
7.199127078,0,1,1
7.199127124,1,1,1
7.299117234,0,1,1
7.299117266,0,0,1
7.299117358,0,0,0
7.299130518,0,0,1
7.299130530,1,0,1
7.299130540,1,1,1
7.399120616,0,1,1
7.399120684,0,1,0
7.399120896,0,0,0
7.399133948,0,0,1
7.399133960,0,1,1
7.399133962,1,1,1
7.499123790,1,0,1
7.499124610,1,0,0
7.499125718,0,0,0
7.499137382,0,1,0
7.499137384,1,1,0
7.499137418,1,1,1
7.599127122,1,0,1
7.599127200,1,0,0
7.599127462,0,0,0
7.599140814,1,0,0
7.599140816,1,0,1
7.599140850,1,1,1
7.699130144,1,0,1
7.699130572,1,0,0
7.699131076,0,0,0
7.699144214,0,0,1
7.699144264,0,1,1
7.699144278,1,1,1
7.799134058,1,1,0
7.799134340,1,0,0
7.799134474,0,0,0
7.799147628,0,0,1
7.799147700,1,0,1
7.799147972,1,1,1
7.899137648,1,0,1
7.899137874,0,0,1
7.899138656,0,0,0
7.899151058,0,0,1
7.899151114,1,0,1
7.899151122,1,1,1
7.999141270,1,1,0
7.999141416,0,1,0
7.999142446,0,0,0
7.999154542,0,0,1
7.999154558,0,1,1
7.999154672,1,1,1
8.099144308,1,1,0
8.099144682,1,0,0
8.099144742,0,0,0
8.099157964,0,0,1
8.099158002,0,1,1
8.099158166,1,1,1
8.199147512,1,1,0
8.199147772,0,1,0
8.199148398,0,0,0
8.199161362,0,0,1
8.199161390,0,1,1
8.199161422,1,1,1
8.299151194,0,1,1
8.299151406,0,1,0
8.299151930,0,0,0
8.299164820,0,1,0
8.299164844,1,1,0
8.299164936,1,1,1
8.399154808,0,1,1
8.399154964,0,1,0
8.399155072,0,0,0
8.399168220,0,0,1
8.399168282,1,0,1
8.399168288,1,1,1
8.499158292,1,0,1
8.499158376,1,0,0
8.499158998,0,0,0
8.499171690,0,0,1
8.499171700,0,1,1
8.499171800,1,1,1
8.599161040,1,0,1
8.599161246,1,0,0
8.599161572,0,0,0
8.599175088,0,0,1
8.599175134,1,0,1
8.599175136,1,1,1
8.699164634,1,1,0
8.699164852,1,0,0
8.699164954,0,0,0
8.699178532,0,0,1
8.699178542,0,1,1
8.699178556,1,1,1
8.799168040,1,1,0
8.799168624,1,0,0
8.799168800,0,0,0
8.799181976,0,0,1
8.799181978,0,1,1
8.799181994,1,1,1
8.899172118,0,1,1
8.899172446,0,0,1
8.899172956,0,0,0
8.899185414,0,0,1
8.899185430,0,1,1
8.899185440,1,1,1
8.999175316,0,1,1
8.999175418,0,0,1
8.999176322,0,0,0
8.999188826,0,0,1
8.999188858,0,1,1
8.999189100,1,1,1
9.099178128,0,1,1
9.099178726,0,1,0
9.099178950,0,0,0
9.099192246,0,0,1
9.099192278,0,1,1
9.099192506,1,1,1
9.199181946,1,1,0
9.199182514,1,0,0
9.199182806,0,0,0
9.199195698,0,1,1
9.199195830,1,1,1
9.299185172,0,1,1
9.299185558,0,1,0
9.299186374,0,0,0
9.299199120,0,0,1
9.299199126,0,1,1
9.299199132,1,1,1
9.399188914,1,1,0
9.399189272,0,1,0
9.399189528,0,0,0
9.399202532,0,0,1
9.399202552,1,0,1
9.399202602,1,1,1
9.499192710,1,1,0
9.499192916,1,0,0
9.499193140,0,0,0
9.499205976,0,0,1
9.499205980,0,1,1
9.499206142,1,1,1
9.599195794,1,1,0
9.599196050,0,1,0
9.599196064,0,0,0
9.599209426,1,0,0
9.599209432,1,1,0
9.599209436,1,1,1
9.699199302,0,1,1
9.699199654,0,1,0
9.699199724,0,0,0
9.699212824,0,0,1
9.699212868,0,1,1
9.699212880,1,1,1
9.799202426,1,1,0
9.799202926,1,0,0
9.799202996,0,0,0
9.799216276,0,0,1
9.799216304,0,1,1
9.799216308,1,1,1
9.899206552,0,1,1
9.899206962,0,0,1
9.899207174,0,0,0
9.899219712,1,0,0
9.899219720,1,0,1
9.899219740,1,1,1
9.999209780,0,1,1
9.999209798,0,0,1
9.999210114,0,0,0
9.999223140,0,0,1
9.999223328,0,1,1
9.999223366,1,1,1
10.099213042,1,0,1
10.099213102,1,0,0
10.099213840,0,0,0
10.099226534,0,0,1
10.099226578,0,1,1
10.099226594,1,1,1
10.199216130,1,1,0
10.199216422,0,1,0
10.199216454,0,0,0
10.199229982,1,0,0
10.199229994,1,0,1
10.199230014,1,1,1
10.299219598,1,1,0
10.299219722,0,1,0
10.299220618,0,0,0
10.299233410,1,0,0
10.299233414,1,0,1
10.299233450,1,1,1
10.399222934,0,1,1
10.399223354,0,1,0
10.399223612,0,0,0
10.399236840,1,0,0
10.399236866,1,0,1
10.399236878,1,1,1
10.499227054,1,0,1
10.499227078,1,0,0
10.499228314,0,0,0
10.499240286,0,0,1
10.499240300,1,0,1
10.499240320,1,1,1
10.599229978,1,0,1
10.599230050,1,0,0
10.599230814,0,0,0
10.599243704,1,0,0
10.599243730,1,1,0
10.599243834,1,1,1
10.699233276,1,1,0
10.699233420,1,0,0
10.699233794,0,0,0
10.699247116,1,0,0
10.699247134,1,0,1
10.699247158,1,1,1
10.799236910,0,1,1
10.799237120,0,0,1
10.799238128,0,0,0
10.799250552,0,1,0
10.799250568,1,1,0
10.799250712,1,1,1
10.899240770,1,0,1
10.899240834,0,0,1
10.899241770,0,0,0
10.899253988,0,0,1
10.899254002,0,1,1
10.899254004,1,1,1
10.999244110,0,1,1
10.999244244,0,0,1
10.999244822,0,0,0
10.999257406,0,1,0
10.999257432,1,1,0
10.999257438,1,1,1
11.099247208,1,0,1
11.099247520,1,0,0
11.099248170,0,0,0
11.099260824,0,1,0
11.099260844,1,1,0
11.099260858,1,1,1
11.199250404,1,1,0
11.199250714,1,0,0
11.199250926,0,0,0
11.199264266,0,1,0
11.199264294,0,1,1
11.199264304,1,1,1
11.299253456,1,1,0
11.299254410,0,1,0
11.299254620,0,0,0
11.299267696,0,0,1
11.299267700,1,0,1
11.299267708,1,1,1
11.399257550,0,1,1
11.399257658,0,1,0
11.399258438,0,0,0
11.399271110,0,1,0
11.399271118,1,1,0
11.399271252,1,1,1
11.499260662,1,1,0
11.499261048,1,0,0
11.499262834,0,0,0
11.499274544,0,1,0
11.499274566,0,1,1
11.499274706,1,1,1
11.599264506,1,0,1
11.599264624,1,0,0
11.599265100,0,0,0
11.599277982,1,0,0
11.599277992,1,0,1
11.599277994,1,1,1
11.699267576,0,1,1
11.699267700,0,0,1
11.699268194,0,0,0
11.699281392,1,0,0
11.699281396,1,1,0
11.699281404,1,1,1
11.799271222,1,1,0
11.799271226,0,1,0
11.799271334,0,0,0
11.799284822,0,0,1
11.799284828,1,0,1
11.799284848,1,1,1
11.899275288,1,0,1
11.899275398,0,0,1
11.899275584,0,0,0
11.899288234,0,1,0
11.899288248,0,1,1
11.899288280,1,1,1
11.999278210,1,0,1
11.999278586,0,0,1
11.999278994,0,0,0
11.999291668,0,0,1
11.999291676,0,1,1
11.999291682,1,1,1
12.099281814,1,1,0
12.099281836,1,0,0
12.099282324,0,0,0
12.099295102,0,0,1
12.099295108,0,1,1
12.099295126,1,1,1
12.199284648,1,1,0
12.199284936,0,1,0
12.199285174,0,0,0
12.199298526,0,1,0
12.199298544,1,1,1
12.299287930,1,1,0
12.299288098,0,1,0
12.299289072,0,0,0
12.299301920,0,1,0
12.299301956,1,1,0
12.299301980,1,1,1
12.399291734,0,1,1
12.399291826,0,0,1
12.399291860,0,0,0
12.399305370,0,1,0
12.399305382,1,1,1
12.499294678,1,1,0
12.499295044,1,0,0
12.499295128,0,0,0
12.499308812,0,1,0
12.499308824,1,1,0
12.499308832,1,1,1
12.599298912,1,1,0
12.599298980,1,0,0
12.599299226,0,0,0
12.599312222,0,1,0
12.599312250,0,1,1
12.599312276,1,1,1
12.699302446,0,1,1
12.699302478,0,0,1
12.699302642,0,0,0
12.699315676,0,0,1
12.699315694,1,0,1
12.699315800,1,1,1
12.799305228,1,1,0
12.799305696,0,1,0
12.799319086,0,1,1
12.799319120,1,1,1
12.799323560,1,0,1
12.799324352,1,1,1
12.899309058,0,1,1
12.899309422,0,1,0
12.899309826,0,0,0
12.899322474,0,1,0
12.899322528,0,1,1
12.899322532,1,1,1
12.999312636,0,1,1
12.999312840,0,1,0
12.999313130,0,0,0
12.999325916,0,1,0
12.999325942,1,1,0
12.999325946,1,1,1
13.099316052,1,0,1
13.099316082,1,0,0
13.099316712,0,0,0
13.099329366,0,1,0
13.099329378,0,1,1
13.099329416,1,1,1
13.199319028,1,1,0
13.199319506,0,1,0
13.199320430,0,0,0
13.199332788,0,0,1
13.199332790,0,1,1
13.199332946,1,1,1
13.299322932,0,1,1
13.299322942,0,1,0
13.299323320,0,0,0
13.299336200,0,1,0
13.299336230,0,1,1
13.299336268,1,1,1
13.399325736,1,0,1
13.399326070,1,0,0
13.399326334,0,0,0
13.399339602,0,1,0
13.399339664,0,1,1
13.399339672,1,1,1
13.499329408,1,1,0
13.499329506,1,0,0
13.499330152,0,0,0
13.499343058,0,1,1
13.499343114,1,1,1
13.599333116,1,0,1
13.599333266,0,0,0
13.599346476,0,1,0
13.599346516,1,1,0
13.599346660,1,1,1
13.699336420,0,1,1
13.699336700,0,0,1
13.699336724,0,0,0
13.699349894,0,1,0
13.699349932,0,1,1
13.699349950,1,1,1
13.799339510,1,1,0
13.799339742,0,1,0
13.799339990,0,0,0
13.799353342,0,1,0
13.799353366,0,1,1
13.799353376,1,1,1
13.899343136,0,1,1
13.899343248,0,0,1
13.899343296,0,0,0
13.899356760,0,1,1
13.899356802,1,1,1
13.999346274,0,1,1
13.999346480,0,0,1
13.999347216,0,0,0
13.999360210,0,0,1
13.999360364,1,0,1
13.999360474,1,1,1
14.099349852,0,1,1
14.099350306,0,0,1
14.099350610,0,0,0
14.099363618,0,1,1
14.099363654,1,1,1
14.199353026,1,1,0
14.199353624,0,1,0
14.199353922,0,0,0
14.199367036,0,0,1
14.199367064,1,0,1
14.199367178,1,1,1
14.299356856,0,1,1
14.299356972,0,1,0
14.299357466,0,0,0
14.299370476,0,1,0
14.299370492,0,1,1
14.299370506,1,1,1
14.399360540,1,0,1
14.399360650,0,0,1
14.399360812,0,0,0
14.399373892,0,1,0
14.399373910,0,1,1
14.399373940,1,1,1
14.499363726,1,1,0
14.499363924,1,0,0
14.499364756,0,0,0
14.499377324,0,1,0
14.499377334,0,1,1
14.499377366,1,1,1
14.599367420,1,0,1
14.599367438,0,0,1
14.599367470,0,0,0
14.599380740,0,1,0
14.599380752,0,1,1
14.599380784,1,1,1
14.699370318,1,1,0
14.699370524,1,0,0
14.699371240,0,0,0
14.699384168,0,0,1
14.699384174,0,1,1
14.699384194,1,1,1
14.799373960,1,1,0
14.799374458,0,1,0
14.799375148,0,0,0
14.799387614,0,1,0
14.799387618,1,1,0
14.799387872,1,1,1
14.899377060,0,1,1
14.899377308,0,0,1
14.899377728,0,0,0
14.899390998,0,1,0
14.899391042,0,1,1
14.899391044,1,1,1
14.999380884,1,0,1
14.999381488,1,0,0
14.999385214,0,0,0
14.999394458,0,0,1
14.999394462,0,1,1
14.999394470,1,1,1
15.099384532,1,0,1
15.099384562,1,0,0
15.099390382,0,0,0
15.099397874,0,0,1
15.099397892,0,1,1
15.099398024,1,1,1
15.199387338,1,1,0
15.199387692,1,0,0
15.199388168,0,0,0
15.199401308,0,1,0
15.199401344,1,1,0
15.199401442,1,1,1
15.299391090,1,1,0
15.299391620,1,0,0
15.299391730,0,0,0
15.299404716,0,1,1
15.299404754,1,1,1
15.399394596,0,1,1
15.399394698,0,1,0
15.399395044,0,0,0
15.399408148,0,0,1
15.399408156,0,1,1
15.399408164,1,1,1
15.499398274,1,0,1
15.499398572,1,0,0
15.499398604,0,0,0
15.499411586,0,1,0
15.499411588,0,1,1
15.499411622,1,1,1
15.599401610,1,0,1
15.599401766,0,0,1
15.599401924,0,0,0
15.599414996,0,0,1
15.599415010,0,1,1
15.599415062,1,1,1
15.699404760,1,0,1
15.699405148,1,0,0
15.699405472,0,0,0
15.699418418,0,1,0
15.699418472,1,1,0
15.699418700,1,1,1
15.799408336,1,0,1
15.799408532,1,0,0
15.799408568,0,0,0
15.799421846,0,0,1
15.799421858,0,1,1
15.799421882,1,1,1
15.899411690,0,1,1
15.899411752,0,0,1
15.899412492,0,0,0
15.899425280,0,1,0
15.899425300,1,1,0
15.899425422,1,1,1
15.999415494,1,0,1
15.999415684,0,0,1
15.999415982,0,0,0
15.999428688,0,1,0
15.999428718,0,1,1
15.999428748,1,1,1
16.099418678,1,0,1
16.099418966,1,0,0
16.099419204,0,0,0
16.099432126,0,1,0
16.099432134,0,1,1
16.099432190,1,1,1
16.199421382,1,1,0
16.199422494,0,1,0
16.199423158,0,0,0
16.199435574,0,1,0
16.199435614,1,1,0
16.199435670,1,1,1
16.299425152,0,1,1
16.299425286,0,1,0
16.299425836,0,0,0
16.299438948,0,1,0
16.299439016,1,1,0
16.299439270,1,1,1
16.399428834,1,0,1
16.399428894,1,0,0
16.399429208,0,0,0
16.399442390,0,0,1
16.399442412,0,1,1
16.399442834,1,1,1
16.499432110,1,1,0
16.499432554,1,0,0
16.499432930,0,0,0
16.499445842,1,0,0
16.499445934,1,0,1
16.499445946,1,1,1
16.599435192,1,0,1
16.599435886,1,0,0
16.599435906,0,0,0
16.599449248,0,0,1
16.599449264,0,1,1
16.599449284,1,1,1
16.699438990,1,0,1
16.699439102,1,0,0
16.699439484,0,0,0
16.699452680,0,1,0
16.699452696,0,1,1
16.699452708,1,1,1
16.799442518,1,1,0
16.799442678,1,0,0
16.799442740,0,0,0
16.799456080,0,0,1
16.799456110,0,1,1
16.799456158,1,1,1
16.899445900,1,0,1
16.899446302,0,0,1
16.899447334,0,0,0
16.899459526,0,1,0
16.899459528,0,1,1
16.899459550,1,1,1
16.999449462,0,1,1
16.999449858,0,0,1
16.999450278,0,0,0
16.999462924,0,1,0
16.999462984,1,1,0
16.999463232,1,1,1
17.099452590,1,1,0
17.099452626,1,0,0
17.099453512,0,0,0
17.099466378,0,1,0
17.099466400,0,1,1
17.099466432,1,1,1
17.199455662,1,1,0
17.199456384,1,0,0
17.199456608,0,0,0
17.199469778,0,1,0
17.199469850,1,1,0
17.199470056,1,1,1
17.299459534,1,1,0
17.299460034,0,1,0
17.299460326,0,0,0
17.299473224,0,1,1
17.299473290,1,1,1
17.399463078,1,1,0
17.399463098,0,1,0
17.399463342,0,0,0
17.399476646,0,1,0
17.399476648,0,1,1
17.399476668,1,1,1
17.499466284,0,1,1
17.499466350,0,1,0
17.499466700,0,0,0
17.499480054,0,0,1
17.499480076,0,1,1
17.499480108,1,1,1
17.599469998,1,1,0
17.599470090,1,0,0
17.599470116,0,0,0
17.599483478,0,0,1
17.599483492,0,1,1
17.599483532,1,1,1
17.699473216,1,0,1
17.699473564,1,0,0
17.699473636,0,0,0
17.699486922,0,1,0
17.699486934,0,1,1
17.699486974,1,1,1
17.799476508,1,1,0
17.799476566,0,1,0
17.799476686,0,0,0
17.799490356,0,0,1
17.799490360,0,1,1
17.799490390,1,1,1
17.899480110,1,0,1
17.899480214,0,0,1
17.899480588,0,0,0
17.899493764,0,0,1
17.899493790,0,1,1
17.899493822,1,1,1
17.999484186,1,1,0
17.999484206,0,1,0
17.999484492,0,0,0
17.999497180,0,0,1
17.999497204,0,1,1
17.999497256,1,1,1
18.099486648,0,1,1
18.099486978,0,1,0
18.099487474,0,0,0
18.099500626,0,1,0
18.099500636,0,1,1
18.099500688,1,1,1
18.199490178,1,1,0
18.199490720,1,0,0
18.199490896,0,0,0
18.199504026,0,0,1
18.199504032,0,1,1
18.199504098,1,1,1
18.299493680,1,1,0
18.299493994,0,1,0
18.299495286,0,0,0
18.299507462,0,1,0
18.299507474,0,1,1
18.299507514,1,1,1
18.399497596,1,0,1
18.399497730,0,0,1
18.399497816,0,0,0
18.399510878,0,1,0
18.399510882,0,1,1
18.399510930,1,1,1
18.499500432,1,1,0
18.499500850,0,1,0
18.499500970,0,0,0
18.499514324,0,1,0
18.499514328,0,1,1
18.499514372,1,1,1
18.599504040,1,1,0
18.599504194,0,1,0
18.599504888,0,0,0
18.599517720,0,0,1
18.599517722,0,1,1
18.599517780,1,1,1
18.699507494,1,0,1
18.699507540,0,0,1
18.699507830,0,0,0
18.699521168,0,0,1
18.699521212,1,0,1
18.699521280,1,1,1
18.799510718,1,1,0
18.799510852,1,0,0
18.799511012,0,0,0
18.799524566,0,0,1
18.799524580,0,1,1
18.799524644,1,1,1
18.899514372,0,1,1
18.899514450,0,0,1
18.899514564,0,0,0
18.899528006,0,0,1
18.899528018,0,1,1
18.899528046,1,1,1
18.999517660,0,1,1
18.999517768,0,0,1
18.999518428,0,0,0
18.999531412,0,0,1
18.999531440,0,1,1
18.999531486,1,1,1
19.099521154,1,1,0
19.099521734,1,0,0
19.099522278,0,0,0
19.099534846,0,1,0
19.099534860,0,1,1
19.099534902,1,1,1
19.199524410,1,1,0
19.199524908,1,0,0
19.199525094,0,0,0
19.199538268,0,1,0
19.199538282,0,1,1
19.199538342,1,1,1
19.299528224,1,1,0
19.299528622,0,1,0
19.299529010,0,0,0
19.299541714,0,1,0
19.299541730,0,1,1
19.299541760,1,1,1
19.399531480,1,1,0
19.399531638,0,1,0
19.399531904,0,0,0
19.399545136,0,0,1
19.399545160,0,1,1
19.399545192,1,1,1
19.499534862,1,1,0
19.499534878,1,0,0
19.499537288,0,0,0
19.499548518,0,1,0
19.499548568,0,1,1
19.499548616,1,1,1
19.599538504,0,1,1
19.599538574,0,1,0
19.599538692,0,0,0
19.599551956,0,1,0
19.599551974,0,1,1
19.599552032,1,1,1
