Time [s],SheepS0,Sheep1,Sheep2
3.063982248,1,0,1
3.063982822,0,0,1
3.063982958,0,0,0
3.063995970,0,0,1
3.063995978,0,1,1
3.063996008,1,1,1
3.163980576,1,0,1
3.163980674,0,0,1
3.163981516,0,0,0
3.163994332,0,0,1
3.163994350,0,1,1
3.163994392,1,1,1
3.263979180,0,1,1
3.263979756,0,0,1
3.263980722,0,0,0
3.263992712,0,0,1
3.263992732,0,1,1
3.263992762,1,1,1
3.363977634,0,1,1
3.363977652,0,0,1
3.363980174,0,0,0
3.363991062,0,0,1
3.363991112,0,1,1
3.363991146,1,1,1
3.463975482,1,0,1
3.463976014,0,0,1
3.463976612,0,0,0
3.463989454,0,0,1
3.463989464,0,1,1
3.463989522,1,1,1
3.563974532,1,0,1
3.563974696,0,0,1
3.563974930,0,0,0
3.563987836,0,1,0
3.563987840,0,1,1
3.563987930,1,1,1
3.663972650,1,0,1
3.663972734,0,0,1
3.663973376,0,0,0
3.663986200,0,0,1
3.663986246,0,1,1
3.663986292,1,1,1
3.763970844,1,0,1
3.763971486,0,0,1
3.763972662,0,0,0
3.763984598,0,0,1
3.763984620,0,1,1
3.763984652,1,1,1
3.863969298,0,1,1
3.863969512,0,0,1
3.863970084,0,0,0
3.863982938,0,0,1
3.863982970,0,1,1
3.863983018,1,1,1
3.963967648,0,1,1
3.963968074,0,0,1
3.963968634,0,0,0
3.963981320,0,0,1
3.963981374,0,1,1
3.963981412,1,1,1
4.063966008,1,0,1
4.063966600,1,0,0
4.063966614,0,0,0
4.063979702,0,0,1
4.063979742,0,1,1
4.063979774,1,1,1
4.163964240,1,0,1
4.163964430,0,0,1
4.163965494,0,0,0
4.163978092,0,1,1
4.163978152,1,1,1
4.263963178,0,1,1
4.263963350,0,0,1
4.263964308,0,0,0
4.263976464,0,1,0
4.263976480,0,1,1
4.263976538,1,1,1
4.363961098,1,0,1
4.363961362,0,0,1
4.363963116,0,0,0
4.363974828,0,1,0
4.363974870,0,1,1
4.363974916,1,1,1
4.463959232,1,0,1
4.463959764,0,0,1
4.463961228,0,0,0
4.463973208,0,0,1
4.463973216,0,1,1
4.463973274,1,1,1
4.563958106,0,1,1
4.563958750,0,0,1
4.563960164,0,0,0
4.563971582,0,1,0
4.563971590,0,1,1
4.563971662,1,1,1
4.663956328,1,0,1
4.663956506,0,0,1
4.663957220,0,0,0
4.663969970,0,1,0
4.663969994,0,1,1
4.663970064,1,1,1
4.763954520,1,0,1
4.763955026,0,0,1
4.763957988,0,0,0
4.763968334,0,1,0
4.763968346,0,1,1
4.763968416,1,1,1
4.863952884,1,0,1
4.863953478,0,0,1
4.863954278,0,0,0
4.863966734,0,0,1
4.863966742,0,1,1
4.863966814,1,1,1
4.963951458,1,0,1
4.963951966,0,0,1
4.963956614,0,0,0
4.963965080,0,1,0
4.963965100,0,1,1
4.963965156,1,1,1
5.063949768,1,0,1
5.063950310,0,0,1
5.063951428,0,0,0
5.063963450,0,1,0
5.063963512,0,1,1
5.063963538,1,1,1
5.163947846,1,0,1
5.163948190,0,0,1
5.163950314,0,0,0
5.163961830,0,1,0
5.163961842,0,1,1
5.163961910,1,1,1
5.263946512,0,1,1
5.263947086,0,0,1
5.263950210,0,0,0
5.263960220,0,1,0
5.263960248,0,1,1
5.263960278,1,1,1
5.363944608,1,0,1
5.363945314,0,0,1
5.363951562,0,0,0
5.363958590,0,1,0
5.363958622,0,1,1
5.363958682,1,1,1
5.463942956,1,0,1
5.463943494,0,0,1
5.463944862,0,0,0
5.463956982,0,1,0
5.463956996,0,1,1
5.463957052,1,1,1
5.563941336,1,0,1
5.563941628,0,0,1
5.563949368,0,0,0
5.563955360,0,1,1
5.563955394,1,1,1
5.663940080,1,0,1
5.663940536,0,0,1
5.663944560,0,0,0
5.663953740,0,1,0
5.663953764,0,1,1
5.663953768,1,1,1
5.763938356,1,0,1
5.763938936,0,0,1
5.763939602,0,0,0
5.763952086,0,1,0
5.763952138,0,1,1
5.763952174,1,1,1
5.863936676,1,0,1
5.863937206,0,0,1
5.863938548,0,0,0
5.863950450,0,1,0
5.863950516,1,1,0
5.863950518,1,1,1
5.963935580,1,0,1
5.963935600,0,0,1
5.963937008,0,0,0
5.963948882,0,1,0
5.963948900,0,1,1
5.963948918,1,1,1
6.063933284,1,0,1
6.063934192,0,0,1
6.063934714,0,0,0
6.063947218,0,1,0
6.063947252,0,1,1
6.063947296,1,1,1
6.163931884,1,0,1
6.163932114,0,0,1
6.163932860,0,0,0
6.163945612,0,1,0
6.163945644,0,1,1
6.163945668,1,1,1
6.263930724,1,0,1
6.263930838,0,0,1
6.263933632,0,0,0
6.263943952,0,1,0
6.263944028,1,1,0
6.263944034,1,1,1
6.363928562,1,0,1
6.363929042,0,0,1
6.363934956,0,0,0
6.363942378,0,1,0
6.363942410,1,1,0
6.363942536,1,1,1
6.463926698,1,0,1
6.463927242,0,0,1
6.463930078,0,0,0
6.463940724,0,1,0
6.463940774,0,1,1
6.463940798,1,1,1
6.563925456,1,0,1
6.563925960,0,0,1
6.563928148,0,0,0
6.563939102,0,1,0
6.563939148,1,1,0
6.563939174,1,1,1
6.663923792,1,0,1
6.663924478,0,0,1
6.663924952,0,0,0
6.663937482,0,1,0
6.663937542,0,1,1
6.663937544,1,1,1
6.763922054,1,0,1
6.763922836,0,0,1
6.763923390,0,0,0
6.763935872,0,1,0
6.763935912,1,1,0
6.763935920,1,1,1
6.863920236,1,0,1
6.863920954,0,0,1
6.863921884,0,0,0
6.863934218,0,1,0
6.863934278,1,1,0
6.863934292,1,1,1
6.963918926,0,1,1
6.963919220,0,0,1
6.963919872,0,0,0
6.963932622,0,1,0
6.963932646,1,1,0
6.963932698,1,1,1
7.063916992,1,0,1
7.063917752,0,0,1
7.063918598,0,0,0
7.063930974,0,1,0
7.063931024,1,1,0
7.063931084,1,1,1
7.163916050,1,0,1
7.163916120,0,0,1
7.163916244,0,0,0
7.163929358,0,1,0
7.163929400,1,1,0
7.163929438,1,1,1
7.263914510,0,1,1
7.263914534,0,0,1
7.263916508,0,0,0
7.263927724,0,1,0
7.263927744,1,1,0
7.263927832,1,1,1
7.363912172,1,0,1
7.363912774,0,0,1
7.363913864,0,0,0
7.363926116,0,1,0
7.363926136,1,1,0
7.363926202,1,1,1
7.463910476,1,0,1
7.463910760,0,0,1
7.463911936,0,0,0
7.463924500,0,1,0
7.463924528,1,1,0
7.463924582,1,1,1
7.563908900,1,0,1
7.563909364,0,0,1
7.563913238,0,0,0
7.563922876,1,0,0
7.563922882,1,1,0
7.563922938,1,1,1
7.663907492,1,0,1
7.663908016,0,0,1
7.663911928,0,0,0
7.663921262,0,1,0
7.663921270,1,1,0
7.663921350,1,1,1
7.763906550,0,1,1
7.763906928,0,0,1
7.763907126,0,0,0
7.763919632,1,1,0
7.763919690,1,1,1
7.863904200,1,0,1
7.863904684,0,0,1
7.863905424,0,0,0
7.863917990,1,0,0
7.863918016,1,1,0
7.863918100,1,1,1
7.963902784,0,1,1
7.963902984,0,0,1
7.963903910,0,0,0
7.963916382,1,0,0
7.963916386,1,1,0
7.963916466,1,1,1
8.063900856,1,0,1
8.063901670,0,0,1
8.063902300,0,0,0
8.063914754,0,1,0
8.063914762,1,1,0
8.063914836,1,1,1
8.163899874,0,1,1
8.163899890,0,0,1
8.163900460,0,0,0
8.163913112,1,0,0
8.163913146,1,1,0
8.163913198,1,1,1
8.263898304,0,1,1
8.263898370,0,0,1
8.263903498,0,0,0
8.263911494,1,0,0
8.263911554,1,1,0
8.263911580,1,1,1
8.363896352,1,0,1
8.363896494,0,0,1
8.363898560,0,0,0
8.363909852,1,0,0
8.363909912,1,1,0
8.363909914,1,1,1
8.463894660,0,1,1
8.463894802,0,0,1
8.463900958,0,0,0
8.463908212,1,0,0
8.463908282,1,1,0
8.463908316,1,1,1
8.563893048,0,1,1
8.563894062,0,0,1
8.563895244,0,0,0
8.563906604,1,0,0
8.563906680,1,1,0
8.563906686,1,1,1
8.663891284,1,0,1
8.663891906,0,0,1
8.663892954,0,0,0
8.663904978,1,0,0
8.663905050,1,0,1
8.663905056,1,1,1
8.763889598,1,0,1
8.763890346,0,0,1
8.763890682,0,0,0
8.763903326,1,0,0
8.763903426,1,0,1
8.763903454,1,1,1
8.863887896,1,0,1
8.863888514,0,0,1
8.863889528,0,0,0
8.863901700,1,0,0
8.863901796,1,1,0
8.863901836,1,1,1
8.963886470,0,1,1
8.963886912,0,0,1
8.963887388,0,0,0
8.963900068,1,0,0
8.963900178,1,1,1
9.063884642,1,0,1
9.063885334,0,0,1
9.063885526,0,0,0
9.063898476,1,0,0
9.063898572,1,0,1
9.063898582,1,1,1
9.163882894,0,1,1
9.163883082,0,1,0
9.163884254,0,0,0
9.163896824,1,0,0
9.163896926,1,0,1
9.163896938,1,1,1
9.263881422,0,1,1
9.263882038,0,0,1
9.263888058,0,0,0
9.263895220,1,0,0
9.263895310,1,1,1
9.363879558,0,1,1
9.363879806,0,0,1
9.363881122,0,0,0
9.363893570,1,0,0
9.363893694,1,0,1
9.363893708,1,1,1
9.463878046,1,0,1
9.463878360,0,0,1
9.463879212,0,0,0
9.463891956,1,0,0
9.463892072,1,1,0
9.463892084,1,1,1
9.563876872,1,0,1
9.563877050,0,0,1
9.563883516,0,0,0
9.563890316,1,0,0
9.563890438,1,0,1
9.563890472,1,1,1
9.663875422,0,1,1
9.663875606,0,0,1
9.663876674,0,0,0
9.663888664,1,0,0
9.663888806,1,1,0
9.663888808,1,1,1
9.763873978,1,0,1
9.763874038,0,0,1
9.763874310,0,0,0
9.763887036,1,0,0
9.763887162,1,0,1
9.763887198,1,1,1
9.863871738,1,0,1
9.863872154,0,0,1
9.863873724,0,0,0
9.863885446,1,0,0
9.863885528,1,0,1
9.863885554,1,1,1
9.963870176,1,0,1
9.963870446,0,0,1
9.963871864,0,0,0
9.963883814,1,0,0
9.963883870,1,0,1
9.963883972,1,1,1
10.063868538,1,0,1
10.063869080,0,0,1
10.063869418,0,0,0
10.063882174,1,0,0
10.063882222,1,0,1
10.063882310,1,1,1
10.163866418,0,1,1
10.163866786,0,0,1
10.163867998,0,0,0
10.163880538,1,0,0
10.163880618,1,0,1
10.163880686,1,1,1
10.263865534,1,0,1
10.263865672,0,0,1
10.263868892,0,0,0
10.263878906,1,0,0
10.263878996,1,0,1
10.263879074,1,1,1
10.363863546,0,1,1
10.363863614,0,0,1
10.363865106,0,0,0
10.363877272,1,0,0
10.363877330,1,0,1
10.363877428,1,1,1
10.463862180,1,0,1
10.463862428,0,0,1
10.463865404,0,0,0
10.463875658,1,0,0
10.463875712,1,0,1
10.463875806,1,1,1
10.563860384,1,0,1
10.563860456,0,0,1
10.563861816,0,0,0
10.563874010,1,0,0
10.563874028,1,0,1
10.563874162,1,1,1
10.663858972,1,0,1
10.663859160,0,0,1
10.663863240,0,0,0
10.663872390,1,0,0
10.663872396,1,0,1
10.663872560,1,1,1
10.763857710,0,1,1
10.763857966,0,0,1
10.763858340,0,0,0
10.763870756,1,0,1
10.763870892,1,1,1
10.863855446,1,0,1
10.863855618,0,0,1
10.863856472,0,0,0
10.863869094,0,0,1
10.863869132,1,0,1
10.863869260,1,1,1
10.963854014,1,0,1
10.963854196,0,0,1
10.963854878,0,0,0
10.963867458,0,0,1
10.963867510,1,0,1
10.963867624,1,1,1
11.063852332,1,0,1
11.063852842,0,0,1
11.063854996,0,0,0
11.063865844,0,0,1
11.063865864,1,0,1
11.063866020,1,1,1
11.163850442,1,0,1
11.163850514,0,0,1
11.163852598,0,0,0
11.163864186,0,0,1
11.163864232,1,0,1
11.163864382,1,1,1
11.263849374,1,0,1
11.263849416,0,0,1
11.263852346,0,0,0
11.263862560,0,0,1
11.263862602,1,0,1
11.263862746,1,1,1
11.363847354,1,0,1
11.363847376,0,0,1
11.363848426,0,0,0
11.363860882,0,0,1
11.363860974,1,0,1
11.363861126,1,1,1
11.463845638,1,0,1
11.463846066,1,0,0
11.463846190,0,0,0
11.463859266,0,0,1
11.463859328,1,0,1
11.463859496,1,1,1
11.563843858,1,0,1
11.563843946,0,0,1
11.563846118,0,0,0
11.563857632,0,0,1
11.563857710,1,0,1
11.563857842,1,1,1
11.663842494,0,1,1
11.663842670,0,0,1
11.663843770,0,0,0
11.663855994,0,0,1
11.663856094,1,0,1
11.663856220,1,1,1
11.763840738,1,0,1
11.763841422,1,0,0
11.763841430,0,0,0
11.763854448,1,0,0
11.763854596,1,1,0
11.763854734,1,1,1
11.863838552,1,0,1
11.863839310,0,0,1
11.863841090,0,0,0
11.863852776,0,0,1
11.863852820,1,0,1
11.863852972,1,1,1
11.963837624,1,0,1
11.963837802,0,0,1
11.963838970,0,0,0
11.963851130,0,0,1
11.963851166,1,0,1
11.963851338,1,1,1
12.063835850,1,0,1
12.063836310,0,0,1
12.063836814,0,0,0
12.063849514,0,0,1
12.063849566,1,0,1
12.063849664,1,1,1
12.163834118,1,0,1
12.163834212,0,0,1
12.163836692,0,0,0
12.163847896,0,0,1
12.163847936,1,0,1
12.163848012,1,1,1
12.263832506,0,1,1
12.263833500,0,0,1
12.263835000,0,0,0
12.263846240,0,0,1
12.263846292,1,0,1
12.263846406,1,1,1
12.363831006,1,0,1
12.363831078,0,0,1
12.363834512,0,0,0
12.363844634,0,0,1
12.363844678,1,0,1
12.363844734,1,1,1
12.463829358,1,0,1
12.463829658,0,0,1
12.463830778,0,0,0
12.463843012,1,0,0
12.463843016,1,0,1
12.463843092,1,1,1
12.563827820,0,1,1
12.563828768,0,0,1
12.563829878,0,0,0
12.563841374,1,0,0
12.563841382,1,0,1
12.563841472,1,1,1
12.663825510,1,0,1
12.663826234,0,0,1
12.663828740,0,0,0
12.663839744,1,0,0
12.663839756,1,0,1
12.663839802,1,1,1
12.763824482,1,0,1
12.763825178,0,0,1
12.763825308,0,0,0
12.763838100,0,0,1
12.763838114,1,0,1
12.763838200,1,1,1
12.863822620,1,0,1
12.863822950,0,0,1
12.863823896,0,0,0
12.863836440,0,0,1
12.863836510,1,0,1
12.863836554,1,1,1
12.963821438,1,1,0
12.963821600,0,1,0
12.963822378,0,0,0
12.963834798,0,0,1
12.963834880,1,0,1
12.963834904,1,1,1
13.063819740,1,0,1
13.063820212,0,0,1
13.063820292,0,0,0
13.063833180,0,0,1
13.063833218,1,0,1
13.063833284,1,1,1
13.163817738,1,0,1
13.163817870,0,0,1
13.163818492,0,0,0
13.163831536,0,0,1
13.163831592,1,0,1
13.163831640,1,1,1
13.263816518,0,1,1
13.263816668,0,0,1
13.263817922,0,0,0
13.263829892,0,0,1
13.263829970,1,0,1
13.263829980,1,1,1
13.363814446,1,0,1
13.363814792,0,0,1
13.363815380,0,0,0
13.363828252,0,0,1
13.363828348,1,0,1
13.363828386,1,1,1
13.463812902,1,0,1
13.463813064,1,0,0
13.463813290,0,0,0
13.463826580,0,0,1
13.463826684,1,0,1
13.463826718,1,1,1
13.563811766,0,1,1
13.563811834,0,0,1
13.563812058,0,0,0
13.563824958,0,0,1
13.563825084,1,0,1
13.563825094,1,1,1
13.663809932,0,1,1
13.663810058,0,0,1
13.663810702,0,0,0
13.663823346,0,0,1
13.663823446,1,0,1
13.663823476,1,1,1
13.763807988,1,0,1
13.763808552,1,0,0
13.763808612,0,0,0
13.763821718,0,0,1
13.763821804,1,1,1
13.863806130,1,0,1
13.863806618,0,0,1
13.863807082,0,0,0
13.863820074,0,0,1
13.863820178,1,0,1
13.863820202,1,1,1
13.963804922,0,1,1
13.963805204,0,0,1
13.963805280,0,0,0
13.963818448,0,0,1
13.963818524,1,0,1
13.963818562,1,1,1
14.063803254,1,0,1
14.063803700,0,0,1
14.063803910,0,0,0
14.063816820,0,0,1
14.063816892,1,0,1
14.063816898,1,1,1
14.163801488,1,0,1
14.163802054,0,0,1
14.163802732,0,0,0
14.163815174,0,0,1
14.163815260,0,1,1
14.163815286,1,1,1
14.263799556,1,0,1
14.263800244,0,0,1
14.263801774,0,0,0
14.263813552,0,0,1
14.263813626,0,1,1
14.263813660,1,1,1
14.363798404,0,1,1
14.363798606,0,0,1
14.363798868,0,0,0
14.363811898,0,0,1
14.363811986,0,1,1
14.363812002,1,1,1
14.463795944,1,0,1
14.463796642,0,0,1
14.463797010,0,0,0
14.463810260,0,0,1
14.463810348,0,1,1
14.463810364,1,1,1
14.563795154,1,0,1
14.563795416,0,0,1
14.563796584,0,0,0
14.563808666,0,0,1
14.563808696,0,1,1
14.563808740,1,1,1
14.663792676,1,0,1
14.663793576,0,0,1
14.663794118,0,0,0
14.663807024,0,0,1
14.663807040,0,1,1
14.663807084,1,1,1
14.763791660,1,0,1
14.763792392,0,0,1
14.763792408,0,0,0
14.763805400,0,0,1
14.763805414,0,1,1
14.763805472,1,1,1
14.863789382,1,0,1
14.863790570,0,0,1
14.863790770,0,0,0
14.863803762,0,0,1
14.863803790,0,1,1
14.863803856,1,1,1
14.963788190,0,1,1
14.963788272,0,1,0
14.963789170,0,0,0
14.963802094,0,0,1
14.963802166,0,1,1
14.963802198,1,1,1
15.063786232,1,0,1
15.063787304,1,0,0
15.063787386,0,0,0
15.063800492,0,0,1
15.063800556,1,0,1
15.063800598,1,1,1
15.163784910,1,1,0
15.163785032,0,1,0
15.163785792,0,0,0
15.163798856,0,0,1
15.163798958,1,0,1
15.163799022,1,1,1
15.263783568,0,1,1
15.263784630,0,0,1
15.263784762,0,0,0
15.263797204,0,0,1
15.263797322,1,0,1
15.263797440,1,1,1
15.363782060,0,1,1
15.363782076,0,1,0
15.363782146,0,0,0
15.363795594,0,0,1
15.363795654,1,0,1
15.363795882,1,1,1
15.463780398,0,1,1
15.463780428,0,0,1
15.463780580,0,0,0
15.463793950,0,0,1
15.463794042,1,0,1
15.463794268,1,1,1
15.563778910,1,0,1
15.563779056,0,0,1
15.563779908,0,0,0
15.563792382,1,0,0
15.563792446,1,0,1
15.563792716,1,1,1
15.663777188,1,1,0
15.663777498,1,0,0
15.663777604,0,0,0
15.663790654,0,0,1
15.663790760,1,0,1
15.663791124,1,1,1
15.763775122,1,0,1
15.763776094,0,0,1
15.763776132,0,0,0
15.763789036,0,0,1
15.763789120,1,0,1
15.763789534,1,1,1
15.863773764,0,1,1
15.863774244,0,1,0
15.863775294,0,0,0
15.863787410,0,0,1
15.863787486,1,0,1
15.863787958,1,1,1
15.963772242,1,0,1
15.963772336,0,0,1
15.963772822,0,0,0
15.963785770,0,0,1
15.963785846,1,0,1
15.963786366,1,1,1
16.063770884,1,1,0
16.063770926,1,0,0
16.063771092,0,0,0
16.063784118,0,0,1
16.063784244,1,0,1
16.063784772,1,1,1
16.163769340,0,1,1
16.163769840,0,1,0
16.163770028,0,0,0
16.163782456,0,0,1
16.163782614,1,0,1
16.163783116,1,1,1
16.263767206,0,1,1
16.263768454,0,1,0
16.263769290,0,0,0
16.263780852,0,0,1
16.263780958,1,0,1
16.263781534,1,1,1
16.363765804,0,1,1
16.363765972,0,1,0
16.363766518,0,0,0
16.363779176,0,0,1
16.363779314,1,0,1
16.363779902,1,1,1
16.463763956,0,1,1
16.463764204,0,1,0
16.463764686,0,0,0
16.463777540,0,0,1
16.463777676,1,0,1
16.463778264,1,1,1
16.563762670,0,1,1
16.563763054,0,1,0
16.563765116,0,0,0
16.563775908,0,0,1
16.563776078,1,0,1
16.563776632,1,1,1
16.663761334,1,1,0
16.663761458,1,0,0
16.663761650,0,0,0
16.663774280,0,0,1
16.663774414,1,0,1
16.663775034,1,1,1
16.763759506,1,1,0
16.763759772,0,1,0
16.763759924,0,0,0
16.763772672,0,0,1
16.763772808,1,0,1
16.763773408,1,1,1
16.863757424,0,1,1
16.863757872,0,1,0
16.863758098,0,0,0
16.863771036,0,0,1
16.863771144,1,0,1
16.863771760,1,1,1
16.963755972,0,1,1
16.963756470,0,1,0
16.963756490,0,0,0
16.963769418,0,0,1
16.963769524,1,0,1
16.963770150,1,1,1
17.063754130,1,0,1
17.063754314,1,0,0
17.063754598,0,0,0
17.063767782,0,0,1
17.063767884,1,0,1
17.063768596,1,1,1
17.163753038,0,1,1
17.163753096,0,1,0
17.163755020,0,0,0
17.163766112,0,0,1
17.163766270,1,0,1
17.163766982,1,1,1
17.263750856,0,1,1
17.263752140,0,1,0
17.263752492,0,0,0
17.263764506,0,0,1
17.263764642,1,0,1
17.263765400,1,1,1
17.363748888,0,1,1
17.363750018,0,0,1
17.363750050,0,0,0
17.363762876,0,0,1
17.363763002,1,0,1
17.363763820,1,1,1
17.463747754,0,1,1
17.463747800,0,1,0
17.463748442,0,0,0
17.463761224,0,0,1
17.463761344,1,0,1
17.463762244,1,1,1
17.563746344,0,1,1
17.563746616,0,1,0
17.563746844,0,0,0
17.563759600,0,0,1
17.563759708,1,0,1
17.563760632,1,1,1
17.663744818,1,1,0
17.663744876,0,1,0
17.663746870,0,0,0
17.663757988,0,0,1
17.663758068,1,0,1
17.663759070,1,1,1
17.763743230,1,1,0
17.763743366,0,1,0
17.763743734,0,0,0
17.763756352,0,0,1
17.763756462,1,0,1
17.763757498,1,1,1
17.863741120,0,1,1
17.863741566,0,1,0
17.863742064,0,0,0
17.863754690,0,0,1
17.863754800,1,0,1
17.863755880,1,1,1
17.963739606,0,1,1
17.963739950,0,0,1
17.963740164,0,0,0
17.963753068,0,0,1
17.963753162,1,0,1
17.963754264,1,1,1
18.063738222,1,1,0
18.063738338,0,1,0
18.063738878,0,0,0
18.063751444,0,0,1
18.063751554,1,0,1
18.063752510,1,1,1
18.163736552,1,0,1
18.163736586,0,0,1
18.163736988,0,0,0
18.163749814,0,0,1
18.163749902,1,0,1
18.163750792,1,1,1
18.263735022,0,1,1
18.263735960,0,1,0
18.263735986,0,0,0
18.263748178,0,0,1
18.263748298,1,0,1
18.263749074,1,1,1
18.363732660,1,1,0
18.363732684,0,1,0
18.363734278,0,0,0
18.363746546,0,0,1
18.363746656,1,0,1
18.363747350,1,1,1
18.463731512,1,1,0
18.463731574,0,1,0
18.463732094,0,0,0
18.463744894,0,0,1
18.463744990,1,0,1
18.463745624,1,1,1
18.563729434,1,1,0
18.563729814,0,1,0
18.563730480,0,0,0
18.563743272,0,0,1
18.563743370,1,0,1
18.563743882,1,1,1
18.663728394,0,1,1
18.663728568,0,0,1
18.663729438,0,0,0
18.663741652,0,0,1
18.663741754,1,0,1
18.663742168,1,1,1
18.763726126,1,1,0
18.763726990,0,1,0
18.763727442,0,0,0
18.763740032,0,0,1
18.763740110,1,0,1
18.763740430,1,1,1
18.863724768,0,1,1
18.863725198,0,0,1
18.863725360,0,0,0
18.863738440,0,0,1
18.863738450,1,0,1
18.863738712,1,1,1
18.963722674,0,1,1
18.963723458,0,0,1
18.963723874,0,0,0
18.963736822,0,0,1
18.963736834,1,0,1
18.963737068,1,1,1
19.063721872,1,1,0
19.063722014,0,1,0
19.063722018,0,0,0
19.063735166,0,0,1
19.063735190,1,0,1
19.063735500,1,1,1
19.163720232,0,1,1
19.163720372,0,0,1
19.163720628,0,0,0
19.163733532,0,0,1
19.163733546,1,0,1
19.163733946,1,1,1
19.263718536,1,0,1
19.263718678,0,0,1
19.263719308,0,0,0
19.263731906,1,0,0
19.263731908,1,0,1
19.263732382,1,1,1
19.363716548,0,1,1
19.363716732,0,1,0
19.363717012,0,0,0
19.363730270,1,0,0
19.363730292,1,0,1
19.363730800,1,1,1
19.463715172,0,1,1
19.463715240,0,1,0
19.463715376,0,0,0
19.463728640,1,0,0
19.463728664,1,0,1
