Time [s],Sheep0S,Sheep1,Sheep2
1.841305326,1,0,1
1.841305420,1,1,1
1.941290174,1,0,1
1.941290238,0,0,1
1.941290292,0,0,0
1.941303714,1,0,0
1.941303728,1,0,1
1.941303816,1,1,1
2.041288634,0,1,1
2.041288882,0,0,1
2.041289410,0,0,0
2.041302098,1,0,0
2.041302128,1,0,1
2.041302204,1,1,1
2.141286936,0,1,1
2.141287402,0,1,0
2.141287446,0,0,0
2.141300450,1,0,0
2.141300492,1,0,1
2.141300570,1,1,1
2.241284904,1,0,1
2.241284982,0,0,1
2.241287442,0,0,0
2.241298840,1,0,0
2.241298876,1,0,1
2.241298950,1,1,1
2.341283950,0,1,1
2.341284102,0,0,1
2.341284342,0,0,0
2.341297240,1,0,1
2.341297336,1,1,1
2.441282440,1,0,1
2.441282466,0,0,1
2.441282618,0,0,0
2.441295596,1,0,0
2.441295620,1,0,1
2.441295736,1,1,1
2.541280564,0,1,1
2.541280934,0,0,1
2.541281904,0,0,0
2.541293988,1,0,0
2.541294020,1,0,1
2.541294106,1,1,1
2.641278906,0,1,1
2.641279112,0,0,1
2.641279368,0,0,0
2.641292380,1,0,0
2.641292402,1,0,1
2.641292480,1,1,1
2.741276954,1,1,0
2.741277050,0,1,0
2.741277546,0,0,0
2.741290742,1,0,0
2.741290750,1,0,1
2.741290826,1,1,1
2.841275030,1,0,1
2.841275128,0,0,1
2.841276168,0,0,0
2.841289126,0,0,1
2.841289134,1,0,1
2.841289234,1,1,1
2.941273932,1,0,1
2.941274048,1,0,0
2.941274130,0,0,0
2.941287512,1,0,0
2.941287552,1,0,1
2.941287616,1,1,1
3.041272238,1,0,1
3.041272380,0,0,1
3.041272734,0,0,0
3.041285888,1,0,0
3.041285904,1,0,1
3.041286014,1,1,1
3.141270750,0,1,1
3.141271316,0,1,0
3.141271386,0,0,0
3.141284260,1,0,0
3.141284272,1,0,1
3.141284376,1,1,1
3.241268724,0,1,1
3.241269148,0,0,1
3.241271322,0,0,0
3.241282638,1,0,0
3.241282640,1,0,1
3.241282736,1,1,1
3.341267720,0,1,1
3.341267984,0,0,1
3.341268160,0,0,0
3.341281014,1,0,0
3.341281018,1,0,1
3.341281124,1,1,1
3.441266104,1,0,1
3.441266376,0,0,1
3.441266682,0,0,0
3.441279408,1,0,0
3.441279420,1,0,1
3.441279526,1,1,1
3.541264346,0,1,1
3.541264608,0,0,1
3.541265468,0,0,0
3.541277770,1,0,0
3.541277788,1,0,1
3.541277860,1,1,1
3.641262656,0,1,1
3.641262922,0,0,1
3.641263014,0,0,0
3.641276166,1,0,0
3.641276188,1,0,1
3.641276246,1,1,1
3.741260814,0,1,1
3.741261184,0,1,0
3.741261358,0,0,0
3.741274544,1,0,1
3.741274628,1,1,1
3.841258982,1,0,1
3.841259380,0,0,1
3.841259878,0,0,0
3.841272892,1,0,0
3.841272938,1,0,1
3.841273014,1,1,1
3.941257706,1,0,1
3.941258054,0,0,1
3.941258148,0,0,0
3.941271288,1,0,0
3.941271312,1,0,1
3.941271392,1,1,1
4.041256204,0,1,1
4.041256586,0,1,0
4.041256672,0,0,0
4.041269670,1,0,0
4.041269672,1,0,1
4.041269780,1,1,1
4.141254532,0,1,1
4.141255014,0,1,0
4.141255196,0,0,0
4.141268044,1,0,0
4.141268056,1,0,1
4.141268140,1,1,1
4.241252440,1,0,1
4.241252554,0,0,1
4.241254638,0,0,0
4.241266432,1,0,0
4.241266440,1,0,1
4.241266550,1,1,1
4.341251488,0,1,1
4.341251872,0,0,1
4.341251884,0,0,0
4.341264788,1,0,0
4.341264828,1,0,1
4.341264896,1,1,1
4.441249716,1,0,1
4.441250130,1,0,0
4.441250192,0,0,0
4.441263186,1,0,0
4.441263218,1,0,1
4.441263272,1,1,1
4.541248168,0,1,1
4.541248470,0,0,1
4.541249154,0,0,0
4.541261548,1,0,0
4.541261606,1,0,1
4.541261658,1,1,1
4.641246224,0,1,1
4.641246352,0,0,1
4.641246808,0,0,0
4.641259952,1,0,0
4.641259980,1,0,1
4.641260044,1,1,1
4.741244792,0,1,1
4.741245152,0,1,0
4.741245190,0,0,0
4.741258302,1,0,0
4.741258354,1,0,1
4.741258428,1,1,1
4.841242730,1,0,1
4.841243172,0,0,1
4.841243812,0,0,0
4.841256674,1,0,0
4.841256722,1,0,1
4.841256804,1,1,1
4.941241484,1,0,1
4.941241812,0,0,1
4.941243112,0,0,0
4.941255052,1,0,0
4.941255084,1,0,1
4.941255172,1,1,1
5.041240308,1,0,1
5.041240440,1,0,0
5.041240780,0,0,0
5.041253490,0,0,1
5.041253544,0,1,1
5.041253586,1,1,1
5.141237998,1,1,0
5.141238816,1,0,0
5.141238830,0,0,0
5.141251808,1,0,0
5.141251858,1,0,1
5.141251936,1,1,1
5.241236316,1,0,1
5.241236344,0,0,1
5.241239504,0,0,0
5.241250204,1,0,0
5.241250228,1,0,1
5.241250296,1,1,1
5.341235342,0,1,1
5.341235684,0,1,0
5.341235788,0,0,0
5.341248594,1,0,0
5.341248612,1,0,1
5.341248678,1,1,1
5.441233634,0,1,1
5.441233684,0,0,1
5.441234110,0,0,0
5.441246972,1,0,0
5.441246982,1,0,1
5.441247066,1,1,1
5.541232192,1,0,1
5.541232356,0,0,1
5.541233078,0,0,0
5.541245330,1,0,0
5.541245350,1,0,1
5.541245442,1,1,1
5.641230078,0,1,1
5.641230534,0,0,1
5.641230730,0,0,0
5.641243722,1,0,1
5.641243816,1,1,1
5.741228568,1,0,1
5.741228640,0,0,1
5.741228662,0,0,0
5.741242066,1,0,0
5.741242100,1,0,1
5.741242172,1,1,1
5.841226628,1,0,1
5.841227018,0,0,1
5.841227400,0,0,0
5.841240470,1,0,0
5.841240498,1,0,1
5.841240562,1,1,1
5.941225026,1,1,0
5.941225446,1,0,0
5.941225640,0,0,0
5.941238840,1,0,0
5.941238868,1,0,1
5.941238956,1,1,1
6.041223632,1,0,1
6.041223696,0,0,1
6.041224256,0,0,0
6.041237204,1,0,0
6.041237256,1,0,1
6.041237318,1,1,1
6.141221912,0,1,1
6.141222386,0,1,0
6.141222800,0,0,0
6.141235600,1,0,0
6.141235604,1,0,1
6.141235676,1,1,1
6.241220124,0,1,1
6.241220696,0,0,1
6.241222136,0,0,0
6.241233988,1,0,0
6.241233992,1,0,1
6.241234088,1,1,1
6.341219044,0,1,1
6.341219264,0,0,1
6.341219374,0,0,0
6.341232336,1,0,0
6.341232364,1,0,1
6.341232470,1,1,1
6.441217338,0,1,1
6.441217624,0,0,1
6.441217706,0,0,0
6.441230722,1,0,0
6.441230740,1,0,1
6.441230830,1,1,1
6.541215658,0,1,1
6.541216210,0,0,1
6.541217060,0,0,0
6.541229086,1,0,0
6.541229104,1,0,1
6.541229184,1,1,1
6.641213780,0,1,1
6.641213944,0,0,1
6.641214324,0,0,0
6.641227468,1,0,0
6.641227496,1,0,1
6.641227590,1,1,1
6.741212216,1,0,1
6.741212308,0,0,1
6.741212726,0,0,0
6.741225868,1,0,0
6.741225894,1,0,1
6.741225950,1,1,1
6.841210688,1,0,1
6.841210740,0,0,1
6.841211196,0,0,0
6.841224210,1,0,0
6.841224238,1,0,1
6.841224322,1,1,1
6.941209106,1,1,0
6.941209136,1,0,0
6.941209336,0,0,0
6.941222606,0,0,1
6.941222612,1,0,1
6.941222732,1,1,1
7.041207440,1,0,1
7.041207516,0,0,1
7.041207972,0,0,0
7.041220984,1,0,0
7.041221018,1,0,1
7.041221086,1,1,1
7.141205726,1,0,1
7.141205864,0,0,1
7.141206126,0,0,0
7.141219372,1,0,0
7.141219390,1,0,1
7.141219456,1,1,1
7.241203822,1,0,1
7.241203900,0,0,1
7.241206428,0,0,0
7.241217742,1,0,0
7.241217746,1,0,1
7.241217852,1,1,1
7.341202784,0,1,1
7.341203080,0,0,1
7.341203106,0,0,0
7.341216122,1,0,0
7.341216136,1,0,1
7.341216220,1,1,1
7.441200994,1,0,1
7.441201336,0,0,1
7.441201464,0,0,0
7.441214504,1,0,0
7.441214510,1,0,1
7.441214596,1,1,1
7.541199476,0,1,1
7.541199772,0,0,1
7.541200624,0,0,0
7.541212856,1,0,0
7.541212910,1,0,1
7.541212960,1,1,1
7.641197542,0,1,1
7.641198048,0,1,0
7.641198080,0,0,0
7.641211232,1,0,0
7.641211264,1,0,1
7.641211354,1,1,1
7.741196068,1,0,1
7.741196092,0,0,1
7.741196236,0,0,0
7.741209610,1,0,0
7.741209628,1,0,1
7.741209714,1,1,1
7.841194202,1,0,1
7.841194666,0,0,1
7.841194806,0,0,0
7.841208008,1,0,0
7.841208026,1,0,1
7.841208100,1,1,1
7.941192724,0,1,1
7.941192830,0,1,0
7.941192950,0,0,0
7.941206366,1,0,0
7.941206390,1,0,1
7.941206462,1,1,1
8.041191670,1,1,0
8.041191676,0,1,0
8.041191844,0,0,0
8.041204748,1,0,0
8.041204756,1,0,1
8.041204864,1,1,1
8.141189686,1,0,1
8.141189702,0,0,1
8.141189902,0,0,0
8.141203126,0,0,1
8.141203128,1,0,1
8.141203212,1,1,1
8.241187528,1,0,1
8.241187636,0,0,1
8.241190486,0,0,0
8.241201504,1,0,0
8.241201508,1,0,1
8.241201598,1,1,1
8.341186608,0,1,1
8.341186850,0,0,1
8.341186974,0,0,0
8.341199866,1,0,0
8.341199914,1,0,1
8.341199960,1,1,1
8.441184772,1,0,1
8.441184958,0,0,1
8.441185192,0,0,0
8.441198252,1,0,0
8.441198284,1,0,1
8.441198332,1,1,1
8.541183214,0,1,1
8.541183508,0,0,1
8.541184396,0,0,0
8.541196640,1,0,0
8.541196642,1,0,1
8.541196698,1,1,1
8.641181196,1,0,1
8.641181306,0,0,1
8.641181838,0,0,0
8.641194994,1,0,0
8.641195014,1,0,1
8.641195102,1,1,1
8.741179674,0,1,1
8.741179798,0,0,1
8.741180284,0,0,0
8.741193358,1,0,0
8.741193364,1,0,1
8.741193490,1,1,1
8.841178238,0,1,1
8.841178300,0,0,1
8.841178660,0,0,0
8.841191736,1,0,0
8.841191748,1,0,1
8.841191846,1,1,1
8.941176646,1,0,1
8.941176710,0,0,1
8.941176962,0,0,0
8.941190134,1,0,0
8.941190160,1,0,1
8.941190200,1,1,1
9.041174710,1,0,1
9.041175336,1,0,0
9.041175368,0,0,0
9.041188508,0,0,1
9.041188516,1,0,1
9.041188612,1,1,1
9.141173282,1,0,1
9.141173462,0,0,1
9.141173784,0,0,0
9.141186880,1,0,0
9.141186910,1,0,1
9.141186972,1,1,1
9.241171150,1,0,1
9.241171418,0,0,1
9.241172990,0,0,0
9.241185268,1,0,0
9.241185274,1,0,1
9.241185358,1,1,1
9.341170278,0,1,1
9.341170612,0,0,1
9.341170682,0,0,0
9.341183618,1,0,0
9.341183660,1,0,1
9.341183722,1,1,1
9.441167972,0,1,1
9.441168462,0,0,1
9.441168934,0,0,0
9.441182000,1,0,0
9.441182014,1,0,1
9.441182110,1,1,1
9.541166978,0,1,1
9.541167246,0,0,1
9.541168060,0,0,0
9.541180384,1,0,0
9.541180396,1,0,1
9.541180474,1,1,1
9.641164694,0,1,1
9.641165174,0,1,0
9.641165602,0,0,0
9.641178732,1,0,0
9.641178736,1,0,1
9.641178848,1,1,1
9.741163558,1,0,1
9.741163630,0,0,1
9.741163750,0,0,0
9.741177114,0,0,1
9.741177140,1,0,1
9.741177202,1,1,1
9.841161736,0,1,1
9.841161816,0,0,1
9.841162384,0,0,0
9.841175478,1,0,0
9.841175490,1,0,1
9.841175576,1,1,1
9.941160382,1,1,0
9.941160592,1,0,0
9.941160636,0,0,0
9.941173884,1,0,0
9.941173890,1,0,1
9.941173968,1,1,1
10.041158448,1,0,1
10.041159050,1,0,0
10.041159176,0,0,0
10.041172244,1,0,0
10.041172274,1,0,1
10.041172352,1,1,1
10.141157022,1,0,1
10.141157250,0,0,1
10.141157554,0,0,0
10.141170630,1,0,0
10.141170642,1,0,1
10.141170722,1,1,1
10.241154910,1,0,1
10.241155148,0,0,1
10.241157206,0,0,0
10.241168982,0,0,1
10.241169016,1,0,1
10.241169076,1,1,1
10.341153972,0,1,1
10.341154360,0,0,1
10.341154488,0,0,0
10.341167352,1,0,0
10.341167394,1,0,1
10.341167460,1,1,1
10.441151664,0,1,1
10.441152210,0,0,1
10.441152728,0,0,0
10.441165730,0,0,1
10.441165740,1,0,1
10.441165858,1,1,1
10.541150688,0,1,1
10.541151162,0,0,1
10.541152094,0,0,0
10.541164112,1,0,0
10.541164138,1,0,1
10.541164220,1,1,1
10.641148702,1,0,1
10.641148802,0,0,1
10.641149296,0,0,0
10.641162494,1,0,0
10.641162514,1,0,1
10.641162606,1,1,1
10.741147252,1,0,1
10.741147416,1,0,0
10.741147464,0,0,0
10.741160866,0,0,1
10.741160890,1,0,1
10.741160986,1,1,1
10.841145704,1,0,1
10.841145926,0,0,1
10.841146174,0,0,0
10.841159236,1,0,0
10.841159258,1,0,1
10.841159348,1,1,1
10.941143980,0,1,1
10.941144200,0,1,0
10.941144304,0,0,0
10.941157612,0,0,1
10.941157622,1,0,1
10.941157714,1,1,1
11.041142174,1,0,1
11.041142810,1,0,0
11.041142912,0,0,0
11.041155982,0,0,1
11.041156008,1,0,1
11.041156078,1,1,1
11.141140896,1,0,1
11.141140964,0,0,1
11.141141288,0,0,0
11.141154352,1,0,0
11.141154374,1,0,1
11.141154464,1,1,1
11.241138544,1,0,1
11.241138870,0,0,1
11.241140736,0,0,0
11.241152732,1,0,0
11.241152756,1,0,1
11.241152838,1,1,1
11.341137058,0,1,1
11.341137514,0,0,1
11.341138178,0,0,0
11.341151116,0,0,1
11.341151132,1,0,1
11.341151212,1,1,1
11.441135640,0,1,1
11.441136468,0,0,1
11.441136500,0,0,0
11.441149496,1,0,0
11.441149500,1,0,1
11.441149570,1,1,1
11.541134568,0,1,1
11.541134846,0,0,1
11.541135726,0,0,0
11.541147854,0,0,1
11.541147862,1,0,1
11.541147950,1,1,1
11.641132444,1,0,1
11.641132534,0,0,1
11.641133106,0,0,0
11.641146222,1,0,0
11.641146236,1,0,1
11.641146348,1,1,1
11.741130636,1,0,1
11.741130884,0,0,1
11.741131122,0,0,0
11.741144602,0,0,1
11.741144612,1,0,1
11.741144692,1,1,1
11.841129466,0,1,1
11.841129644,0,0,1
11.841129724,0,0,0
11.841142980,0,0,1
11.841143000,1,0,1
11.841143066,1,1,1
11.941127760,1,1,0
11.941128164,0,1,0
11.941128194,0,0,0
11.941141346,0,0,1
11.941141352,1,0,1
11.941141464,1,1,1
12.041126336,0,1,1
12.041126628,0,0,1
12.041126876,0,0,0
12.041139716,1,0,0
12.041139746,1,0,1
12.041139818,1,1,1
12.141124416,1,0,1
12.141124828,0,0,1
12.141125074,0,0,0
12.141138086,1,0,0
12.141138110,1,0,1
12.141138188,1,1,1
12.241122636,0,1,1
12.241123090,0,0,1
12.241125350,0,0,0
12.241136464,0,0,1
12.241136496,1,0,1
12.241136580,1,1,1
12.341121500,0,1,1
12.341121696,0,0,1
12.341121864,0,0,0
12.341134846,0,0,1
12.341134868,1,0,1
12.341134930,1,1,1
12.441119300,0,1,1
12.441120166,0,0,1
12.441120214,0,0,0
12.441133206,0,0,1
12.441133224,1,0,1
12.441133326,1,1,1
12.541118178,0,1,1
12.541118430,0,0,1
12.541119482,0,0,0
12.541131574,0,0,1
12.541131586,1,0,1
12.541131678,1,1,1
12.641115890,0,1,1
12.641116290,0,0,1
12.641116948,0,0,0
12.641129946,0,0,1
12.641129960,1,0,1
12.641130094,1,1,1
12.741114884,0,1,1
12.741114904,0,0,1
12.741115188,0,0,0
12.741128344,0,0,1
12.741128354,1,0,1
12.741128462,1,1,1
12.841113174,1,0,1
12.841113628,0,0,1
12.841113644,0,0,0
12.841126698,1,0,0
12.841126732,1,0,1
12.841126814,1,1,1
12.941111492,1,1,0
12.941111694,0,1,0
12.941111950,0,0,0
12.941125076,1,0,0
12.941125104,1,0,1
12.941125184,1,1,1
13.041110438,1,0,1
13.041110534,1,0,0
13.041110696,0,0,0
13.041123446,0,0,1
13.041123460,1,0,1
13.041123556,1,1,1
13.141108138,0,1,1
13.141108186,0,1,0
13.141108316,0,0,0
13.141121826,1,0,1
13.141121936,1,1,1
13.241106388,0,1,1
13.241106908,0,0,1
13.241108812,0,0,0
13.241120190,1,0,0
13.241120212,1,0,1
13.241120296,1,1,1
13.341105306,0,1,1
13.341105344,0,0,1
13.341105420,0,0,0
13.341118562,0,0,1
13.341118602,1,0,1
13.341118668,1,1,1
13.441103190,0,1,1
13.441103634,0,0,1
13.441103946,0,0,0
13.441116950,0,0,1
13.441116960,1,0,1
13.441117060,1,1,1
13.541102090,1,0,1
13.541102398,0,0,1
13.541102940,0,0,0
13.541115298,0,0,1
13.541115320,1,0,1
13.541115426,1,1,1
13.641099928,1,0,1
13.641100022,0,0,1
13.641100532,0,0,0
13.641113706,0,0,1
13.641113710,1,0,1
13.641113786,1,1,1
13.741098594,1,1,0
13.741098674,0,1,0
13.741098834,0,0,0
13.741112056,1,0,0
13.741112080,1,0,1
13.741112178,1,1,1
13.841096844,1,0,1
13.841097220,1,0,0
13.841097300,0,0,0
13.841110434,1,0,0
13.841110456,1,0,1
13.841110534,1,1,1
13.941094750,1,1,0
13.941095198,1,0,0
13.941095604,0,0,0
13.941108826,0,0,1
13.941108844,1,0,1
13.941108888,1,1,1
14.041094014,1,0,1
14.041094210,1,0,0
14.041094476,0,0,0
14.041107164,0,0,1
14.041107202,1,0,1
14.041107272,1,1,1
14.141091580,1,0,1
14.141092288,0,0,1
14.141092466,0,0,0
14.141105556,0,0,1
14.141105572,1,0,1
14.141105640,1,1,1
14.241090134,0,1,1
14.241090604,0,0,1
14.241092340,0,0,0
14.241103910,0,0,1
14.241103962,1,0,1
14.241104006,1,1,1
14.341088972,0,1,1
14.341089154,0,0,1
14.341089412,0,0,0
14.341102308,0,0,1
14.341102312,1,0,1
14.341102388,1,1,1
14.441086744,0,1,1
14.441087088,0,0,1
14.441087588,0,0,0
14.441100658,0,0,1
14.441100690,1,0,1
14.441100732,1,1,1
14.541086012,0,1,1
14.541086098,0,0,1
14.541086870,0,0,0
14.541099064,1,0,1
14.541099104,1,1,1
14.641083626,1,0,1
14.641083764,0,0,1
14.641084238,0,0,0
14.641097418,0,0,1
14.641097452,1,0,1
14.641097486,1,1,1
14.741082108,0,1,1
14.741082214,0,0,1
14.741082580,0,0,0
14.741095790,0,0,1
14.741095796,1,0,1
14.741095862,1,1,1
14.841080528,1,0,1
14.841081120,1,0,0
14.841081172,0,0,0
14.841094138,0,0,1
14.841094206,1,0,1
14.841094216,1,1,1
14.941078492,1,1,0
14.941078822,1,0,0
14.941079170,0,0,0
14.941092542,0,0,1
14.941092554,1,0,1
14.941092600,1,1,1
15.041077356,0,1,1
15.041077686,0,0,1
15.041077806,0,0,0
15.041090892,0,0,1
15.041090912,1,0,1
15.041090966,1,1,1
15.141075868,1,0,1
15.141076070,1,0,0
15.141076152,0,0,0
15.141089290,0,0,1
15.141089296,1,0,1
15.141089334,1,1,1
15.241073826,0,1,1
15.241074090,0,0,1
15.241076410,0,0,0
15.241087652,1,0,0
15.241087654,1,0,1
15.241087706,1,1,1
15.341072868,0,1,1
15.341072872,0,0,1
15.341073090,0,0,0
15.341086034,1,0,0
15.341086040,1,0,1
15.341086104,1,1,1
15.441070302,0,1,1
15.441071242,0,1,0
15.441071542,0,0,0
15.441084376,0,0,1
15.441084428,1,0,1
15.441084446,1,1,1
15.541069424,0,1,1
15.541069596,0,0,1
15.541069740,0,0,0
15.541082768,0,0,1
15.541082806,1,0,1
15.541082830,1,1,1
15.641067456,0,1,1
15.641067588,0,0,1
15.641068354,0,0,0
15.641081132,0,0,1
15.641081144,1,0,1
15.641081190,1,1,1
15.741065812,0,1,1
15.741066116,0,1,0
15.741066198,0,0,0
15.741079520,0,0,1
15.741079542,1,0,1
15.741079576,1,1,1
15.841064232,1,0,1
15.841064274,0,0,1
15.841064640,0,0,0
15.841077854,0,0,1
15.841077878,1,0,1
15.841077918,1,1,1
15.941062306,1,1,0
15.941062646,1,0,0
15.941063158,0,0,0
15.941076250,0,0,1
15.941076258,1,0,1
15.941076334,1,1,1
16.041061518,1,0,1
16.041061620,1,0,0
16.041062148,0,0,0
16.041074630,1,0,0
16.041074632,1,0,1
16.041074656,1,1,1
16.141059892,1,1,0
16.141059948,0,1,0
16.141060446,0,0,0
16.141072982,0,0,1
16.141073020,1,0,1
16.141073028,1,1,1
16.241057574,0,1,1
16.241057950,0,0,1
16.241059642,0,0,0
16.241071366,0,0,1
16.241071382,1,0,1
16.241071442,1,1,1
16.341056548,1,0,1
16.341056664,0,0,1
16.341056764,0,0,0
16.341069744,1,0,0
16.341069746,1,0,1
16.341069784,1,1,1
16.441054206,0,1,1
16.441055044,0,0,1
16.441055104,0,0,0
16.441068138,0,0,1
16.441068150,1,1,1
16.541053258,1,0,1
16.541053460,0,0,1
16.541054346,0,0,0
16.541066482,0,0,1
16.541066516,1,0,1
16.541066534,1,1,1
16.641051218,0,1,1
16.641051268,0,0,1
16.641051812,0,0,0
16.641064856,0,0,1
16.641064860,1,0,1
16.641064916,1,1,1
16.741049564,0,1,1
16.741049606,0,0,1
16.741049986,0,0,0
16.741063216,0,0,1
16.741063252,1,0,1
16.741063296,1,1,1
16.841047612,1,0,1
16.841048234,0,0,1
16.841048530,0,0,0
16.841061572,0,0,1
16.841061646,0,1,1
16.841061742,1,1,1
16.941045892,1,1,0
16.941046336,0,1,0
16.941046386,0,0,0
16.941059958,0,0,1
16.941059980,1,0,1
16.941060028,1,1,1
17.041044896,0,1,1
17.041045130,0,0,1
17.041045216,0,0,0
17.041058350,0,0,1
17.041058362,1,0,1
17.041058388,1,1,1
17.141042788,1,0,1
17.141043324,0,0,1
17.141043646,0,0,0
17.141056734,0,0,1
17.141056750,1,0,1
17.141056760,1,1,1
17.241041290,0,1,1
17.241042070,0,0,1
17.241042848,0,0,0
17.241055070,0,0,1
17.241055116,0,1,1
17.241055130,1,1,1
17.341040224,0,1,1
17.341040246,0,0,1
17.341040434,0,0,0
17.341053462,0,0,1
17.341053474,1,0,1
17.341053482,1,1,1
17.441037760,0,1,1
17.441038190,0,0,1
17.441038682,0,0,0
17.441051824,0,0,1
17.441051830,1,0,1
17.441051878,1,1,1
17.541036966,0,1,1
17.541037256,0,0,1
17.541038042,0,0,0
17.541050204,0,0,1
17.541050216,1,0,1
17.541050256,1,1,1
17.641034882,0,1,1
17.641035038,0,0,1
17.641035550,0,0,0
17.641048584,0,0,1
17.641048598,0,1,1
17.641048610,1,1,1
17.741033250,0,1,1
17.741033766,0,1,0
17.741033940,0,0,0
17.741046924,0,0,1
17.741046976,1,0,1
17.741046984,1,1,1
17.841031464,1,0,1
17.841031870,0,0,1
17.841032070,0,0,0
17.841045328,0,0,1
17.841045332,1,0,1
17.841045364,1,1,1
17.941029600,1,1,0
17.941030162,1,0,0
17.941030520,0,0,0
17.941043682,0,0,1
17.941043716,1,1,1
18.041028276,1,0,1
18.041028552,0,0,1
18.041028906,0,0,0
18.041042062,0,0,1
18.041042092,0,1,1
18.041042102,1,1,1
18.141027046,0,1,1
18.141027136,0,0,1
18.141027376,0,0,0
18.141040424,0,0,1
18.141040456,1,1,1
18.241025008,0,1,1
18.241025052,0,0,1
18.241027020,0,0,0
18.241038792,0,0,1
18.241038810,1,0,1
18.241038976,1,1,1
18.341023948,1,0,1
18.341024026,0,0,1
18.341024242,0,0,0
18.341037186,0,0,1
18.341037196,1,0,1
18.341037228,1,1,1
18.441021934,1,0,1
18.441022404,0,0,1
18.441022704,0,0,0
18.441035532,0,0,1
18.441035568,1,0,1
18.441035580,1,1,1
18.541020528,0,1,1
18.541020798,0,0,1
18.541021862,0,0,0
18.541033884,0,0,1
18.541033928,1,0,1
18.541033980,1,1,1
18.641018726,1,0,1
18.641018830,0,0,1
18.641019218,0,0,0
18.641032262,0,0,1
18.641032298,1,0,1
18.641032328,1,1,1
18.741017238,0,1,1
18.741017460,0,1,0
18.741017532,0,0,0
18.741030666,0,0,1
18.741030680,0,1,1
18.741030702,1,1,1
18.841015126,1,0,1
18.841015530,0,0,1
18.841015688,0,0,0
18.841029028,0,0,1
18.841029064,1,0,1
18.841029068,1,1,1
18.941013304,1,1,0
18.941013746,0,1,0
18.941013802,0,0,0
18.941027410,0,0,1
18.941027434,1,0,1
18.941027444,1,1,1
19.041011924,1,0,1
19.041012396,0,0,1
19.041012568,0,0,0
19.041025756,0,0,1
19.041025778,1,0,1
19.041025824,1,1,1
19.141010444,0,1,1
19.141010820,0,0,1
19.141011072,0,0,0
19.141024160,0,0,1
19.141024176,1,0,1
19.141024186,1,1,1
19.241008676,0,1,1
19.241009500,0,0,1
19.241011318,0,0,0
19.241022502,0,0,1
19.241022516,1,0,1
19.241022542,1,1,1
19.341007654,0,1,1
19.341007664,0,0,1
19.341007934,0,0,0
19.341020872,0,0,1
19.341020902,1,0,1
19.341020930,1,1,1
19.441005672,1,0,1
19.441006128,0,0,1
19.441006568,0,0,0
19.441019262,0,0,1
19.441019292,1,0,1
