Time [s],Sheep0S,Sheep1,Sheep2
18.513628696,1,1,1
18.613613200,0,1,1
18.613613402,0,0,1
18.613614242,0,0,0
18.613626890,1,0,0
18.613626954,1,1,0
18.613627070,1,1,1
18.713611868,0,1,1
18.713611906,0,0,1
18.713612002,0,0,0
18.713625252,1,0,0
18.713625304,1,1,0
18.713625428,1,1,1
18.813609454,1,0,1
18.813609952,0,0,1
18.813610536,0,0,0
18.813623618,1,0,0
18.813623676,1,1,0
18.813623814,1,1,1
18.913608016,0,1,1
18.913608352,0,0,1
18.913609248,0,0,0
18.913621998,1,0,0
18.913622074,1,1,0
18.913622154,1,1,1
19.013606776,1,0,1
19.013607310,0,0,1
19.013607984,0,0,0
19.013620358,1,0,0
19.013620442,1,1,0
19.013620520,1,1,1
19.113605102,1,0,1
19.113605322,0,0,1
19.113605892,0,0,0
19.113618750,1,0,0
19.113618792,1,1,0
19.113618886,1,1,1
19.213603600,0,1,1
19.213603720,0,1,0
19.213603724,0,0,0
19.213617114,1,0,0
19.213617180,1,1,0
19.213617236,1,1,1
19.313602106,0,1,1
19.313602382,0,1,0
19.313605678,0,0,0
19.313615478,1,0,0
19.313615578,1,1,0
19.313615598,1,1,1
19.413600478,1,0,1
19.413600682,0,0,1
19.413601002,0,0,0
19.413613850,1,0,0
19.413613920,1,1,0
19.413613996,1,1,1
19.513598518,0,1,1
19.513598918,0,0,1
19.513599086,0,0,0
19.513612206,1,0,0
19.513612302,1,1,0
19.513612348,1,1,1
19.613596750,1,0,1
19.613597398,0,0,1
19.613597882,0,0,0
19.613610600,1,0,0
19.613610654,1,1,0
19.613610698,1,1,1
19.713595720,0,1,1
19.713595954,0,0,1
19.713595960,0,0,0
19.713608968,1,0,0
19.713609008,1,1,0
19.713609044,1,1,1
19.813593774,1,0,1
19.813594494,0,0,1
19.813595230,0,0,0
19.813607312,1,0,0
19.813607406,1,0,1
19.813607418,1,1,1
19.913592028,1,0,1
19.913592668,0,0,1
19.913593044,0,0,0
19.913605704,1,0,0
19.913605756,1,1,0
19.913605780,1,1,1
20.013589962,1,1,0
20.013590252,0,1,0
20.013590610,0,0,0
20.013604040,1,0,0
20.013604110,1,1,0
20.013604148,1,1,1
20.113588758,1,0,1
20.113589078,0,0,1
20.113589434,0,0,0
20.113602416,1,0,0
20.113602488,1,1,0
20.113602490,1,1,1
20.213586884,1,0,1
20.213587332,0,0,1
20.213587594,0,0,0
20.213600804,1,0,0
20.213600838,1,0,1
20.213600866,1,1,1
20.313585460,0,1,1
20.313585806,0,0,1
20.313586246,0,0,0
20.313599148,1,0,0
20.313599240,1,1,0
20.313599248,1,1,1
20.413583908,1,0,1
20.413584244,0,0,1
20.413584616,0,0,0
20.413597538,1,0,0
20.413597598,1,1,0
20.413597618,1,1,1
20.513582162,0,1,1
20.513582446,0,0,1
20.513582706,0,0,0
20.513595892,1,0,0
20.513595958,1,1,0
20.513595966,1,1,1
20.613580544,0,1,1
20.613580822,0,0,1
20.613581454,0,0,0
20.613594276,1,0,0
20.613594314,1,0,1
20.613594330,1,1,1
20.713578606,0,1,1
20.713578706,0,0,1
20.713579696,0,0,0
20.713592640,1,0,0
20.713592678,1,0,1
20.713592722,1,1,1
20.813577710,1,0,1
20.813578128,1,0,0
20.813578300,0,0,0
20.813591000,1,0,0
20.813591032,1,0,1
20.813591050,1,1,1
20.913576038,0,1,1
20.913576066,0,0,1
20.913576392,0,0,0
20.913589378,1,0,0
20.913589414,1,0,1
20.913589452,1,1,1
21.013574096,1,0,1
21.013574636,0,0,1
21.013575246,0,0,0
21.013587718,1,0,0
21.013587782,1,0,1
21.013587828,1,1,1
21.113572520,1,0,1
21.113572642,0,0,1
21.113573134,0,0,0
21.113586112,1,0,0
21.113586134,1,0,1
21.113586142,1,1,1
21.213570874,1,1,0
21.213570976,0,1,0
21.213571242,0,0,0
21.213584488,1,0,0
21.213584524,1,1,0
21.213584534,1,1,1
21.313569356,0,1,1
21.313569864,0,1,0
21.313573832,0,0,0
21.313582824,1,0,0
21.313582856,1,0,1
21.313582906,1,1,1
21.413567842,1,0,1
21.413567950,0,0,1
21.413568218,0,0,0
21.413581200,1,0,0
21.413581262,1,0,1
21.413581280,1,1,1
21.513565876,0,1,1
21.513565914,0,0,1
21.513566356,0,0,0
21.513579562,1,0,0
21.513579616,1,0,1
21.513579652,1,1,1
21.613564234,0,1,1
21.613564570,0,0,1
21.613564900,0,0,0
21.613577964,1,0,0
21.613577980,1,0,1
21.613577992,1,1,1
21.713563130,1,1,0
21.713563220,0,1,0
21.713563422,0,0,0
21.713576318,1,0,0
21.713576346,1,0,1
21.713576358,1,1,1
21.813561092,1,0,1
21.813561986,0,0,1
21.813562284,0,0,0
21.813574654,1,0,0
21.813574688,1,0,1
21.813574736,1,1,1
21.913559036,1,1,0
21.913559708,0,1,0
21.913559754,0,0,0
21.913573046,1,0,0
21.913573064,1,0,1
21.913573128,1,1,1
22.013557776,1,0,1
22.013558366,0,0,1
22.013559122,0,0,0
22.013571428,0,0,1
22.013571430,1,0,1
22.013571472,1,1,1
22.113556284,1,0,1
22.113556400,0,0,1
22.113557186,0,0,0
22.113569784,1,0,0
22.113569804,1,0,1
22.113569836,1,1,1
22.213554084,0,1,1
22.213554202,0,1,0
22.213554732,0,0,0
22.213568138,0,0,1
22.213568158,1,0,1
22.213568212,1,1,1
