Time [s],SheepS0,Sheep1,Sheep2
1.919074572,1,0,1
1.919075190,0,0,1
1.919075328,0,0,0
1.919088794,0,0,1
1.919088886,0,1,1
1.919088954,1,1,1
2.019073678,1,1,0
2.019074240,1,0,0
2.019074640,0,0,0
2.019087142,0,0,1
2.019087256,0,1,1
2.019087302,1,1,1
2.119071890,0,1,1
2.119071898,0,0,1
2.119072446,0,0,0
2.119085486,0,0,1
2.119085582,0,1,1
2.119085672,1,1,1
2.219070256,1,0,1
2.219070260,0,0,1
2.219070772,0,0,0
2.219083808,0,0,1
2.219083900,0,1,1
2.219083982,1,1,1
2.319068520,1,0,1
2.319068560,0,0,1
2.319069072,0,0,0
2.319082150,0,0,1
2.319082252,0,1,1
2.319082324,1,1,1
2.419066910,1,0,1
2.419067018,0,0,1
2.419069026,0,0,0
2.419080478,0,0,1
2.419080598,0,1,1
2.419080704,1,1,1
2.519064788,1,0,1
2.519064912,0,0,1
2.519066106,0,0,0
2.519078814,0,0,1
2.519078952,0,1,1
2.519079026,1,1,1
2.619063706,1,0,1
2.619063866,0,0,1
2.619064458,0,0,0
2.619077146,0,0,1
2.619077304,0,1,1
2.619077372,1,1,1
2.719061726,1,0,1
2.719062158,0,0,1
2.719062174,0,0,0
2.719075518,0,0,1
2.719075626,0,1,1
2.719075712,1,1,1
2.819060182,1,0,1
2.819060450,0,0,1
2.819060852,0,0,0
2.819073844,0,0,1
2.819073954,0,1,1
2.819074050,1,1,1
2.919058224,0,1,1
2.919058254,0,0,1
2.919059618,0,0,0
2.919072208,0,0,1
2.919072320,0,1,1
2.919072384,1,1,1
3.019056750,1,1,0
3.019057722,0,1,0
3.019058012,0,0,0
3.019070540,0,0,1
3.019070622,0,1,1
3.019070750,1,1,1
3.119055112,1,0,1
3.119055632,0,0,1
3.119055888,0,0,0
3.119068924,0,0,1
3.119068990,0,1,1
3.119069102,1,1,1
3.219053570,1,0,1
3.219053690,0,0,1
3.219054394,0,0,0
3.219067274,0,0,1
3.219067294,0,1,1
3.219067414,1,1,1
3.319051826,1,0,1
3.319052412,0,0,1
3.319052578,0,0,0
3.319065614,0,0,1
3.319065640,0,1,1
3.319065786,1,1,1
3.419050276,1,0,1
3.419050552,0,0,1
3.419050934,0,0,0
3.419063952,0,0,1
3.419064002,0,1,1
3.419064108,1,1,1
3.519048798,1,0,1
3.519049074,0,0,1
3.519049548,0,0,0
3.519062324,0,0,1
3.519062344,0,1,1
3.519062446,1,1,1
3.619047232,0,1,1
3.619047348,0,0,1
3.619047820,0,0,0
3.619060678,0,0,1
3.619060706,0,1,1
3.619060788,1,1,1
3.719045084,1,0,1
3.719045350,0,0,1
3.719045732,0,0,0
3.719058994,0,0,1
3.719059022,0,1,1
3.719059160,1,1,1
3.819043586,1,0,1
3.819043944,0,0,1
3.819044386,0,0,0
3.819057358,0,1,0
3.819057378,0,1,1
3.819057498,1,1,1
3.919041856,1,0,1
3.919042260,0,0,1
3.919042968,0,0,0
3.919055720,0,1,0
3.919055736,0,1,1
3.919055816,1,1,1
4.019040292,1,1,0
4.019041332,0,1,0
4.019041472,0,0,0
4.019054066,0,1,0
4.019054072,0,1,1
4.019054172,1,1,1
4.119038896,0,1,1
4.119039044,0,0,1
4.119039514,0,0,0
4.119052412,0,1,0
4.119052420,0,1,1
4.119052492,1,1,1
4.219037020,1,0,1
4.219037150,0,0,1
4.219037876,0,0,0
4.219050738,0,0,1
4.219050754,0,1,1
4.219050868,1,1,1
4.319035284,1,0,1
4.319035376,0,0,1
4.319036050,0,0,0
4.319049130,0,0,1
4.319049144,0,1,1
4.319049186,1,1,1
4.419033748,1,0,1
4.419034008,0,0,1
4.419034734,0,0,0
4.419047444,0,0,1
4.419047478,0,1,1
4.419047560,1,1,1
4.519032048,1,0,1
4.519032586,0,0,1
4.519032956,0,0,0
4.519045814,0,1,0
4.519045818,0,1,1
4.519045872,1,1,1
4.619030668,0,1,1
4.619030916,0,0,1
4.619031204,0,0,0
4.619044140,0,1,0
4.619044232,1,1,0
4.619044280,1,1,1
4.719028744,1,1,0
4.719028882,1,0,0
4.719029266,0,0,0
4.719042480,0,1,0
4.719042488,0,1,1
4.719042578,1,1,1
4.819027086,1,0,1
4.819027434,0,0,1
4.819027898,0,0,0
4.819040844,0,0,1
4.819040860,0,1,1
4.819040890,1,1,1
4.919025130,0,1,1
4.919025282,0,1,0
4.919025922,0,0,0
4.919039182,0,1,0
4.919039194,0,1,1
4.919039244,1,1,1
5.019023814,1,1,0
5.019024636,1,0,0
5.019024804,0,0,0
5.019037552,0,1,0
5.019037562,0,1,1
5.019037598,1,1,1
5.119022544,1,0,1
5.119023012,1,0,0
5.119023156,0,0,0
5.119035868,0,1,0
5.119035876,0,1,1
5.119035960,1,1,1
5.219020492,1,0,1
5.219020742,0,0,1
5.219021334,0,0,0
5.219034216,0,0,1
5.219034220,0,1,1
5.219034296,1,1,1
5.319018548,0,1,1
5.319018704,0,0,1
5.319019260,0,0,0
5.319032570,0,1,0
5.319032588,0,1,1
5.319032622,1,1,1
5.419016820,0,1,1
5.419018256,0,0,1
5.419018844,0,0,0
5.419030916,0,1,0
5.419030930,0,1,1
5.419030974,1,1,1
5.519015566,1,0,1
5.519015822,0,0,1
5.519017324,0,0,0
5.519029240,0,1,0
5.519029260,0,1,1
5.519029324,1,1,1
5.619014084,1,1,0
5.619014106,0,1,0
5.619014378,0,0,0
5.619027590,0,1,0
5.619027644,0,1,1
5.619027660,1,1,1
5.719012074,1,0,1
5.719012122,1,0,0
5.719012372,0,0,0
5.719025970,0,1,0
5.719025994,0,1,1
5.719026010,1,1,1
5.819010180,0,1,1
5.819010416,0,1,0
5.819011058,0,0,0
5.819024316,0,1,0
5.819024334,1,1,0
5.819024342,1,1,1
5.919008530,1,0,1
5.919009122,0,0,1
5.919009326,0,0,0
5.919022640,0,1,0
5.919022664,0,1,1
5.919022668,1,1,1
6.019007750,1,1,0
6.019008158,1,0,0
6.019008264,0,0,0
6.019020992,0,1,0
6.019021006,1,1,0
6.019021024,1,1,1
6.119005946,0,1,1
6.119006096,0,0,1
6.119006368,0,0,0
6.119019362,0,0,1
6.119019368,1,1,1
6.219003794,1,0,1
6.219004056,0,0,1
6.219004806,0,0,0
6.219017666,0,0,1
6.219017694,0,1,1
6.219017696,1,1,1
6.319002530,0,1,1
6.319002554,0,0,1
6.319004086,0,0,0
6.319016014,0,0,1
6.319016038,1,0,1
6.319016066,1,1,1
6.419000502,1,0,1
6.419001060,0,0,1
6.419002034,0,0,0
6.419014370,0,0,1
6.419014396,1,0,1
6.419014412,1,1,1
6.518998996,1,0,1
6.518999224,0,0,1
6.519000124,0,0,0
6.519012710,0,0,1
6.519012724,0,1,1
6.519012732,1,1,1
6.618997556,0,1,1
6.618997664,0,1,0
6.618997730,0,0,0
6.619011048,0,0,1
6.619011064,1,0,1
6.619011086,1,1,1
6.718995514,1,0,1
6.718995534,1,0,0
6.718995792,0,0,0
6.719009402,0,0,1
6.719009430,1,0,1
6.719009452,1,1,1
6.818993942,1,0,1
6.818994132,0,0,1
6.818994858,0,0,0
6.819007716,0,0,1
6.819007758,0,1,1
6.819007770,1,1,1
6.918992336,1,0,1
6.918992494,0,0,1
6.918992934,0,0,0
6.919006056,0,0,1
6.919006086,1,0,1
6.919006108,1,1,1
7.018991138,1,1,0
7.018991444,0,1,0
7.018991668,0,0,0
7.019004414,0,0,1
7.019004438,1,0,1
7.019004464,1,1,1
7.118988872,1,0,1
7.118989290,0,0,1
7.118989938,0,0,0
7.119002756,0,0,1
7.119002798,1,0,1
7.119002808,1,1,1
7.218987618,0,1,1
7.218987822,0,0,1
7.218988026,0,0,0
7.219001106,0,0,1
7.219001120,0,1,1
7.219001126,1,1,1
7.318985912,0,1,1
7.318986174,0,0,1
7.318986420,0,0,0
7.318999454,0,0,1
7.318999464,1,0,1
7.318999468,1,1,1
7.418983956,1,0,1
7.418984204,0,0,1
7.418985730,0,0,0
7.418997786,0,0,1
7.418997800,1,0,1
7.418997854,1,1,1
7.518982498,1,0,1
7.518982606,0,0,1
7.518983386,0,0,0
7.518996118,0,0,1
7.518996158,1,0,1
7.518996182,1,1,1
7.618980880,1,0,1
7.618980960,0,0,1
7.618982114,0,0,0
7.618994446,0,0,1
7.618994504,0,1,1
7.618994510,1,1,1
7.718978930,1,1,0
7.718979216,0,1,0
7.718979380,0,0,0
7.718992800,0,0,1
7.718992812,1,0,1
7.718992824,1,1,1
7.818977716,1,0,1
7.818977732,0,0,1
7.818979116,0,0,0
7.818991142,0,0,1
7.818991184,0,1,1
7.818991198,1,1,1
7.918975636,1,0,1
7.918975952,0,0,1
7.918976166,0,0,0
7.918989474,0,0,1
7.918989506,1,0,1
7.918989530,1,1,1
8.018974520,1,1,0
8.018974838,0,1,0
8.018975032,0,0,0
8.018987820,0,0,1
8.018987842,0,1,1
8.018987856,1,1,1
8.118972524,1,0,1
8.118972730,0,0,1
8.118973336,0,0,0
8.118986156,0,0,1
8.118986166,0,1,1
8.118986196,1,1,1
8.218970938,0,1,1
8.218971082,0,0,1
8.218971414,0,0,0
8.218984492,0,1,0
8.218984494,0,1,1
8.218984534,1,1,1
8.318969458,1,0,1
8.318969806,0,0,1
8.318969932,0,0,0
8.318982838,0,0,1
8.318982854,0,1,1
8.318982874,1,1,1
8.418967266,1,0,1
8.418967644,0,0,1
8.418968838,0,0,0
8.418981160,0,1,0
8.418981162,0,1,1
8.418981238,1,1,1
8.518965746,1,0,1
8.518966060,0,0,1
8.518966744,0,0,0
8.518979520,0,1,0
8.518979522,0,1,1
8.518979566,1,1,1
8.618964404,0,1,1
8.618964684,0,0,1
8.618964978,0,0,0
8.618977848,0,0,1
8.618977872,0,1,1
8.618977914,1,1,1
8.718962498,1,1,0
8.718962658,0,1,0
8.718962754,0,0,0
8.718976166,0,1,0
8.718976174,0,1,1
8.718976252,1,1,1
8.818960732,1,0,1
8.818961048,0,0,1
8.818961510,0,0,0
8.818974486,0,0,1
8.818974504,0,1,1
8.818974600,1,1,1
8.918959060,1,0,1
8.918959354,0,0,1
8.918959680,0,0,0
8.918972832,0,1,0
8.918972846,0,1,1
8.918972950,1,1,1
9.018957544,0,1,1
9.018957632,0,1,0
9.018958388,0,0,0
9.018971160,0,0,1
9.018971162,0,1,1
9.018971430,1,1,1
9.118955598,1,0,1
9.118956250,0,0,1
9.118956670,0,0,0
9.118969484,0,0,1
9.118969494,0,1,1
9.118969624,1,1,1
9.218954226,0,1,1
9.218954568,0,0,1
9.218954680,0,0,0
9.218967828,0,0,1
9.218967830,0,1,1
9.218967946,1,1,1
9.318952438,1,0,1
9.318952678,0,0,1
9.318953268,0,0,0
9.318966126,0,1,0
9.318966130,0,1,1
9.318966316,1,1,1
9.418950438,0,1,1
9.418950578,0,1,0
9.418951356,0,0,0
9.418964474,0,1,0
9.418964484,0,1,1
9.418964642,1,1,1
9.518948508,1,0,1
9.518948822,0,0,1
9.518950032,0,0,0
9.518962788,0,0,1
9.518962804,0,1,1
9.518962982,1,1,1
9.618947556,1,0,1
9.618947814,0,0,1
9.618948240,0,0,0
9.618961102,0,0,1
9.618961152,0,1,1
9.618961318,1,1,1
9.718945456,1,1,0
9.718945918,0,1,0
9.718946106,0,0,0
9.718959438,0,0,1
9.718959466,0,1,1
9.718959680,1,1,1
9.818944188,1,0,1
9.818944526,0,0,1
9.818945058,0,0,0
9.818957780,0,0,1
9.818957830,0,1,1
9.818957994,1,1,1
9.918942058,1,0,1
9.918942736,1,0,0
9.918942750,0,0,0
9.918956118,0,0,1
9.918956166,0,1,1
9.918956346,1,1,1
10.018940900,0,1,1
10.018940984,0,1,0
10.018941522,0,0,0
10.018954456,0,0,1
10.018954496,0,1,1
10.018954686,1,1,1
10.118938968,1,0,1
10.118939634,0,0,1
10.118939972,0,0,0
10.118952794,0,0,1
10.118952820,0,1,1
10.118953012,1,1,1
10.218937732,0,1,1
10.218937826,0,0,1
10.218938036,0,0,0
10.218951116,0,0,1
10.218951186,0,1,1
10.218951368,1,1,1
10.318935164,1,0,1
10.318936070,0,0,1
10.318936610,0,0,0
10.318949472,0,0,1
10.318949502,0,1,1
10.318949710,1,1,1
10.418934106,1,0,1
10.418934460,0,0,1
10.418935290,0,0,0
10.418947810,0,0,1
10.418947832,0,1,1
10.418948060,1,1,1
10.518932842,1,0,1
10.518932858,0,0,1
10.518933074,0,0,0
10.518946164,0,0,1
10.518946188,0,1,1
10.518946368,1,1,1
10.618930886,1,0,1
10.618931194,0,0,1
10.618931226,0,0,0
10.618944490,0,0,1
10.618944522,0,1,1
10.618944746,1,1,1
10.718928936,1,1,0
10.718929294,0,1,0
10.718929496,0,0,0
10.718942844,0,0,1
10.718942864,0,1,1
10.718943060,1,1,1
10.818927426,1,0,1
10.818927836,0,0,1
10.818928634,0,0,0
10.818941204,0,1,0
10.818941322,0,1,1
10.818941430,1,1,1
10.918926046,1,1,0
10.918926272,0,1,0
10.918926292,0,0,0
10.918939504,0,0,1
10.918939550,0,1,1
10.918939740,1,1,1
11.018924346,0,1,1
11.018924384,0,1,0
11.018924426,0,0,0
11.018937876,0,0,1
11.018937886,0,1,1
11.018938106,1,1,1
11.118922356,1,0,1
11.118923102,0,0,1
11.118923204,0,0,0
11.118936194,0,0,1
11.118936212,0,1,1
11.118936438,1,1,1
11.218921220,1,0,1
11.218921254,0,0,1
11.218921380,0,0,0
11.218934536,0,0,1
11.218934548,0,1,1
11.218934770,1,1,1
11.318919088,1,0,1
11.318919504,0,0,1
11.318919798,0,0,0
11.318932878,0,0,1
11.318932904,0,1,1
11.318933106,1,1,1
11.418917524,1,0,1
11.418917926,0,0,1
11.418918942,0,0,0
11.418931216,0,0,1
11.418931256,0,1,1
11.418931438,1,1,1
11.518915908,1,0,1
11.518916392,0,0,1
11.518916674,0,0,0
11.518929580,0,0,1
11.518929586,0,1,1
11.518929812,1,1,1
11.618914254,1,0,1
11.618914584,0,0,1
11.618915040,0,0,0
11.618927902,0,0,1
11.618927930,0,1,1
11.618928140,1,1,1
11.718912356,1,0,1
11.718912470,1,0,0
11.718912696,0,0,0
11.718926250,0,1,0
11.718926262,0,1,1
11.718926460,1,1,1
11.818911234,0,1,1
11.818911278,0,0,1
11.818911784,0,0,0
11.818924640,0,1,0
11.818924734,0,1,1
11.818924832,1,1,1
11.918908634,1,0,1
11.918909542,0,0,1
11.918909584,0,0,0
11.918922956,0,1,0
11.918922966,0,1,1
11.918923142,1,1,1
12.018907878,0,1,1
12.018907998,0,1,0
12.018908600,0,0,0
12.018921284,0,1,0
12.018921330,0,1,1
12.018921486,1,1,1
12.118905958,1,0,1
12.118906478,0,0,1
12.118906596,0,0,0
12.118919650,0,1,0
12.118919674,0,1,1
12.118919854,1,1,1
12.218904292,1,0,1
12.218904662,0,0,1
12.218905146,0,0,0
12.218917976,0,1,0
12.218918008,0,1,1
12.218918176,1,1,1
12.318902890,0,1,1
12.318902896,0,0,1
12.318903246,0,0,0
12.318916350,0,1,0
12.318916368,0,1,1
12.318916532,1,1,1
12.418900630,1,0,1
12.418900694,0,0,1
12.418901592,0,0,0
12.418914656,0,1,0
12.418914712,0,1,1
12.418914854,1,1,1
12.518899368,1,0,1
12.518900316,0,0,1
12.518900540,0,0,0
12.518913020,0,1,0
12.518913106,0,1,1
12.518913198,1,1,1
12.618897608,1,0,1
12.618898224,0,0,1
12.618898508,0,0,0
12.618911368,0,1,0
12.618911454,0,1,1
12.618911536,1,1,1
12.718895798,1,0,1
12.718896326,0,0,1
12.718898028,0,0,0
12.718909696,0,1,0
12.718909790,0,1,1
12.718909884,1,1,1
12.818893954,1,0,1
12.818894076,0,0,1
12.818895270,0,0,0
12.818908054,0,1,0
12.818908160,0,1,1
12.818908234,1,1,1
12.918892846,1,0,1
12.918893008,0,0,1
12.918893374,0,0,0
12.918906410,0,1,0
12.918906514,0,1,1
12.918906554,1,1,1
13.018891394,0,1,1
13.018891584,0,1,0
13.018892310,0,0,0
13.018904796,0,1,0
13.018904834,0,1,1
13.018904912,1,1,1
13.118889420,1,0,1
13.118890044,0,0,1
13.118890160,0,0,0
13.118903146,0,1,0
13.118903196,0,1,1
13.118903244,1,1,1
13.218888028,0,1,1
13.218888232,0,0,1
13.218888540,0,0,0
13.218901492,0,1,0
13.218901542,0,1,1
13.218901584,1,1,1
13.318886180,0,1,1
13.318886494,0,0,1
13.318886838,0,0,0
13.318899858,0,1,0
13.318899904,1,1,0
13.318899920,1,1,1
13.418884684,0,1,1
13.418885488,0,0,1
13.418885954,0,0,0
13.418898192,0,1,0
13.418898246,0,1,1
13.418898276,1,1,1
13.518882834,1,0,1
13.518883344,0,0,1
13.518883764,0,0,0
13.518896520,0,1,0
13.518896590,1,1,0
13.518896626,1,1,1
13.618881324,1,0,1
13.618882102,0,0,1
13.618882222,0,0,0
13.618894876,0,1,0
13.618894940,1,1,0
13.618894952,1,1,1
13.718879436,1,0,1
13.718880066,0,0,1
13.718880214,0,0,0
13.718893204,0,1,0
13.718893292,1,1,0
13.718893294,1,1,1
13.818877844,1,1,0
13.818877898,0,1,0
13.818878384,0,0,0
13.818891584,0,1,0
13.818891616,1,1,0
13.818891620,1,1,1
13.918875596,1,0,1
13.918876598,1,0,0
13.918876622,0,0,0
13.918889892,0,1,0
13.918889946,1,1,0
13.918889980,1,1,1
14.018874860,0,1,1
14.018874940,0,1,0
14.018875598,0,0,0
14.018888266,0,1,0
14.018888296,1,1,0
14.018888354,1,1,1
14.118872776,1,0,1
14.118873780,0,0,1
14.118873842,0,0,0
14.118886602,0,1,0
14.118886664,1,1,0
14.118886706,1,1,1
14.218870836,0,1,1
14.218871224,0,0,1
14.218872172,0,0,0
14.218884954,0,1,0
14.218884998,1,1,0
14.218885034,1,1,1
14.318869824,0,1,1
14.318869994,0,0,1
14.318870286,0,0,0
14.318883276,0,1,0
14.318883324,1,1,0
14.318883364,1,1,1
14.418867270,1,0,1
14.418868096,0,0,1
14.418869378,0,0,0
14.418881646,0,1,0
14.418881690,1,1,0
14.418881694,1,1,1
14.518866264,1,0,1
14.518866610,0,0,1
14.518867406,0,0,0
14.518879986,1,0,0
14.518879988,1,1,0
14.518880094,1,1,1
14.618864738,1,0,1
14.618864828,0,0,1
14.618864916,0,0,0
14.618878328,0,1,0
14.618878338,1,1,0
14.618878426,1,1,1
14.718862978,1,0,1
14.718863174,0,0,1
14.718863686,0,0,0
14.718876638,0,1,0
14.718876680,1,1,0
14.718876764,1,1,1
14.818861420,0,1,1
14.818861564,0,0,1
14.818862148,0,0,0
14.818874976,0,1,0
14.818875014,1,1,0
14.818875104,1,1,1
14.918859638,1,0,1
14.918859762,0,0,1
14.918860292,0,0,0
14.918873322,0,1,0
14.918873358,1,1,0
14.918873396,1,1,1
15.018858086,0,1,1
15.018858392,0,1,0
15.018858766,0,0,0
15.018871684,0,1,0
15.018871694,1,1,0
15.018871752,1,1,1
15.118856328,1,0,1
15.118856956,0,0,1
15.118857032,0,0,0
15.118870014,0,1,0
15.118870062,0,1,1
15.118870074,1,1,1
15.218854588,1,0,1
15.218854718,0,0,1
15.218855282,0,0,0
15.218868360,0,1,0
15.218868386,0,1,1
15.218868396,1,1,1
15.318853204,0,1,1
15.318853392,0,0,1
15.318853830,0,0,0
15.318866676,0,1,0
15.318866690,0,1,1
15.318866714,1,1,1
15.418851190,1,0,1
15.418851446,0,0,1
15.418852042,0,0,0
15.418865018,0,0,1
15.418865042,0,1,1
15.418865082,1,1,1
15.518849614,1,0,1
15.518850080,0,0,1
15.518850578,0,0,0
15.518863352,0,0,1
15.518863388,0,1,1
15.518863410,1,1,1
15.618848008,1,0,1
15.618848760,1,0,0
15.618848966,0,0,0
15.618861678,0,0,1
15.618861706,0,1,1
15.618861760,1,1,1
15.718846276,1,0,1
15.718847050,0,0,1
15.718847144,0,0,0
15.718860006,0,0,1
15.718860048,0,1,1
15.718860102,1,1,1
15.818844446,1,0,1
15.818844654,0,0,1
15.818845552,0,0,0
15.818858312,0,0,1
15.818858386,0,1,1
15.818858416,1,1,1
15.918842896,1,0,1
15.918843154,0,0,1
15.918843318,0,0,0
15.918856652,0,0,1
15.918856738,0,1,1
15.918856748,1,1,1
16.018841436,0,1,1
16.018841646,0,1,0
16.018842652,0,0,0
16.018854994,0,0,1
16.018855106,0,1,1
16.018855114,1,1,1
16.118839770,1,0,1
16.118840458,1,0,0
16.118840744,0,0,0
16.118853320,0,0,1
16.118853416,0,1,1
16.118853454,1,1,1
16.218837994,1,0,1
16.218838100,0,0,1
16.218838654,0,0,0
16.218851646,0,0,1
16.218851770,0,1,1
16.218851780,1,1,1
16.318836260,1,0,1
16.318836598,0,0,1
16.318837114,0,0,0
16.318849976,0,0,1
16.318850114,1,0,1
16.318850122,1,1,1
16.418834824,0,1,1
16.418834988,0,0,1
16.418835814,0,0,0
16.418848304,0,0,1
16.418848442,0,1,1
16.418848470,1,1,1
16.518833042,1,0,1
16.518833446,0,0,1
16.518833828,0,0,0
16.518846646,0,0,1
16.518846772,0,1,1
16.518846822,1,1,1
16.618831492,1,0,1
16.618831638,0,0,1
16.618832388,0,0,0
16.618844994,0,0,1
16.618845122,0,1,1
16.618845146,1,1,1
16.718829822,1,0,1
16.718829950,0,0,1
16.718830502,0,0,0
16.718843286,0,0,1
16.718843468,0,1,1
16.718843504,1,1,1
16.818827698,0,1,1
16.818827790,0,1,0
16.818828554,0,0,0
16.818841672,0,0,1
16.818841810,0,1,1
16.818841814,1,1,1
16.918826526,0,1,1
16.918826774,0,0,1
16.918827026,0,0,0
16.918840020,0,0,1
16.918840162,1,0,1
16.918840174,1,1,1
17.018824894,0,1,1
17.018824900,0,1,0
17.018825718,0,0,0
17.018838356,0,0,1
17.018838512,0,1,1
17.018838520,1,1,1
17.118823154,1,0,1
17.118823552,0,0,1
17.118823644,0,0,0
17.118836678,0,0,1
17.118836840,1,1,1
17.218821464,1,0,1
17.218821478,0,0,1
17.218821826,0,0,0
17.218835058,0,0,1
17.218835188,0,1,1
17.218835198,1,1,1
17.318819712,1,0,1
17.318819948,0,0,1
17.318820524,0,0,0
17.318833386,0,0,1
17.318833544,1,0,1
17.318833570,1,1,1
17.418817718,0,1,1
17.418819000,0,0,1
17.418819288,0,0,0
17.418831742,0,0,1
17.418831874,1,0,1
17.418831880,1,1,1
17.518815992,1,0,1
17.518816752,0,0,1
17.518817916,0,0,0
17.518830088,0,0,1
17.518830206,1,0,1
17.518830244,1,1,1
17.618814802,0,1,1
17.618814918,0,0,1
17.618815608,0,0,0
17.618828436,0,0,1
17.618828562,1,0,1
17.618828620,1,1,1
17.718813194,1,0,1
17.718813314,0,0,1
17.718813920,0,0,0
17.718826782,0,0,1
17.718826910,1,0,1
17.718826970,1,1,1
17.818811370,1,0,1
17.818811456,0,0,1
17.818812196,0,0,0
17.818825142,0,0,1
17.818825216,1,0,1
17.818825310,1,1,1
17.918809750,1,1,0
17.918809792,0,1,0
17.918809822,0,0,0
17.918823470,0,0,1
17.918823554,1,0,1
17.918823624,1,1,1
18.018808156,0,1,1
18.018808338,0,1,0
18.018809142,0,0,0
18.018821850,0,0,1
18.018821928,1,0,1
18.018822006,1,1,1
18.118806472,1,0,1
18.118806882,0,0,1
18.118807182,0,0,0
18.118820176,0,0,1
18.118820262,1,0,1
18.118820366,1,1,1
18.218804880,0,1,1
18.218804928,0,0,1
18.218805482,0,0,0
18.218818562,0,0,1
18.218818604,1,0,1
18.218818702,1,1,1
18.318803230,1,0,1
18.318803358,0,0,1
18.318803984,0,0,0
18.318816918,1,0,0
18.318816930,1,0,1
18.318817046,1,1,1
18.418801712,0,1,1
18.418802522,0,0,1
18.418803840,0,0,0
18.418815264,0,0,1
18.418815268,1,0,1
18.418815402,1,1,1
18.518799952,0,1,1
18.518800044,0,0,1
18.518800748,0,0,0
18.518813596,1,0,0
18.518813608,1,0,1
18.518813730,1,1,1
18.618798376,0,1,1
18.618798906,0,1,0
18.618799176,0,0,0
18.618811938,1,0,0
18.618811964,1,0,1
18.618812074,1,1,1
18.718796498,1,0,1
18.718796500,0,0,1
18.718797450,0,0,0
18.718810270,1,0,0
18.718810320,1,0,1
18.718810438,1,1,1
18.818794998,0,1,1
18.818795020,0,0,1
18.818795836,0,0,0
18.818808644,1,0,0
18.818808706,1,0,1
18.818808750,1,1,1
18.918793390,0,1,1
18.918793748,0,0,1
18.918793892,0,0,0
18.918806948,1,0,0
18.918807016,1,0,1
18.918807072,1,1,1
19.018792022,1,1,0
19.018792406,1,0,0
19.018792604,0,0,0
19.018805314,1,0,0
19.018805366,1,0,1
19.018805438,1,1,1
19.118789860,1,0,1
19.118790426,0,0,1
19.118790700,0,0,0
19.118803670,1,0,0
19.118803692,1,0,1
19.118803758,1,1,1
19.218787870,0,1,1
19.218788018,0,0,1
19.218789544,0,0,0
19.218801986,1,0,0
19.218802046,1,0,1
19.218802096,1,1,1
19.318786698,1,0,1
19.318786770,0,0,1
19.318787348,0,0,0
19.318800318,1,0,0
19.318800394,1,0,1
19.318800432,1,1,1
19.418785064,0,1,1
