Time [s],Sheep0S,Sheep1,Sheep2
59.143530220,0,0,1
59.143531194,0,0,0
59.143543666,0,0,1
59.143543688,0,1,1
59.143543708,1,1,1
59.243528804,1,0,1
59.243528998,1,0,0
59.243532438,0,0,0
59.243542000,0,0,1
59.243542014,0,1,1
59.243542076,1,1,1
59.343526886,1,0,1
59.343527346,1,0,0
59.343528178,0,0,0
59.343540338,0,0,1
59.343540382,0,1,1
59.343540388,1,1,1
59.443524696,1,0,1
59.443525304,0,0,1
59.443525476,0,0,0
59.443538724,0,0,1
59.443538730,0,1,1
59.443538750,1,1,1
59.543523018,0,1,1
59.543523190,0,0,1
59.543523490,0,0,0
59.543537038,0,0,1
59.543537062,1,0,1
59.543537072,1,1,1
59.643521898,0,1,1
59.643521956,0,0,1
59.643522286,0,0,0
59.643535406,0,0,1
59.643535424,1,0,1
59.643535436,1,1,1
59.743520150,1,0,1
59.743520624,1,0,0
59.743520848,0,0,0
59.743533738,0,0,1
59.743533750,1,0,1
59.743533802,1,1,1
59.843517706,1,0,1
59.843518734,0,0,1
59.843519086,0,0,0
59.843532082,0,0,1
59.843532106,1,0,1
59.843532128,1,1,1
59.943516040,1,0,1
59.943517156,0,0,1
59.943517500,0,0,0
59.943530452,0,0,1
59.943530458,0,1,1
59.943530470,1,1,1
60.043515104,0,1,1
60.043515492,0,0,1
60.043516480,0,0,0
60.043528802,1,0,1
60.043528818,1,1,1
60.143513180,1,0,1
60.143513650,0,0,1
60.143515352,0,0,0
60.143527120,0,0,1
60.143527138,1,0,1
60.143527170,1,1,1
60.243512350,1,0,1
60.243512588,1,0,0
60.243513578,0,0,0
60.243525456,0,0,1
60.243525492,1,0,1
60.243525530,1,1,1
60.343510740,1,1,0
60.343510742,1,0,0
60.343510922,0,0,0
60.343523808,1,0,0
60.343523820,1,0,1
60.343523844,1,1,1
60.443508374,1,0,1
60.443508758,0,0,1
60.443508928,0,0,0
60.443522160,1,0,0
60.443522174,1,0,1
60.443522194,1,1,1
60.543506386,1,1,0
60.543506484,0,1,0
60.543506762,0,0,0
60.543520492,1,0,0
60.543520500,1,0,1
60.543520542,1,1,1
60.643505344,0,1,1
60.643505426,0,0,1
60.643505828,0,0,0
60.643518862,0,0,1
60.643518874,1,0,1
60.643518910,1,1,1
60.743503982,1,0,1
60.743504132,0,0,1
60.743504212,0,0,0
60.743517174,1,0,0
60.743517204,1,0,1
60.743517252,1,1,1
60.843502218,0,1,1
60.843502296,0,0,1
60.843502440,0,0,0
60.843515520,0,0,1
60.843515524,1,0,1
60.843515596,1,1,1
60.943500188,1,0,1
60.943500706,0,0,1
60.943500896,0,0,0
60.943513886,1,0,1
60.943513922,1,1,1
61.043498552,0,1,1
61.043499202,0,0,1
61.043499816,0,0,0
61.043512204,1,0,0
61.043512220,1,0,1
61.043512284,1,1,1
61.143496656,1,0,1
61.143496872,0,0,1
61.143496940,0,0,0
61.143510568,1,0,0
61.143510578,1,0,1
61.143510604,1,1,1
61.243495826,1,0,1
61.243496226,1,0,0
61.243496650,0,0,0
61.243508920,0,0,1
61.243508928,1,1,1
61.343493764,1,1,0
61.343493920,1,0,0
61.343494276,0,0,0
61.343507252,1,0,0
61.343507272,1,0,1
61.343507310,1,1,1
61.443491818,1,0,1
61.443492150,0,0,1
61.443492626,0,0,0
61.443505596,1,0,0
61.443505616,1,0,1
61.443505636,1,1,1
61.543489842,0,1,1
61.543490096,0,0,0
