Time [s],SheepS0,Sheep1,Sheep2
2.544552888,0,1,1
2.544552972,1,1,1
2.644537054,1,0,1
2.644537790,0,0,1
2.644538126,0,0,0
2.644551246,0,0,1
2.644551250,0,1,1
2.644551346,1,1,1
2.744535374,1,0,1
2.744536174,0,0,1
2.744536702,0,0,0
2.744549598,0,0,1
2.744549642,0,1,1
2.744549728,1,1,1
2.844534634,0,1,1
2.844535062,0,0,1
2.844535374,0,0,0
2.844547992,0,0,1
2.844548000,0,1,1
2.844548102,1,1,1
2.944532834,1,0,1
2.944532938,0,0,1
2.944532956,0,0,0
2.944546352,0,0,1
2.944546400,0,1,1
2.944546448,1,1,1
3.044530562,1,0,1
3.044531074,0,0,1
3.044531706,0,0,0
3.044544750,0,0,1
3.044544788,0,1,1
3.044544840,1,1,1
3.144529580,1,0,1
3.144530224,0,0,1
3.144530678,0,0,0
3.144543132,0,0,1
3.144543168,0,1,1
3.144543222,1,1,1
3.244527426,1,0,1
3.244527876,0,0,1
3.244528456,0,0,0
3.244541502,0,0,1
3.244541526,0,1,1
3.244541598,1,1,1
3.344525690,1,0,1
3.344526342,0,0,1
3.344526954,0,0,0
3.344539906,0,0,1
3.344539924,0,1,1
3.344539984,1,1,1
3.444524084,1,0,1
3.444524974,0,0,1
3.444525382,0,0,0
3.444538290,0,0,1
3.444538330,0,1,1
3.444538356,1,1,1
3.544522376,1,0,1
3.544523288,0,0,1
3.544523738,0,0,0
3.544536642,0,0,1
3.544536672,0,1,1
3.544536750,1,1,1
3.644520784,1,0,1
3.644521582,0,0,1
3.644521922,0,0,0
3.644535044,0,0,1
3.644535064,0,1,1
3.644535136,1,1,1
3.744519210,1,0,1
3.744519926,0,0,1
3.744520472,0,0,0
3.744533420,0,0,1
3.744533462,0,1,1
3.744533480,1,1,1
3.844517566,1,0,1
3.844518284,0,0,1
3.844518496,0,0,0
3.844531788,0,0,1
3.844531842,0,1,1
3.844531882,1,1,1
3.944515904,1,0,1
3.944516656,0,0,1
3.944517176,0,0,0
3.944530170,0,0,1
3.944530200,0,1,1
3.944530254,1,1,1
4.044514680,1,0,1
4.044515110,0,0,1
4.044516002,0,0,0
4.044528574,0,0,1
4.044528618,0,1,1
4.044528622,1,1,1
4.144513194,1,0,1
4.144513952,0,0,1
4.144514666,0,0,0
4.144526956,0,1,0
4.144526958,0,1,1
4.144526988,1,1,1
4.244511116,1,0,1
4.244511652,0,0,1
4.244512216,0,0,0
4.244525322,0,0,1
4.244525340,0,1,1
4.244525372,1,1,1
4.344509652,1,0,1
4.344510172,0,0,1
4.344510794,0,0,0
4.344523698,0,0,1
4.344523742,0,1,1
4.344523768,1,1,1
4.444508184,1,1,0
4.444508236,0,1,0
4.444508572,0,0,0
4.444522106,0,0,1
4.444522114,0,1,1
4.444522156,1,1,1
4.544506204,1,0,1
4.544507406,0,0,1
4.544507610,0,0,0
4.544520472,0,0,1
4.544520520,1,0,1
4.544520528,1,1,1
4.644504978,1,0,1
4.644505364,0,0,1
4.644505742,0,0,0
4.644518862,0,0,1
4.644518876,1,0,1
4.644518900,1,1,1
4.744503064,1,0,1
4.744503768,0,0,1
4.744504300,0,0,0
4.744517250,0,0,1
4.744517282,1,0,1
4.744517338,1,1,1
4.844501430,1,0,1
4.844502036,0,0,1
4.844502174,0,0,0
4.844515640,0,0,1
4.844515646,1,0,1
4.844515818,1,1,1
4.944499812,1,0,1
4.944500438,0,0,1
4.944500984,0,0,0
4.944513990,0,0,1
4.944514036,1,0,1
4.944514132,1,1,1
5.044498214,0,1,1
5.044498640,0,1,0
5.044498894,0,0,0
5.044512378,0,0,1
5.044512424,1,0,1
5.044512504,1,1,1
5.144497426,1,0,1
5.144498194,0,0,1
5.144498374,0,0,0
5.144510770,0,0,1
5.144510794,1,0,1
5.144510904,1,1,1
5.244495516,1,0,1
5.244495712,0,0,1
5.244496344,0,0,0
5.244509132,0,0,1
5.244509140,1,0,1
5.244509330,1,1,1
5.344493980,0,1,1
5.344494244,0,0,1
5.344494608,0,0,0
5.344507480,0,0,1
5.344507536,1,0,1
5.344507698,1,1,1
5.444491894,1,0,1
5.444492508,0,0,1
5.444492826,0,0,0
5.444505860,0,0,1
5.444505908,1,0,1
5.444506078,1,1,1
5.544490122,0,1,1
5.544490534,0,1,0
5.544490692,0,0,0
5.544504258,0,0,1
5.544504282,1,0,1
5.544504482,1,1,1
5.644489178,0,1,1
5.644489792,0,1,0
5.644490092,0,0,0
5.644502620,0,0,1
5.644502640,1,0,1
5.644502874,1,1,1
5.744487436,0,1,1
5.744488072,0,0,1
5.744488106,0,0,0
5.744501010,0,0,1
5.744501056,1,0,1
5.744501230,1,1,1
5.844485758,0,1,1
5.844486162,0,1,0
5.844486774,0,0,0
5.844499370,0,0,1
5.844499402,1,0,1
5.844499618,1,1,1
5.944484242,0,1,1
5.944484840,0,1,0
5.944485356,0,0,0
5.944497742,0,0,1
5.944497798,1,0,1
5.944497992,1,1,1
6.044482558,0,1,1
6.044483118,0,0,1
6.044483640,0,0,0
6.044496092,0,0,1
6.044496158,1,0,1
6.044496404,1,1,1
6.144481554,0,1,1
6.144481944,0,0,1
6.144482144,0,0,0
6.144494492,0,0,1
6.144494544,1,0,1
6.144494768,1,1,1
6.244479246,0,1,1
6.244479938,0,1,0
6.244480192,0,0,0
6.244492842,0,0,1
6.244492932,1,0,1
6.244493136,1,1,1
6.344477684,0,1,1
6.344478360,0,1,0
6.344478818,0,0,0
6.344491222,0,0,1
6.344491280,1,0,1
6.344491534,1,1,1
6.444476136,0,1,1
6.444476516,0,1,0
6.444476826,0,0,0
6.444489596,0,0,1
6.444489668,1,0,1
6.444489912,1,1,1
6.544474762,0,1,1
6.544475060,0,1,0
6.544475352,0,0,0
6.544487966,0,0,1
6.544488058,1,0,1
6.544488256,1,1,1
6.644472862,0,1,1
6.644473198,0,1,0
6.644473672,0,0,0
6.644486320,0,0,1
6.644486418,1,0,1
6.644486650,1,1,1
6.744471250,0,1,1
6.744471576,0,1,0
6.744471952,0,0,0
6.744484700,0,0,1
6.744484790,1,0,1
6.744485030,1,1,1
6.844469616,0,1,1
6.844469662,0,1,0
6.844470238,0,0,0
6.844483040,0,0,1
6.844483172,1,0,1
6.844483394,1,1,1
6.944467788,0,1,1
6.944467900,0,1,0
6.944468962,0,0,0
6.944481240,0,0,1
6.944481554,1,0,1
6.944481770,1,1,1
7.044466340,0,1,1
7.044466922,0,1,0
7.044467100,0,0,0
7.044479456,0,0,1
7.044479896,1,0,1
7.044480184,1,1,1
7.144465276,0,1,1
7.144465290,0,0,1
7.144465416,0,0,0
7.144477672,0,0,1
7.144478296,1,0,1
7.144478548,1,1,1
7.244462990,1,1,0
7.244463044,0,1,0
7.244464082,0,0,0
7.244475860,0,0,1
7.244476644,1,0,1
7.244476928,1,1,1
7.344461432,1,1,0
7.344461474,0,1,0
7.344462478,0,0,0
7.344474068,0,0,1
7.344475030,1,0,1
7.344475312,1,1,1
7.444459650,1,1,0
7.444459924,0,1,0
7.444460270,0,0,0
7.444472304,0,0,1
7.444473392,1,0,1
7.444473678,1,1,1
7.544457884,1,1,0
7.544458166,0,1,0
7.544459266,0,0,0
7.544470526,0,0,1
7.544471762,1,0,1
7.544472042,1,1,1
7.644455976,0,1,1
7.644456018,0,1,0
7.644457574,0,0,0
7.644468754,0,0,1
7.644470174,1,0,1
7.644470416,1,1,1
7.744454110,1,1,0
7.744455026,0,1,0
7.744455628,0,0,0
7.744466930,0,0,1
7.744468546,1,0,1
7.744468764,1,1,1
7.844451724,1,1,0
7.844453418,0,1,0
7.844454250,0,0,0
7.844465150,0,0,1
7.844466884,1,0,1
7.844467178,1,1,1
7.944450202,1,1,0
7.944451680,0,1,0
7.944452588,0,0,0
7.944463626,0,0,1
7.944465280,1,0,1
7.944465510,1,1,1
8.044449242,1,1,0
8.044450036,0,1,0
8.044450804,0,0,0
8.044462092,0,0,1
8.044463634,1,0,1
8.044463916,1,1,1
8.144448204,1,1,0
8.144449192,1,0,0
8.144449348,0,0,0
8.144460560,0,0,1
8.144462022,1,0,1
8.144462296,1,1,1
8.244446110,1,1,0
8.244446752,0,1,0
8.244447520,0,0,0
8.244459032,0,0,1
8.244460392,1,0,1
8.244460660,1,1,1
8.344444610,1,1,0
8.344445242,0,1,0
8.344446018,0,0,0
8.344457524,0,0,1
8.344458754,1,0,1
8.344459002,1,1,1
8.444443476,1,1,0
8.444443636,0,1,0
8.444444094,0,0,0
8.444456008,0,0,1
8.444457160,1,0,1
8.444457404,1,1,1
8.544441722,1,1,0
8.544441942,0,1,0
8.544442618,0,0,0
8.544454454,0,0,1
8.544455542,1,0,1
8.544455726,1,1,1
8.644439948,1,1,0
8.644440334,0,1,0
8.644440958,0,0,0
8.644452942,0,0,1
8.644453890,1,0,1
8.644454096,1,1,1
8.744438358,1,1,0
8.744438486,0,1,0
8.744439530,0,0,0
8.744451436,0,0,1
8.744452252,1,0,1
8.744452472,1,1,1
8.844436574,1,1,0
8.844437068,0,1,0
8.844437938,0,0,0
8.844449908,0,0,1
8.844450622,1,0,1
8.844450852,1,1,1
8.944434864,1,1,0
8.944435236,0,1,0
8.944436364,0,0,0
8.944448292,0,0,1
8.944449000,1,0,1
8.944449228,1,1,1
9.044433704,1,1,0
9.044433816,0,1,0
9.044434450,0,0,0
9.044446678,0,0,1
9.044447372,1,0,1
9.044447604,1,1,1
9.144431152,1,1,0
9.144432028,0,1,0
9.144432780,0,0,0
9.144445068,0,0,1
9.144445762,1,0,1
9.144445932,1,1,1
9.244430478,1,1,0
9.244430722,0,1,0
9.244431284,0,0,0
9.244443436,0,0,1
9.244444154,1,0,1
9.244444328,1,1,1
9.344428726,1,1,0
9.344428738,0,1,0
9.344429524,0,0,0
9.344441848,0,0,1
9.344442506,1,0,1
9.344442676,1,1,1
9.444427288,0,1,1
9.444427346,0,1,0
9.444428076,0,0,0
9.444440252,0,0,1
9.444440886,1,0,1
9.444441060,1,1,1
9.544425754,1,1,0
9.544425904,0,1,0
9.544426404,0,0,0
9.544438618,0,0,1
9.544439234,1,0,1
9.544439430,1,1,1
9.644423490,0,1,1
9.644424026,0,1,0
9.644424866,0,0,0
9.644437016,0,0,1
9.644437610,1,0,1
9.644437796,1,1,1
9.744421966,1,1,0
9.744422436,0,1,0
9.744423252,0,0,0
9.744435392,0,0,1
9.744435984,1,0,1
9.744436158,1,1,1
9.844420252,1,1,0
9.844420844,0,1,0
9.844421356,0,0,0
9.844433802,0,0,1
9.844434354,1,0,1
9.844434520,1,1,1
9.944418940,1,1,0
9.944419222,0,1,0
9.944419878,0,0,0
9.944432134,0,0,1
9.944432732,1,0,1
9.944432880,1,1,1
10.044416736,1,1,0
10.044417360,0,1,0
10.044418280,0,0,0
10.044430536,0,0,1
10.044431126,1,0,1
10.044431272,1,1,1
10.144416414,0,1,1
10.144416602,0,0,1
10.144416694,0,0,0
10.144428924,0,0,1
10.144429488,1,0,1
10.144429638,1,1,1
10.244414156,1,1,0
10.244414236,0,1,0
10.244414862,0,0,0
10.244427314,0,0,1
10.244427878,1,0,1
10.244428018,1,1,1
10.344412640,0,1,1
10.344412818,0,1,0
10.344413406,0,0,0
10.344425724,0,0,1
10.344426242,1,0,1
10.344426378,1,1,1
10.444410166,1,1,0
10.444410598,0,1,0
10.444411888,0,0,0
10.444424104,0,0,1
10.444424596,1,0,1
10.444424726,1,1,1
10.544409494,0,1,1
10.544409868,0,0,1
10.544409972,0,0,0
10.544422500,0,0,1
10.544422998,1,0,1
10.544423080,1,1,1
10.644407796,0,1,1
10.644408002,0,1,0
10.644408420,0,0,0
10.644420870,0,0,1
10.644421352,1,0,1
10.644421464,1,1,1
10.744405958,0,1,1
10.744406142,0,1,0
10.744406880,0,0,0
10.744419264,0,0,1
10.744419724,1,0,1
10.744419820,1,1,1
10.844404102,1,1,0
10.844404354,0,1,0
10.844404966,0,0,0
10.844417654,0,0,1
10.844418120,1,0,1
10.844418210,1,1,1
10.944402916,0,1,1
10.944402964,0,1,0
10.944403122,0,0,0
10.944416048,0,0,1
10.944416472,1,0,1
10.944416568,1,1,1
11.044401076,0,1,1
11.044401278,0,1,0
11.044401614,0,0,0
11.044414444,0,0,1
11.044414842,1,0,1
11.044414900,1,1,1
11.144400166,0,1,1
11.144400500,0,1,0
11.144400922,0,0,0
11.144412854,0,0,1
11.144413220,1,0,1
11.144413296,1,1,1
11.244397472,0,1,1
11.244397854,0,0,1
11.244398136,0,0,0
11.244411222,0,0,1
11.244411588,1,0,1
11.244411622,1,1,1
11.344396194,1,0,1
11.344396452,0,0,1
11.344396462,0,0,0
11.344409626,0,0,1
11.344409954,1,0,1
11.344409994,1,1,1
11.444394744,0,1,1
11.444394860,0,0,1
11.444394924,0,0,0
11.444408046,0,0,1
11.444408354,1,0,1
11.444408368,1,1,1
11.544393386,0,1,1
11.544393456,0,0,1
11.544393510,0,0,0
11.544406414,0,0,1
11.544406724,1,0,1
11.544406736,1,1,1
11.644391024,1,1,0
11.644391540,0,1,0
11.644392000,0,0,0
11.644404802,0,0,1
11.644405098,1,0,1
11.644405130,1,1,1
11.744389390,0,1,1
11.744389572,0,0,1
11.744389976,0,0,0
11.744403240,0,0,1
11.744403462,1,0,1
11.744403482,1,1,1
11.844387562,1,0,1
11.844387658,0,0,1
11.844388086,0,0,0
11.844401596,0,0,1
11.844401822,1,0,1
11.844401854,1,1,1
11.944386584,1,0,1
11.944386670,0,0,1
11.944386748,0,0,0
11.944399996,0,0,1
11.944400176,1,0,1
11.944400182,1,1,1
12.044384412,1,0,1
12.044384436,0,0,1
12.044385456,0,0,0
12.044398428,0,0,1
12.044398552,1,0,1
12.044398566,1,1,1
12.144383850,0,1,1
12.144384170,0,1,0
12.144384192,0,0,0
12.144396794,0,0,1
12.144396932,1,0,1
12.144396958,1,1,1
12.244380978,1,0,1
12.244381136,0,0,1
12.244381572,0,0,0
12.244395210,0,0,1
12.244395296,1,0,1
12.244395316,1,1,1
12.344379330,1,0,1
12.344380112,0,0,1
12.344380240,0,0,0
12.344393588,0,0,1
12.344393660,1,0,1
12.344393682,1,1,1
12.444378458,1,0,1
12.444378580,0,0,1
12.444378688,0,0,0
12.444391998,0,0,1
12.444392048,0,1,1
12.444392050,1,1,1
12.544376822,0,1,1
12.544376924,0,0,1
12.544377040,0,0,0
12.544390390,0,0,1
12.544390422,1,0,1
12.544390428,1,1,1
12.644375184,0,1,1
12.644375332,0,1,0
12.644375440,0,0,0
12.644388786,1,0,0
12.644388810,1,1,1
12.744373358,0,1,1
12.744373386,0,0,1
12.744373850,0,0,0
12.744387168,1,0,0
12.744387200,1,0,1
12.744387204,1,1,1
12.844371762,0,1,1
12.844371806,0,0,1
12.844372070,0,0,0
12.844385528,1,0,0
12.844385580,1,1,0
12.844385598,1,1,1
12.944370256,1,0,1
12.944370494,0,0,1
12.944370794,0,0,0
12.944383918,1,0,0
12.944383936,1,1,0
12.944383986,1,1,1
13.044368506,0,1,1
13.044368514,0,0,1
13.044369230,0,0,0
13.044382272,1,0,0
13.044382328,1,1,0
13.044382424,1,1,1
13.144367300,1,1,0
13.144367678,0,1,0
13.144367764,0,0,0
13.144380656,1,0,0
13.144380680,1,1,0
13.144380788,1,1,1
13.244365368,0,1,1
13.244365922,0,1,0
13.244366268,0,0,0
13.244379014,1,0,0
13.244379080,1,1,0
13.244379186,1,1,1
13.344363104,1,0,1
13.344363872,0,0,1
13.344364270,0,0,0
13.344377386,1,0,0
13.344377456,1,1,0
13.344377584,1,1,1
13.444362136,1,0,1
13.444362340,0,0,1
13.444362614,0,0,0
13.444375738,1,0,0
13.444375816,1,1,0
13.444375964,1,1,1
13.544360542,0,1,1
13.544360590,0,0,1
13.544360890,0,0,0
13.544374140,1,0,0
13.544374180,1,1,0
13.544374378,1,1,1
13.644358412,0,1,1
13.644359152,0,0,1
13.644359402,0,0,0
13.644372490,1,0,0
13.644372554,1,1,0
13.644372928,1,1,1
13.744356856,1,0,1
13.744357270,0,0,1
13.744357820,0,0,0
13.744370862,1,0,0
13.744370910,1,1,0
13.744371174,1,1,1
13.844354920,1,0,1
13.844355494,0,0,1
13.844356234,0,0,0
13.844369216,1,0,0
13.844369296,1,1,0
13.844369590,1,1,1
13.944353952,1,0,1
13.944354058,0,0,1
13.944354186,0,0,0
13.944367614,1,0,0
13.944367630,1,1,0
13.944367954,1,1,1
14.044352186,1,0,1
14.044352214,0,0,1
14.044352956,0,0,0
14.044365976,1,0,0
14.044365994,1,1,0
14.044366368,1,1,1
14.144350870,1,0,1
14.144351478,0,0,1
14.144351662,0,0,0
14.144364360,1,1,0
14.144364716,1,1,1
14.244349018,1,0,1
14.244349172,0,0,1
14.244349484,0,0,0
14.244362728,1,0,0
14.244362752,1,1,0
14.244363084,1,1,1
14.344346782,1,0,1
14.344347502,0,0,1
14.344347976,0,0,0
14.344361102,1,0,0
14.344361120,1,1,0
14.344361498,1,1,1
14.444346086,0,1,1
14.444346306,0,1,0
14.444347132,0,0,0
14.444359432,1,0,0
14.444359472,1,1,0
14.444359862,1,1,1
14.544344172,1,0,1
14.544344184,0,0,1
14.544344680,0,0,0
14.544357828,1,0,0
14.544357856,1,1,0
14.544358276,1,1,1
14.644342662,0,1,1
14.644342814,0,0,1
14.644343598,0,0,0
14.644356176,1,0,0
14.644356228,1,1,0
14.644356900,1,1,1
14.744340848,1,0,1
14.744340950,0,0,1
14.744341478,0,0,0
14.744354550,1,0,0
14.744354574,1,1,0
14.744354996,1,1,1
14.844338790,0,1,1
14.844339472,0,1,0
14.844339756,0,0,0
14.844352952,1,0,0
14.844352972,1,1,0
14.844353418,1,1,1
14.944337428,1,0,1
14.944337706,0,0,1
14.944338100,0,0,0
14.944351300,1,0,0
14.944351328,1,1,0
14.944351710,1,1,1
15.044336040,1,0,1
15.044336120,0,0,1
15.044336540,0,0,0
15.044349674,1,0,0
15.044349682,1,1,0
15.044350042,1,1,1
15.144334896,1,0,1
15.144335084,0,0,1
15.144335614,0,0,0
15.144348032,0,1,0
15.144348040,1,1,0
15.144348356,1,1,1
15.244332494,1,0,1
15.244332842,0,0,1
15.244333480,0,0,0
15.244346396,1,0,0
15.244346434,1,1,0
15.244346682,1,1,1
15.344330524,1,0,1
15.344331220,0,0,1
15.344331642,0,0,0
15.344344776,1,1,0
15.344344998,1,1,1
15.444329506,1,0,1
15.444329754,0,0,1
15.444329884,0,0,0
15.444343140,0,1,0
15.444343144,1,1,0
15.444343284,1,1,1
15.544327842,1,0,1
15.544327970,0,0,1
15.544328270,0,0,0
15.544341524,1,0,0
15.544341526,1,1,0
15.544341616,1,1,1
15.644326306,0,1,1
15.644326530,0,0,1
15.644327146,0,0,0
15.644339864,1,0,0
15.644339904,1,1,0
15.644339948,1,1,1
15.744324354,1,0,1
15.744324702,0,0,1
15.744324924,0,0,0
15.744338250,0,1,0
15.744338256,0,1,1
15.744338258,1,1,1
15.844322768,1,0,1
15.844323006,0,0,1
15.844323194,0,0,0
15.844336602,0,0,1
15.844336606,1,0,1
15.844336626,1,1,1
15.944321074,1,0,1
15.944321162,1,0,0
15.944321224,0,0,0
15.944334990,1,0,1
15.944335012,1,1,1
16.044319662,1,0,1
16.044319822,0,0,1
16.044319930,0,0,0
16.044333372,1,0,0
16.044333374,1,0,1
16.044333390,1,1,1
16.144317988,1,1,0
16.144317990,1,0,0
16.144318080,0,0,0
16.144331738,1,0,0
16.144331764,1,1,0
16.144331786,1,1,1
16.244316456,1,0,1
16.244316636,1,0,0
16.244316648,0,0,0
16.244330094,0,1,0
16.244330110,1,1,0
16.244330166,1,1,1
16.344314250,1,0,1
16.344314938,0,0,1
16.344315062,0,0,0
16.344328450,1,0,0
16.344328474,1,1,0
16.344328588,1,1,1
16.444313092,1,0,1
16.444313334,0,0,1
16.444313400,0,0,0
16.444326854,1,0,0
16.444326858,1,1,0
16.444326988,1,1,1
16.544311802,1,1,0
16.544311844,1,0,0
16.544312188,0,0,0
16.544325214,1,0,0
16.544325218,1,1,0
16.544325362,1,1,1
16.644309578,1,0,1
16.644310008,0,0,1
16.644310318,0,0,0
16.644323562,1,1,0
16.644323762,1,1,1
16.744308314,0,1,1
16.744308444,0,0,1
16.744308722,0,0,0
16.744321948,0,1,0
16.744321958,1,1,0
16.744322186,1,1,1
16.844306092,0,1,1
16.844306422,0,0,1
16.844307316,0,0,0
16.844320298,1,0,0
16.844320322,1,1,0
16.844320566,1,1,1
16.944304824,1,0,1
16.944305166,0,0,1
16.944305444,0,0,0
16.944318648,0,1,0
16.944318668,1,1,0
16.944318966,1,1,1
17.044303456,1,0,1
17.044303486,0,0,1
17.044303918,0,0,0
17.044317044,1,1,0
17.044317324,1,1,1
17.144301928,1,0,1
17.144302488,0,0,1
17.144302536,0,0,0
17.144315388,0,1,0
17.144315404,1,1,0
17.144315720,1,1,1
17.244300228,0,1,1
17.244300370,0,0,1
17.244300888,0,0,0
17.244313778,0,1,0
17.244313780,1,1,0
17.244314088,1,1,1
17.344297934,1,0,1
17.344298402,0,0,1
17.344299064,0,0,0
17.344312136,0,1,0
17.344312170,1,1,0
17.344312458,1,1,1
17.444296788,1,0,1
17.444296998,0,0,1
17.444297548,0,0,0
17.444310510,0,1,0
17.444310512,1,1,0
17.444310818,1,1,1
17.544294714,0,1,1
17.544294750,0,0,1
17.544295760,0,0,0
17.544308846,0,1,0
17.544308874,1,1,0
17.544309200,1,1,1
17.644293684,0,1,1
17.644293940,0,1,0
17.644294160,0,0,0
17.644307230,0,1,0
17.644307232,1,1,0
17.644307588,1,1,1
17.744291964,0,1,1
17.744292142,0,0,1
17.744292532,0,0,0
17.744305600,0,1,0
17.744305606,1,1,0
17.744305968,1,1,1
17.844290196,1,0,1
17.844290202,0,0,1
17.844290988,0,0,0
17.844303968,1,0,0
17.844303972,1,1,0
17.844304344,1,1,1
17.944288472,1,0,1
17.944288594,0,0,1
17.944288990,0,0,0
17.944302324,0,1,0
17.944302360,1,1,0
17.944302726,1,1,1
18.044287200,0,1,1
18.044287234,0,0,1
18.044287834,0,0,0
18.044300688,0,1,0
18.044300712,1,1,0
18.044301046,1,1,1
18.144286042,0,1,1
18.144286386,0,1,0
18.144286542,0,0,0
18.144299076,1,0,0
18.144299092,1,1,0
18.144299386,1,1,1
18.244283928,0,1,1
18.244283950,0,1,0
18.244284262,0,0,0
18.244297440,1,0,0
18.244297460,1,1,0
18.244297744,1,1,1
18.344281658,0,1,1
18.344282142,0,0,1
18.344282364,0,0,0
18.344295822,1,0,0
18.344295826,1,1,0
18.344296084,1,1,1
18.444280798,0,1,1
18.444281100,0,1,0
18.444281638,0,0,0
18.444294170,0,1,0
18.444294174,1,1,0
18.444294450,1,1,1
18.544279010,1,0,1
18.544279068,0,0,1
18.544279484,0,0,0
18.544292512,0,1,0
18.544292578,1,1,0
18.544292816,1,1,1
18.644276950,1,0,1
18.644277322,0,0,1
18.644277738,0,0,0
18.644290894,0,1,0
18.644290918,1,1,0
18.644291182,1,1,1
18.744275524,0,1,1
18.744275814,0,0,1
18.744276206,0,0,0
18.744289226,0,1,0
18.744289288,1,1,0
18.744289550,1,1,1
18.844273798,1,0,1
18.844274064,0,0,1
18.844274316,0,0,0
18.844287616,0,1,0
18.844287662,1,1,0
18.844287884,1,1,1
18.944272252,0,1,1
18.944272296,0,0,1
18.944272898,0,0,0
18.944285988,0,1,0
18.944286016,1,1,0
18.944286188,1,1,1
19.044270490,1,0,1
19.044270626,0,0,1
19.044271182,0,0,0
19.044284346,0,1,0
19.044284390,1,1,0
19.044284540,1,1,1
19.144269194,1,0,1
19.144269404,1,0,0
19.144269904,0,0,0
19.144282704,0,1,0
19.144282746,1,1,0
19.144282872,1,1,1
19.244267448,0,1,1
19.244267670,0,0,1
19.244268090,0,0,0
19.244281028,0,1,0
19.244281128,1,1,0
19.244281164,1,1,1
19.344265526,1,0,1
19.344265892,0,0,1
19.344266428,0,0,0
19.344279432,0,1,0
19.344279492,1,1,0
19.344279502,1,1,1
19.444264226,1,1,0
19.444264354,1,0,0
19.444264400,0,0,0
