Time [s],Sheep0S,Sheep1,Sheep2
3.812528436,0,0,1
3.812528574,0,0,0
3.812541386,0,1,0
3.812541414,1,1,0
3.812541478,1,1,1
3.912525994,1,0,1
3.912526006,0,0,1
3.912526614,0,0,0
3.912539726,0,1,0
3.912539734,1,1,0
3.912539776,1,1,1
4.012524518,0,1,1
4.012525162,0,0,1
4.012525194,0,0,0
4.012538076,1,0,0
4.012538090,1,1,0
4.012538136,1,1,1
4.112522910,1,0,1
4.112523030,0,0,1
4.112523822,0,0,0
4.112536414,1,0,0
4.112536448,1,1,0
4.112536506,1,1,1
4.212520390,1,0,1
4.212521648,1,0,0
4.212522394,0,0,0
4.212534754,1,0,0
4.212534762,1,1,0
4.212534806,1,1,1
4.312519300,1,0,1
4.312519512,0,0,1
4.312520224,0,0,0
4.312533110,0,1,0
4.312533118,1,1,0
4.312533170,1,1,1
4.412517728,1,0,1
4.412518104,0,0,1
4.412518802,0,0,0
4.412531438,1,0,0
4.412531460,1,1,0
4.412531498,1,1,1
4.512516362,0,1,1
4.512516696,0,0,1
4.512516838,0,0,0
4.512529814,1,0,1
4.512529838,1,1,1
4.612514218,1,0,1
4.612514420,0,0,1
4.612515188,0,0,0
4.612528146,1,0,0
4.612528164,1,1,0
4.612528180,1,1,1
4.712512360,1,0,1
4.712513080,0,0,1
4.712513656,0,0,0
4.712526474,0,0,1
4.712526482,1,0,1
4.712526522,1,1,1
4.812511088,1,0,1
4.812511806,1,0,0
4.812512222,0,0,0
4.812524814,1,0,0
4.812524840,1,0,1
4.812524854,1,1,1
4.912509452,1,0,1
4.912509988,1,0,0
4.912510424,0,0,0
4.912523150,0,0,1
4.912523184,0,1,1
4.912523186,1,1,1
5.012507830,1,0,1
5.012508188,0,0,1
5.012508384,0,0,0
5.012521482,0,0,1
5.012521518,1,0,1
5.012521538,1,1,1
5.112506324,1,0,1
5.112506464,0,0,1
5.112507176,0,0,0
5.112519848,1,0,0
5.112519856,1,0,1
5.112519864,1,1,1
5.212504508,1,0,1
5.212505236,1,0,0
5.212505488,0,0,0
5.212518184,0,0,1
5.212518192,1,0,1
5.212518242,1,1,1
5.312502938,0,1,1
5.312503086,0,0,1
5.312503520,0,0,0
5.312516546,1,0,0
5.312516552,1,1,0
5.312516560,1,1,1
5.412501076,1,0,1
5.412501586,0,0,1
5.412502364,0,0,0
5.412514866,1,0,0
5.412514880,1,0,1
5.412514896,1,1,1
5.512499644,0,1,1
5.512499648,0,0,1
5.512500156,0,0,0
5.512513206,0,0,1
5.512513214,0,1,1
5.512513248,1,1,1
5.612497622,1,0,1
5.612497926,0,0,1
5.612498616,0,0,0
5.612511566,0,0,1
5.612511570,0,1,1
5.612511572,1,1,1
5.712495762,1,0,1
5.712496598,0,0,1
5.712496626,0,0,0
5.712509926,1,1,0
5.712509934,1,1,1
5.812494470,1,0,1
5.812495376,0,0,1
5.812495668,0,0,0
5.812508238,0,1,0
5.812508270,1,1,1
5.912492832,1,0,1
5.912493112,0,0,1
5.912493376,0,0,0
5.912506580,1,0,0
5.912506606,1,1,0
5.912506626,1,1,1
6.012491340,0,1,1
6.012491436,0,1,0
6.012491498,0,0,0
6.012504922,0,1,0
6.012504940,1,1,0
6.012504956,1,1,1
6.112489918,0,1,1
6.112490064,0,0,1
6.112490392,0,0,0
6.112503258,1,0,0
6.112503280,1,1,0
6.112503298,1,1,1
6.212487874,1,0,1
6.212487964,0,0,1
6.212488596,0,0,0
6.212501606,0,1,0
6.212501614,1,1,0
6.212501644,1,1,1
6.312486318,0,1,1
6.312486732,0,0,1
6.312487002,0,0,0
6.312499952,0,0,1
6.312499968,1,0,1
6.312499982,1,1,1
6.412484466,1,0,1
6.412485014,0,0,1
6.412485168,0,0,0
6.412498296,1,0,0
6.412498298,1,1,0
6.412498302,1,1,1
6.512482778,1,1,0
6.512482866,0,1,0
6.512482990,0,0,0
6.512496640,1,0,0
6.512496650,1,1,0
6.512496670,1,1,1
6.612480654,1,0,1
6.612480936,0,0,1
6.612481996,0,0,0
6.612494990,0,1,0
6.612495002,1,1,1
6.712479274,0,1,1
6.712479540,0,0,1
6.712480430,0,0,0
6.712493306,0,1,0
6.712493326,0,1,1
6.712493328,1,1,1
6.812477886,1,0,1
6.812478652,1,0,0
6.812478934,0,0,0
6.812491656,1,0,0
6.812491660,1,1,0
6.812491688,1,1,1
6.912476150,1,0,1
6.912476258,0,0,1
6.912476772,0,0,0
6.912489974,0,1,0
6.912489988,1,1,0
6.912490020,1,1,1
7.012474936,1,0,1
7.012474998,0,0,1
7.012475462,0,0,0
7.012488312,0,0,1
7.012488332,1,0,1
7.012488358,1,1,1
7.112473306,1,0,1
7.112473360,0,0,1
7.112473978,0,0,0
7.112486668,0,0,1
7.112486682,0,1,1
7.112486702,1,1,1
7.212471130,1,0,1
7.212472060,0,0,1
7.212472096,0,0,0
7.212485002,0,0,1
7.212485008,1,0,1
7.212485028,1,1,1
7.312469716,1,0,1
7.312469770,1,0,0
7.312469846,0,0,0
7.312483326,0,0,1
7.312483356,1,0,1
7.312483358,1,1,1
7.412467330,1,0,1
7.412468272,0,0,1
7.412469056,0,0,0
7.412481686,0,0,1
7.412481700,1,0,1
7.412481708,1,1,1
7.512466284,0,1,1
7.512466470,0,0,1
7.512466812,0,0,0
7.512480012,0,0,1
7.512480054,1,0,1
7.512480070,1,1,1
7.612464476,1,0,1
7.612464768,0,0,1
7.612465834,0,0,0
7.612478348,0,0,1
7.612478382,0,1,1
7.612478412,1,1,1
7.712462370,1,0,1
7.712463504,0,0,1
7.712463732,0,0,0
7.712476696,0,0,1
7.712476722,1,0,1
7.712476746,1,1,1
7.812461330,1,0,1
7.812461564,1,0,0
7.812461946,0,0,0
7.812475048,0,0,1
7.812475068,0,1,1
7.812475070,1,1,1
7.912459644,1,0,1
7.912459648,0,0,1
7.912460216,0,0,0
7.912473376,0,0,1
7.912473418,1,1,1
8.012457946,0,1,1
8.012458436,0,0,1
8.012458786,0,0,0
8.012471726,0,0,1
8.012471762,1,0,1
8.012471764,1,1,1
8.112456740,0,1,1
8.112456976,0,0,1
8.112457268,0,0,0
8.112470040,0,0,1
8.112470076,1,0,1
8.112470264,1,1,1
8.212454464,1,0,1
8.212455408,1,0,0
8.212455528,0,0,0
8.212468400,0,0,1
8.212468430,1,0,1
8.212468458,1,1,1
8.312453078,1,0,1
8.312453478,0,0,1
8.312453942,0,0,0
8.312466712,0,0,1
8.312466770,1,0,1
8.312466794,1,1,1
8.412451236,1,0,1
8.412451724,0,0,1
8.412452548,0,0,0
8.412465080,0,0,1
8.412465098,0,1,1
8.412465114,1,1,1
8.512449956,1,1,0
8.512450140,0,1,0
8.512450192,0,0,0
8.512463404,0,0,1
8.512463466,1,0,1
8.512463472,1,1,1
8.612447858,1,0,1
8.612448210,0,0,1
8.612448772,0,0,0
8.612461710,0,0,1
8.612461810,1,0,1
8.612461812,1,1,1
8.712446048,1,0,1
8.712446310,0,0,1
8.712447190,0,0,0
8.712460042,0,0,1
8.712460120,0,1,1
8.712460124,1,1,1
8.812444708,1,0,1
8.812445274,1,0,0
8.812445454,0,0,0
8.812458390,0,0,1
8.812458462,1,0,1
8.812458478,1,1,1
8.912442644,1,0,1
8.912442768,0,0,1
8.912442950,0,0,0
8.912456738,0,0,1
8.912456806,0,1,1
8.912456826,1,1,1
9.012441704,0,0,1
9.012442386,0,0,0
9.012455068,0,0,1
9.012455148,0,1,1
9.012455172,1,1,1
9.112440078,0,1,1
9.112440270,0,0,1
9.112440600,0,0,0
9.112453410,0,0,1
9.112453472,1,0,1
9.112453520,1,1,1
9.212437910,1,0,1
9.212438722,1,0,0
9.212438934,0,0,0
9.212451758,0,0,1
9.212451830,1,0,1
9.212451852,1,1,1
9.312436568,1,0,1
9.312436992,0,0,1
9.312437754,0,0,0
9.312450070,0,0,1
9.312450174,0,1,1
9.312450180,1,1,1
9.412434708,1,0,1
9.412435248,0,0,1
9.412435936,0,0,0
9.412448426,0,0,1
9.412448488,0,1,1
9.412448498,1,1,1
9.512433056,0,1,1
9.512433552,0,0,1
9.512433584,0,0,0
9.512446744,0,0,1
9.512446828,1,0,1
9.512446844,1,1,1
9.612431220,1,0,1
9.612431584,0,0,1
9.612432086,0,0,0
9.612445112,0,0,1
9.612445164,0,1,1
9.612445186,1,1,1
9.712429480,1,0,1
9.712429722,0,0,1
9.712429876,0,0,0
9.712443426,0,0,1
9.712443506,0,1,1
9.712443536,1,1,1
9.812428100,1,0,1
9.812428640,1,0,0
9.812429282,0,0,0
9.812441796,0,0,1
9.812441854,1,0,1
9.812441866,1,1,1
9.912426346,1,0,1
9.912426630,1,0,0
9.912426932,0,0,0
9.912440110,0,0,1
9.912440180,0,1,1
9.912440196,1,1,1
10.012425120,0,1,1
10.012425184,0,0,1
10.012425732,0,0,0
10.012438482,0,0,1
10.012438522,1,0,1
10.012438532,1,1,1
10.112423260,1,1,0
10.112423324,0,1,0
10.112423332,0,0,0
10.112436808,0,0,1
10.112436888,1,0,1
10.112436894,1,1,1
10.212421800,1,0,1
10.212421942,1,0,0
10.212422620,0,0,0
10.212435146,0,0,1
10.212435196,1,0,1
10.212435202,1,1,1
10.312419744,1,0,1
10.312420102,1,0,0
10.312420192,0,0,0
10.312433492,0,0,1
10.312433558,1,0,1
10.312433572,1,1,1
10.412418182,1,0,1
10.412418742,0,0,1
10.412419184,0,0,0
10.412431834,0,0,1
10.412431900,1,0,1
10.412431912,1,1,1
10.512416470,0,1,1
10.512416538,0,0,1
10.512417000,0,0,0
10.512430160,0,0,1
10.512430234,1,0,1
10.512430266,1,1,1
10.612414640,1,0,1
10.612414780,0,0,1
10.612415306,0,0,0
10.612428504,0,0,1
10.612428584,0,1,1
10.612428594,1,1,1
10.712412736,1,0,1
10.712413252,0,0,1
10.712413894,0,0,0
10.712426822,0,0,1
10.712426936,1,0,1
10.712426946,1,1,1
10.812411466,1,0,1
10.812412294,0,0,1
10.812412962,0,0,0
10.812425144,0,0,1
10.812425244,1,0,1
10.812425276,1,1,1
10.912409824,0,1,1
10.912409872,0,0,1
10.912410348,0,0,0
10.912423512,0,0,1
10.912423598,1,0,1
10.912423650,1,1,1
11.012408630,1,1,0
11.012408646,0,1,0
11.012408704,0,0,0
11.012421880,0,0,1
11.012421934,1,0,1
11.012421950,1,1,1
11.112406864,1,0,1
11.112406866,0,0,1
11.112407480,0,0,0
11.112420174,0,0,1
11.112420250,1,0,1
11.112420322,1,1,1
11.212405286,1,0,1
11.212405594,1,0,0
11.212405644,0,0,0
11.212418556,0,0,1
11.212418612,1,0,1
11.212418692,1,1,1
11.312403520,1,0,1
11.312403716,0,0,1
11.312403970,0,0,0
11.312416876,0,0,1
11.312416966,1,0,1
11.312417038,1,1,1
11.412401662,1,0,1
11.412402006,0,0,1
11.412402556,0,0,0
11.412415226,0,0,1
11.412415286,1,0,1
11.412415354,1,1,1
11.512400164,1,0,1
11.512400398,0,0,1
11.512400404,0,0,0
11.512413566,0,0,1
11.512413622,1,0,1
11.512413728,1,1,1
11.612398096,1,0,1
11.612398204,0,0,1
11.612398952,0,0,0
11.612411944,0,0,1
11.612411974,1,0,1
11.612412082,1,1,1
11.712396186,1,0,1
11.712396710,0,0,1
11.712397598,0,0,0
11.712410274,0,0,1
11.712410310,1,0,1
11.712410436,1,1,1
11.812395058,1,0,1
11.812395502,0,0,1
11.812395570,0,0,0
11.812408608,0,0,1
11.812408638,1,0,1
11.812408784,1,1,1
11.912393338,1,0,1
11.912393688,0,0,1
11.912393816,0,0,0
11.912406950,0,0,1
11.912406968,1,0,1
11.912407112,1,1,1
12.012391874,1,0,1
12.012391996,0,0,1
12.012392696,0,0,0
12.012405300,0,0,1
12.012405312,1,0,1
12.012405488,1,1,1
12.112390262,0,1,1
12.112390392,0,0,1
12.112391258,0,0,0
12.112403648,1,0,0
12.112403654,1,0,1
12.112403816,1,1,1
12.212388758,1,0,1
12.212388800,1,0,0
12.212388998,0,0,0
12.212401980,0,0,1
12.212401992,1,0,1
12.212402130,1,1,1
12.312386664,1,0,1
12.312386964,0,0,1
12.312387986,0,0,0
12.312400314,0,0,1
12.312400342,1,0,1
12.312400448,1,1,1
12.412385060,0,1,1
12.412385080,0,0,1
12.412385554,0,0,0
12.412398650,0,0,1
12.412398662,1,0,1
12.412398810,1,1,1
12.512383522,1,0,1
12.512383700,0,0,1
12.512384012,0,0,0
12.512396962,0,0,1
12.512397016,1,0,1
12.512397162,1,1,1
12.612381602,0,1,1
12.612381692,0,0,1
12.612382340,0,0,0
12.612395288,0,0,1
12.612395328,1,0,1
12.612395468,1,1,1
12.712379622,1,0,1
12.712380170,0,0,1
12.712380644,0,0,0
12.712393638,0,0,1
12.712393680,1,0,1
12.712393822,1,1,1
12.812378356,1,0,1
12.812379074,1,0,0
12.812379080,0,0,0
12.812391934,0,0,1
12.812392030,1,0,1
12.812392164,1,1,1
12.912376740,1,0,1
12.912377114,1,0,0
12.912377120,0,0,0
12.912390276,0,0,1
12.912390334,1,0,1
12.912390474,1,1,1
13.012374866,0,1,1
13.012375316,0,0,1
13.012375876,0,0,0
13.012388604,0,0,1
13.012388680,1,0,1
13.012388834,1,1,1
13.112373638,0,1,1
13.112373776,0,0,1
13.112374592,0,0,0
13.112386972,0,0,1
13.112387022,1,0,1
13.112387148,1,1,1
13.212371976,1,1,0
13.212372086,1,0,0
13.212372240,0,0,0
13.212385290,0,0,1
13.212385490,1,0,1
13.212385500,1,1,1
13.312370198,1,0,1
13.312370648,1,0,0
13.312370670,0,0,0
13.312383642,0,0,1
13.312383702,1,0,1
13.312383802,1,1,1
13.412368428,1,0,1
13.412368512,0,0,1
13.412369556,0,0,0
13.412381998,0,0,1
13.412382026,1,0,1
13.412382158,1,1,1
13.512366276,1,1,0
13.512366490,0,1,0
13.512367024,0,0,0
13.512380316,0,0,1
13.512380356,1,0,1
13.512380508,1,1,1
13.612364976,1,0,1
13.612365242,0,0,1
13.612365856,0,0,0
13.612378678,0,0,1
13.612378708,1,0,1
13.612378834,1,1,1
13.712362994,1,0,1
13.712363498,0,0,1
13.712364118,0,0,0
13.712377036,0,0,1
13.712377054,1,0,1
13.712377154,1,1,1
13.812361690,1,0,1
13.812362316,0,0,1
13.812362510,0,0,0
13.812375390,1,0,0
13.812375398,1,0,1
13.812375502,1,1,1
13.912360048,1,0,1
13.912360462,0,0,1
13.912360538,0,0,0
13.912373702,0,0,1
13.912373726,1,0,1
13.912373820,1,1,1
14.012358312,0,1,1
14.012358758,0,0,1
14.012359340,0,0,0
14.012372038,1,0,0
14.012372064,1,0,1
14.012372178,1,1,1
14.112357020,0,1,1
14.112357194,0,0,1
14.112358024,0,0,0
14.112370380,0,0,1
14.112370406,1,0,1
14.112370472,1,1,1
14.212354860,1,0,1
14.212355232,1,0,0
14.212356236,0,0,0
14.212368710,1,0,0
14.212368712,1,0,1
14.212368808,1,1,1
14.312353692,0,1,1
14.312353752,0,0,1
14.312354162,0,0,0
14.312367060,0,0,1
14.312367070,1,0,1
14.312367140,1,1,1
14.412351732,1,0,1
14.412351848,0,0,1
14.412352974,0,0,0
14.412365386,0,0,1
14.412365404,1,0,1
14.412365474,1,1,1
14.512350372,1,0,1
14.512350398,0,0,1
14.512351012,0,0,0
14.512363726,1,0,0
14.512363756,1,0,1
14.512363834,1,1,1
14.612348312,1,0,1
14.612348338,0,0,1
14.612349160,0,0,0
14.612362064,1,0,1
14.612362132,1,1,1
14.712346276,0,1,1
14.712346756,0,0,1
14.712347088,0,0,0
14.712360394,1,0,0
14.712360408,1,0,1
14.712360488,1,1,1
14.812344950,1,0,1
14.812345596,1,0,0
14.812346384,0,0,0
14.812358738,0,0,1
14.812358750,1,0,1
14.812358810,1,1,1
14.912343334,1,0,1
14.912343850,0,0,1
14.912344080,0,0,0
14.912357080,1,0,0
14.912357116,1,0,1
14.912357150,1,1,1
15.012342066,1,0,1
15.012342214,0,0,1
15.012342434,0,0,0
15.012355394,1,0,0
15.012355398,1,0,1
15.012355496,1,1,1
15.112340352,1,0,1
15.112340386,0,0,1
15.112341170,0,0,0
15.112353770,1,0,0
15.112353782,1,0,1
15.112353822,1,1,1
15.212338182,1,0,1
15.212339132,1,0,0
15.212339194,0,0,0
15.212352068,1,0,0
15.212352122,1,0,1
15.212352170,1,1,1
15.312337140,0,1,1
15.312337172,0,0,1
15.312337646,0,0,0
15.312350424,1,0,0
15.312350446,1,0,1
15.312350500,1,1,1
15.412334760,0,1,1
15.412334820,0,1,0
15.412335036,0,0,0
15.412348736,1,0,0
15.412348766,1,0,1
15.412348816,1,1,1
15.512333020,0,1,1
15.512333096,0,0,1
15.512333966,0,0,0
15.512347102,1,0,0
15.512347148,1,0,1
15.512347158,1,1,1
15.612331736,1,0,1
15.612332032,0,0,1
15.612332552,0,0,0
15.612345408,1,0,0
15.612345456,1,0,1
15.612345506,1,1,1
15.712329838,1,0,1
15.712329966,0,0,1
15.712330626,0,0,0
15.712343780,1,0,0
15.712343820,1,1,0
15.712343822,1,1,1
15.812328424,1,0,1
15.812329228,0,0,1
15.812329230,0,0,0
15.812342088,1,0,0
15.812342150,1,1,1
15.912326750,1,0,1
15.912327200,0,0,1
15.912327412,0,0,0
15.912340434,1,0,0
15.912340482,1,1,0
15.912340492,1,1,1
16.012324966,0,1,1
16.012325124,0,0,1
16.012326078,0,0,0
16.012338780,1,0,0
16.012338844,1,0,1
16.012338852,1,1,1
16.112323648,1,0,1
16.112323748,0,0,1
16.112324854,0,0,0
16.112337120,1,0,0
16.112337152,1,1,0
16.112337156,1,1,1
16.212321694,1,0,1
16.212322328,1,0,0
16.212322560,0,0,0
16.212335432,1,0,0
16.212335510,1,1,0
16.212335528,1,1,1
16.312320466,0,1,1
16.312320714,0,0,1
16.312321110,0,0,0
16.312333792,1,0,0
16.312333838,1,0,1
16.312333858,1,1,1
16.412318368,1,0,1
16.412318502,0,0,1
16.412319412,0,0,0
16.412332104,1,0,0
16.412332180,1,0,1
16.412332196,1,1,1
16.512316692,0,1,1
16.512317192,0,0,1
16.512318772,0,0,0
16.512330462,1,0,0
16.512330494,1,1,1
16.612314992,1,0,1
16.612315592,0,0,1
16.612315892,0,0,0
16.612328778,1,0,0
16.612328844,1,0,1
16.612328856,1,1,1
16.712313096,1,0,1
16.712313334,0,0,1
16.712313906,0,0,0
16.712327102,1,0,0
16.712327170,1,1,0
16.712327196,1,1,1
16.812311682,1,0,1
16.812312462,0,0,1
16.812312544,0,0,0
16.812325454,1,0,0
16.812325498,1,1,0
16.812325518,1,1,1
16.912310112,1,0,1
16.912310558,0,0,1
16.912310770,0,0,0
16.912323796,1,0,0
16.912323836,1,0,1
16.912323890,1,1,1
17.012308608,1,0,1
17.012308836,0,0,1
17.012309780,0,0,0
17.012322130,1,0,0
17.012322180,1,1,0
17.012322200,1,1,1
17.112306756,0,1,1
17.112306898,0,0,1
17.112308178,0,0,0
17.112320456,1,0,0
17.112320528,1,1,0
17.112320556,1,1,1
17.212305090,1,0,1
17.212305948,1,0,0
17.212305980,0,0,0
17.212318784,1,0,0
17.212318850,1,0,1
17.212318874,1,1,1
17.312303574,0,1,1
17.312303866,0,0,1
17.312304208,0,0,0
17.312317128,1,0,0
17.312317178,1,1,0
17.312317196,1,1,1
17.412301920,1,0,1
17.412301966,0,0,1
17.412303008,0,0,0
17.412315482,1,0,0
17.412315526,1,1,0
17.412315558,1,1,1
17.512299990,0,1,1
17.512300272,0,0,1
17.512300700,0,0,0
17.512313806,1,0,0
17.512313852,1,1,0
17.512313862,1,1,1
17.612298200,1,0,1
17.612298812,0,0,1
17.612299284,0,0,0
17.612312128,1,0,0
17.612312184,1,1,0
17.612312230,1,1,1
17.712296840,1,0,1
17.712297168,0,0,1
17.712297366,0,0,0
17.712310446,1,0,0
17.712310530,1,1,0
17.712310550,1,1,1
17.812295006,1,0,1
17.812295856,1,0,0
17.812296000,0,0,0
17.812308798,1,0,0
17.812308866,1,1,0
17.812308916,1,1,1
17.912293412,1,0,1
17.912293910,0,0,1
17.912294428,0,0,0
17.912307146,1,0,0
17.912307180,1,1,0
17.912307256,1,1,1
18.012291840,1,0,1
18.012292250,0,0,1
18.012292884,0,0,0
18.012305476,1,0,0
18.012305514,1,1,0
18.012305568,1,1,1
18.112290538,1,0,1
18.112290572,0,0,1
18.112291282,0,0,0
18.112303812,1,0,0
18.112303868,1,1,0
18.112303892,1,1,1
18.212288340,1,0,1
18.212289048,1,0,0
18.212289170,0,0,0
18.212302160,1,0,0
18.212302200,1,1,0
18.212302252,1,1,1
18.312286890,1,0,1
18.312286938,0,0,1
18.312287470,0,0,0
18.312300496,1,0,0
18.312300528,1,1,0
18.312300574,1,1,1
18.412285460,1,0,1
18.412285556,0,0,1
18.412286458,0,0,0
18.412298796,1,0,0
18.412298868,1,1,0
18.412298920,1,1,1
18.512283392,0,1,1
18.512283750,0,0,1
18.512284202,0,0,0
18.512297162,1,0,0
18.512297184,1,1,0
18.512297232,1,1,1
18.612281798,1,0,1
18.612282190,0,0,1
18.612282524,0,0,0
18.612295464,1,0,0
18.612295532,1,1,0
18.612295604,1,1,1
18.712279786,1,0,1
18.712280096,0,0,1
18.712280670,0,0,0
18.712293824,1,0,0
18.712293858,1,1,0
18.712293936,1,1,1
18.812278412,1,0,1
18.812279052,1,0,0
18.812279118,0,0,0
18.812292138,1,0,0
18.812292180,1,1,0
18.812292248,1,1,1
18.912276772,0,1,1
18.912276816,0,0,1
18.912277354,0,0,0
18.912290498,1,0,0
18.912290548,1,1,0
18.912290602,1,1,1
19.012275274,1,0,1
19.012275582,0,0,1
19.012276130,0,0,0
19.012288804,1,0,0
19.012288886,1,1,0
19.012288932,1,1,1
19.112273764,1,0,1
19.112273836,0,0,1
19.112274774,0,0,0
19.112287168,1,0,0
19.112287200,1,1,0
19.112287262,1,1,1
19.212271842,1,0,1
19.212272662,1,0,0
19.212273218,0,0,0
19.212285484,1,0,0
19.212285530,1,1,0
19.212285570,1,1,1
19.312270352,1,0,1
19.312270360,1,0,0
19.312270726,0,0,0
19.312283844,1,0,0
19.312283856,1,1,0
19.312283914,1,1,1
19.412268678,0,1,1
19.412268772,0,0,1
19.412269830,0,0,0
19.412282148,1,0,0
19.412282212,1,1,0
19.412282254,1,1,1
19.512266916,0,1,1
19.512267180,0,0,1
19.512267644,0,0,0
