Time [s],Sheep0S,Sheep1,Sheep2
50.613309558,0,1,0
50.613309666,0,0,0
50.613323202,1,0,0
50.613323216,1,0,1
50.613323268,1,1,1
50.713307982,1,0,1
50.713308428,0,0,1
50.713308730,0,0,0
50.713321574,1,0,0
50.713321584,1,1,0
50.713321602,1,1,1
50.813306064,1,0,1
50.813306534,0,0,1
50.813307234,0,0,0
50.813319880,0,1,0
50.813319918,1,1,0
50.813319958,1,1,1
50.913303976,1,0,1
50.913305276,0,0,1
50.913305490,0,0,0
50.913318180,0,1,0
50.913318284,1,1,0
50.913318308,1,1,1
51.013302850,1,0,1
51.013303158,0,0,1
51.013303568,0,0,0
51.013316492,0,1,0
51.013316674,1,1,0
51.013316686,1,1,1
51.113301154,1,0,1
51.113301208,1,0,0
51.113301232,0,0,0
51.113314770,0,1,0
51.113315030,1,1,0
51.113315066,1,1,1
51.213299526,1,0,1
51.213300356,0,0,1
51.213300604,0,0,0
51.213313096,0,1,0
51.213313378,1,1,0
51.213313572,1,1,1
51.313297774,1,0,1
51.313298342,0,0,1
51.313299022,0,0,0
51.313311374,0,1,0
51.313311770,1,1,0
51.313311796,1,1,1
51.413295604,1,0,1
51.413296454,0,0,1
51.413297018,0,0,0
51.413309724,0,1,0
51.413310136,0,1,1
51.413310142,1,1,1
51.513294474,1,0,1
51.513295372,0,0,1
51.513295380,0,0,0
51.513308114,0,1,0
51.513308484,1,1,0
51.513308498,1,1,1
51.613292766,1,0,1
51.613292990,1,0,0
51.613293192,0,0,0
51.613306496,0,1,0
51.613306880,1,1,0
51.613306902,1,1,1
51.713291564,1,0,1
51.713292048,0,0,1
51.713292292,0,0,0
51.713304898,0,1,0
51.713305246,0,1,1
51.713305248,1,1,1
51.813289316,1,0,1
51.813290172,0,0,1
51.813290862,0,0,0
51.813303262,0,1,0
51.813303600,1,1,0
51.813303622,1,1,1
51.913287404,1,0,1
51.913288138,0,0,1
51.913289094,0,0,0
51.913301696,0,1,0
51.913301954,0,1,1
51.913301958,1,1,1
52.013287022,1,0,1
52.013287622,0,0,1
52.013287728,0,0,0
52.013300070,0,1,0
52.013300324,0,1,1
52.013300332,1,1,1
52.113284620,1,0,1
52.113285018,0,0,1
52.113285024,0,0,0
52.113298474,0,1,0
52.113298694,0,1,1
52.113298700,1,1,1
52.213283262,1,0,1
52.213283958,0,0,1
52.213284568,0,0,0
52.213296850,0,1,0
52.213297054,0,1,1
52.213297072,1,1,1
52.313281338,1,0,1
52.313281758,0,0,1
52.313282292,0,0,0
52.313295240,0,1,0
52.313295446,1,1,0
52.313295452,1,1,1
52.413279498,1,0,1
52.413280110,0,0,1
52.413280666,0,0,0
52.413293664,0,1,0
52.413293798,1,1,0
52.413293828,1,1,1
52.513278844,1,0,1
52.513279088,0,0,1
52.513279174,0,0,0
52.513292050,0,1,0
52.513292166,0,1,1
52.513292188,1,1,1
52.613276668,1,1,0
52.613276770,1,0,0
52.613276848,0,0,0
52.613290416,0,1,0
52.613290530,0,1,1
52.613290536,1,1,1
52.713275076,1,0,1
52.713275660,0,0,1
52.713275950,0,0,0
52.713288808,0,1,0
52.713288896,0,1,1
52.713288898,1,1,1
52.813273506,1,0,1
52.813274128,0,0,1
52.813274286,0,0,0
52.813287192,0,1,0
52.813287262,0,1,1
52.813287292,1,1,1
52.913271260,1,0,1
52.913272422,0,0,1
52.913272730,0,0,0
52.913285554,0,1,0
52.913285624,1,1,0
52.913285640,1,1,1
53.013270242,1,0,1
53.013270550,0,0,1
53.013270894,0,0,0
53.013283930,0,1,0
53.013284010,1,1,1
53.113268394,1,1,0
53.113268542,1,0,0
53.113268942,0,0,0
53.113282316,0,1,0
53.113282362,0,1,1
53.113282370,1,1,1
53.213267086,1,0,1
53.213267678,0,0,1
53.213267904,0,0,0
53.213280730,0,1,0
53.213280736,1,1,0
53.213280750,1,1,1
53.313265388,1,0,1
53.313265686,0,0,1
53.313266232,0,0,0
53.313279076,0,1,0
53.313279094,0,1,1
53.313279112,1,1,1
53.413263930,1,0,1
53.413264096,0,0,1
53.413264306,0,0,0
53.413277468,0,0,1
53.413277472,1,0,1
53.413277474,1,1,1
53.513262502,1,0,1
53.513262660,1,0,0
53.513262670,0,0,0
53.513275822,0,0,1
53.513275838,0,1,1
53.513275846,1,1,1
53.613260374,1,1,0
53.613260664,1,0,0
53.613260756,0,0,0
53.613274218,0,0,1
53.613274222,0,1,1
53.613274224,1,1,1
53.713259326,0,1,1
53.713259352,0,0,1
53.713260090,0,0,0
53.713272554,0,0,1
53.713272566,1,0,1
53.713272594,1,1,1
53.813257290,1,0,1
53.813257468,0,0,1
53.813258174,0,0,0
53.813270916,0,0,1
53.813270940,1,0,1
53.813270978,1,1,1
53.913255076,1,0,1
53.913256228,0,0,1
53.913256414,0,0,0
53.913269324,0,0,1
53.913269338,1,0,1
53.913269368,1,1,1
54.013254230,0,1,1
54.013254292,0,0,1
54.013254552,0,0,0
54.013267670,0,0,1
54.013267700,1,0,1
54.013267712,1,1,1
54.113252058,1,1,0
54.113252392,1,0,0
54.113252910,0,0,0
54.113266030,0,0,1
54.113266066,1,0,1
54.113266080,1,1,1
54.213250724,1,0,1
54.213251404,0,0,1
54.213251920,0,0,0
54.213264400,1,0,0
54.213264434,1,0,1
54.213264464,1,1,1
54.313249116,1,0,1
54.313249126,0,0,1
54.313249882,0,0,0
54.313262770,1,0,0
54.313262786,1,0,1
54.313262844,1,1,1
54.413247108,1,0,1
54.413247622,0,0,1
54.413247998,0,0,0
54.413261118,0,0,1
54.413261134,1,0,1
54.413261202,1,1,1
54.513245976,1,0,1
54.513246276,0,0,1
54.513246358,0,0,0
54.513259504,1,0,0
54.513259522,1,0,1
54.513259574,1,1,1
54.613243900,1,1,0
54.613244198,0,1,0
54.613244266,0,0,0
54.613257864,0,0,1
54.613257884,1,0,1
54.613257952,1,1,1
54.713242640,1,0,1
54.713242852,0,0,1
54.713243696,0,0,0
54.713256236,1,0,0
54.713256266,1,0,1
54.713256328,1,1,1
54.813240960,1,0,1
54.813241552,0,0,1
54.813241846,0,0,0
54.813254624,1,0,0
54.813254634,1,0,1
54.813254690,1,1,1
54.913238786,1,0,1
54.913239824,0,0,1
54.913240004,0,0,0
54.913252980,0,0,1
54.913252994,1,0,1
54.913253076,1,1,1
55.013237684,1,0,1
55.013238200,0,0,1
55.013238468,0,0,0
55.013251368,1,0,0
55.013251374,1,0,1
55.013251410,1,1,1
55.113235484,1,0,1
55.113235772,1,0,0
55.113236252,0,0,0
55.113249720,1,0,0
55.113249732,1,0,1
55.113249774,1,1,1
55.213234426,1,0,1
55.213235116,0,0,1
55.213235584,0,0,0
55.213248094,1,0,0
55.213248104,1,0,1
55.213248186,1,1,1
55.313232842,1,0,1
55.313233084,0,0,1
55.313233760,0,0,0
55.313246446,0,0,1
55.313246468,1,0,1
55.313246530,1,1,1
55.413230722,1,0,1
55.413231468,0,0,1
55.413232508,0,0,0
55.413244802,0,0,1
55.413244808,1,0,1
55.413244906,1,1,1
55.513229650,1,0,1
55.513229764,0,0,1
55.513230128,0,0,0
55.513243190,1,0,0
55.513243202,1,0,1
55.513243246,1,1,1
55.613227602,1,1,0
55.613227990,1,0,0
55.613228242,0,0,0
55.613241580,1,0,0
55.613241584,1,0,1
55.613241636,1,1,1
55.713226508,0,1,1
55.713226844,0,0,1
55.713227358,0,0,0
55.713239934,1,0,0
55.713239952,1,0,1
55.713239992,1,1,1
55.813224708,1,0,1
55.813225064,0,0,1
55.813225442,0,0,0
55.813238288,1,0,0
55.813238312,1,0,1
55.813238398,1,1,1
55.913222502,1,0,1
55.913223310,0,0,1
55.913223468,0,0,0
55.913236640,1,0,0
55.913236696,1,0,1
55.913236750,1,1,1
56.013222178,1,0,1
56.013222388,1,0,0
56.013222718,0,0,0
56.013235002,1,0,0
56.013235028,1,0,1
56.013235118,1,1,1
56.113219416,1,1,0
56.113219798,1,0,0
56.113220454,0,0,0
56.113233378,1,0,0
56.113233430,1,0,1
56.113233506,1,1,1
56.213218304,1,0,1
56.213218758,0,0,1
56.213218822,0,0,0
56.213231770,0,0,1
56.213231772,1,0,1
56.213231856,1,1,1
56.313216354,1,0,1
56.313216490,0,0,1
56.313217248,0,0,0
56.313230134,1,0,0
56.313230154,1,0,1
56.313230210,1,1,1
56.413214388,1,0,1
56.413214806,0,0,1
56.413215368,0,0,0
56.413228492,1,0,0
56.413228530,1,0,1
56.413228592,1,1,1
56.513213736,0,1,1
56.513213782,0,0,1
56.513213862,0,0,0
56.513226844,1,0,0
56.513226898,1,0,1
56.513226972,1,1,1
56.613211286,1,1,0
56.613211704,1,0,0
56.613211866,0,0,0
56.613225242,0,0,1
56.613225248,1,0,1
56.613225304,1,1,1
56.713210054,1,0,1
56.713210594,0,0,1
56.713211054,0,0,0
56.713223586,1,0,0
56.713223606,1,0,1
56.713223700,1,1,1
56.813208362,1,0,1
56.813208794,0,0,1
56.813209234,0,0,0
56.813221940,1,0,0
56.813222008,1,0,1
56.813222048,1,1,1
56.913206216,1,0,1
56.913207074,0,0,1
56.913207082,0,0,0
56.913220346,1,0,0
56.913220350,1,0,1
56.913220422,1,1,1
57.013205088,1,0,1
57.013205520,0,0,1
57.013205790,0,0,0
57.013218696,1,0,0
57.013218736,1,0,1
57.013218808,1,1,1
57.113203136,1,1,0
57.113203308,1,0,0
57.113203566,0,0,0
57.113217080,1,0,0
57.113217104,1,0,1
57.113217166,1,1,1
57.213201338,1,0,1
57.213201560,0,0,1
57.213202574,0,0,0
57.213215418,1,0,0
57.213215466,1,0,1
57.213215522,1,1,1
57.313200258,1,0,1
57.313200416,0,0,1
57.313201006,0,0,0
57.313213800,1,0,0
57.313213820,1,0,1
57.313213898,1,1,1
57.413198078,1,0,1
57.413198494,0,0,1
57.413199302,0,0,0
57.413212138,1,0,0
57.413212206,1,0,1
57.413212258,1,1,1
57.513196966,1,0,1
57.513197084,0,0,1
57.513197414,0,0,0
57.513210540,1,0,0
57.513210576,1,0,1
57.513210602,1,1,1
57.613194978,1,1,0
57.613195282,1,0,0
57.613195400,0,0,0
57.613208914,1,0,0
57.613208944,1,0,1
57.613208970,1,1,1
57.713193846,0,1,1
57.713194148,0,0,1
57.713194722,0,0,0
57.713207272,1,0,0
57.713207318,1,0,1
57.713207342,1,1,1
57.813191838,0,1,1
57.813191966,0,0,1
57.813192216,0,0,0
57.813205622,1,0,0
57.813205656,1,0,1
57.813205698,1,1,1
57.913189828,1,0,1
57.913190616,0,0,1
57.913190766,0,0,0
57.913203988,1,0,0
57.913204026,1,0,1
57.913204044,1,1,1
58.013188682,0,1,1
58.013188722,0,0,1
58.013189452,0,0,0
58.013202372,1,0,0
58.013202398,1,0,1
58.013202406,1,1,1
58.113186766,1,0,1
58.113186792,1,0,0
58.113187234,0,0,0
58.113200704,1,0,0
58.113200752,1,1,0
58.113200784,1,1,1
58.213185410,1,0,1
58.213185800,1,0,0
58.213186088,0,0,0
58.213199104,1,0,0
58.213199136,1,1,0
58.213199144,1,1,1
58.313183566,1,0,1
58.313183808,0,0,1
58.313184662,0,0,0
58.313197454,1,0,0
58.313197468,1,1,0
58.313197476,1,1,1
58.413181684,1,0,1
58.413182134,0,0,1
58.413182958,0,0,0
58.413195818,0,1,0
58.413195822,1,1,0
58.413195862,1,1,1
58.513180578,1,0,1
58.513180800,0,0,1
58.513181136,0,0,0
58.513194182,1,0,0
58.513194208,1,1,0
58.513194254,1,1,1
58.613178880,1,0,1
58.613179118,0,0,1
58.613179156,0,0,0
58.613192546,1,0,0
58.613192564,1,1,0
58.613192574,1,1,1
58.713176658,1,0,1
58.713177494,0,0,1
58.713178538,0,0,0
58.713190908,0,1,0
58.713190922,1,1,0
58.713190966,1,1,1
58.813175600,1,0,1
58.813175942,0,0,1
58.813176662,0,0,0
58.813189284,1,1,0
58.813189342,1,1,1
58.913173924,1,0,1
58.913174788,1,0,0
58.913174842,0,0,0
58.913187654,0,1,0
58.913187666,1,1,0
