V_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;1,99978;6,56993e-07;1,8079800000000001;-5,000485e-07;0,6913495593009182
2,0;1,998345;9,066245000000001e-07;1,80836;-6,000465e-07;0,5988252606301263
2,0;1,99925;9,945665e-07;1,805755;-7,00034e-07;0,6368698984967196
2,0;1,99893;1,2566949999999998e-06;1,80697;-8,000205e-07;0,5764594500462095
2,0;1,988775;1,25976e-06;1,80323;-8,999925e-07;0,6478233634516
2,0;1,99837;1,529555e-06;1,807555;-9,99968e-07;0,5919808372761041
2,0;1,998375;2,6347850000000004e-06;1,807345;-2,00015e-06;0,6864816248528018
2,0;1,99817;3,4200399999999997e-06;1,807565;-3,000365e-06;0,7939344947100369
2,0;1,998235;4,6526050000000005e-06;1,80711;-4,000375e-06;0,7773763776854086
2,0;1,9984000000000002;5,520055e-06;1,807345;-5,0003e-06;0,8196706037617528
2,0;1,99835;6,228795e-06;1,80743;-6,0003549999999996e-06;0,8713016698189363
2,0;1,998515;7,501925e-06;1,807055;-7,00014e-06;0,843836598087973
2,0;1,9984950000000001;8,6831e-06;1,8071350000000002;-7,99989e-06;0,833032928961804
2,0;1,99837;9,415185e-06;1,80742;-8,99973e-06;0,8646864499599058
2,0;1,9981900000000001;1,034925e-05;1,80737;-9,99933e-06;0,8739832155613494
2,0;1,99845;2,04486e-05;1,807625;-2,000495e-05;0,8847838865620132
2,0;1,99872;3,002495e-05;1,807545;-3,000465e-05;0,9037440049587167
2,0;1,998915;3,973545e-05;1,80765;-4,00061e-05;0,9104971128037883
2,0;1,99904;5,00726e-05;1,8076400000000001;-5,00062e-05;0,9029881479482602
2,0;1,999205;5,94981e-05;1,807595;-6,00045e-05;0,9118549037085688
2,0;1,9993349999999999;6,994925000000001e-05;1,807645;-7,00041e-05;0,9047899313704648
2,0;1,99946;7,938395000000001e-05;1,8076750000000001;-8,00016e-05;0,9110710796180159
2,0;1,999685;9,93281e-05;1,80759;-9,99973e-05;0,9099993362177654
2,0;1,999865;0,0001980505;1,80864;-0,000200028;0,9132641221675247
2,0;1,99982;0,000296376;1,808835;-0,0003000425;0,9157225073308493
2,0;1,99982;0,000394563;1,808775;-0,000400035;0,9170585990320659
2,0;1,999815;0,0004928895;1,80852;-0,00050004;0,9174961649366604
2,0;1,99981;0,0005910905;1,8084250000000002;-0,0006000305;0,9179821277492435
2,0;1,99979;0,000689371;1,808465;-0,000700021;0,9183096165620364
2,0;1,999825;0,0007875585;1,808305;-0,0007999865000000001;0,9184708961021302
