V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,25;0,05;0,296834;0,0420273;2,00073;-0,00385424;0,6181332479776517
2,0;0,25;0,05;0,296855;0,0420318;2,00072;-0,00385395;0,6179737565106141
2,0;0,25;0,05;0,296852;0,0420357;2,00073;-0,00385386;0,6179113249482813
2,0;0,25;0,05;0,296917;0,0419947;2,00072;-0,00385339;0,6183006920106756
2,0;0,25;0,05;0,296884;0,0420037;2,00073;-0,00385397;0,6183330684615332
2,0;0,25;0,05;0,296884;0,0420085;2,00073;-0,00385439;0,6183297934554525
2,0;0,25;0,05;0,296904;0,0420062;2,00073;-0,00385354;0,6181856380954708
2,0;0,25;0,04;0,284706;0,0399984;2,00075;-0,00356196;0,6258101818245665
2,0;0,25;0,04;0,284753;0,0399987;2,00075;-0,00356254;0,6258040797169693
2,0;0,25;0,04;0,284782;0,0399986;2,00073;-0,00356283;0,625786598500145
2,0;0,25;0,04;0,284795;0,0399986;2,00072;-0,00356315;0,6258111086065894
2,0;0,25;0,04;0,284841;0,0399983;2,00074;-0,00356333;0,6257526016439494
2,0;0,25;0,04;0,284809;0,0399984;2,00074;-0,00356343;0,6258389069064864
2,0;0,25;0,04;0,28484;0,0399984;2,00074;-0,00356363;0,625805916785892
2,0;0,25;0,03;0,26615;0,0299989;2,00074;-0,00261755;0,6559244810233187
2,0;0,25;0,03;0,266204;0,029999;2,00072;-0,00261832;0,6559755943721262
2,0;0,25;0,03;0,266177;0,0299989;2,00072;-0,00261806;0,6559791755643695
2,0;0,25;0,03;0,266223;0,0299988;2,00073;-0,00261848;0,6559765126281533
2,0;0,25;0,03;0,266216;0,0299989;2,00072;-0,00261869;0,6560409054106743
2,0;0,25;0,03;0,266246;0,0299988;2,00072;-0,00261899;0,6560443193902171
2,0;0,25;0,03;0,266267;0,0299985;2,00073;-0,00261941;0,6561076186698503
2,0;0,25;0,02;0,252733;0,019997;2,00074;-0,00188957;0,7480434782195325
2,0;0,25;0,02;0,252695;0,0199969;2,00072;-0,00188935;0,7480651243953159
2,0;0,25;0,02;0,252697;0,019997;2,00073;-0,00188928;0,7480314863923098
2,0;0,25;0,02;0,25266;0,0199971;2,00073;-0,00188899;0,7480224509661475
2,0;0,25;0,02;0,252642;0,0199968;2,00074;-0,00188926;0,7481976346113812
2,0;0,25;0,02;0,252655;0,0199968;2,00073;-0,00188909;0,74808807700578
2,0;0,25;0,02;0,252663;0,0199968;2,00071;-0,00188939;0,748175708972287
2,0;0,25;0,01;0,246641;0,0099993;2,00073;-0,000913201;0,740832440870672
2,0;0,25;0,01;0,246459;0,00999937;2,00073;-0,000912319;0,7406582816073417
2,0;0,25;0,01;0,246344;0,00999924;2,00073;-0,00091107;0,7399991982006812
2,0;0,25;0,01;0,246109;0,00999924;2,00073;-0,000911192;0,7408049817063435
2,0;0,25;0,01;0,246112;0,00999921;2,00073;-0,000910612;0,7403266347607187
2,0;0,25;0,01;0,245992;0,00999922;2,00074;-0,000909923;0,7401303109880237
