V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
3,5;2,5;0,05;2,53852;0,0500001;3,50069;-0,032631;0,8999794126374907
3,5;2,5;0,05;2,53774;0,0500003;3,50069;-0,0326248;0,9000813783937271
3,5;2,5;0,05;2,53714;0,0500002;3,50071;-0,0326152;0,9000362619989408
3,5;2,5;0,05;2,53661;0,0500002;3,5007;-0,0326087;0,900042335863393
3,5;2,5;0,05;2,53612;0,05;3,50071;-0,0326005;0,8999960282242165
3,5;2,5;0,05;2,53541;0,0499999;3,5007;-0,0325928;0,9000346544005609
3,5;2,5;0,05;2,53499;0,05;3,50071;-0,0325889;0,9000768296442982
3,5;2,5;0,04;2,54712;0,0399981;3,50071;-0,0266831;0,9168613196181218
3,5;2,5;0,04;2,54644;0,0399982;3,50071;-0,0266791;0,916966384057569
3,5;2,5;0,04;2,54597;0,0399982;3,5007;-0,0266887;0,9174630552416817
3,5;2,5;0,04;2,54579;0,0399984;3,50071;-0,0266837;0,9173540634958313
3,5;2,5;0,04;2,54531;0,0399984;3,5007;-0,0266891;0,9177101192073817
3,5;2,5;0,04;2,5453;0,0399984;3,5007;-0,0266758;0,917256399720492
3,5;2,5;0,04;2,54493;0,0399985;3,50073;-0,0266752;0,9173746908319473
3,5;2,5;0,03;2,55603;0,0299988;3,50068;-0,020414;0,9319888022911312
3,5;2,5;0,03;2,55565;0,0299988;3,50069;-0,0204133;0,9320980796372569
3,5;2,5;0,03;2,55553;0,0299989;3,50069;-0,0204108;0,9320245826431289
3,5;2,5;0,03;2,55535;0,0299992;3,50069;-0,0204142;0,9322361783418406
3,5;2,5;0,03;2,55526;0,029999;3,50068;-0,0204103;0,9320944606770817
3,5;2,5;0,03;2,55505;0,029999;3,50066;-0,0204103;0,9321657440243735
3,5;2,5;0,03;2,55486;0,0299988;3,50067;-0,020407;0,9320932175176363
3,5;2,5;0,02;2,54692;0,0199974;3,50069;-0,0135447;0,9309668285201483
3,5;2,5;0,02;2,54658;0,0199972;3,50067;-0,0135431;0,9309851289907916
3,5;2,5;0,02;2,54638;0,019997;3,50069;-0,0135424;0,9310247583721336
3,5;2,5;0,02;2,54619;0,0199969;3,50069;-0,0135412;0,9310163836217646
3,5;2,5;0,02;2,54609;0,0199969;3,50068;-0,0135396;0,9309402795459446
3,5;2,5;0,02;2,54589;0,0199969;3,5007;-0,0135397;0,9310256076505901
3,5;2,5;0,02;2,54566;0,0199969;3,50068;-0,0135388;0,9310425144919406
3,5;2,5;0,01;2,53226;0,00999945;3,50066;-0,00672313;0,9294735447218333
3,5;2,5;0,01;2,53209;0,00999931;3,50069;-0,00672213;0,929418665852305
3,5;2,5;0,01;2,53181;0,00999932;3,50068;-0,00672144;0,92942245672178
3,5;2,5;0,01;2,53162;0,00999936;3,50068;-0,00672126;0,9294636006956061
3,5;2,5;0,01;2,53148;0,0099994;3,50068;-0,0067207;0,9294338403584823
3,5;2,5;0,01;2,53132;0,00999939;3,50068;-0,00672044;0,929457558880341
3,5;2,5;0,01;2,53119;0,00999938;3,50069;-0,0067199;0,9294341921076761
3,5;2,5;0,008;2,52924;0,00799958;3,50067;-0,00537357;0,9297300239525327
3,5;2,5;0,008;2,529;0,00799948;3,50066;-0,00537281;0,9296957136634602
3,5;2,5;0,008;2,52871;0,00799946;3,50066;-0,00537257;0,9297631248199744
3,5;2,5;0,008;2,52859;0,00799946;3,50067;-0,00537085;0,9295122311930584
3,5;2,5;0,008;2,52839;0,00799945;3,50067;-0,00537138;0,9296786516920543
3,5;2,5;0,008;2,52823;0,0079994;3,50067;-0,0053709;0,9296602138603633
3,5;2,5;0,008;2,52811;0,00799938;3,50067;-0,00537081;0,9296910867568398
3,5;2,5;0,006;2,53465;0,00599943;3,50067;-0,00405906;0,9344340503462972
3,5;2,5;0,006;2,53444;0,00599948;3,50067;-0,00405854;0,9343839700720696
3,5;2,5;0,006;2,53431;0,00599948;3,50067;-0,00405822;0,9343582239454445
3,5;2,5;0,006;2,53411;0,00599952;3,50066;-0,0040575;0,9342572839608654
3,5;2,5;0,006;2,53399;0,00599951;3,50066;-0,00405787;0,9343882823910256
3,5;2,5;0,006;2,53381;0,00599953;3,50066;-0,00405768;0,9344077921094867
3,5;2,5;0,006;2,53373;0,00599946;3,50067;-0,00405776;0,9344692905553474
3,5;2,5;0,005;2,53577;0,00499964;3,50066;-0,00338453;0,934543898982777
3,5;2,5;0,005;2,53548;0,00499955;3,50066;-0,00338404;0,9345322965258047
3,5;2,5;0,005;2,53541;0,00499956;3,50068;-0,00338409;0,9345753763826927
3,5;2,5;0,005;2,53526;0,00499956;3,50068;-0,00338371;0,9345257212040716
3,5;2,5;0,005;2,53511;0,00499955;3,50065;-0,00338359;0,9345417325671266
3,5;2,5;0,005;2,53506;0,00499955;3,50066;-0,00338362;0,9345711207181983
3,5;2,5;0,005;2,53487;0,00499959;3,50067;-0,00338311;0,9344954890608154
3,5;2,5;0,004;2,53428;0,00399937;3,50066;-0,0027051;0,9343015638083884
3,5;2,5;0,004;2,53399;0,00399931;3,50067;-0,00270479;0,93431809327055
3,5;2,5;0,004;2,53388;0,00399939;3,50066;-0,00270475;0,9343234770173495
3,5;2,5;0,004;2,5337;0,00399935;3,50068;-0,00270454;0,9343319891092596
3,5;2,5;0,004;2,53357;0,00399936;3,50067;-0,00270436;0,9343127380636033
3,5;2,5;0,004;2,53345;0,00399936;3,50067;-0,00270432;0,934343172935655
3,5;2,5;0,004;2,5334;0,00399933;3,50068;-0,0027043;0,9343643812213499
3,5;2,5;0,003;2,53658;0,00299942;3,50068;-0,00202651;0,9324280238484502
3,5;2,5;0,003;2,5364;0,0029993;3,50067;-0,00202631;0,9324368068393271
3,5;2,5;0,003;2,53622;0,00299933;3,50066;-0,00202613;0,9324081581496133
3,5;2,5;0,003;2,53613;0,00299937;3,50066;-0,00202614;0,9324334135056676
3,5;2,5;0,003;2,53605;0,0029993;3,50066;-0,00202596;0,9324017488901626
3,5;2,5;0,003;2,53582;0,00299924;3,50066;-0,00202588;0,9324681503488171
3,5;2,5;0,003;2,53577;0,00299921;3,50067;-0,00202573;0,9324294837731778
3,5;2,5;0,002;2,53436;0,00199909;3,50064;-0,00134904;0,9321195691933579
3,5;2,5;0,002;2,53423;0,00199913;3,50065;-0,00134901;0,9321306668386149
3,5;2,5;0,002;2,53423;0,00199907;3,50065;-0,00134896;0,9321240940372092
3,5;2,5;0,002;2,53409;0,00199901;3,50065;-0,0013488;0,9320930013295112
3,5;2,5;0,002;2,53398;0,00199907;3,50065;-0,00134866;0,9320087376569615
3,5;2,5;0,002;2,53381;0,00199908;3,50065;-0,00134876;0,932135716651247
3,5;2,5;0,002;2,5337;0,00199903;3,50064;-0,00134853;0,9320378731555506
3,5;2,5;0,001;2,53156;0,000999962;3,50065;-0,00067303;0,9307035987754964
3,5;2,5;0,001;2,53137;0,000999961;3,50066;-0,000673076;0,9308406617534821
3,5;2,5;0,001;2,53126;0,000999963;3,50067;-0,000673024;0,9308099928880463
3,5;2,5;0,001;2,53115;0,000999963;3,50067;-0,000672946;0,9307425637494771
3,5;2,5;0,001;2,53109;0,000999964;3,50067;-0,000672958;0,9307802938074026
3,5;2,5;0,001;2,53097;0,000999964;3,50067;-0,00067288;0,930716536253983
3,5;2,5;0,001;2,53086;0,000999963;3,50067;-0,000672881;0,9307593024762593
3,5;2,5;0,0008;2,53087;0,000799995;3,50066;-0,00053819;0,9305258570174875
3,5;2,5;0,0008;2,5308;0,000799994;3,50066;-0,000538093;0,9303850408422079
3,5;2,5;0,0008;2,53069;0,000799995;3,50065;-0,000538074;0,9303888073649157
3,5;2,5;0,0008;2,53062;0,000799996;3,50066;-0,000538098;0,9304575376873139
3,5;2,5;0,0008;2,53051;0,000799996;3,50066;-0,000537991;0,9303129560468806
3,5;2,5;0,0008;2,53043;0,000799995;3,50066;-0,000537994;0,9303487188696897
3,5;2,5;0,0008;2,5302;0,000799993;3,50067;-0,000538014;0,9304728624995341
3,5;2,5;0,0006;2,53226;0,000600003;3,50065;-0,000404405;0,9317587746937357
3,5;2,5;0,0006;2,53214;0,000600003;3,50066;-0,000404384;0,9317572063030497
3,5;2,5;0,0006;2,53214;0,000600003;3,50068;-0,000404595;0,9322487058688735
3,5;2,5;0,0006;2,53217;0,000600002;3,50065;-0,000404301;0,9315538174403379
3,5;2,5;0,0006;2,53181;0,000600003;3,50066;-0,000404541;0,9322404500422744
3,5;2,5;0,0006;2,53183;0,000600004;3,50067;-0,00040428;0,931632740387464
3,5;2,5;0,0006;2,53176;0,000600004;3,50067;-0,000404454;0,9320594798192862
3,5;2,5;0,0005;2,53778;0,000500014;3,50065;-0,000339805;0,9374374982134942
3,5;2,5;0,0005;2,53743;0,000500011;3,50067;-0,000339857;0,9377212618809766
3,5;2,5;0,0005;2,53709;0,00050001;3,50067;-0,000339673;0,9373410479912071
3,5;2,5;0,0005;2,53698;0,000500009;3,50066;-0,000339751;0,937596140053214
3,5;2,5;0,0005;2,53708;0,000500011;3,50066;-0,000339862;0,9378617427806976
3,5;2,5;0,0005;2,53694;0,000500012;3,50065;-0,000339808;0,9377599207802776
3,5;2,5;0,0005;2,53655;0,000500011;3,50065;-0,000339744;0,9377293323839713
3,5;2,5;0,0004;2,54248;0,000399996;3,50066;-0,000273513;0,9414878321913392
3,5;2,5;0,0004;2,54228;0,000399997;3,50066;-0,000273513;0,941559544684297
3,5;2,5;0,0004;2,54223;0,000399996;3,50064;-0,000273574;0,9417850315438051
3,5;2,5;0,0004;2,54209;0,000399995;3,50065;-0,00027351;0,9416216085331107
3,5;2,5;0,0004;2,54182;0,000399997;3,50067;-0,000273643;0,9421802344065378
3,5;2,5;0,0004;2,54174;0,0004;3,50066;-0,000273298;0,9410122363813764
3,5;2,5;0,0004;2,54169;0,0004;3,50066;-0,000273465;0,9416057690945789
3,5;2,5;0,0003;2,54538;0,0003;3,50065;-0,000205379;0,9415228064833803
3,5;2,5;0,0003;2,54513;0,0003;3,50063;-0,000205437;0,9418758246926484
3,5;2,5;0,0003;2,54488;0,0003;3,50064;-0,00020549;0,9422140580302413
3,5;2,5;0,0003;2,54488;0,000300001;3,50065;-0,000205394;0,9417734292640324
3,5;2,5;0,0003;2,54476;0,0003;3,50066;-0,000205094;0,9404480344446366
3,5;2,5;0,0003;2,54435;0,0003;3,50067;-0,000205784;0,9437667449839843
3,5;2,5;0,0003;2,54424;0,000300001;3,50065;-0,000205096;0,9406435964858347
3,5;2,5;0,0002;2,5499;0,000199982;3,50069;-0,000136816;0,939239798533513
3,5;2,5;0,0002;2,54962;0,000199981;3,50068;-0,000136802;0,9392488394052694
3,5;2,5;0,0002;2,54959;0,000199982;3,50068;-0,000136783;0,9391247442432317
3,5;2,5;0,0002;2,54928;0,000199981;3,50066;-0,000136835;0,9395953399402102
3,5;2,5;0,0002;2,54934;0,000199983;3,50066;-0,000136822;0,9394745663613858
3,5;2,5;0,0002;2,54915;0,000199983;3,50067;-0,000136746;0,9390253868968188
3,5;2,5;0,0002;2,54908;0,000199984;3,50067;-0,00013687;0,9398979963417239
3,5;2,5;0,0001;2,54978;9,99912e-05;3,50065;-6,80574e-05;0,9344575011460439
3,5;2,5;0,0001;2,54943;9,99912e-05;3,50067;-6,8118e-05;0,9354233113559638
3,5;2,5;0,0001;2,54943;9,99905e-05;3,50066;-6,85116e-05;0,94083228103302
3,5;2,5;0,0001;2,54933;9,99906e-05;3,50064;-6,80267e-05;0,9342037871486333
3,5;2,5;0,0001;2,54922;9,9991e-05;3,50063;-6,77134e-05;0,9299350190354031
3,5;2,5;0,0001;2,54928;9,99908e-05;3,50064;-6,79926e-05;0,9337519413299863
3,5;2,5;0,0001;2,54927;9,99904e-05;3,50064;-6,80327e-05;0,9343100428365918
3,5;2,5;8e-05;2,55148;7,99925e-05;3,50067;-5,39657e-05;0,9256089581565609
3,5;2,5;8e-05;2,55082;7,99928e-05;3,50066;-5,4121e-05;0,9285066798350394
3,5;2,5;8e-05;2,55077;7,99922e-05;3,50064;-5,4339e-05;0,9322666554754592
3,5;2,5;8e-05;2,55084;7,99924e-05;3,50064;-5,39558e-05;0,9256645703024057
3,5;2,5;8e-05;2,55052;7,99925e-05;3,50064;-5,40874e-05;0,9280375583883417
3,5;2,5;8e-05;2,55089;7,99929e-05;3,50065;-5,39384e-05;0,9253447775798433
3,5;2,5;8e-05;2,55054;7,99932e-05;3,50065;-5,42829e-05;0,9313791756840252
3,5;2,5;6e-05;2,55326;5,99937e-05;3,50063;-4,07543e-05;0,9313629548316122
3,5;2,5;6e-05;2,55297;5,99926e-05;3,50063;-4,01905e-05;0,9185995407787478
3,5;2,5;6e-05;2,55316;5,99929e-05;3,50064;-4,07434e-05;0,9311654016801686
3,5;2,5;6e-05;2,55307;5,99923e-05;3,50063;-4,02676e-05;0,9203303018794721
3,5;2,5;6e-05;2,5529;5,99923e-05;3,50064;-4,06898e-05;0,9300444178648898
3,5;2,5;6e-05;2,55272;5,99919e-05;3,50064;-4,01716e-05;0,9182708179189701
3,5;2,5;6e-05;2,55299;5,99925e-05;3,50064;-4,01645e-05;0,9180022422015127
3,5;2,5;5e-05;2,55393;4,99915e-05;3,50066;-3,37889e-05;0,9264432641426157
3,5;2,5;5e-05;2,55366;4,99918e-05;3,50064;-3,35434e-05;0,9197984725222013
3,5;2,5;5e-05;2,5536;4,99913e-05;3,50062;-3,37771e-05;0,9262325288240507
3,5;2,5;5e-05;2,55361;4,99915e-05;3,50063;-3,34777e-05;0,918017764305563
