V_inp_nom;I_out_nom;V_inp;I_inp;V_out;I_out;eta
2,5;0,05;2,49983;0,0424238;1,79569;-0,0500028;0,8466533788591724
2,5;0,05;2,49983;0,0424256;1,79586;-0,050003;0,8467009945467964
2,5;0,05;2,49984;0,0424325;1,79548;-0,0500029;0,84637910214105
2,5;0,05;2,49983;0,0424209;1,79542;-0,0500028;0,8465839466960913
2,5;0,05;2,49985;0,0424201;1,79534;-0,0500027;0,8465537238435847
2,5;0,06;2,49981;0,0504742;1,79397;-0,060002;0,8531088701766023
2,5;0,06;2,49982;0,0504757;1,79398;-0,0600019;0,8530834390336248
2,5;0,06;2,49983;0,0504685;1,79377;-0,0600018;0,8531004336159764
2,5;0,06;2,49983;0,0504735;1,79379;-0,0600018;0,8530254347527139
2,5;0,06;2,49983;0,0504768;1,7937;-0,0600018;0,8529268707464956
2,5;0,06;2,49982;0,050475;1,79393;-0,0600019;0,8530714931990209
2,5;0,06;2,49983;0,0504768;1,79383;-0,0600019;0,8529901089838708
2,5;0,06;2,49983;0,0504687;1,79392;-0,0600019;0,8531698131406534
2,5;0,06;2,49982;0,0504685;1,79384;-0,0600021;0,8531414033073647
2,5;0,06;2,49982;0,0504786;1,79389;-0,0600021;0,8529944776841467
2,5;0,07;2,49983;0,0585034;1,79292;-0,0700006;0,8581655815198974
2,5;0,07;2,49984;0,0584973;1,79301;-0,0700003;0,8582910400059677
2,5;0,07;2,49983;0,0584986;1,79284;-0,0700004;0,8581952503719027
2,5;0,07;2,49984;0,0584927;1,79299;-0,0700006;0,858352642105249
2,5;0,07;2,49983;0,0585062;1,79305;-0,0700006;0,8581867316733973
2,5;0,07;2,49983;0,0584898;1,79296;-0,0700007;0,8583854978292655
2,5;0,07;2,49983;0,0585018;1,79298;-0,0700008;0,8582202232870506
2,5;0,07;2,49984;0,0585002;1,79301;-0,0700008;0,8582546227105733
2,5;0,07;2,49984;0,0584989;1,79288;-0,0700007;0,8582102413058271
2,5;0,07;2,49984;0,0584988;1,79287;-0,0700007;0,8582069215847868
2,5;0,08;2,49983;0,0676309;1,79225;-0,079999;0,8480618068436345
2,5;0,08;2,49983;0,0676404;1,79217;-0,0799991;0,8479059083335778
2,5;0,08;2,49983;0,0676331;1,79213;-0,0799995;0,8479827405471773
2,5;0,08;2,49984;0,0676345;1,79217;-0,0799993;0,8479786020353607
2,5;0,08;2,49983;0,0676405;1,79219;-0,0799992;0,8479151770144231
2,5;0,08;2,49983;0,0676334;1,79228;-0,0799989;0,848043593988613
2,5;0,08;2,49982;0,0676313;1,79231;-0,0799991;0,8480896345556586
2,5;0,08;2,49982;0,0676309;1,79212;-0,079999;0,848003685329869
2,5;0,08;2,49983;0,0676372;1,79197;-0,0799987;0,8478471566552708
2,5;0,08;2,49983;0,0676539;1,79198;-0,0799987;0,8476426003628025
2,75;5e-07;2,74016;1,95437e-06;1,80595;-5,00047e-07;0,16862961109268454
2,75;5e-07;2,74974;1,79422e-06;1,79934;-5,0005e-07;0,18237249577352635
2,75;5e-07;2,74939;7,03249e-07;1,8067;-5,00044e-07;0,4672494438343991
2,75;5e-07;2,74956;1,44989e-06;1,80061;-5,00044e-07;0,2258549548573451
2,75;5e-07;2,7498;1,45897e-06;1,80091;-5,00049e-07;0,2244693780625316
2,75;5e-07;2,74912;8,90422e-07;1,80413;-5,0005e-07;0,3685459820078547
2,75;5e-07;2,74981;1,62423e-06;1,79865;-5,00059e-07;0,20138063007367385
2,75;5e-07;2,74906;5,2608e-07;1,80493;-5,00055e-07;0,6240826763433894
2,75;5e-07;2,74976;1,92257e-06;1,79839;-5,0005e-07;0,17010628470272932
2,75;5e-07;2,74932;9,67925e-07;1,80872;-5,00051e-07;0,33987454753343177
2,75;6e-07;2,73961;8,55095e-07;1,8019;-6,00064e-07;0,46155679411797035
2,75;6e-07;2,7368;8,55098e-07;1,80387;-6,00046e-07;0,46252033240969415
2,75;6e-07;2,73475;8,55104e-07;1,80549;-6,00043e-07;0,4632771626426244
2,75;6e-07;2,7331;8,55105e-07;1,8058;-6,00055e-07;0,4636451696221502
2,75;6e-07;2,73145;8,55099e-07;1,80719;-6,00058e-07;0,46428792764602267
2,75;6e-07;2,72945;8,55102e-07;1,80718;-6,00056e-07;0,4646223841965515
2,75;6e-07;2,72744;8,5511e-07;1,80885;-6,00055e-07;0,4653893304004013
2,75;6e-07;2,72566;8,55108e-07;1,80589;-6,00061e-07;0,46493693065106007
2,75;6e-07;2,72394;8,55113e-07;1,80859;-6,00065e-07;0,4659264608207157
2,75;6e-07;2,72196;8,55112e-07;1,80447;-6,00061e-07;0,4652006658679215
2,75;7e-07;2,74943;1,07887e-06;1,80372;-7,00043e-07;0,4256788318650442
2,75;7e-07;2,74975;1,01442e-06;1,80848;-7,00036e-07;0,45386121464960405
2,75;7e-07;2,74928;1,24883e-06;1,80353;-7,00036e-07;0,3677235546315267
2,75;7e-07;2,74896;1,4228e-06;1,80105;-7,00043e-07;0,32235781989019996
2,75;7e-07;2,74864;1,12779e-06;1,80067;-7,00035e-07;0,40663783224630873
2,75;7e-07;2,74947;1,00218e-06;1,80502;-7,00035e-07;0,45857149538589886
2,75;7e-07;2,74945;1,06567e-06;1,80677;-7,00041e-07;0,4316758780991071
2,75;7e-07;2,74867;1,2486e-06;1,80219;-7,00037e-07;0,3676001140909131
2,75;7e-07;2,74891;1,42281e-06;1,80236;-7,00036e-07;0,32259266252304036
2,75;7e-07;2,74902;1,17082e-06;1,80297;-7,00034e-07;0,3921386075120493
2,75;8e-07;2,7487;9,87585e-07;1,80018;-8,00024e-07;0,5305387631377041
2,75;8e-07;2,74879;1,43777e-06;1,80403;-8,00025e-07;0,36518786193372066
2,75;8e-07;2,74914;1,33356e-06;1,80474;-8,00029e-07;0,39383195989726993
2,75;8e-07;2,74905;9,57757e-07;1,80554;-8,00022e-07;0,5486192858155265
2,75;8e-07;2,7484;1,30771e-06;1,80096;-8,00025e-07;0,40088170875554713
2,75;8e-07;2,74956;1,32582e-06;1,80521;-8,00026e-07;0,3961722616473352
2,75;8e-07;2,74896;9,0042e-07;1,80263;-8,00022e-07;0,5826328548520479
2,75;8e-07;2,74897;1,34541e-06;1,80149;-8,00017e-07;0,38967847745498696
2,75;8e-07;2,74949;1,35059e-06;1,80468;-8,0002e-07;0,3887992113471473
2,75;8e-07;2,74907;9,1646e-07;1,80516;-8,00027e-07;0,57321960145359
2,75;9e-07;2,74925;1,16753e-06;1,80211;-9,00002e-07;0,5052920772023525
2,75;9e-07;2,74905;1,53992e-06;1,80333;-9,00011e-07;0,3833912762716005
2,75;9e-07;2,74959;1,51571e-06;1,80484;-9,00009e-07;0,38976380317573
2,75;9e-07;2,74959;1,51323e-06;1,80471;-9,00008e-07;0,3903740247888936
2,75;9e-07;2,74946;1,14212e-06;1,8069;-9,00002e-07;0,5178672534762059
2,75;9e-07;2,74938;1,63514e-06;1,80124;-9,00003e-07;0,36060008769423874
2,75;9e-07;2,74945;1,48781e-06;1,80259;-9,00003e-07;0,39659534726953566
2,75;9e-07;2,74949;1,51056e-06;1,80296;-9,0001e-07;0,3906999015845062
2,75;9e-07;2,74956;1,67478e-06;1,80462;-9,00012e-07;0,3527062041843267
2,75;9e-07;2,74966;1,51686e-06;1,80593;-9,00006e-07;0,3896922979705909
2,75;1e-06;2,74939;1,42325e-06;1,80301;-9,99976e-07;0,46075512122843953
2,75;1e-06;2,74946;1,07992e-06;1,80243;-9,9999e-07;0,6070368759241581
2,75;1e-06;2,74927;1,43311e-06;1,80328;-9,9998e-07;0,4576753902162647
2,75;1e-06;2,74918;1,75771e-06;1,8031;-9,99972e-07;0,37312749598126654
2,75;1e-06;2,74985;1,43082e-06;1,80458;-9,99979e-07;0,45864114506709514
2,75;1e-06;2,74933;1,05886e-06;1,80197;-9,99971e-07;0,6189699256462662
2,75;1e-06;2,74921;1,37117e-06;1,8025;-9,9997e-07;0,47814875215323
2,75;1e-06;2,74915;1,57583e-06;1,80441;-9,99974e-07;0,41650108081650605
2,75;1e-06;2,74974;1,40828e-06;1,80429;-9,9998e-07;0,46592607212302845
2,75;1e-06;2,74949;1,29946e-06;1,80206;-9,99978e-07;0,504364640846578
2,75;2e-06;2,7494;2,37853e-06;1,80414;-2,00013e-06;0,5518002558918305
2,75;2e-06;2,7492;2,05955e-06;1,80264;-2,00015e-06;0,6367851032961913
2,75;2e-06;2,74958;1,82403e-06;1,80466;-2,00017e-06;0,7197206514974941
2,75;2e-06;2,74922;2,34044e-06;1,80266;-2,00016e-06;0,560365711717694
2,75;2e-06;2,74953;1,78528e-06;1,80495;-2,00015e-06;0,7354665749340958
2,75;2e-06;2,74924;2,42449e-06;1,80259;-2,00015e-06;0,5409118212796312
2,75;2e-06;2,74937;2,06317e-06;1,8034;-2,00016e-06;0,6358996697573754
2,75;2e-06;2,7495;2,32623e-06;1,80359;-2,00018e-06;0,5640278164339588
2,75;2e-06;2,74908;1,89549e-06;1,80234;-2,00017e-06;0,6918226149670232
2,75;2e-06;2,74937;2,57858e-06;1,80358;-2,00017e-06;0,5088485256194778
2,75;3e-06;2,74909;3,19919e-06;1,80359;-3,00031e-06;0,6152830575737794
2,75;3e-06;2,74905;3,01667e-06;1,8025;-3,00033e-06;0,652129512048759
2,75;3e-06;2,74893;2,67854e-06;1,80374;-3,00034e-06;0,7349919645985208
2,75;3e-06;2,74927;3,21598e-06;1,80372;-3,00035e-06;0,6120829865008587
2,75;3e-06;2,74905;3,0741e-06;1,80257;-3,00035e-06;0,6399756181227071
2,75;3e-06;2,74896;2,49838e-06;1,8026;-3,00034e-06;0,7874861486577627
2,75;3e-06;2,7492;2,68888e-06;1,8035;-3,00035e-06;0,7319987004163222
2,75;3e-06;2,74928;3,12418e-06;1,80403;-3,00035e-06;0,6301742514557592
2,75;3e-06;2,74922;3,09829e-06;1,80303;-3,00034e-06;0,6350996375452486
2,75;3e-06;2,74894;2,8639e-06;1,80249;-3,00036e-06;0,6869468251155537
2,75;4e-06;2,74917;3,9656e-06;1,80338;-4,00038e-06;0,6617256881996969
2,75;4e-06;2,74927;3,32963e-06;1,80337;-4,0004e-06;0,7880883187437293
2,75;4e-06;2,74922;3,12692e-06;1,80282;-4,0004e-06;0,8389373329482059
2,75;4e-06;2,74914;3,84278e-06;1,80293;-4,00039e-06;0,6827140171441118
2,75;4e-06;2,74911;3,54415e-06;1,80363;-4,00041e-06;0,7405386714976411
2,75;4e-06;2,74912;3,6853e-06;1,80343;-4,00039e-06;0,7120903138179442
2,75;4e-06;2,74914;4,2624e-06;1,80343;-4,00038e-06;0,6156721053842915
2,75;4e-06;2,7492;4,0808e-06;1,80273;-4,00039e-06;0,6428081483036551
2,75;4e-06;2,7492;3,84551e-06;1,8032;-4,00041e-06;0,6823200333810082
2,75;4e-06;2,7491;3,36827e-06;1,80334;-4,00038e-06;0,7790788745774576
2,75;5e-06;2,74921;4,52046e-06;1,8033;-5,00034e-06;0,725566081733063
2,75;5e-06;2,74927;4,41415e-06;1,80368;-5,00033e-06;0,7431794226523509
2,75;5e-06;2,74925;4,37667e-06;1,80316;-5,00034e-06;0,7493345619114582
2,75;5e-06;2,74913;4,43455e-06;1,80317;-5,00034e-06;0,7395905876728942
2,75;5e-06;2,74915;4,40825e-06;1,80291;-5,00034e-06;0,7438903589549457
2,75;5e-06;2,74925;4,16075e-06;1,80379;-5,00033e-06;0,7884947139325401
2,75;5e-06;2,74915;4,43973e-06;1,80362;-5,00033e-06;0,7389051834793157
2,75;5e-06;2,74913;4,4911e-06;1,80316;-5,00032e-06;0,7302710101567611
2,75;5e-06;2,74922;4,44306e-06;1,80347;-5,00033e-06;0,7382711823067248
2,75;5e-06;2,74928;4,33898e-06;1,80342;-5,00034e-06;0,7559442987966075
2,75;6e-06;2,74928;4,71742e-06;1,80355;-6,00035e-06;0,834413368700836
2,75;6e-06;2,74936;5,32684e-06;1,80346;-6,00035e-06;0,7388934821400578
2,75;6e-06;2,7492;5,33038e-06;1,80322;-6,00033e-06;0,7383450124272138
2,75;6e-06;2,74934;4,68652e-06;1,80304;-6,00033e-06;0,8396563410039672
2,75;6e-06;2,74924;5,4102e-06;1,80307;-6,00036e-06;0,7273842962642908
2,75;6e-06;2,7492;4,92059e-06;1,80337;-6,00036e-06;0,7999054081239502
2,75;6e-06;2,74933;4,77239e-06;1,8034;-6,00035e-06;0,8247187166307227
2,75;6e-06;2,74924;5,45942e-06;1,80346;-6,00036e-06;0,7209823964879004
2,75;6e-06;2,74931;5,24221e-06;1,80323;-6,00034e-06;0,750738792447499
2,75;6e-06;2,7492;4,80512e-06;1,80295;-6,00036e-06;0,8189368562846219
2,75;7e-06;2,74928;6,14951e-06;1,80286;-7,00012e-06;0,7464625143591843
2,75;7e-06;2,74941;5,73495e-06;1,80324;-7,00012e-06;0,8005526024240136
2,75;7e-06;2,74942;5,73035e-06;1,80363;-7,00015e-06;0,801369040732742
2,75;7e-06;2,74945;6,25711e-06;1,80287;-7,00016e-06;0,7335889188347605
2,75;7e-06;2,74939;5,77313e-06;1,8035;-7,00015e-06;0,7953820890896584
2,75;7e-06;2,74938;5,74748e-06;1,80301;-7,00016e-06;0,7987187216863854
2,75;7e-06;2,7495;5,71413e-06;1,8037;-7,00016e-06;0,8036527428178385
2,75;7e-06;2,74945;6,37163e-06;1,80318;-7,00013e-06;0,7205245991589969
2,75;7e-06;2,7494;5,81249e-06;1,80323;-7,00013e-06;0,7898726611184106
2,75;7e-06;2,74937;6,39846e-06;1,80305;-7,00013e-06;0,7174724457452959
2,75;8e-06;2,7495;6,80129e-06;1,80327;-7,99984e-06;0,7714309191610893
2,75;8e-06;2,74938;6,62537e-06;1,80289;-7,99986e-06;0,7917839802145653
2,75;8e-06;2,74946;6,15635e-06;1,8034;-7,99989e-06;0,8523252854751725
2,75;8e-06;2,74948;6,78387e-06;1,8033;-7,99988e-06;0,7734342025520432
2,75;8e-06;2,7494;6,79634e-06;1,80303;-7,99987e-06;0,7719210017931467
2,75;8e-06;2,74936;6,8094e-06;1,80328;-7,99985e-06;0,7705566159112162
2,75;8e-06;2,74945;6,71641e-06;1,80346;-7,99987e-06;0,7812794804217408
2,75;8e-06;2,74944;6,68997e-06;1,80299;-7,99988e-06;0,7841666598043063
2,75;8e-06;2,74939;6,62036e-06;1,80312;-7,99986e-06;0,7924813720926847
2,75;8e-06;2,74947;6,91414e-06;1,80342;-7,99987e-06;0,7589141615163433
2,75;9e-06;2,74953;7,6729e-06;1,80315;-8,99972e-06;0,769206336746048
2,75;9e-06;2,74948;7,55556e-06;1,80301;-8,99973e-06;0,7811067524864822
2,75;9e-06;2,74951;7,12077e-06;1,80323;-8,99975e-06;0,8288945949131735
2,75;9e-06;2,74946;7,76619e-06;1,80334;-8,99976e-06;0,7600691872160259
2,75;9e-06;2,74957;7,17011e-06;1,80315;-8,99974e-06;0,8231352874306851
2,75;9e-06;2,74952;7,36748e-06;1,80321;-8,99976e-06;0,8011270328301762
2,75;9e-06;2,74957;7,22025e-06;1,80326;-8,99977e-06;0,8174717325108468
2,75;9e-06;2,74947;7,78412e-06;1,80353;-8,99974e-06;0,7583938909471559
2,75;9e-06;2,74955;7,09037e-06;1,80339;-8,99973e-06;0,8325083864103765
2,75;9e-06;2,74959;7,45145e-06;1,8034;-8,99974e-06;0,7921607077973969
2,75;1e-05;2,7496;8,30232e-06;1,80315;-9,99932e-06;0,7898294726298141
2,75;1e-05;2,74955;8,18503e-06;1,80366;-9,99932e-06;0,8013887542655931
2,75;1e-05;2,74951;8,17659e-06;1,80354;-9,99933e-06;0,8021750594593954
2,75;1e-05;2,74963;8,10844e-06;1,8034;-9,99934e-06;0,80881991491998
2,75;1e-05;2,74958;8,07485e-06;1,80334;-9,99934e-06;0,8121722149187144
2,75;1e-05;2,7496;8,19234e-06;1,80325;-9,99934e-06;0,8004787164827487
2,75;1e-05;2,74958;8,18932e-06;1,80333;-9,99935e-06;0,8008160630444439
2,75;1e-05;2,74958;8,14107e-06;1,80313;-9,99938e-06;0,8054753660619827
2,75;1e-05;2,74963;8,08835e-06;1,80303;-9,99935e-06;0,8106633320153176
2,75;1e-05;2,74961;8,11049e-06;1,80347;-9,99935e-06;0,8086535558210483
2,75;2e-05;2,74908;-1,91861e-08;1,80325;-2,00047e-05;-683,9335395918966
2,75;2e-05;2,74912;-2,03713e-08;1,80318;-2,0005e-05;-644,1176437993428
2,75;2e-05;2,74907;-1,85663e-08;1,80323;-2,00047e-05;-706,7600695123587
2,75;2e-05;2,749;-1,43577e-08;1,80278;-2,00044e-05;-913,7105655485965
2,75;2e-05;2,74907;-9,90865e-09;1,80323;-2,00057e-05;-1324,3555298062709
2,75;2e-05;2,74907;-1,26937e-08;1,80318;-2,0005e-05;-1033,7216422962015
2,75;2e-05;2,74909;-8,97521e-09;1,80321;-2,00048e-05;-1461,9985572423502
2,75;2e-05;2,74908;-5,26443e-09;1,80353;-2,00051e-05;-2493,01771079069
2,75;2e-05;2,74906;-1,51497e-08;1,80337;-2,0005e-05;-866,233838217309
2,75;2e-05;2,74911;-1,14804e-08;1,8034;-2,00047e-05;-1143,0756425778727
2,75;2e-05;2,74914;-9,69664e-09;1,80335;-2,00047e-05;-1353,2995519110518
2,75;2e-05;2,74908;-9,07236e-09;1,80349;-2,00047e-05;-1446,5655830410094
2,75;2e-05;2,74911;-1,12173e-08;1,80325;-2,00048e-05;-1169,7948421007889
2,75;2e-05;2,74912;-1,03852e-08;1,80336;-2,00055e-05;-1263,6397549447322
2,75;2e-05;2,74905;-7,73873e-09;1,80329;-2,00052e-05;-1695,7277931823055
2,75;2e-05;2,7491;-4,16273e-09;1,80328;-2,00045e-05;-3152,260399745574
2,75;2e-05;2,74913;-7,15513e-09;1,80347;-2,00045e-05;-1834,1034063430939
2,75;2e-05;2,7491;-9,22207e-09;1,80346;-2,00038e-05;-1422,9841602937936
2,75;2e-05;2,74908;-9,68199e-09;1,80352;-2,00034e-05;-1355,4165187808858
2,75;2e-05;2,74906;-8,44011e-09;1,80335;-2,00038e-05;-1554,7487002829705
2,75;2e-05;2,74906;-5,34214e-09;1,80324;-2,00041e-05;-2456,2528146961063
2,75;2e-05;2,74911;-8,02916e-09;1,80345;-2,00037e-05;-1634,3768755774536
2,75;2e-05;2,74915;-7,38583e-09;1,80345;-2,00035e-05;-1776,692842848071
2,75;2e-05;2,74905;-7,70278e-09;1,80341;-2,00037e-05;-1703,6276231010593
2,75;2e-05;2,74908;-8,54261e-09;1,80339;-2,00043e-05;-1536,1550681606705
2,75;2e-05;2,7491;-7,96907e-09;1,8035;-2,0004e-05;-1646,7770770387006
2,75;2e-05;2,7491;-1,03405e-08;1,80325;-2,00043e-05;-1268,9579268981645
2,75;2e-05;2,74912;-8,1965e-09;1,80337;-2,00048e-05;-1601,0205779339067
2,75;2e-05;2,74901;-6,36789e-09;1,80303;-2,00046e-05;-2060,4446494138997
2,75;2e-05;2,74907;-4,47952e-09;1,80345;-2,00045e-05;-2929,6418347540643
2,75;2e-05;2,74905;-4,87221e-09;1,80349;-2,00044e-05;-2693,5846645385677
2,75;2e-05;2,74903;-1,05904e-08;1,80334;-2,00048e-05;-1239,138888021581
2,75;2e-05;2,74914;-4,80648e-09;1,80336;-2,00051e-05;-2730,229549093715
2,75;2e-05;2,74911;-6,06139e-09;1,80359;-2,00047e-05;-2165,237379118753
2,75;2e-05;2,74911;-4,41228e-09;1,80329;-2,00041e-05;-2973,9208725493318
2,75;2e-05;2,74909;-8,84721e-09;1,80319;-2,00039e-05;-1483,067340221167
2,75;2e-05;2,74916;-1,1789e-08;1,8035;-2,00039e-05;-1113,1503762681727
2,75;2e-05;2,74912;-6,14373e-09;1,80338;-2,00042e-05;-2135,908372336027
2,75;2e-05;2,74915;-8,79726e-09;1,80336;-2,00038e-05;-1491,5886569328043
2,75;2e-05;2,74912;-9,69301e-09;1,80346;-2,00033e-05;-1353,804035981759
2,75;2e-05;2,74907;8,10623e-13;1,80333;-2,00043e-05;16188024,24435735
2,75;2e-05;2,74911;-6,31837e-09;1,80338;-2,00042e-05;-2076,8793340370576
2,75;2e-05;2,7491;-2,55607e-09;1,80334;-2,00047e-05;-5133,887856543995
2,75;2e-05;2,74907;-6,62469e-09;1,80362;-2,00052e-05;-1981,2376896688895
2,75;2e-05;2,74914;-1,0493e-09;1,80319;-2,00047e-05;-12504,807293552267
2,75;2e-05;2,74909;-1,01578e-08;1,80329;-2,00046e-05;-1291,8343568123007
2,75;2e-05;2,74909;-9,14344e-09;1,80344;-2,00045e-05;-1435,2607934735536
2,75;2e-05;2,74915;-9,52708e-09;1,80335;-2,00038e-05;-1377,318177711031
2,75;2e-05;2,74913;-7,08989e-09;1,80336;-2,00046e-05;-1850,8768782138548
2,75;2e-05;2,74917;-8,33956e-09;1,80356;-2,00056e-05;-1573,7561570126147
2,75;2e-05;2,74911;-6,57405e-09;1,80349;-2,00052e-05;-1996,3262420740068
2,75;2e-05;2,74909;-9,9929e-09;1,80342;-2,00042e-05;-1313,2202475953236
2,75;2e-05;2,74912;-7,50316e-09;1,8034;-2,00047e-05;-1748,9854770391173
2,75;2e-05;2,74912;-4,22174e-09;1,80338;-2,00051e-05;-3108,4421898047844
2,75;2e-05;2,74918;-4,2349e-09;1,80347;-2,00045e-05;-3098,7767432865626
2,75;2e-05;2,74918;-7,80066e-09;1,80359;-2,00044e-05;-1682,398311103829
2,75;2e-05;2,74913;-1,12559e-08;1,80345;-2,00047e-05;-1165,89823772607
2,75;2e-05;2,74914;-2,84368e-09;1,80356;-2,00042e-05;-4615,026533920505
2,75;2e-05;2,7492;-3,11816e-09;1,80329;-2,0004e-05;-4208,018969362306
2,75;2e-05;2,74913;-1,13112e-08;1,8033;-2,00035e-05;-1160,0321203482345
2,75;2e-05;2,74913;-7,59127e-09;1,80348;-2,00042e-05;-1728,712622123822
2,75;2e-05;2,74912;-5,70467e-09;1,80347;-2,00034e-05;-2300,3213898592053
2,75;2e-05;2,74921;2,42734e-10;1,80349;-2,00039e-05;54061,72335223876
2,75;2e-05;2,74916;-8,33316e-09;1,80366;-2,00035e-05;-1574,8925466459375
2,75;2e-05;2,74917;-8,50042e-09;1,80339;-2,00039e-05;-1543,698035402867
2,75;2e-05;2,74916;-7,88088e-09;1,80323;-2,00043e-05;-1664,9444649065063
2,75;2e-05;2,74912;-1,39946e-08;1,80338;-2,0004e-05;-937,6697545824761
2,75;2e-05;2,74912;1,44398e-10;1,80336;-2,00047e-05;90878,17560702842
2,75;2e-05;2,74915;-9,31671e-09;1,80363;-2,00048e-05;-1408,706926911717
2,75;2e-05;2,74906;-9,1989e-10;1,80344;-2,00042e-05;-14266,01806157194
2,75;2e-05;2,74922;-1,67906e-09;1,80348;-2,0005e-05;-7815,813287559752
2,75;2e-05;2,74906;-6,24725e-09;1,80329;-2,00057e-05;-2100,6138368783295
2,75;2e-05;2,74912;-6,58381e-10;1,80344;-2,00051e-05;-19932,943607139667
2,75;2e-05;2,74912;-2,05858e-09;1,80356;-2,00047e-05;-6375,308297121983
2,75;2e-05;2,74911;-4,46624e-09;1,80381;-2,00041e-05;-2938,8379051657816
2,75;2e-05;2,74915;-4,46212e-10;1,80355;-2,00041e-05;-29410,846297003296
2,75;2e-05;2,74912;7,9273e-10;1,80348;-2,00046e-05;16554,73416044747
2,75;2e-05;2,74914;2,31159e-10;1,80353;-2,00038e-05;56771,21783869688
2,75;2e-05;2,74911;-9,84586e-09;1,80348;-2,00041e-05;-1332,8601195253243
2,75;2e-05;2,74912;-4,08436e-09;1,80352;-2,00042e-05;-3213,101456776411
2,75;2e-05;2,74919;-7,36896e-09;1,80353;-2,00042e-05;-1780,875683918422
2,75;2e-05;2,74914;-7,1792e-09;1,80362;-2,00039e-05;-1828,0446882228503
2,75;2e-05;2,74915;-9,13483e-09;1,80351;-2,00043e-05;-1436,6236365762088
2,75;2e-05;2,74913;-1,09326e-08;1,80338;-2,00041e-05;-1200,293709921166
2,75;2e-05;2,74919;-1,18767e-08;1,8035;-2,00046e-05;-1104,9572517952827
2,75;2e-05;2,74906;2,15449e-09;1,80341;-2,00044e-05;6091,037904256452
2,75;2e-05;2,74914;-4,96861e-09;1,80331;-2,00048e-05;-2641,0269862166188
2,75;2e-05;2,74909;-9,78301e-09;1,80342;-2,00048e-05;-1341,4350200906363
2,75;2e-05;2,74913;-4,11267e-09;1,80354;-2,00046e-05;-3191,0713177703865
2,75;3e-05;2,74963;2,36531e-05;1,80367;-3,0005e-05;0,8321246503717955
2,75;3e-05;2,74964;2,29965e-05;1,80353;-3,0005e-05;0,8558140699224703
2,75;3e-05;2,74961;2,32614e-05;1,80331;-3,00057e-05;0,8459938497803469
2,75;3e-05;2,74964;2,3009e-05;1,80357;-3,00059e-05;0,8553937628332321
2,75;3e-05;2,74968;2,37712e-05;1,80365;-3,00056e-05;0,8279828107717397
2,75;3e-05;2,74964;2,32829e-05;1,80369;-3,00057e-05;0,8453815209528196
2,75;3e-05;2,74968;2,37865e-05;1,80373;-3,00069e-05;0,8275227862349962
2,75;3e-05;2,74966;2,35642e-05;1,80349;-3,0007e-05;0,835227184018581
2,75;3e-05;2,74967;2,33479e-05;1,80353;-3,00067e-05;0,8429721121647398
2,75;3e-05;2,74965;2,28239e-05;1,80353;-3,00062e-05;0,8623172980368273
2,75;4e-05;2,74974;3,07791e-05;1,8035;-4,00061e-05;0,8525008386059609
2,75;4e-05;2,74977;3,08035e-05;1,80357;-4,00063e-05;0,8518535846137383
2,75;4e-05;2,74974;3,03945e-05;1,80327;-4,00062e-05;0,8631801102202239
2,75;4e-05;2,74973;3,08298e-05;1,8036;-4,00066e-05;0,8511598147182398
2,75;4e-05;2,74975;3,08351e-05;1,80355;-4,00055e-05;0,8509603357774677
2,75;4e-05;2,74975;3,08619e-05;1,80368;-4,00058e-05;0,8502890351450516
2,75;4e-05;2,74974;3,01017e-05;1,80396;-4,00058e-05;0,8719010657038756
2,75;4e-05;2,74976;3,04551e-05;1,80373;-4,00064e-05;0,8616803346157828
2,75;4e-05;2,74968;3,0776e-05;1,80331;-4,00066e-05;0,8525261454768653
2,75;4e-05;2,74971;3,13007e-05;1,80351;-4,00067e-05;0,8383209916806467
2,75;5e-05;2,74965;3,81536e-05;1,80329;-5,00074e-05;0,8595812046532243
2,75;5e-05;2,74975;3,81497e-05;1,80363;-5,00073e-05;0,8597981755568627
2,75;5e-05;2,74968;3,86528e-05;1,80352;-5,00074e-05;0,8485786943306752
2,75;5e-05;2,74968;3,85658e-05;1,80352;-5,00077e-05;0,8504980922671905
2,75;5e-05;2,74979;3,80565e-05;1,80357;-5,0007e-05;0,8618574329149659
2,75;5e-05;2,74973;3,78796e-05;1,80361;-5,00076e-05;0,8659308463159661
2,75;5e-05;2,74968;3,80988e-05;1,80356;-5,00076e-05;0,8609405336783257
2,75;5e-05;2,74972;3,87704e-05;1,80347;-5,00069e-05;0,8459605307787338
2,75;5e-05;2,74975;3,87045e-05;1,80337;-5,00067e-05;0,8473412798759996
2,75;5e-05;2,74968;3,79858e-05;1,8033;-5,00072e-05;0,8633702682132124
2,75;6e-05;2,74972;4,61978e-05;1,8033;-6,00067e-05;0,8518398631791338
2,75;6e-05;2,74977;4,62931e-05;1,80351;-6,00066e-05;0,8501683660275517
2,75;6e-05;2,74979;4,5873e-05;1,80373;-6,00061e-05;0,8580453829036172
2,75;6e-05;2,74986;4,58343e-05;1,8031;-6,00065e-05;0,8584537913785918
2,75;6e-05;2,74973;4,61157e-05;1,80355;-6,00055e-05;0,8534545311927372
2,75;6e-05;2,74968;4,57264e-05;1,80361;-6,00058e-05;0,8607691605882124
2,75;6e-05;2,74975;4,61776e-05;1,80345;-6,00058e-05;0,8522612998931436
