V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,6;0,05;0,610977;0,0499999;2,00075;-0,0111906;0,7329126212369848
2,0;0,6;0,05;0,610879;0,0499999;2,00076;-0,0111898;0,7329814586619625
2,0;0,6;0,05;0,610872;0,0499999;2,00075;-0,011191;0,7330648001832155
2,0;0,6;0,05;0,610929;0,0500001;2,00074;-0,011191;0,7329898092749526
2,0;0,6;0,05;0,610909;0,0500001;2,00073;-0,011189;0,7328791423191867
2,0;0,6;0,05;0,610836;0,0500002;2,00074;-0,0111887;0,7329492726571326
2,0;0,6;0,05;0,610861;0,05;2,00073;-0,011189;0,7329381960871622
2,0;0,6;0,04;0,616035;0,0399985;2,00075;-0,00948115;0,7698475834199388
2,0;0,6;0,04;0,615907;0,0399984;2,00076;-0,00948241;0,7701156807367721
2,0;0,6;0,04;0,615951;0,0399983;2,00076;-0,00948135;0,7699765111698598
2,0;0,6;0,04;0,616034;0,0399983;2,00076;-0,00948132;0,7698703341013797
2,0;0,6;0,04;0,61596;0,0399984;2,00076;-0,00948215;0,7700283023497055
2,0;0,6;0,04;0,615952;0,0399984;2,00076;-0,00948209;0,7700334309414926
2,0;0,6;0,04;0,616033;0,0399984;2,00075;-0,00948399;0,7700826102895891
2,0;0,6;0,03;0,614214;0,0299985;2,00076;-0,0073315;0,7961017606930845
2,0;0,6;0,03;0,614311;0,0299986;2,00077;-0,00733053;0,7958720683960129
2,0;0,6;0,03;0,614267;0,0299986;2,00075;-0,00732999;0,7958624894054915
2,0;0,6;0,03;0,614186;0,0299984;2,00075;-0,00732784;0,7957392847924131
2,0;0,6;0,03;0,61413;0,0299985;2,00074;-0,00732898;0,7959290188848479
2,0;0,6;0,03;0,614159;0,0299987;2,00076;-0,00732917;0,7959147187641469
2,0;0,6;0,03;0,614145;0,0299987;2,00074;-0,00732959;0,7959705167513055
2,0;0,6;0,02;0,600682;0,0199975;2,00073;-0,00474997;0,7911503551416611
2,0;0,6;0,02;0,600664;0,0199972;2,00072;-0,0047505;0,7912702580113943
2,0;0,6;0,02;0,600662;0,0199971;2,00075;-0,0047501;0,7912220866659586
2,0;0,6;0,02;0,60064;0,0199972;2,00073;-0,0047492;0,7910892850651728
2,0;0,6;0,02;0,600609;0,0199972;2,00073;-0,00474975;0,791221736538138
2,0;0,6;0,02;0,600599;0,019997;2,00073;-0,00474944;0,791191182227956
2,0;0,6;0,02;0,600592;0,0199969;2,00073;-0,00474955;0,7912226850962175
