V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,55;0,05;0,561393;0,0500002;2,00074;-0,0101644;0,7244921226676768
2,0;0,55;0,05;0,561375;0,0500003;2,00074;-0,0101655;0,7245923113639675
2,0;0,55;0,05;0,561425;0,05;2,00073;-0,0101646;0,7244643597274791
2,0;0,55;0,05;0,561395;0,05;2,0007;-0,0101637;0,724428061881563
2,0;0,55;0,05;0,561372;0,05;2,00072;-0,0101648;0,7245433921178825
2,0;0,55;0,05;0,561376;0,0499999;2,00071;-0,0101644;0,7245075456063244
2,0;0,55;0,05;0,561344;0,05;2,00073;-0,010163;0,7244548437321855
2,0;0,55;0,04;0,564338;0,0399979;2,00077;-0,00850472;0,7538426448646948
2,0;0,55;0,04;0,564281;0,0399979;2,00075;-0,00850289;0,7537490342862649
2,0;0,55;0,04;0,564328;0,0399981;2,00075;-0,00850248;0,7536461480240436
2,0;0,55;0,04;0,56416;0,0399981;2,00073;-0,00850237;0,7538532857900441
2,0;0,55;0,04;0,564175;0,0399981;2,00074;-0,00850122;0,7537350492265545
2,0;0,55;0,04;0,564385;0,0399982;2,00073;-0,00850514;0,7537963681110319
2,0;0,55;0,04;0,56425;0,0399982;2,00074;-0,00850605;0,7540611581397989
2,0;0,55;0,03;0,565432;0,0299988;2,00073;-0,00669032;0,7891346425373306
2,0;0,55;0,03;0,56548;0,0299988;2,00072;-0,00669085;0,7891262228027967
2,0;0,55;0,03;0,56556;0,0299987;2,00071;-0,00669057;0,7889802664664731
2,0;0,55;0,03;0,565426;0,029999;2,00071;-0,00669021;0,7891168921785154
2,0;0,55;0,03;0,565455;0,029999;2,00072;-0,0066898;0,7890320077397218
2,0;0,55;0,03;0,56548;0,0299989;2,00073;-0,00669068;0,7891074864629218
2,0;0,55;0,03;0,565506;0,0299988;2,00074;-0,00669133;0,7891544392741136
2,0;0,55;0,02;0,551112;0,0199967;2,00072;-0,00435569;0,7907607010233696
2,0;0,55;0,02;0,5511;0,0199965;2,00073;-0,00435492;0,7906499851954221
2,0;0,55;0,02;0,551047;0,0199964;2,00073;-0,00435438;0,7906319359948574
2,0;0,55;0,02;0,551015;0,0199965;2,00073;-0,00435407;0,7906176073848501
2,0;0,55;0,02;0,551001;0,0199967;2,00072;-0,00435402;0,7906167570892295
2,0;0,55;0,02;0,551033;0,0199966;2,00072;-0,0043533;0,7904440643843509
2,0;0,55;0,02;0,551028;0,0199967;2,00073;-0,00435313;0,7904203669584924
2,0;0,55;0,01;0,553198;0,00999928;2,00074;-0,00233854;0,8458359246082076
2,0;0,55;0,01;0,553201;0,00999927;2,00074;-0,00233827;0,8457345265944327
2,0;0,55;0,01;0,553114;0,00999919;2,00073;-0,00233801;0,8457760378257615
2,0;0,55;0,01;0,553014;0,00999916;2,00072;-0,0023376;0,8457789428804526
2,0;0,55;0,01;0,552994;0,00999921;2,00071;-0,00233762;0,8458083115672039
2,0;0,55;0,01;0,552951;0,00999924;2,00072;-0,00233735;0,8457780751120141
2,0;0,55;0,01;0,553015;0,00999925;2,00073;-0,00233763;0,8457848826334099
2,0;0,55;0,008;0,551751;0,0079996;2,00073;-0,00184784;0,8376092168136517
2,0;0,55;0,008;0,551966;0,00799953;2,00073;-0,00184864;0,8376527753635072
2,0;0,55;0,008;0,552029;0,00799957;2,00073;-0,00184592;0,8363206555044457
2,0;0,55;0,008;0,552094;0,00799961;2,00073;-0,00184813;0,8372191606260332
2,0;0,55;0,008;0,552165;0,0079995;2,00072;-0,0018472;0,8366975862200038
2,0;0,55;0,008;0,551936;0,00799943;2,00073;-0,00184701;0,8369701448749748
2,0;0,55;0,008;0,551683;0,00799943;2,00073;-0,00184612;0,8369504893374865
2,0;0,55;0,006;0,553498;0,00599947;2,00074;-0,00140254;0,845039420571071
2,0;0,55;0,006;0,553509;0,00599954;2,00072;-0,00140272;0,8451127672300514
2,0;0,55;0,006;0,553531;0,0059995;2,00074;-0,00140248;0,8449486682891756
2,0;0,55;0,006;0,553454;0,00599949;2,00074;-0,00140228;0,8449471209518101
2,0;0,55;0,006;0,553535;0,00599937;2,00073;-0,00140235;0,8448783267021595
2,0;0,55;0,006;0,553494;0,00599942;2,00074;-0,0014023;0,8449079664411258
2,0;0,55;0,006;0,553474;0,00599944;2,00074;-0,00140219;0,8448694018805184
2,0;0,55;0,005;0,55171;0,00499962;2,00073;-0,00116438;0,8445694517832386
2,0;0,55;0,005;0,551755;0,00499956;2,00073;-0,00116427;0,8444309236719515
2,0;0,55;0,005;0,55172;0,00499947;2,00073;-0,00116444;0,8446230039744758
2,0;0,55;0,005;0,551679;0,00499952;2,00073;-0,00116423;0,844524994831494
