V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,4;0,05;0,411277;0,0499998;2,00072;-0,00701074;0,6820991127213705
2,0;0,4;0,05;0,411297;0,0499996;2,00074;-0,0070114;0,6821397024926166
2,0;0,4;0,05;0,411411;0,0499996;2,00073;-0,00701032;0,6818422327335887
2,0;0,4;0,05;0,411359;0,0499998;2,00073;-0,00701037;0,6819305605932869
2,0;0,4;0,05;0,41128;0,05;2,00073;-0,00700975;0,6819984982250535
2,0;0,4;0,05;0,411357;0,05;2,00072;-0,00701166;0,6820532236086903
2,0;0,4;0,05;0,411422;0,0499997;2,00073;-0,00701194;0,6819801999259807
2,0;0,4;0,04;0,424136;0,0399983;2,00072;-0,00608013;0,7170550668108393
2,0;0,4;0,04;0,424068;0,039998;2,00073;-0,00608058;0,717232090947483
2,0;0,4;0,04;0,424122;0,0399979;2,00073;-0,0060808;0,7171685113352446
2,0;0,4;0,04;0,424127;0,0399979;2,00073;-0,00608108;0,717193079454582
2,0;0,4;0,04;0,424125;0,0399981;2,00073;-0,00607992;0,7170560667414195
2,0;0,4;0,04;0,424051;0,0399984;2,00072;-0,00608088;0,717285473834276
2,0;0,4;0,04;0,424069;0,0399985;2,00072;-0,00608056;0,7172154900784714
2,0;0,4;0,03;0,414013;0,0299983;2,00072;-0,00457986;0,7377817255563973
2,0;0,4;0,03;0,41413;0,0299986;2,00072;-0,00458179;0,7378767292432998
2,0;0,4;0,03;0,414064;0,0299987;2,00073;-0,00458066;0,737813561385424
2,0;0,4;0,03;0,413902;0,0299985;2,00071;-0,00458049;0,7380724891736952
2,0;0,4;0,03;0,413947;0,0299986;2,0007;-0,00458149;0,7381472200030592
2,0;0,4;0,03;0,413836;0,0299987;2,00071;-0,00458062;0,7382062286676124
2,0;0,4;0,03;0,41392;0,0299988;2,00072;-0,00458232;0,738331561867036
2,0;0,4;0,02;0,402067;0,019997;2,00075;-0,00314012;0,7814042958814198
2,0;0,4;0,02;0,40204;0,0199968;2,00073;-0,00314012;0,7814567771396602
