V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;1,5;0,05;1,5229;0,0500003;2,0008;-0,0307417;0,807769706668253
2,0;1,5;0,05;1,52234;0,0500003;2,00079;-0,0307336;0,8078498968343
2,0;1,5;0,05;1,52186;0,0500003;2,00081;-0,0307235;0,8078472028425318
2,0;1,5;0,05;1,52149;0,0500001;2,0008;-0,0307116;0,8077298751185644
2,0;1,5;0,05;1,52113;0,0500003;2,00079;-0,0307079;0,8078164338729283
2,0;1,5;0,05;1,5208;0,0500001;2,00079;-0,0306996;0,8077765628266745
2,0;1,5;0,05;1,52048;0,0500001;2,00079;-0,0306864;0,8075991721319723
2,0;1,5;0,04;1,53145;0,039999;2,00077;-0,0256687;0,8383957827585214
2,0;1,5;0,04;1,5312;0,0399988;2,00078;-0,0256652;0,8384267145830466
2,0;1,5;0,04;1,53094;0,0399986;2,00078;-0,0256576;0,8383249788257592
2,0;1,5;0,04;1,53079;0,0399988;2,00079;-0,0256539;0,8382862193572284
2,0;1,5;0,04;1,53052;0,0399985;2,00077;-0,025649;0,8382718654082137
2,0;1,5;0,04;1,53033;0,0399985;2,00077;-0,0256413;0,8381242560597906
2,0;1,5;0,04;1,53005;0,0399988;2,00076;-0,0256381;0,8381625416279891
2,0;1,5;0,03;1,54144;0,0299988;2,00078;-0,0201286;0,870928294072459
2,0;1,5;0,03;1,54128;0,0299988;2,00079;-0,0201259;0,8709062215260331
2,0;1,5;0,03;1,54115;0,0299986;2,00077;-0,0201251;0,8709421639797645
2,0;1,5;0,03;1,54097;0,0299987;2,00078;-0,0201228;0,87094580071331
2,0;1,5;0,03;1,5409;0,0299987;2,00076;-0,0201189;0,870807855585958
2,0;1,5;0,03;1,54069;0,0299989;2,00077;-0,0201171;0,8708471754665822
2,0;1,5;0,03;1,54049;0,0299987;2,00078;-0,020115;0,8708794767782272
2,0;1,5;0,02;1,53308;0,0199972;2,00075;-0,0134672;0,8788932462181411
2,0;1,5;0,02;1,53291;0,019997;2,00074;-0,0134657;0,878897209521901
2,0;1,5;0,02;1,5328;0,019997;2,00075;-0,0134649;0,8789124564861661
2,0;1,5;0,02;1,53265;0,019997;2,00075;-0,0134631;0,8788809700765459
2,0;1,5;0,02;1,53252;0,019997;2,00076;-0,0134626;0,878927273277821
2,0;1,5;0,02;1,53248;0,0199971;2,00076;-0,0134619;0,8789001176156135
2,0;1,5;0,02;1,53236;0,0199971;2,00075;-0,0134615;0,8789384345156684
2,0;1,5;0,01;1,51962;0,00999937;2,00075;-0,00675673;0,8896552604199673
2,0;1,5;0,01;1,51947;0,0099994;2,00073;-0,0067562;0,8896617316950565
2,0;1,5;0,01;1,51938;0,00999937;2,00076;-0,00675621;0,8897317576381083
2,0;1,5;0,01;1,51932;0,00999937;2,00075;-0,00675693;0,8898572679623086
2,0;1,5;0,01;1,51907;0,00999928;2,00076;-0,0067545;0,8896960974588765
2,0;1,5;0,01;1,51904;0,00999936;2,00076;-0,00675307;0,8895181897761111
2,0;1,5;0,01;1,51882;0,00999937;2,00075;-0,00675555;0,8899684119677633
2,0;1,5;0,008;1,52672;0,00799944;2,00074;-0,00555467;0,9099759985288417
2,0;1,5;0,008;1,52666;0,00799948;2,00075;-0,00555443;0,909972441157007
2,0;1,5;0,008;1,52654;0,0079995;2,00075;-0,00555384;0,9099450320450667
2,0;1,5;0,008;1,52644;0,00799961;2,00075;-0,00555382;0,9099888541246896
2,0;1,5;0,008;1,52634;0,00799961;2,00073;-0,00555354;0,9099934957475231
2,0;1,5;0,008;1,52622;0,00799967;2,00074;-0,00555333;0,9100283545578987
2,0;1,5;0,008;1,52609;0,00799964;2,00074;-0,00555204;0,909897876319387
2,0;1,5;0,006;1,52888;0,00599944;2,00073;-0,00417147;0,9098996437943403
2,0;1,5;0,006;1,52883;0,00599952;2,00074;-0,00417111;0,9098432896772857
2,0;1,5;0,006;1,52868;0,00599956;2,00074;-0,0041708;0,9098588739465754
2,0;1,5;0,006;1,52857;0,0059996;2,00072;-0,00417022;0,9097826536117997
2,0;1,5;0,006;1,52836;0,00599962;2,00073;-0,00417012;0,9098873551897142
2,0;1,5;0,006;1,52829;0,00599964;2,00074;-0,0041696;0,909817080000553
2,0;1,5;0,006;1,52822;0,00599958;2,00074;-0,00416967;0,9098831283529917
2,0;1,5;0,005;1,52659;0,00499966;2,00077;-0,00346907;0,9093840770812069
2,0;1,5;0,005;1,52645;0,00499968;2,00075;-0,00346896;0,9094259152701072
2,0;1,5;0,005;1,52626;0,00499964;2,00076;-0,00346865;0,909469669045084
2,0;1,5;0,005;1,52624;0,00499964;2,00075;-0,00346836;0,9094010033949409
2,0;1,5;0,005;1,52615;0,00499957;2,00074;-0,00346819;0,9094182434649901
2,0;1,5;0,005;1,52608;0,00499964;2,00072;-0,00346825;0,90945386660836
2,0;1,5;0,005;1,52598;0,00499965;2,00074;-0,00346779;0,9094001060080499
2,0;1,5;0,004;1,52434;0,00399932;2,00075;-0,00276987;0,9090425481920338
2,0;1,5;0,004;1,52417;0,00399929;2,00072;-0,00276956;0,9090353775432674
2,0;1,5;0,004;1,52411;0,00399933;2,00071;-0,00276908;0,9088999766050418
2,0;1,5;0,004;1,52389;0,00399936;2,00071;-0,00276927;0,9090867458525104
2,0;1,5;0,004;1,52387;0,00399939;2,00071;-0,00276928;0,9090951406477106
2,0;1,5;0,004;1,52375;0,00399941;2,00072;-0,00276919;0,9091371849866312
2,0;1,5;0,004;1,52366;0,00399941;2,00073;-0,00276894;0,9091133491380742
2,0;1,5;0,003;1,52188;0,00299945;2,00073;-0,00207299;0,9085810085543131
2,0;1,5;0,003;1,52174;0,0029994;2,00074;-0,00207308;0,9087237381674468
2,0;1,5;0,003;1,52167;0,00299936;2,00073;-0,00207276;0,9086328406672014
2,0;1,5;0,003;1,52166;0,00299941;2,00075;-0,00207268;0,9085976784736453
2,0;1,5;0,003;1,5215;0,00299936;2,00074;-0,0020727;0,9087126007190439
2,0;1,5;0,003;1,52145;0,00299945;2,00074;-0,0020724;0,9085836705213302
2,0;1,5;0,003;1,5214;0,0029995;2,00072;-0,00207255;0,90865506548975
2,0;1,5;0,002;1,51928;0,00199917;2,00072;-0,00137892;0,9083178259960453
2,0;1,5;0,002;1,51923;0,00199917;2,00071;-0,00137891;0,9083365925591437
2,0;1,5;0,002;1,51916;0,00199918;2,00072;-0,00137889;0,9083652681706504
2,0;1,5;0,002;1,51908;0,00199925;2,00073;-0,00137875;0,9082936104396443
2,0;1,5;0,002;1,51905;0,00199934;2,00074;-0,00137893;0,9083937787682963
2,0;1,5;0,002;1,51896;0,0019993;2,00073;-0,00137869;0,9083031208774232
2,0;1,5;0,002;1,51888;0,00199924;2,00072;-0,00137866;0,908353916192567
2,0;1,5;0,001;1,52395;0,000999963;2,00076;-0,000691138;0,907413255303603
2,0;1,5;0,001;1,52374;0,000999964;2,00075;-0,000691157;0,9075578192522702
2,0;1,5;0,001;1,52369;0,000999965;2,00074;-0,000691127;0,9075427629400576
2,0;1,5;0,001;1,52363;0,000999965;2,00075;-0,000691017;0,9074385866469433
2,0;1,5;0,001;1,5236;0,000999966;2,00073;-0,000691045;0,9074832453794109
2,0;1,5;0,001;1,52349;0,000999967;2,00075;-0,000691039;0,9075490527886052
2,0;1,5;0,001;1,52351;0,000999965;2,00076;-0,000690978;0,9074633785230247
2,0;1,5;0,0008;1,5235;0,000799998;2,00073;-0,000552522;0,9069987731254195
2,0;1,5;0,0008;1,52319;0,000799997;2,00073;-0,000552563;0,9072518175184052
2,0;1,5;0,0008;1,52313;0,000799997;2,00073;-0,000552476;0,9071447057850833
