V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,5;0,05;0,51174;0,0499998;2,00073;-0,00912687;0,7136622369563697
2,0;0,5;0,05;0,511723;0,0499996;2,00074;-0,0091288;0,7138432874039831
2,0;0,5;0,05;0,511763;0,0499997;2,00074;-0,00912646;0,7136030990555721
2,0;0,5;0,05;0,511633;0,05;2,00074;-0,0091262;0,7137598000128997
2,0;0,5;0,05;0,511663;0,05;2,00073;-0,00912704;0,713780075526274
2,0;0,5;0,05;0,511674;0,0500001;2,00072;-0,00912697;0,7137542614027762
2,0;0,5;0,05;0,511674;0,05;2,00073;-0,00912754;0,7138038322916544
2,0;0,5;0,04;0,526631;0,0399985;2,00073;-0,00790506;0,750833306999728
2,0;0,5;0,04;0,526545;0,0399984;2,00072;-0,00790495;0,7509436141720326
2,0;0,5;0,04;0,52654;0,0399982;2,00072;-0,00790289;0,7507588041256742
2,0;0,5;0,04;0,526559;0,0399982;2,00073;-0,00790568;0,7510005027609783
2,0;0,5;0,04;0,526535;0,0399981;2,00075;-0,00790377;0,7508626683365132
2,0;0,5;0,04;0,52657;0,0399979;2,00073;-0,00790505;0,7509306010267306
2,0;0,5;0,04;0,526575;0,0399981;2,00073;-0,00790512;0,7509263653703938
2,0;0,5;0,03;0,517061;0,0299986;2,00075;-0,00603673;0,7786670697927507
2,0;0,5;0,03;0,516993;0,0299985;2,00074;-0,00603643;0,7787294898733468
2,0;0,5;0,03;0,51698;0,0299985;2,00073;-0,00603643;0,7787451795314048
2,0;0,5;0,03;0,51701;0,0299984;2,00074;-0,00603654;0,7787206701222965
2,0;0,5;0,03;0,517031;0,0299985;2,00073;-0,00603668;0,7787006127250105
2,0;0,5;0,03;0,517032;0,0299986;2,00073;-0,00603736;0,7787842268765405
2,0;0,5;0,03;0,517115;0,0299987;2,00074;-0,00603676;0,7785831394387579
2,0;0,5;0,02;0,501491;0,0199971;2,00073;-0,0039549;0,7890305691442655
2,0;0,5;0,02;0,501464;0,0199973;2,00072;-0,00395527;0,7891350372103689
2,0;0,5;0,02;0,501483;0,0199975;2,00071;-0,00395479;0,7889975405979992
2,0;0,5;0,02;0,501474;0,0199973;2,00072;-0,0039546;0,7889856286271721
