V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,15;0,05;0,192261;0,0316036;2,00072;-0,00175059;0,5764252592766357
2,0;0,15;0,05;0,192257;0,0316092;2,00072;-0,00175027;0,5762297769020666
2,0;0,15;0,05;0,192261;0,0316032;2,00071;-0,00175001;0,5762386930589984
2,0;0,15;0,05;0,192257;0,0315945;2,00072;-0,00174972;0,5763167227245343
2,0;0,15;0,05;0,192261;0,0315741;2,00073;-0,00175005;0,5767887275529288
2,0;0,15;0,05;0,192258;0,0315789;2,00072;-0,00174994;0,5766709227690433
2,0;0,15;0,05;0,192254;0,0315803;2,00071;-0,0017502;0,576740150760242
2,0;0,15;0,04;0,190301;0,0314389;2,00074;-0,00171893;0,5748313339421065
2,0;0,15;0,04;0,19035;0,0314321;2,00073;-0,0017184;0,5746275838549444
2,0;0,15;0,04;0,190297;0,0314376;2,00073;-0,0017187;0,5747873950377822
2,0;0,15;0,04;0,190313;0,0314312;2,00073;-0,0017189;0,5749229937743052
2,0;0,15;0,04;0,19035;0,0314343;2,00073;-0,00171889;0,5747512102537393
2,0;0,15;0,04;0,190367;0,031419;2,00074;-0,00171886;0,5749725824752795
2,0;0,15;0,04;0,190343;0,0314215;2,00073;-0,00171938;0,5751704046949424
2,0;0,15;0,03;0,17473;0,0299988;2,00073;-0,00149971;0,5724326701563456
2,0;0,15;0,03;0,174778;0,029999;2,00073;-0,00149977;0,5722945406163285
2,0;0,15;0,03;0,174774;0,0299991;2,00074;-0,00150045;0,5725680776339501
2,0;0,15;0,03;0,174806;0,0299989;2,00073;-0,00150052;0,5724909255467212
2,0;0,15;0,03;0,174896;0,0299988;2,00074;-0,00150138;0,572529042182637
2,0;0,15;0,03;0,174907;0,0299988;2,00075;-0,00150094;0,5723281191401147
2,0;0,15;0,03;0,174882;0,029999;2,00075;-0,00150151;0,5726234973758435
2,0;0,15;0,02;0,147522;0,0199972;2,00074;-0,000912913;0,6191474158573739
2,0;0,15;0,02;0,14749;0,0199974;2,00074;-0,000911771;0,6185008778715984
2,0;0,15;0,02;0,147403;0,0199971;2,00073;-0,000911406;0,6186243729559424
2,0;0,15;0,02;0,147386;0,019997;2,00073;-0,000910652;0,6181869757903876
2,0;0,15;0,02;0,147159;0,0199972;2,00074;-0,00090907;0,618061885862697
2,0;0,15;0,02;0,147123;0,0199974;2,00073;-0,000908066;0,6175210885528738
2,0;0,15;0,02;0,147022;0,0199976;2,00074;-0,000907842;0,6177897838197792
2,0;0,15;0,01;0,145652;0,00999941;2,00074;-0,000441664;0,6067249128547731
2,0;0,15;0,01;0,145554;0,0099994;2,00073;-0,000441585;0,6070223901591069
2,0;0,15;0,01;0,145543;0,00999936;2,00072;-0,000441581;0,6070621635221328
2,0;0,15;0,01;0,145584;0,0099994;2,00073;-0,000441451;0,606713138713974
2,0;0,15;0,01;0,14548;0,0099994;2,00072;-0,000441673;0,607449152860637
2,0;0,15;0,01;0,145568;0,00999937;2,00072;-0,000441389;0,6066933932049853
2,0;0,15;0,01;0,145471;0,00999938;2,00072;-0,000441358;0,6070546907966627
2,0;0,15;0,008;0,142379;0,00799965;2,00076;-0,000340525;0,598173367880868
2,0;0,15;0,008;0,142357;0,00799965;2,00076;-0,000340155;0,597615760004216
2,0;0,15;0,008;0,142323;0,0079996;2,00076;-0,000340565;0,598482765035366
2,0;0,15;0,008;0,14238;0,00799957;2,00076;-0,000340315;0,5978062571389972
2,0;0,15;0,008;0,142306;0,00799956;2,00076;-0,000340008;0,5975783024172188
2,0;0,15;0,008;0,142372;0,00799954;2,00076;-0,000340049;0,5973747998067555
2,0;0,15;0,008;0,142338;0,00799951;2,00076;-0,000340281;0,5979273949831372
2,0;0,15;0,006;0,136761;0,00599946;2,00075;-0,000237865;0,5800279738145286
2,0;0,15;0,006;0,136632;0,00599953;2,00075;-0,000238365;0,5817892032741698
2,0;0,15;0,006;0,136658;0,00599948;2,00074;-0,000237974;0,5807263002352144
2,0;0,15;0,006;0,13653;0,00599949;2,00074;-0,000237948;0,5812062685695969
2,0;0,15;0,006;0,136577;0,00599947;2,00074;-0,000238015;0,581171792823795
2,0;0,15;0,006;0,136632;0,00599935;2,00073;-0,000237631;0,5800092971384038
2,0;0,15;0,006;0,13657;0,00599932;2,00074;-0,000238053;0,5813089062788128
2,0;0,15;0,005;0,133433;0,00499951;2,00073;-0,000189981;0,5697809981759917
2,0;0,15;0,005;0,133297;0,00499953;2,00073;-0,000189605;0,569231226138522
2,0;0,15;0,005;0,133319;0,00499954;2,00073;-0,000189961;0,570204757504797
2,0;0,15;0,005;0,133258;0,00499947;2,00072;-0,000189903;0,5702967301908869
2,0;0,15;0,005;0,133341;0,00499952;2,00073;-0,000189899;0,5699268847360588
2,0;0,15;0,005;0,13334;0,00499953;2,00072;-0,000189987;0,5701912770560894
2,0;0,15;0,005;0,133299;0,00499956;2,00073;-0,000190059;0,5705822378387797
2,0;0,15;0,004;0,129469;0,00399936;2,00073;-0,000144165;0,5570472419528917
2,0;0,15;0,004;0,12945;0,00399939;2,00074;-0,000143867;0,5559759828997715
2,0;0,15;0,004;0,129547;0,00399936;2,00073;-0,000143855;0,5555147396726813
2,0;0,15;0,004;0,129433;0,00399934;2,00074;-0,000144061;0,5568057811921358
2,0;0,15;0,004;0,12948;0,00399941;2,00074;-0,000144146;0,5569223299330688
2,0;0,15;0,004;0,129577;0,00399942;2,00074;-0,000144384;0,5574228780703319
2,0;0,15;0,004;0,129707;0,00399941;2,00073;-0,000143939;0,5551465210821078
2,0;0,15;0,003;0,125052;0,0029993;2,00076;-0,000101085;0,5392264192483285
2,0;0,15;0,003;0,124964;0,00299921;2,00074;-0,000100853;0,5383784684182982
2,0;0,15;0,003;0,12509;0,00299932;2,00073;-0,000101207;0,5397015182902645
2,0;0,15;0,003;0,125267;0,00299926;2,00073;-0,000101235;0,5390988174745697
2,0;0,15;0,003;0,125025;0,00299928;2,00073;-0,000101174;0,5398132371605218
2,0;0,15;0,003;0,125194;0,00299934;2,00071;-0,000101417;0,540363103700782
2,0;0,15;0,003;0,125167;0,00299934;2,00073;-0,000101359;0,5401759679083348
2,0;0,15;0,002;0,119245;0,00199914;2,00073;-6,09558e-05;0,511587745462739
2,0;0,15;0,002;0,11914;0,00199915;2,00072;-6,09388e-05;0,5118906941191151
2,0;0,15;0,002;0,119209;0,00199915;2,00073;-6,08674e-05;0,5109975395391173
2,0;0,15;0,002;0,119152;0,00199916;2,00074;-6,08294e-05;0,5109228163830689
2,0;0,15;0,002;0,1191;0,00199925;2,00075;-6,09272e-05;0,5119472085827315
2,0;0,15;0,002;0,119193;0,00199929;2,00075;-6,08725e-05;0,5110782739398332
2,0;0,15;0,002;0,11921;0,00199927;2,00073;-6,10068e-05;0,5121328011508867
2,0;0,15;0,001;0,0972459;0,000999962;2,00071;-1,81474e-05;0,3733737298790709
2,0;0,15;0,001;0,0972781;0,000999964;2,00069;-1,81915e-05;0,37415268618576214
2,0;0,15;0,001;0,0973188;0,000999965;2,0007;-1,81543e-05;0,3732329138899731
2,0;0,15;0,001;0,0973554;0,000999965;2,00071;-1,81349e-05;0,372695769490959
2,0;0,15;0,001;0,097381;0,000999965;2,00071;-1,81849e-05;0,37362508824580926
2,0;0,15;0,001;0,0973621;0,000999966;2,00069;-1,8157e-05;0,37312017175017914
2,0;0,15;0,001;0,097387;0,000999964;2,00069;-1,81654e-05;0,37319809146119287
2,0;0,15;0,0008;0,0966816;0,000799999;2,00072;-1,43491e-05;0,3711741328974314
2,0;0,15;0,0008;0,0967119;0,0008;2,00072;-1,43046e-05;0,3699066416852527
2,0;0,15;0,0008;0,096791;0,000799998;2,00071;-1,4348e-05;0,3707247942170129
2,0;0,15;0,0008;0,0967695;0,000799998;2,00072;-1,43423e-05;0,3706617037586156
2,0;0,15;0,0008;0,0967825;0,0008;2,00072;-1,42989e-05;0,36948951525327406
2,0;0,15;0,0008;0,0968452;0,0008;2,00073;-1,43146e-05;0,3696575779956053
2,0;0,15;0,0008;0,0967778;0,000799999;2,00073;-1,43997e-05;0,37211462486017893
