V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
3,5;0,4;0,390024;0,000999958;3,50063;-9,23053e-05;0,8276393887581236
3,5;0,4;0,391501;0,00199921;3,50065;-0,000186432;0,8338950041708477
3,5;0,4;0,385217;0,00299936;3,50065;-0,000275923;0,8359116659109785
3,5;0,4;0,387618;0,00399934;3,50065;-0,000370899;0,8375389957176295
3,5;0,4;0,389912;0,00499959;3,50064;-0,000467131;0,8388781567516425
3,5;0,4;0,392022;0,00599953;3,50066;-0,00056424;0,8398405685304325
3,5;0,4;0,39202;0,00799942;3,50066;-0,0007508;0,8380957990295006
3,5;0,4;0,394485;0,00999923;3,50064;-0,000945967;0,8395509722604464
3,5;0,4;0,399638;0,0199967;3,50062;-0,00185931;0,8144448358914786
3,5;0,4;0,415486;0,0299988;3,50064;-0,00285621;0,8023624630011233
3,5;0,4;0,421628;0,0399986;3,50064;-0,00380474;0,7897564466343301
3,5;0,4;0,41203199999999995;0,05;3,50065;-0,00451446;0,7671695200897944
4,0;0,4;0,404943;9,99966e-06;4,00059;-1,12812e-08;0,0111454224939124
4,0;0,4;0,404392;1,99898e-05;4,00063;-5,91421e-07;0,2929999770125752
4,0;0,4;0,403643;2,99906e-05;4,0006;-1,77018e-06;0,5850084695109699
4,0;0,4;0,402285;3,99913e-05;4,0006;-2,5242e-06;0,627943347678309
4,0;0,4;0,400225;4,9993e-05;4,0006;-3,43063e-06;0,6861119639450909
4,0;0,4;0,398583;5,99924e-05;4,00063;-4,09316e-06;0,6853192291214517
4,0;0,4;0,396078;7,99922e-05;4,0006;-5,85862e-06;0,7400376612198076
4,0;0,4;0,395679;9,99911e-05;4,00058;-7,45301e-06;0,7536156029670482
4,0;0,4;0,395937;0,000199983;4,0006;-1,56294e-05;0,789736595544332
4,0;0,4;0,395874;0,0003;4,0006;-2,37373e-05;0,7996073315941202
4,0;0,4;0,395947;0,000399996;4,00059;-3,1927e-05;0,8064763264364305
4,0;0,4;0,396041;0,000500011;4,00057;-3,99937e-05;0,8081146167378698
4,0;0,4;0,396029;0,000600002;4,00059;-4,81408e-05;0,8103453845942141
4,0;0,4;0,388834;0,000799991;4,00059;-6,3355e-05;0,8153040711193607
4,0;0,4;0,388156;0,000999962;4,00057;-7,93056e-05;0,8174895422968307
4,0;0,4;0,384153;0,00199927;4,00061;-0,000158599;0,8261621027462063
4,0;0,4;0,386639;0,00299942;4,00059;-0,000240475;0,8296078276434516
4,0;0,4;0,386898;0,00399926;4,00059;-0,000321217;0,8304457913155848
4,0;0,4;0,386455;0,00499941;4,0006;-0,000400676;0,8296242353482137
4,0;0,4;0,386065;0,00599939;4,0006;-0,000479233;0,8277162110823093
4,0;0,4;0,385534;0,00799944;4,00061;-0,000633847;0,8222139033919437
4,0;0,4;0,38502;0,00999918;4,00059;-0,000786744;0,8175755881129412
4,0;0,4;0,398839;0,0199967;4,00059;-0,00162176;0,8135170580671073
4,0;0,4;0,414907;0,0299982;4,0006;-0,00250427;0,8049415216402641
4,0;0,4;0,421465;0,0399985;4,00058;-0,00335718;0,7969474348184822
4,0;0,4;0,4121135;0,0499998;4,00063;-0,004002335;0,777081242128164
2,0;0,45;0,454818;9,99966e-06;2,00071;-1,20144e-06;0,5284571717294109
2,0;0,45;0,454161;1,99913e-05;2,00074;-3,07667e-06;0,6779221734711669
2,0;0,45;0,454097;2,99917e-05;2,00073;-4,93676e-06;0,7252432223627797
2,0;0,45;0,453864;3,99916e-05;2,00076;-6,77231e-06;0,7464144370329886
2,0;0,45;0,453907;4,9993e-05;2,00073;-8,6752e-06;0,7649771158882569
2,0;0,45;0,454178;5,99946e-05;2,00072;-1,05154e-05;0,7722684650705521
2,0;0,45;0,454146;7,99926e-05;2,00073;-1,42636e-05;0,7855453177283673
2,0;0,45;0,454204;9,99915e-05;2,00074;-1,80078e-05;0,7933598306253166
2,0;0,45;0,454185;0,000199985;2,00073;-3,66136e-05;0,8064454999164944
2,0;0,45;0,454175;0,000300002;2,00075;-5,53005e-05;0,8120971342421199
2,0;0,45;0,454238;0,000399998;2,00072;-7,39329e-05;0,8141154016289526
2,0;0,45;0,453974;0,000500013;2,00072;-9,25384e-05;0,8156204620648233
2,0;0,45;0,444878;0,000600003;2,00072;-0,000108987;0,8168149242815897
2,0;0,45;0,444302;0,000799994;2,00071;-0,000145385;0,8183550869663548
2,0;0,45;0,444843;0,00099996;2,00073;-0,000182167;0,8192288297587947
2,0;0,45;0,449089;0,00199921;2,00074;-0,000368852;0,8219281928120741
2,0;0,45;0,450886;0,0029993;2,00075;-0,000556277;0,8229870107778673
2,0;0,45;0,444726;0,00399929;2,00075;-0,000731276;0,8225992475132193
2,0;0,45;0,445524;0,00499944;2,00073;-0,000916556;0,8231646042279586
2,0;0,45;0,447766;0,00599944;2,00074;-0,00110734;0,824697020305939
2,0;0,45;0,451225;0,00799942;2,00075;-0,00148982;0,8257201501861933
2,0;0,45;0,452926;0,00999909;2,00075;-0,00187017;0,8262478563560577
2,0;0,45;0,451762;0,0199971;2,00074;-0,00354991;0,7862160307110224
2,0;0,45;0,465709;0,0299982;2,00073;-0,00532268;0,7622508529061318
2,0;0,45;0,472683;0,0399979;2,00073;-0,00691458;0,7318551918025024
2,0;0,45;0,46171;0,0499997;2,00075;-0,00807719;0,7000378417661518
2,5;0,45;0,455826;9,99969e-06;2,50082;-4,58502e-07;0,2515572952717373
2,5;0,45;0,455228;1,99903e-05;2,50079;-2,40032e-06;0,6596077802627103
2,5;0,45;0,455121;2,99911e-05;2,50079;-3,86984e-06;0,7088949873906253
2,5;0,45;0,455012;3,99932e-05;2,5008;-5,40182e-06;0,742376049480459
2,5;0,45;0,454814;4,99929e-05;2,50081;-6,92785e-06;0,7620880747563977
2,5;0,45;0,454945;5,99937e-05;2,50078;-8,45185e-06;0,7744375168880347
2,5;0,45;0,455117;7,99939e-05;2,50081;-1,15736e-05;0,7950223523525699
2,5;0,45;0,455135;9,99913e-05;2,5008;-1,45928e-05;0,8018382696228188
2,5;0,45;0,454388;0,000199986;2,5008;-2,98703e-05;0,8216249629080463
2,5;0,45;0,446252;0,0003;2,50079;-4,44575e-05;0,8303881462244739
2,5;0,45;0,446226;0,000399998;2,50078;-5,94671e-05;0,8331712397074205
2,5;0,45;0,446203;0,000500014;2,50079;-7,45136e-05;0,8353534215549403
2,5;0,45;0,446232;0,000600004;2,50081;-8,95785e-05;0,8366562740694927
2,5;0,45;0,446384;0,000799994;2,5008;-0,000119682;0,8380967827789687
2,5;0,45;0,447013;0,000999962;2,50078;-0,000149989;0,8392391434773298
2,5;0,45;0,442442;0,00199916;2,50081;-0,00029778;0,8419132609700262
2,5;0,45;0,444624;0,00299928;2,50083;-0,000449626;0,8431568006106694
2,5;0,45;0,446452;0,00399931;2,50083;-0,000602746;0,8441730798656273
2,5;0,45;0,448129;0,00499962;2,50082;-0,000756836;0,8448234217169762
2,5;0,45;0,44998;0,00599947;2,50082;-0,000912267;0,8452334565126699
2,5;0,45;0,447066;0,00799953;2,50081;-0,00121079;0,8466649813032546
2,5;0,45;0,449087;0,00999928;2,50081;-0,00152138;0,8473198873294545
2,5;0,45;0,450997;0,0199967;2,50081;-0,00290786;0,8063480988851078
2,5;0,45;0,466473;0,0299986;2,5008;-0,00445366;0,7959356040262643
2,5;0,45;0,474432;0,0399984;2,50081;-0,00585614;0,7717588071634696
2,5;0,45;0,462537;0,05;2,50085;-0,00686265;0,7420908170919402
3,0;0,45;0,456329;9,99964e-06;3,00079;-3,09085e-07;0,2032471623816742
3,0;0,45;0,455754;1,99899e-05;3,0008;-1,84552e-06;0,6078715234529118
3,0;0,45;0,4557;2,99908e-05;3,00083;-3,10547e-06;0,6818192965875278
3,0;0,45;0,455691;3,99922e-05;3,00081;-4,42913e-06;0,7292562977802579
3,0;0,45;0,455611;4,9992e-05;3,0008;-5,73742e-06;0,7557944504810138
3,0;0,45;0,455062;5,99926e-05;3,00082;-6,96728e-06;0,7654946894471774
3,0;0,45;0,452929;7,99931e-05;3,0008;-9,55682e-06;0,7925569398314959
3,0;0,45;0,449246;9,99921e-05;3,00081;-1,20019e-05;0,8018982157826986
3,0;0,45;0,447335;0,000199981;3,0008;-2,45939e-05;0,8249775202336308
3,0;0,45;0,447246;0,000300004;3,00081;-3,72337e-05;0,8326506741034297
3,0;0,45;0,447403;0,000399996;3,0008;-4,99168e-05;0,8369140279834757
3,0;0,45;0,447483;0,00050001;3,0008;-6,25751e-05;0,8393150390078543
3,0;0,45;0,447509;0,0006;3,00081;-7,51846e-05;0,8402599117331452
3,0;0,45;0,447578;0,000799992;3,00082;-0,000100482;0,8421616310568997
3,0;0,45;0,442083;0,000999958;3,0008;-0,000124354;0,843901257272391
3,0;0,45;0,44426;0,00199903;3,00083;-0,000251016;0,8483278819338826
3,0;0,45;0,445992;0,00299925;3,00082;-0,000378701;0,8494383340815316
3,0;0,45;0,440449;0,00399934;3,00081;-0,000499139;0,8503021767229256
3,0;0,45;0,442528;0,00499951;3,00083;-0,000627483;0,8511894261155478
3,0;0,45;0,444796;0,00599945;3,00081;-0,000757624;0,8518520562918368
3,0;0,45;0,447438;0,00799945;3,00081;-0,00101807;0,853563380946876
3,0;0,45;0,448609;0,0099993;3,0008;-0,00127551;0,8532972798464487
3,0;0,45;0,449982;0,0199966;3,00082;-0,00244666;0,8158877605284138
3,0;0,45;0,465097;0,0299983;3,00081;-0,00377144;0,8112456986296754
3,0;0,45;0,472737;0,0399988;3,00081;-0,00498524;0,7911783358330042
3,0;0,45;0,4620255;0,0500001;3,00082;-0,00589647;0,7659408283230638
3,5;0,45;0,455049;9,99966e-06;3,50064;-1,62943e-07;0,125354576844734
3,5;0,45;0,450928;1,999e-05;3,50065;-1,47665e-06;0,5729352531956003
3,5;0,45;0,449696;2,99916e-05;3,50065;-2,50455e-06;0,6501482096836859
3,5;0,45;0,448746;3,99916e-05;3,50067;-3,56693e-06;0,6958937988810666
3,5;0,45;0,448134;4,99912e-05;3,50066;-4,62253e-06;0,7219921328641304
3,5;0,45;0,447989;5,99935e-05;3,50066;-5,74119e-06;0,7477756722512177
3,5;0,45;0,448041;7,9992e-05;3,50066;-7,92171e-06;0,7737444767623907
3,5;0,45;0,448245;9,99913e-05;3,50066;-1,00954e-05;0,7884401455779046
3,5;0,45;0,448257;0,000199982;3,50066;-2,09306e-05;0,8173864959337404
3,5;0,45;0,448333;0,000299998;3,50064;-3,17434e-05;0,8261756897369494
3,5;0,45;0,4483;0,000399995;3,50063;-4,25816e-05;0,8313002393979253
3,5;0,45;0,448355;0,00050001;3,50064;-5,33605e-05;0,8331240279102577
3,5;0,45;0,447842;0,000600003;3,50063;-6,40817e-05;0,8348361921249017
3,5;0,45;0,440516;0,000799992;3,50065;-8,45176e-05;0,8396787712497928
3,5;0,45;0,441011;0,000999959;3,50063;-0,00010598;0,8412910992191226
3,5;0,45;0,437682;0,00199917;3,50065;-0,000211569;0,8464656044992466
3,5;0,45;0,439898;0,00299932;3,50066;-0,00031969;0,8482115713719997
3,5;0,45;0,441964;0,00399926;3,50065;-0,000428988;0,8495988947441008
3,5;0,45;0,442375;0,00499949;3,50066;-0,000536535;0,849268887782636
3,5;0,45;0,441782;0,00599929;3,50066;-0,000641495;0,8472307008328573
3,5;0,45;0,441256;0,00799939;3,50066;-0,000848221;0,8412481016143384
3,5;0,45;0,440867;0,00999926;3,50065;-0,00105385;0,836895733000194
3,5;0,45;0,449025;0,0199967;3,50066;-0,00210183;0,8194445992180788
3,5;0,45;0,464229;0,0299983;3,50066;-0,00325622;0,8185317803373964
3,5;0,45;0,469974;0,0399982;3,50065;-0,00430438;0,8016912658323473
3,5;0,45;0,46151949999999997;0,049999749999999996;3,50067;-0,00514644;0,7807428920533824
4,0;0,45;0,450571;9,99965e-06;4,00056;9,86315e-09;0,0
4,0;0,45;0,449275;1,99892e-05;4,00062;-1,12686e-06;0,5019861920345051
4,0;0,45;0,448899;2,99902e-05;4,00061;-2,02891e-06;0,6027754527688347
4,0;0,45;0,448951;3,99914e-05;4,00061;-2,98244e-06;0,6645677622212348
4,0;0,45;0,44899;4,99926e-05;4,00061;-4,03381e-06;0,7190178505392486
4,0;0,45;0,449007;5,99924e-05;4,0006;-4,96454e-06;0,7372489708598869
4,0;0,45;0,448672;7,99938e-05;4,00062;-6,79199e-06;0,7570752424951991
4,0;0,45;0,448773;9,99917e-05;4,00062;-8,59807e-06;0,7668406708438288
4,0;0,45;0,449032;0,000199988;4,00059;-1,79897e-05;0,8013551490305201
4,0;0,45;0,449021;0,000300001;4,00062;-2,73414e-05;0,8121750218553804
4,0;0,45;0,448915;0,000399999;4,00062;-3,66757e-05;0,8170616043101744
4,0;0,45;0,442498;0,000500012;4,00061;-4,5508e-05;0,8230606783420121
4,0;0,45;0,441396;0,000599999;4,0006;-5,46798e-05;0,8260757910590679
4,0;0,45;0,440739;0,000799993;4,0006;-7,30405e-05;0,8293192970866332
4,0;0,45;0,434236;0,000999963;4,00059;-9,04052e-05;0,8327876803513372
4,0;0,45;0,43828;0,00199922;4,0006;-0,000183773;0,8391265963521453
4,0;0,45;0,436903;0,00299925;4,0006;-0,000274959;0,8394431862029311
4,0;0,45;0,435855;0,00399927;4,00063;-0,000365046;0,8378031041929088
4,0;0,45;0,435049;0,00499961;4,0006;-0,000453889;0,8348974828694241
4,0;0,45;0,434334;0,00599947;4,00063;-0,000541583;0,8315340349484646
4,0;0,45;0,433254;0,00799943;4,00062;-0,000714015;0,8241391020036746
4,0;0,45;0,432774;0,00999931;4,00059;-0,000883534;0,8169652530711285
4,0;0,45;0,447832;0,0199966;4,0006;-0,00183224;0,8184595172616796
4,0;0,45;0,463405;0,0299984;4,00061;-0,00285281;0,8209987845718306
4,0;0,45;0,468967;0,0399983;4,0006;-0,00379083;0,8083740142989062
4,0;0,45;0,4613605;0,04999995;4,0006450000000005;-0,004557715;0,7903529506728505
2,0;0,5;0,506727;9,99966e-06;2,00072;-1,4544e-06;0,574268826243053
2,0;0,5;0,506262;1,99901e-05;2,00073;-3,54064e-06;0,6999145485825679
2,0;0,5;0,506157;2,9991e-05;2,00075;-5,63588e-06;0,7428036472076803
2,0;0,5;0,505904;3,99915e-05;2,00074;-7,76804e-06;0,7682359578867015
2,0;0,5;0,505972;4,99915e-05;2,00074;-9,83255e-06;0,7777472963798548
2,0;0,5;0,50623;5,99915e-05;2,00072;-1,19579e-05;0,78792556449065
2,0;0,5;0,506225;7,9993e-05;2,00073;-1,62193e-05;0,8011512887354189
2,0;0,5;0,506187;9,99923e-05;2,00072;-2,03878e-05;0,8058438083443411
2,0;0,5;0,506238;0,000199984;2,00071;-4,14771e-05;0,8196823123433373
2,0;0,5;0,506147;0,000300001;2,00071;-6,2507e-05;0,8237214234298945
2,0;0,5;0,497468;0,000399998;2,00072;-8,22022e-05;0,8264301916739372
2,0;0,5;0,497034;0,000500008;2,00072;-0,000102822;0,8277750819198667
2,0;0,5;0,496967;0,000600001;2,0007;-0,00012353;0,8288445378570818
2,0;0,5;0,497164;0,000799994;2,00072;-0,000164986;0,8299355971974016
2,0;0,5;0,497677;0,000999961;2,00072;-0,000206659;0,8308860289942751
2,0;0,5;0,501763;0,00199914;2,00074;-0,00041774;0,8332203159416304
2,0;0,5;0,502315;0,00299938;2,00073;-0,000627837;0,8336968011479995
2,0;0,5;0,49684;0,00399936;2,00073;-0,00082828;0,8339157318351116
2,0;0,5;0,498993;0,00499958;2,00073;-0,0010416;0,8353485513650493
2,0;0,5;0,500731;0,00599943;2,00074;-0,00125501;0,835825987501813
2,0;0,5;0,503852;0,00799945;2,00074;-0,00168561;0,836718810608009
2,0;0,5;0,50076;0,00999921;2,00073;-0,0020936;0,8366280954057325
2,0;0,5;0,501464;0,0199973;2,00072;-0,0039546;0,7890292967117808
2,0;0,5;0,517031;0,0299985;2,00074;-0,00603668;0,7787206701222965
2,0;0,5;0,526559;0,0399982;2,00073;-0,00790505;0,7509263653703938
2,0;0,5;0,511674;0,05;2,00073;-0,00912697;0,7137598000128997
2,5;0,5;0,507658;9,99967e-06;2,50082;-7,10026e-07;0,34977932828553
2,5;0,5;0,507146;1,99921e-05;2,5008;-2,77262e-06;0,683874099323509
2,5;0,5;0,507112;2,99912e-05;2,5008;-4,50862e-06;0,7413941356582243
2,5;0,5;0,507012;3,9993e-05;2,50082;-6,24801e-06;0,7705847450146818
2,5;0,5;0,506795;4,99936e-05;2,50081;-7,96967e-06;0,786641600453846
2,5;0,5;0,506961;5,99923e-05;2,50079;-9,67441e-06;0,7953730642740049
2,5;0,5;0,506466;7,99923e-05;2,50079;-1,30997e-05;0,8089363950923871
2,5;0,5;0,502755;9,9991e-05;2,50081;-1,64182e-05;0,8153678461518896
2,5;0,5;0,498968;0,000199981;2,5008;-3,3357e-05;0,8360594174015528
2,5;0,5;0,498915;0,000300002;2,50082;-5,03403e-05;0,8411436180196009
2,5;0,5;0,498929;0,000399999;2,50078;-6,73703e-05;0,8441075641871163
2,5;0,5;0,498904;0,000500012;2,5008;-8,43938e-05;0,8459892621214063
2,5;0,5;0,499011;0,000600004;2,50079;-0,000101417;0,8470820041610574
2,5;0,5;0,499172;0,000799993;2,50078;-0,00013549;0,8484593333107849
2,5;0,5;0,499689;0,000999962;2,50079;-0,000169743;0,8495257292785712
2,5;0,5;0,495904;0,00199918;2,50082;-0,000337925;0,8524181678883067
2,5;0,5;0,49783;0,00299931;2,50082;-0,000509578;0,8535028138407805
2,5;0,5;0,499581;0,00399934;2,50082;-0,000682482;0,8542809363213112
2,5;0,5;0,49607;0,00499947;2,50079;-0,000837153;0,844119040411503
2,5;0,5;0,496655;0,00599942;2,50081;-0,00101939;0,855558902478926
2,5;0,5;0,50023;0,00799948;2,5008;-0,00137078;0,8566576748179352
2,5;0,5;0,501583;0,0099993;2,50079;-0,00171909;0,8571386241567348
2,5;0,5;0,500452;0,0199968;2,5008;-0,00323802;0,8091334819054197
2,5;0,5;0,514678;0,0299985;2,5008;-0,00498484;0,8074365357012767
2,5;0,5;0,511654;0,0399985;2,50079;-0,00637426;0,779108884163591
2,5;0,5;0,512325;0,0500002;2,50084;-0,00772585;0,7541205580393252
3,0;0,5;0,505239;9,99969e-06;3,00081;-2,61255e-07;0,1553644080686274
3,0;0,5;0,501766;1,99891e-05;3,00079;-2,17029e-06;0,6493367397873164
3,0;0,5;0,500567;2,99914e-05;3,0008;-3,5597e-06;0,7115129481971255
3,0;0,5;0,500143;3,99935e-05;3,00081;-4,97712e-06;0,7466982981923849
3,0;0,5;0,499762;4,99928e-05;3,0008;-6,47102e-06;0,7772532820321192
3,0;0,5;0,499866;5,99933e-05;3,00081;-7,85398e-06;0,7859175872319408
3,0;0,5;0,499995;7,9993e-05;3,00079;-1,07449e-05;0,8062084985942354
3,0;0,5;0,500045;9,99908e-05;3,00081;-1,35672e-05;0,8143250783661042
3,0;0,5;0,49997;0,000199983;3,00078;-2,78786e-05;0,8367899368446613
3,0;0,5;0,500142;0,000300003;3,00078;-4,21768e-05;0,8434842762819794
3,0;0,5;0,5001;0,000400001;3,00081;-5,64913e-05;0,8474291494201281
3,0;0,5;0,500137;0,000500013;3,0008;-7,07824e-05;0,8493558692489839
3,0;0,5;0,500084;0,000600006;3,00078;-8,50036e-05;0,8502847037942463
3,0;0,5;0,492563;0,000799995;3,00079;-0,000112036;0,8533151030156492
3,0;0,5;0,493088;0,000999962;3,0008;-0,000140439;0,8546454544874571
3,0;0,5;0,497473;0,0019992;3,0008;-0,000284394;0,8579731992675109
3,0;0,5;0,492277;0,0029993;3,00079;-0,000422784;0,8592106984794281
3,0;0,5;0,49433;0,00399944;3,0008;-0,000566707;0,8601367026005784
3,0;0,5;0,496239;0,00499942;3,00082;-0,000711689;0,8609074215895873
3,0;0,5;0,497712;0,00599945;3,00079;-0,000856845;0,8610548504988607
3,0;0,5;0,497268;0,0079995;3,00078;-0,00113574;0,8567977588546065
3,0;0,5;0,496546;0,00999933;3,0008;-0,00140839;0,851114109545312
3,0;0,5;0,49923;0,0199967;3,00081;-0,00272424;0,8188943656972729
3,0;0,5;0,513409;0,0299988;3,0008;-0,0042176;0,8217599777756349
3,0;0,5;0,511178;0,0399983;3,00079;-0,00544549;0,79912066205021
3,0;0,5;0,5117805;0,050000050000000004;3,000825;-0,00662787;0,7772162134546562
3,5;0,5;0,502006;9,99969e-06;3,50067;-2,44707e-07;0,1707473177244859
3,5;0,5;0,501074;1,99899e-05;3,50065;-1,71382e-06;0,598803102339119
3,5;0,5;0,500925;2,99904e-05;3,50065;-3,00734e-06;0,7003787932791646
3,5;0,5;0,500915;3,99924e-05;3,50065;-4,22122e-06;0,7376617667397376
3,5;0,5;0,50076;4,99924e-05;3,50065;-5,32163e-06;0,7442088295175732
3,5;0,5;0,500583;5,9993e-05;3,50066;-6,59483e-06;0,7687494499946844
3,5;0,5;0,500664;7,99927e-05;3,50064;-9,11663e-06;0,7968172114657628
3,5;0,5;0,500792;9,99921e-05;3,50064;-1,14712e-05;0,8018838873454289
3,5;0,5;0,500944;0,000199984;3,50065;-2,37468e-05;0,8298034757401024
3,5;0,5;0,501007;0,000300002;3,50065;-3,59056e-05;0,8363248677077272
3,5;0,5;0,499568;0,000399997;3,50064;-4,80109e-05;0,8412303351465971
3,5;0,5;0,493741;0,000500012;3,50063;-5,96193e-05;0,8452883260412215
3,5;0,5;0,493562;0,000600006;3,50065;-7,16593e-05;0,8470959102851351
3,5;0,5;0,493751;0,000799997;3,50065;-9,58967e-05;0,8499439946210049
3,5;0,5;0,487669;0,000999962;3,50065;-0,000117605;0,8444858705004348
3,5;0,5;0,491626;0,00199926;3,50067;-0,000240475;0,856485905814296
3,5;0,5;0,493307;0,00299935;3,50068;-0,000362522;0,857700393896254
3,5;0,5;0,492637;0,0039993;3,50067;-0,000482165;0,8566264817313419
3,5;0,5;0,491724;0,00499956;3,50067;-0,000599512;0,853754321889448
3,5;0,5;0,490867;0,00599954;3,50066;-0,000715237;0,8501647127961129
3,5;0,5;0,490054;0,0079994;3,50066;-0,000942652;0,8419517143651558
3,5;0,5;0,489389;0,00999918;3,50066;-0,00116741;0,8351603355335941
3,5;0,5;0,49806;0,0199968;3,50066;-0,00233976;0,8223497524314495
3,5;0,5;0,51267;0,0299986;3,50064;-0,00364251;0,829085123534339
3,5;0,5;0,510781;0,0399986;3,50062;-0,00472938;0,8101611009931975
3,5;0,5;0,5111185;0,0500001;3,500675;-0,005778535;0,7915468624061976
4,0;0,5;0,502285;9,99964e-06;4,00061;-1,86992e-07;0,1487999067772962
4,0;0,5;0,5016;1,99898e-05;4,00061;-1,3784e-06;0,5499068889269431
4,0;0,5;0,501655;2,99903e-05;4,00061;-2,41256e-06;0,6416158305883158
4,0;0,5;0,501556;3,99929e-05;4,00061;-3,43776e-06;0,6856865881936655
4,0;0,5;0,50159;4,99926e-05;4,00061;-4,48106e-06;0,7150257126773296
4,0;0,5;0,501519;5,99927e-05;4,00061;-5,68912e-06;0,7564753016777361
4,0;0,5;0,501281;7,9993e-05;4,00062;-7,68565e-06;0,766839855746217
4,0;0,5;0,501358;9,99914e-05;4,00061;-9,87103e-06;0,7881569104497517
4,0;0,5;0,501588;0,000199984;4,00061;-2,03672e-05;0,8122935112299902
4,0;0,5;0,495864;0,000300003;4,00059;-3,07064e-05;0,8259216703512438
4,0;0,5;0,494653;0,0004;4,00059;-4,11227e-05;0,8314250025779293
4,0;0,5;0,494519;0,000500012;4,00059;-5,1518e-05;0,8334776327129727
4,0;0,5;0,487977;0,000600003;4,00057;-6,13188e-05;0,8380257112757621
4,0;0,5;0,487819;0,000799993;4,0006;-8,2088e-05;0,8414893430165291
4,0;0,5;0,488336;0,000999958;4,0006;-0,000103023;0,8441165236577043
4,0;0,5;0,48756;0,00199911;4,00059;-0,000206354;0,8469942765667416
4,0;0,5;0,485699;0,00299934;4,00062;-0,000307423;0,8443139503235526
4,0;0,5;0,484299;0,0039993;4,0006;-0,000406964;0,8406237456420445
4,0;0,5;0,483237;0,00499944;4,00061;-0,000505341;0,8367939258661709
4,0;0,5;0,482397;0,00599938;4,00062;-0,000602303;0,8326366601342248
4,0;0,5;0,48099;0,00799946;4,00063;-0,000792721;0,8242757455719465
4,0;0,5;0,480303;0,00999925;4,00061;-0,000979581;0,8164158851939395
4,0;0,5;0,496646;0,019997;4,0006;-0,00204011;0,8218138649851763
4,0;0,5;0,511963;0,0299984;4,00059;-0,00319294;0,8317193417667076
4,0;0,5;0,510539;0,0399984;4,00059;-0,00416645;0,816241509585874
4,0;0,5;0,5106175;0,05000015;4,00063;-0,005109775;0,8006568859538923
2,0;0,55;0,558516;9,99968e-06;2,0007;-1,69431e-06;0,6069752878306114
2,0;0,55;0,557982;1,99904e-05;2,00073;-4,00509e-06;0,7184402874654843
2,0;0,55;0,557714;2,9991e-05;2,00073;-6,35239e-06;0,7598141989878805
2,0;0,55;0,55767;3,99916e-05;2,00073;-8,73441e-06;0,7834765730394437
2,0;0,55;0,557994;4,99925e-05;2,00071;-1,10562e-05;0,7929603038324615
2,0;0,55;0,558024;5,99922e-05;2,00074;-1,33971e-05;0,8006583448627079
2,0;0,55;0,558021;7,99934e-05;2,00072;-1,80921e-05;0,8109754684719741
2,0;0,55;0,558023;9,99916e-05;2,00072;-2,2793e-05;0,8172499468408811
2,0;0,55;0,557195;0,000199981;2,00071;-4,61552e-05;0,8285806656712256
2,0;0,55;0,549424;0,000299998;2,00072;-6,87443e-05;0,8342813620370189
2,0;0,55;0,549575;0,0004;2,00071;-9,18788e-05;0,8363244469118292
2,0;0,55;0,549566;0,00050001;2,00071;-0,000115018;0,8375292292493132
2,0;0,55;0,549526;0,000600006;2,0007;-0,000138195;0,8385792260809489
2,0;0,55;0,549587;0,000799997;2,00071;-0,000184457;0,8394373507431562
2,0;0,55;0,550162;0,000999961;2,00072;-0,000231057;0,8403122069281734
2,0;0,55;0,554118;0,00199921;2,00072;-0,000466391;0,8422921777289
2,0;0,55;0,547587;0,00299924;2,00073;-0,000691707;0,8425690188229906
2,0;0,55;0,549713;0,00399944;2,00072;-0,000926681;0,8432332135544508
2,0;0,55;0,551695;0,00499952;2,00073;-0,00116434;0,8445694517832386
2,0;0,55;0,553498;0,00599947;2,00074;-0,00140235;0,8449471209518101
2,0;0,55;0,551966;0,00799953;2,00073;-0,0018472;0,8369701448749748
2,0;0,55;0,553015;0,00999924;2,00073;-0,00233763;0,8457789428804526
2,0;0,55;0,551033;0,0199966;2,00073;-0,00435407;0,7906176073848501
2,0;0,55;0,56548;0,0299988;2,00072;-0,00669057;0,7891168921785154
2,0;0,55;0,564281;0,0399981;2,00074;-0,00850289;0,7537963681110319
2,0;0,55;0,561376;0,05;2,00073;-0,0101644;0,7244921226676768
2,5;0,55;0,559405;9,99967e-06;2,50079;-1,22405e-06;0,5472007685990334
2,5;0,55;0,557549;1,99898e-05;2,5008;-3,15379e-06;0,7074267433277761
2,5;0,55;0,555481;2,99906e-05;2,50082;-5,02225e-06;0,752739956374646
2,5;0,55;0,55343;3,99917e-05;2,50082;-6,87836e-06;0,7771918846668247
2,5;0,55;0,552118;4,99934e-05;2,50079;-8,7834e-06;0,7955981488075734
2,5;0,55;0,55154;5,99928e-05;2,50079;-1,07287e-05;0,8108497324430747
2,5;0,55;0,551272;7,99926e-05;2,50081;-1,4497e-05;0,8220961348868212
2,5;0,55;0,551227;9,99906e-05;2,5008;-1,82648e-05;0,828712313356255
2,5;0,55;0,5513;0,000199984;2,50082;-3,72702e-05;0,8454262602412435
2,5;0,55;0,551345;0,000299999;2,5008;-5,62425e-05;0,8502903184766506
2,5;0,55;0,551439;0,000400001;2,50079;-7,52768e-05;0,8535748674425337
2,5;0,55;0,551389;0,000500014;2,5008;-9,42145e-05;0,8545223920886262
