V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
4,0;3,0;0,05;3,04363;0,05;4,00066;-0,0348354;0,915778799420429
4,0;3,0;0,05;3,04237;0,0500001;4,00064;-0,0348258;0,9158991829500044
4,0;3,0;0,05;3,04166;0,05;4,00064;-0,0348187;0,9159280390839213
4,0;3,0;0,05;3,04092;0,0499999;4,00065;-0,03481;0,9159261343659818
4,0;3,0;0,05;3,04043;0,0499998;4,00065;-0,0347999;0,9158097823407038
4,0;3,0;0,05;3,03943;0,05;4,00064;-0,0347932;0,9159287606426204
4,0;3,0;0,05;3,03887;0,05;4,00064;-0,0347846;0,9158711109326821
4,0;3,0;0,04;3,0597;0,0399981;4,00065;-0,0285405;0,9329834228749555
4,0;3,0;0,04;3,05909;0,0399981;4,00066;-0,0285429;0,9332502690136146
4,0;3,0;0,04;3,05869;0,0399982;4,00065;-0,0285335;0,9330602633053219
4,0;3,0;0,04;3,05814;0,0399982;4,00065;-0,0285252;0,9329566090946145
4,0;3,0;0,04;3,05788;0,0399982;4,00065;-0,0285198;0,9328593052969908
4,0;3,0;0,04;3,05716;0,0399983;4,00065;-0,0285118;0,9328149382897727
4,0;3,0;0,04;3,05697;0,0399983;4,00064;-0,0285156;0,9329949150440733
4,0;3,0;0,03;3,06841;0,0299986;4,00064;-0,0217025;0,9432457588849668
4,0;3,0;0,03;3,06806;0,0299985;4,00064;-0,0216999;0,9432434918421995
4,0;3,0;0,03;3,06773;0,0299985;4,00064;-0,0216974;0,943236277066282
4,0;3,0;0,03;3,06744;0,0299983;4,00064;-0,0216943;0,9431969632892381
4,0;3,0;0,03;3,06712;0,0299984;4,00066;-0,0216911;0,9431578002713055
4,0;3,0;0,03;3,0667;0,0299982;4,00066;-0,0216886;0,9431845405077626
4,0;3,0;0,03;3,06641;0,0299984;4,00065;-0,0216866;0,9431781112469998
4,0;3,0;0,02;3,05698;0,0199968;4,00062;-0,0143783;0,9409829236228099
4,0;3,0;0,02;3,05661;0,0199968;4,00065;-0,014377;0,9410187969333292
