V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,8;0,05;0,822144;0,05;2,00075;-0,0155057;0,7546860227648684
2,0;0,8;0,05;0,821999;0,0500003;2,00076;-0,015505;0,7547843165360051
2,0;0,8;0,05;0,821933;0,0500003;2,00077;-0,0155038;0,754790276333695
2,0;0,8;0,05;0,821854;0,0500004;2,00076;-0,0155021;0,7547747767883891
2,0;0,8;0,05;0,821816;0,0500004;2,00075;-0,0155023;0,754815642362067
2,0;0,8;0,05;0,821752;0,0500004;2,00075;-0,0154999;0,7547575627582365
2,0;0,8;0,05;0,8217;0,0500003;2,00075;-0,0155009;0,754855533541741
2,0;0,8;0,04;0,830301;0,039999;2,00074;-0,0133235;0,8026464447274454
2,0;0,8;0,04;0,830303;0,0399992;2,00074;-0,0133271;0,802857370920824
2,0;0,8;0,04;0,830251;0,0399989;2,00074;-0,0133239;0,802720887773751
2,0;0,8;0,04;0,830208;0,0399988;2,00074;-0,0133219;0,8026439711414246
2,0;0,8;0,04;0,830148;0,039999;2,00074;-0,0133225;0,8027341220519097
2,0;0,8;0,04;0,830142;0,0399986;2,00074;-0,0133212;0,802669620067086
2,0;0,8;0,04;0,830096;0,0399984;2,00075;-0,0133214;0,8027341778628065
2,0;0,8;0,04;0,83006;0,0399985;2,00076;-0,0133212;0,8027589457128315
2,0;0,8;0,03;0,825776;0,0299987;2,00074;-0,010107;0,816297054006207
2,0;0,8;0,03;0,825763;0,0299989;2,00073;-0,0101059;0,8162115402772605
2,0;0,8;0,03;0,82574;0,0299989;2,00074;-0,0101066;0,8162948925036528
2,0;0,8;0,03;0,825728;0,0299989;2,00074;-0,0101062;0,816274447547446
2,0;0,8;0,03;0,825729;0,0299987;2,00073;-0,0101047;0,8161536666095965
2,0;0,8;0,03;0,825664;0,0299991;2,00073;-0,0101051;0,8162393446768523
2,0;0,8;0,03;0,825626;0,0299993;2,00073;-0,0101078;0,8164895717315671
2,0;0,8;0,03;0,825768;0,0299992;2,00073;-0,0101055;0,816166130038877
2,0;0,8;0,02;0,817897;0,0199974;2,00076;-0,00675778;0,8266599481229382
2,0;0,8;0,02;0,817892;0,0199976;2,00074;-0,00675771;0,8266399078730488
2,0;0,8;0,02;0,817906;0,0199973;2,00074;-0,00675757;0,8266210339097081
2,0;0,8;0,02;0,817852;0,0199972;2,00073;-0,00675637;0,8265288150658362
2,0;0,8;0,02;0,817735;0,0199974;2,00072;-0,00675636;0,8266334505476822
2,0;0,8;0,02;0,817745;0,0199973;2,00073;-0,00675664;0,8266658648031816
2,0;0,8;0,02;0,817731;0,0199973;2,00074;-0,00675596;0,826600950734381
2,0;0,8;0,01;0,812649;0,00999929;2,00075;-0,00350195;0,8622448266350229
2,0;0,8;0,01;0,812479;0,00999928;2,00075;-0,00350134;0,8622758770811899
2,0;0,8;0,01;0,812448;0,00999929;2,00074;-0,00350004;0,8619834444142971
2,0;0,8;0,01;0,812384;0,00999929;2,00074;-0,00350127;0,8623542978950963
2,0;0,8;0,01;0,812324;0,00999933;2,00073;-0,00350125;0,8624053065887428
2,0;0,8;0,01;0,812338;0,00999932;2,00074;-0,00350087;0,862302018454634
2,0;0,8;0,01;0,812268;0,0099993;2,00073;-0,0035018;0,8626028329657883
2,0;0,8;0,01;0,81232;0,0099994;2,00073;-0,00350146;0,8624552417255731
2,0;0,8;0,008;0,81429;0,00799954;2,00073;-0,00284846;0,8748920972730092
2,0;0,8;0,008;0,814164;0,00799944;2,00071;-0,00284828;0,8749743920580687
2,0;0,8;0,008;0,81416;0,00799946;2,00071;-0,00284797;0,8748812728920076
2,0;0,8;0,008;0,814138;0,00799948;2,00072;-0,00284782;0,874861019316179
2,0;0,8;0,008;0,814044;0,00799945;2,00072;-0,0028479;0,874989902596504
2,0;0,8;0,008;0,81407;0,00799949;2,00073;-0,00284784;0,8749435212096132
2,0;0,8;0,008;0,814055;0,00799944;2,00074;-0,00284772;0,8749326165050015
2,0;0,8;0,008;0,813974;0,00799946;2,00074;-0,00284765;0,8749959860435779
2,0;0,8;0,006;0,81031;0,00599953;2,00073;-0,00212395;0,8741064907665688
2,0;0,8;0,006;0,810365;0,0059995;2,00073;-0,0021238;0,873989806933696
2,0;0,8;0,006;0,810273;0,00599947;2,00073;-0,00212258;0,8735912962963152
2,0;0,8;0,006;0,810223;0,00599945;2,00073;-0,0021237;0,8741091081955592
2,0;0,8;0,006;0,81023;0,00599949;2,00075;-0,00212366;0,8740880024364129
2,0;0,8;0,006;0,81015;0,00599949;2,00074;-0,00212283;0,8738282909574069
2,0;0,8;0,006;0,810215;0,00599956;2,00074;-0,0021237;0,8741060813277588
2,0;0,8;0,006;0,810146;0,00599948;2,00074;-0,00212337;0,874056345541647
2,0;0,8;0,005;0,814124;0,00499955;2,00073;-0,00177825;0,8740973987136563
2,0;0,8;0,005;0,814108;0,00499954;2,00074;-0,00177796;0,8739781420142609
2,0;0,8;0,005;0,814033;0,00499955;2,00075;-0,00177804;0,8741006141115515
2,0;0,8;0,005;0,813942;0,00499949;2,00074;-0,0017776;0,8739881282889957
2,0;0,8;0,005;0,813989;0,00499954;2,00073;-0,00177771;0,8739786351996972
2,0;0,8;0,005;0,814051;0,00499958;2,00073;-0,00177793;0,874013228965773
2,0;0,8;0,005;0,814019;0,00499962;2,00073;-0,00177773;0,8739422733459179
2,0;0,8;0,004;0,812117;0,00399962;2,00075;-0,0014187;0,8738684526681337
2,0;0,8;0,004;0,812143;0,00399959;2,00075;-0,00141866;0,8738223930955866
2,0;0,8;0,004;0,812098;0,0039995;2,00075;-0,00141861;0,8738596780648453
2,0;0,8;0,004;0,812079;0,00399953;2,00074;-0,00141851;0,8738076005466059
2,0;0,8;0,004;0,81208;0,00399953;2,00074;-0,00141854;0,8738250046271875
2,0;0,8;0,004;0,812062;0,00399951;2,00074;-0,0014183;0,873700898655703
2,0;0,8;0,004;0,812001;0,00399939;2,00074;-0,00141847;0,8738974851125194
2,0;0,8;0,003;0,810082;0,00299935;2,00074;-0,00106089;0,8735844220545005
2,0;0,8;0,003;0,81006;0,00299937;2,00074;-0,0010607;0,8734458642737544
2,0;0,8;0,003;0,809963;0,00299939;2,00074;-0,00106066;0,8735116998413229
2,0;0,8;0,003;0,80991;0,00299939;2,00074;-0,00106072;0,8736182784217688
2,0;0,8;0,003;0,809901;0,00299946;2,00075;-0,00106053;0,8734554800451092
2,0;0,8;0,003;0,809878;0,00299937;2,00074;-0,00106061;0,8735680213640671
2,0;0,8;0,003;0,809963;0,00299936;2,00073;-0,00106055;0,8734254793473192
2,0;0,8;0,002;0,807859;0,00199928;2,00074;-0,000704391;0,8725599276737893
2,0;0,8;0,002;0,807679;0,00199925;2,00073;-0,000704024;0,8723083962811339
2,0;0,8;0,002;0,807693;0,00199923;2,00073;-0,000703959;0,8722214660724429
2,0;0,8;0,002;0,807581;0,00199928;2,00073;-0,0007037;0,8719996709083591
2,0;0,8;0,002;0,807397;0,00199931;2,00074;-0,000703734;0,872231805993204
2,0;0,8;0,002;0,80733;0,00199933;2,00073;-0,000703613;0,8721411246361972
2,0;0,8;0,002;0,807263;0,00199935;2,00072;-0,000703542;0,8721124131131461
2,0;0,8;0,001;0,812173;0,000999966;2,00072;-0,000353529;0,87091862241674
2,0;0,8;0,001;0,812228;0,000999963;2,00072;-0,00035356;0,870938624409981
