V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
3,0;1,507328;0,008388608;1,518;0,00838794;3,00081;-0,00385005;0,9073561376105563
3,0;1,507328;0,008388608;1,51763;0,00838796;3,00082;-0,00384889;0,9073047639650227
3,0;1,507328;0,008388608;1,51723;0,00838789;3,00081;-0,0038479;0,9073150768074018
3,0;1,507328;0,008388608;1,51697;0,00838788;3,00081;-0,00384689;0,90723347339646
3,0;1,507328;0,008388608;1,51658;0,00838787;3,00083;-0,00384596;0,9072545201680428
3,0;1,507328;0,008388608;1,51618;0,00838787;3,00083;-0,00384511;0,9072933066342928
3,0;1,507328;0,008388608;1,51586;0,00838783;3,00081;-0,00384468;0,9073816326374591
3,0;1,507328;0,004194304;1,52374;0,00419365;3,00079;-0,00192604;0,9044776840829749
3,0;1,507328;0,004194304;1,52348;0,00419366;3,00079;-0,0019258;0,9045171627015257
3,0;1,507328;0,004194304;1,52338;0,00419374;3,00078;-0,00192546;0,9043965688105939
3,0;1,507328;0,004194304;1,5232;0,00419375;3,0008;-0,00192527;0,9044180603388895
3,0;1,507328;0,004194304;1,52303;0,00419368;3,0008;-0,00192487;0,9043461803764588
3,0;1,507328;0,004194304;1,52273;0,0041937;3,0008;-0,00192453;0,9043602658505255
3,0;1,507328;0,004194304;1,52257;0,00419364;3,00081;-0,0019242;0,9043161653780448
3,0;1,507328;0,004194304;1,52235;0,00419354;3,00081;-0,00192399;0,9043697085143095
3,0;1,507328;0,002097152;1,51977;0,00209625;3,00079;-0,000958703;0,9030228655672243
3,0;1,507328;0,002097152;1,51963;0,00209621;3,0008;-0,000958682;0,903106519102229
3,0;1,507328;0,002097152;1,51949;0,00209616;3,00079;-0,00095862;0,9031498494992811
3,0;1,507328;0,002097152;1,51935;0,00209617;3,00079;-0,000958481;0,9030977927083716
3,0;1,507328;0,002097152;1,51926;0,00209609;3,00079;-0,000958379;0,9030896460227378
3,0;1,507328;0,002097152;1,51911;0,00209614;3,0008;-0,00095835;0,9031329556857205
3,0;1,507328;0,002097152;1,519;0,0020962;3,0008;-0,000958213;0,9030433924165985
3,0;1,507328;0,002097152;1,51886;0,00209615;3,0008;-0,000958192;0,9031283791930982
3,0;1,507328;0,001048576;1,51919;0,00104774;3,00081;-0,00048034;0,9055691826510914
3,0;1,507328;0,001048576;1,51911;0,00104775;3,0008;-0,000480341;0,9056070961289998
3,0;1,507328;0,001048576;1,51899;0,00104779;3,00079;-0,000479767;0,9045588192215368
3,0;1,507328;0,001048576;1,51896;0,00104772;3,00079;-0,000480168;0,9053932368847006
3,0;1,507328;0,001048576;1,51882;0,00104771;3,0008;-0,00048019;0,9055298401106643
3,0;1,507328;0,001048576;1,51867;0,00104769;3,00079;-0,000479992;0,9052601237837187
3,0;1,507328;0,001048576;1,51852;0,00104773;3,00079;-0,000479893;0,9051282571750087
3,0;1,507328;0,001048576;1,51843;0,00104777;3,0008;-0,000480079;0,9055011895318079
3,0;1,507328;0,000524288;1,5269;0,00052429;3,00077;-0,000245046;0,9185401780869725
3,0;1,507328;0,000524288;1,5269;0,000524289;3,00079;-0,000245003;0,9183868678086166
3,0;1,507328;0,000524288;1,52675;0,000524287;3,00078;-0,000244878;0,918008935071823
3,0;1,507328;0,000524288;1,52674;0,000524287;3,0008;-0,000244965;0,9183472200161715
3,0;1,507328;0,000524288;1,52659;0,00052429;3,00081;-0,000244888;0,9181465681493358
3,0;1,507328;0,000524288;1,52653;0,000524291;3,00079;-0,000244934;0,9183472557489079
3,0;1,507328;0,000524288;1,52635;0,000524289;3,00079;-0,000244799;0,9179528325301635
3,0;1,507328;0,000524288;1,5263;0,000524287;3,00079;-0,000244752;0,9178101574335273
3,0;1,507328;0,000262144;1,53053;0,00026214;3,00079;-0,000122921;0,9193619952783689
3,0;1,507328;0,000262144;1,53038;0,00026214;3,00078;-0,00012302;0,9201895623629902
3,0;1,507328;0,000262144;1,53035;0,00026214;3,0008;-0,000122983;0,9199369670330618
3,0;1,507328;0,000262144;1,53027;0,000262138;3,0008;-0,000122916;0,9194908757464315
3,0;1,507328;0,000262144;1,53021;0,000262137;3,0008;-0,00012292;0,9195603609388143
3,0;1,507328;0,000262144;1,53013;0,000262136;3,0008;-0,000122975;0,920023422796961
3,0;1,507328;0,000262144;1,52999;0,000262135;3,00081;-0,000122876;0,9193734545042588
3,0;1,507328;0,000262144;1,53001;0,000262139;3,00081;-0,000122916;0,919646684495799
3,0;1,507328;0,000131072;1,53259;0,000131057;3,00076;-6,0649e-05;0,9060844905429832
3,0;1,507328;0,000131072;1,53176;0,000131056;3,00076;-6,1332e-05;0,9167918759573912
3,0;1,507328;0,000131072;1,53101;0,000131056;3,00076;-6,11327e-05;0,914260387763827
3,0;1,507328;0,000131072;1,53221;0,000131055;3,00076;-6,16305e-05;0,9209903207622137
3,0;1,507328;0,000131072;1,5309;0,000131052;3,00078;-6,11916e-05;0,9152410473357884
3,0;1,507328;0,000131072;1,53125;0,000131052;3,00077;-6,08656e-05;0,9101539579528178
3,0;1,507328;0,000131072;1,53107;0,000131054;3,00077;-6,07973e-05;0,9092256399023535
3,0;1,507328;0,000131072;1,53112;0,000131053;3,00079;-6,11911e-05;0,9150981297402528
3,0;1,507328;6,5536e-05;1,53433;6,55294e-05;3,0008;-3,04907e-05;0,9100169423322223
3,0;1,507328;6,5536e-05;1,5342;6,55286e-05;3,0008;-3,01935e-05;0,901234154803383
3,0;1,507328;6,5536e-05;1,53414;6,55291e-05;3,00081;-3,02518e-05;0,9030057633173152
3,0;1,507328;6,5536e-05;1,53418;6,55295e-05;3,00079;-3,02497e-05;0,9029080076741615
3,0;1,507328;6,5536e-05;1,53401;6,55288e-05;3,00078;-3,02726e-05;0,9036983167954855
3,0;1,507328;6,5536e-05;1,53389;6,55289e-05;3,00078;-3,01096e-05;0,8989013833475038
3,0;1,507328;6,5536e-05;1,53387;6,55284e-05;3,0008;-3,02543e-05;0,9032459912302714
3,0;1,507328;6,5536e-05;1,53395;6,55294e-05;3,00078;-3,02446e-05;0,9028895082727377
3,0;1,507328;3,2768e-05;1,53662;3,27598e-05;3,00081;-1,46935e-05;0,8759030377025021
3,0;1,507328;3,2768e-05;1,53574;3,27597e-05;3,00079;-1,49637e-05;0,8925180017593743
3,0;1,507328;3,2768e-05;1,53621;3,27593e-05;3,0008;-1,49195e-05;0,8896232384841372
