Time [s],Dbg10
-0.102480892,4.995
-0.098480892,4.995
-0.094480892,4.995
-0.090480892,5.000
-0.086480892,4.995
-0.082480892,4.995
-0.078480892,4.995
-0.074480892,4.995
-0.070480892,4.995
-0.066480892,4.995
-0.062480892,4.995
-0.058480892,5.000
-0.054480892,4.995
-0.050480892,4.995
-0.046480892,4.995
-0.042480892,4.995
-0.038480892,4.995
-0.034480892,4.995
-0.030480892,4.995
-0.026480892,4.995
-0.022480892,5.000
-0.018480892,4.995
-0.014480892,4.995
-0.010480892,4.995
-0.006480892,5.000
-0.002480892,4.995
0.001519108,4.995
0.005519108,4.995
0.009519108,4.995
0.013519108,4.995
0.017519108,4.995
0.021519108,4.995
0.025519108,4.995
0.029519108,4.995
0.033519108,4.995
0.037519108,4.995
0.041519108,4.995
0.045519108,4.995
0.049519108,4.995
0.053519108,4.995
0.057519108,4.995
0.061519108,4.990
0.065519108,4.990
0.069519108,4.990
0.073519108,4.990
0.077519108,4.990
0.081519108,4.990
0.085519108,4.990
0.089519108,4.990
0.093519108,4.990
0.097519108,4.984
0.101519108,4.984
0.105519108,4.984
0.109519108,4.984
0.113519108,4.984
0.117519108,4.984
0.121519108,4.984
0.125519108,4.984
0.129519108,4.984
0.133519108,4.984
0.137519108,4.984
0.141519108,4.984
0.145519108,4.984
0.149519108,4.984
0.153519108,4.979
0.157519108,4.979
0.161519108,4.979
0.165519108,4.979
0.169519108,4.979
0.173519108,4.979
0.177519108,4.979
0.181519108,4.979
0.185519108,4.979
0.189519108,4.979
0.193519108,4.979
0.197519108,4.974
0.201519108,4.979
0.205519108,4.974
0.209519108,4.974
0.213519108,4.979
0.217519108,4.974
0.221519108,4.974
0.225519108,4.974
0.229519108,4.974
0.233519108,4.974
0.237519108,4.974
0.241519108,4.974
0.245519108,4.969
0.249519108,4.974
0.253519108,4.974
0.257519108,4.969
0.261519108,4.969
0.265519108,4.969
0.269519108,4.969
0.273519108,4.969
0.277519108,4.969
0.281519108,4.969
0.285519108,4.969
0.289519108,4.969
0.293519108,4.969
0.297519108,4.969
0.301519108,4.969
0.305519108,4.964
0.309519108,4.964
0.313519108,4.964
0.317519108,4.964
0.321519108,4.964
0.325519108,4.964
0.329519108,4.964
0.333519108,4.964
0.337519108,4.964
0.341519108,4.964
0.345519108,4.964
0.349519108,4.964
0.353519108,4.959
0.357519108,4.964
0.361519108,4.959
0.365519108,4.959
0.369519108,4.959
0.373519108,4.959
0.377519108,4.959
0.381519108,4.959
0.385519108,4.959
0.389519108,4.959
0.393519108,4.954
0.397519108,4.959
0.401519108,4.954
0.405519108,4.954
0.409519108,4.954
0.413519108,4.954
0.417519108,4.954
0.421519108,4.954
0.425519108,4.954
0.429519108,4.954
0.433519108,4.954
0.437519108,4.954
0.441519108,4.949
0.445519108,4.949
0.449519108,4.949
0.453519108,4.949
0.457519108,4.949
0.461519108,4.949
0.465519108,4.949
0.469519108,4.949
0.473519108,4.949
0.477519108,4.949
0.481519108,4.949
0.485519108,4.949
0.489519108,4.949
0.493519108,4.949
0.497519108,4.949
0.501519108,4.949
0.505519108,4.949
0.509519108,4.943
0.513519108,4.943
0.517519108,4.943
0.521519108,4.943
0.525519108,4.943
0.529519108,4.943
0.533519108,4.943
0.537519108,4.943
0.541519108,4.943
0.545519108,4.938
0.549519108,4.938
0.553519108,4.938
0.557519108,4.938
0.561519108,4.938
0.565519108,4.938
0.569519108,4.938
0.573519108,4.938
0.577519108,4.938
0.581519108,4.938
0.585519108,4.938
0.589519108,4.933
0.593519108,4.938
0.597519108,4.933
0.601519108,4.933
0.605519108,4.933
0.609519108,4.933
0.613519108,4.933
0.617519108,4.933
0.621519108,4.933
0.625519108,4.933
0.629519108,4.933
0.633519108,4.933
0.637519108,4.933
0.641519108,4.933
0.645519108,4.933
0.649519108,4.928
0.653519108,4.928
0.657519108,4.928
0.661519108,4.928
0.665519108,4.928
0.669519108,4.928
0.673519108,4.928
0.677519108,4.928
0.681519108,4.928
0.685519108,4.928
0.689519108,4.928
0.693519108,4.923
0.697519108,4.923
0.701519108,4.923
0.705519108,4.923
0.709519108,4.923
0.713519108,4.923
0.717519108,4.923
0.721519108,4.923
0.725519108,4.923
0.729519108,4.923
0.733519108,4.918
0.737519108,4.918
0.741519108,4.918
0.745519108,4.918
0.749519108,4.918
0.753519108,4.918
0.757519108,4.918
0.761519108,4.918
0.765519108,4.918
0.769519108,4.918
0.773519108,4.918
0.777519108,4.918
0.781519108,4.918
0.785519108,4.918
0.789519108,4.913
0.793519108,4.918
0.797519108,4.913
0.801519108,4.913
0.805519108,4.913
0.809519108,4.913
0.813519108,4.913
0.817519108,4.913
0.821519108,4.913
0.825519108,4.913
0.829519108,4.913
0.833519108,4.913
0.837519108,4.913
0.841519108,4.913
0.845519108,4.908
0.849519108,4.908
0.853519108,4.908
0.857519108,4.908
0.861519108,4.908
0.865519108,4.908
0.869519108,4.908
0.873519108,4.908
0.877519108,4.908
0.881519108,4.908
0.885519108,4.908
0.889519108,4.908
0.893519108,4.902
0.897519108,4.902
0.901519108,4.902
0.905519108,4.902
