Time [s],voltage
-0.201683346,4.985
-0.197683346,4.985
-0.193683346,4.985
-0.189683346,4.985
-0.185683346,4.985
-0.181683346,4.985
-0.177683346,4.985
-0.173683346,4.985
-0.169683346,4.985
-0.165683346,4.985
-0.161683346,4.985
-0.157683346,4.985
-0.153683346,4.985
-0.149683346,4.985
-0.145683346,4.985
-0.141683346,4.985
-0.137683346,4.985
-0.133683346,4.985
-0.129683346,4.985
-0.125683346,4.985
-0.121683346,4.985
-0.117683346,4.985
-0.113683346,4.985
-0.109683346,4.985
-0.105683346,4.985
-0.101683346,4.985
-0.097683346,4.985
-0.093683346,4.985
-0.089683346,4.985
-0.085683346,4.985
-0.081683346,4.985
-0.077683346,4.985
-0.073683346,4.985
-0.069683346,4.985
-0.065683346,4.985
-0.061683346,4.985
-0.057683346,4.985
-0.053683346,4.985
-0.049683346,4.985
-0.045683346,4.985
-0.041683346,4.985
-0.037683346,4.985
-0.033683346,4.985
-0.029683346,4.985
-0.025683346,4.985
-0.021683346,4.985
-0.017683346,4.985
-0.013683346,4.985
-0.009683346,4.985
-0.005683346,4.985
-0.001683346,4.985
0.002316654,4.985
0.006316654,4.985
0.010316654,4.985
0.014316654,4.985
0.018316654,4.985
0.022316654,4.985
0.026316654,4.985
0.030316654,4.985
0.034316654,4.985
0.038316654,4.985
0.042316654,4.985
0.046316654,4.985
0.050316654,4.985
0.054316654,4.980
0.058316654,4.980
0.062316654,4.980
0.066316654,4.980
0.070316654,4.980
0.074316654,4.980
0.078316654,4.980
0.082316654,4.980
0.086316654,4.980
0.090316654,4.980
0.094316654,4.980
0.098316654,4.980
0.102316654,4.980
0.106316654,4.975
0.110316654,4.975
0.114316654,4.975
0.118316654,4.975
0.122316654,4.975
0.126316654,4.975
0.130316654,4.975
0.134316654,4.975
0.138316654,4.975
0.142316654,4.975
0.146316654,4.970
0.150316654,4.970
0.154316654,4.970
0.158316654,4.970
0.162316654,4.970
0.166316654,4.970
0.170316654,4.970
0.174316654,4.970
0.178316654,4.970
0.182316654,4.970
0.186316654,4.970
0.190316654,4.964
0.194316654,4.964
0.198316654,4.964
0.202316654,4.964
0.206316654,4.964
0.210316654,4.964
0.214316654,4.964
0.218316654,4.964
0.222316654,4.964
0.226316654,4.964
0.230316654,4.964
0.234316654,4.964
0.238316654,4.964
0.242316654,4.959
0.246316654,4.959
0.250316654,4.959
0.254316654,4.959
0.258316654,4.959
0.262316654,4.959
0.266316654,4.959
0.270316654,4.959
0.274316654,4.959
0.278316654,4.959
0.282316654,4.959
0.286316654,4.959
0.290316654,4.954
0.294316654,4.954
0.298316654,4.954
0.302316654,4.954
0.306316654,4.954
0.310316654,4.954
0.314316654,4.954
0.318316654,4.954
0.322316654,4.954
0.326316654,4.949
0.330316654,4.954
0.334316654,4.954
0.338316654,4.949
0.342316654,4.949
0.346316654,4.949
0.350316654,4.949
0.354316654,4.949
0.358316654,4.949
0.362316654,4.949
0.366316654,4.949
0.370316654,4.949
0.374316654,4.949
0.378316654,4.949
0.382316654,4.944
0.386316654,4.949
0.390316654,4.944
0.394316654,4.944
0.398316654,4.944
0.402316654,4.944
0.406316654,4.944
0.410316654,4.944
0.414316654,4.944
0.418316654,4.944
0.422316654,4.944
0.426316654,4.939
0.430316654,4.939
0.434316654,4.939
0.438316654,4.944
0.442316654,4.939
0.446316654,4.939
0.450316654,4.939
0.454316654,4.939
0.458316654,4.939
0.462316654,4.939
0.466316654,4.939
0.470316654,4.939
0.474316654,4.939
0.478316654,4.939
0.482316654,4.934
0.486316654,4.934
0.490316654,4.934
0.494316654,4.934
0.498316654,4.934
0.502316654,4.934
0.506316654,4.934
0.510316654,4.934
0.514316654,4.934
0.518316654,4.934
0.522316654,4.934
0.526316654,4.934
0.530316654,4.928
0.534316654,4.928
0.538316654,4.928
0.542316654,4.928
0.546316654,4.928
0.550316654,4.928
0.554316654,4.928
0.558316654,4.928
0.562316654,4.928
0.566316654,4.928
0.570316654,4.928
0.574316654,4.928
0.578316654,4.928
0.582316654,4.923
0.586316654,4.923
0.590316654,4.923
0.594316654,4.923
0.598316654,4.923
0.602316654,4.923
0.606316654,4.923
0.610316654,4.923
0.614316654,4.923
0.618316654,4.923
0.622316654,4.923
0.626316654,4.923
0.630316654,4.923
0.634316654,4.918
0.638316654,4.918
0.642316654,4.918
0.646316654,4.918
0.650316654,4.918
0.654316654,4.918
0.658316654,4.918
0.662316654,4.918
0.666316654,4.918
0.670316654,4.918
0.674316654,4.913
0.678316654,4.913
0.682316654,4.913
0.686316654,4.913
0.690316654,4.913
0.694316654,4.913
0.698316654,4.913
0.702316654,4.913
0.706316654,4.913
0.710316654,4.913
0.714316654,4.913
0.718316654,4.913
0.722316654,4.908
0.726316654,4.913
0.730316654,4.908
0.734316654,4.908
0.738316654,4.908
0.742316654,4.908
0.746316654,4.908
0.750316654,4.908
0.754316654,4.908
0.758316654,4.908
0.762316654,4.908
0.766316654,4.908
0.770316654,4.908
0.774316654,4.908
0.778316654,4.903
0.782316654,4.903
0.786316654,4.903
0.790316654,4.903
0.794316654,4.903
0.798316654,4.903
0.802316654,4.903
0.806316654,4.903
0.810316654,4.903
0.814316654,4.903
0.818316654,4.903
0.822316654,4.903
0.826316654,4.903
0.830316654,4.898
0.834316654,4.898
0.838316654,4.898
0.842316654,4.898
0.846316654,4.898
0.850316654,4.898
0.854316654,4.898
0.858316654,4.898
0.862316654,4.898
0.866316654,4.893
0.870316654,4.898
0.874316654,4.893
0.878316654,4.893
0.882316654,4.893
0.886316654,4.893
0.890316654,4.893
0.894316654,4.893
0.898316654,4.893
0.902316654,4.893
0.906316654,4.893
0.910316654,4.893
0.914316654,4.893
0.918316654,4.893
