Time [s],Dbg10
-0.100132802,-0.000
-0.099972802,-0.000
-0.099812802,-0.000
-0.099652802,-0.000
-0.099492802,-0.000
-0.099332802,-0.000
-0.099172802,-0.000
-0.099012802,-0.000
-0.098852802,-0.000
-0.098692802,-0.000
-0.098532802,-0.000
-0.098372802,-0.000
-0.098212802,-0.000
-0.098052802,-0.000
-0.097892802,-0.000
-0.097732802,-0.000
-0.097572802,-0.000
-0.097412802,-0.000
-0.097252802,-0.000
-0.097092802,-0.000
-0.096932802,-0.000
-0.096772802,-0.000
-0.096612802,-0.000
-0.096452802,-0.000
-0.096292802,-0.000
-0.096132802,-0.000
-0.095972802,-0.000
-0.095812802,-0.000
-0.095652802,-0.000
-0.095492802,-0.000
-0.095332802,-0.000
-0.095172802,-0.000
-0.095012802,-0.000
-0.094852802,-0.000
-0.094692802,-0.000
-0.094532802,-0.000
-0.094372802,-0.000
-0.094212802,-0.000
-0.094052802,-0.000
-0.093892802,-0.000
-0.093732802,-0.000
-0.093572802,-0.000
-0.093412802,-0.000
-0.093252802,-0.000
-0.093092802,-0.000
-0.092932802,-0.000
-0.092772802,-0.000
-0.092612802,-0.000
-0.092452802,-0.000
-0.092292802,-0.000
-0.092132802,-0.000
-0.091972802,-0.000
-0.091812802,-0.000
-0.091652802,-0.000
-0.091492802,0.005
-0.091332802,-0.000
-0.091172802,-0.000
-0.091012802,-0.000
-0.090852802,-0.000
-0.090692802,-0.000
-0.090532802,-0.000
-0.090372802,-0.000
-0.090212802,-0.000
-0.090052802,-0.000
-0.089892802,-0.000
-0.089732802,-0.000
-0.089572802,-0.000
-0.089412802,0.005
-0.089252802,-0.000
-0.089092802,-0.000
-0.088932802,-0.000
-0.088772802,-0.000
-0.088612802,-0.000
-0.088452802,-0.000
-0.088292802,-0.000
-0.088132802,-0.000
-0.087972802,-0.000
-0.087812802,-0.000
-0.087652802,-0.000
-0.087492802,-0.000
-0.087332802,-0.000
-0.087172802,-0.000
-0.087012802,-0.000
-0.086852802,-0.000
-0.086692802,-0.000
-0.086532802,-0.000
-0.086372802,-0.000
-0.086212802,-0.000
-0.086052802,-0.000
-0.085892802,-0.000
-0.085732802,-0.000
-0.085572802,-0.000
-0.085412802,-0.000
-0.085252802,-0.000
