Time [s],Dbg10
-0.100145848,5.000
-0.099985848,5.000
-0.099825848,5.000
-0.099665848,5.000
-0.099505848,5.000
-0.099345848,5.000
-0.099185848,5.000
-0.099025848,5.000
-0.098865848,5.000
-0.098705848,5.000
-0.098545848,5.000
-0.098385848,5.000
-0.098225848,5.000
-0.098065848,5.000
-0.097905848,5.000
-0.097745848,5.000
-0.097585848,5.000
-0.097425848,5.000
-0.097265848,5.000
-0.097105848,5.000
-0.096945848,5.000
-0.096785848,5.000
-0.096625848,5.000
-0.096465848,5.000
-0.096305848,5.000
-0.096145848,5.000
-0.095985848,5.000
-0.095825848,5.000
-0.095665848,5.000
-0.095505848,5.000
-0.095345848,5.000
-0.095185848,5.000
-0.095025848,5.000
-0.094865848,5.000
-0.094705848,5.000
-0.094545848,5.000
-0.094385848,5.000
-0.094225848,5.000
-0.094065848,5.000
-0.093905848,5.000
-0.093745848,5.000
-0.093585848,5.000
-0.093425848,5.000
-0.093265848,5.000
-0.093105848,5.000
-0.092945848,5.000
-0.092785848,5.000
-0.092625848,5.000
-0.092465848,5.000
-0.092305848,5.000
-0.092145848,5.000
-0.091985848,5.000
-0.091825848,5.000
-0.091665848,5.000
-0.091505848,5.000
-0.091345848,5.000
-0.091185848,5.000
-0.091025848,5.000
-0.090865848,5.000
-0.090705848,5.000
-0.090545848,5.000
-0.090385848,5.000
-0.090225848,5.000
-0.090065848,5.000
-0.089905848,5.000
-0.089745848,5.000
-0.089585848,5.000
-0.089425848,5.000
-0.089265848,5.000
-0.089105848,5.000
-0.088945848,5.000
-0.088785848,5.000
-0.088625848,5.000
-0.088465848,5.000
-0.088305848,5.000
-0.088145848,5.000
-0.087985848,5.000
-0.087825848,5.000
-0.087665848,5.000
-0.087505848,5.000
-0.087345848,5.000
-0.087185848,5.000
-0.087025848,5.000
-0.086865848,5.000
-0.086705848,5.000
-0.086545848,5.000
-0.086385848,5.000
-0.086225848,5.000
-0.086065848,5.000
-0.085905848,5.000
-0.085745848,5.000
-0.085585848,5.000
-0.085425848,5.000
-0.085265848,5.000
-0.085105848,5.000
-0.084945848,5.000
-0.084785848,5.000
-0.084625848,5.000
-0.084465848,5.000
-0.084305848,5.000
-0.084145848,5.000
-0.083985848,5.000
-0.083825848,5.000
-0.083665848,5.000
-0.083505848,5.000
-0.083345848,5.000
-0.083185848,5.000
-0.083025848,5.000
-0.082865848,5.000
-0.082705848,5.000
-0.082545848,5.000
-0.082385848,5.000
-0.082225848,5.000
-0.082065848,5.000
-0.081905848,5.000
-0.081745848,5.000
-0.081585848,5.000
-0.081425848,5.000
-0.081265848,5.000
-0.081105848,5.000
