Time [s],voltage
-0.200133638,5.000
-0.196133638,5.000
-0.192133638,5.000
-0.188133638,5.000
-0.184133638,5.000
-0.180133638,5.000
-0.176133638,5.000
-0.172133638,5.000
-0.168133638,5.000
-0.164133638,5.000
-0.160133638,5.000
-0.156133638,5.000
-0.152133638,5.000
-0.148133638,5.000
-0.144133638,5.000
-0.140133638,5.000
-0.136133638,5.000
-0.132133638,5.000
-0.128133638,5.000
-0.124133638,5.000
-0.120133638,5.000
-0.116133638,5.000
-0.112133638,5.000
-0.108133638,5.000
-0.104133638,5.000
-0.100133638,5.000
-0.096133638,5.000
-0.092133638,5.000
-0.088133638,5.000
-0.084133638,5.000
-0.080133638,5.000
-0.076133638,5.000
-0.072133638,5.000
-0.068133638,5.000
-0.064133638,5.000
-0.060133638,5.000
-0.056133638,5.000
-0.052133638,5.000
-0.048133638,5.000
-0.044133638,5.000
-0.040133638,5.000
-0.036133638,5.000
-0.032133638,5.000
-0.028133638,5.000
-0.024133638,5.000
-0.020133638,5.000
-0.016133638,5.000
-0.012133638,5.000
-0.008133638,5.000
-0.004133638,5.000
-0.000133638,5.000
0.003866362,5.000
0.007866362,5.000
0.011866362,5.000
0.015866362,5.000
0.019866362,5.000
0.023866362,5.000
0.027866362,5.000
0.031866362,5.000
0.035866362,5.000
0.039866362,4.995
0.043866362,5.000
0.047866362,4.995
0.051866362,4.995
0.055866362,4.995
0.059866362,4.995
0.063866362,4.995
0.067866362,4.995
0.071866362,4.995
0.075866362,4.995
0.079866362,4.995
0.083866362,4.990
0.087866362,4.995
0.091866362,4.990
0.095866362,4.990
0.099866362,4.990
0.103866362,4.990
0.107866362,4.990
0.111866362,4.990
0.115866362,4.990
0.119866362,4.990
0.123866362,4.990
0.127866362,4.990
0.131866362,4.985
0.135866362,4.985
0.139866362,4.985
0.143866362,4.985
0.147866362,4.985
0.151866362,4.985
0.155866362,4.985
0.159866362,4.985
0.163866362,4.985
0.167866362,4.980
0.171866362,4.985
0.175866362,4.985
0.179866362,4.980
0.183866362,4.980
0.187866362,4.980
0.191866362,4.980
0.195866362,4.980
0.199866362,4.980
0.203866362,4.980
0.207866362,4.980
0.211866362,4.980
0.215866362,4.980
0.219866362,4.980
0.223866362,4.975
0.227866362,4.975
0.231866362,4.975
0.235866362,4.975
0.239866362,4.975
0.243866362,4.975
0.247866362,4.975
0.251866362,4.975
0.255866362,4.975
0.259866362,4.970
0.263866362,4.970
0.267866362,4.970
0.271866362,4.970
0.275866362,4.970
0.279866362,4.970
0.283866362,4.970
0.287866362,4.970
0.291866362,4.970
0.295866362,4.970
0.299866362,4.970
0.303866362,4.970
0.307866362,4.970
0.311866362,4.964
0.315866362,4.964
0.319866362,4.964
0.323866362,4.964
0.327866362,4.964
0.331866362,4.964
0.335866362,4.964
0.339866362,4.964
0.343866362,4.964
0.347866362,4.964
0.351866362,4.964
0.355866362,4.959
0.359866362,4.959
0.363866362,4.959
0.367866362,4.959
0.371866362,4.959
0.375866362,4.959
0.379866362,4.959
0.383866362,4.959
0.387866362,4.959
0.391866362,4.959
0.395866362,4.959
0.399866362,4.954
0.403866362,4.959
0.407866362,4.954
0.411866362,4.954
0.415866362,4.954
0.419866362,4.954
0.423866362,4.954
0.427866362,4.954
0.431866362,4.954
0.435866362,4.954
0.439866362,4.954
0.443866362,4.954
0.447866362,4.949
0.451866362,4.949
0.455866362,4.949
0.459866362,4.949
0.463866362,4.949
0.467866362,4.949
0.471866362,4.949
0.475866362,4.949
0.479866362,4.949
0.483866362,4.949
0.487866362,4.949
0.491866362,4.949
0.495866362,4.944
0.499866362,4.944
0.503866362,4.944
0.507866362,4.944
0.511866362,4.944
0.515866362,4.944
0.519866362,4.944
0.523866362,4.944
0.527866362,4.939
0.531866362,4.944
0.535866362,4.939
0.539866362,4.939
0.543866362,4.939
0.547866362,4.939
0.551866362,4.939
0.555866362,4.939
0.559866362,4.939
0.563866362,4.939
0.567866362,4.939
0.571866362,4.939
0.575866362,4.939
0.579866362,4.939
0.583866362,4.939
0.587866362,4.934
0.591866362,4.939
0.595866362,4.939
0.599866362,4.934
0.603866362,4.934
0.607866362,4.934
0.611866362,4.934
0.615866362,4.934
0.619866362,4.934
0.623866362,4.934
0.627866362,4.934
0.631866362,4.934
0.635866362,4.928
0.639866362,4.928
0.643866362,4.928
0.647866362,4.928
0.651866362,4.928
0.655866362,4.928
0.659866362,4.928
0.663866362,4.928
0.667866362,4.928
0.671866362,4.928
0.675866362,4.923
0.679866362,4.928
0.683866362,4.928
0.687866362,4.923
0.691866362,4.928
0.695866362,4.923
0.699866362,4.923
0.703866362,4.923
0.707866362,4.923
0.711866362,4.923
0.715866362,4.923
0.719866362,4.923
0.723866362,4.923
0.727866362,4.923
0.731866362,4.923
0.735866362,4.923
0.739866362,4.918
0.743866362,4.918
0.747866362,4.918
0.751866362,4.918
0.755866362,4.918
0.759866362,4.918
0.763866362,4.918
0.767866362,4.918
0.771866362,4.918
0.775866362,4.918
0.779866362,4.918
0.783866362,4.913
0.787866362,4.913
0.791866362,4.913
0.795866362,4.913
0.799866362,4.913
0.803866362,4.913
0.807866362,4.913
0.811866362,4.913
0.815866362,4.913
0.819866362,4.913
0.823866362,4.908
0.827866362,4.913
0.831866362,4.908
0.835866362,4.913
0.839866362,4.908
0.843866362,4.908
0.847866362,4.908
0.851866362,4.908
0.855866362,4.908
0.859866362,4.908
0.863866362,4.908
0.867866362,4.908
0.871866362,4.908
0.875866362,4.908
0.879866362,4.908
0.883866362,4.903
0.887866362,4.903
0.891866362,4.903
0.895866362,4.903
0.899866362,4.903
0.903866362,4.903
0.907866362,4.903
0.911866362,4.903
0.915866362,4.903
0.919866362,4.903
0.923866362,4.903
0.927866362,4.898
0.931866362,4.903
0.935866362,4.898
0.939866362,4.898
0.943866362,4.898
0.947866362,4.898
0.951866362,4.898
0.955866362,4.898
0.959866362,4.898
0.963866362,4.898
0.967866362,4.898
0.971866362,4.898
0.975866362,4.898
0.979866362,4.893
0.983866362,4.893
0.987866362,4.893
0.991866362,4.893
0.995866362,4.893
0.999866362,4.893
1.003866362,4.893
1.007866362,4.893
1.011866362,4.893
1.015866362,4.893
1.019866362,4.887
1.023866362,4.893
1.027866362,4.887
1.031866362,4.887
1.035866362,4.887
1.039866362,4.887
1.043866362,4.887
1.047866362,4.887
1.051866362,4.887
1.055866362,4.887
1.059866362,4.887
1.063866362,4.882
1.067866362,4.887
1.071866362,4.882
1.075866362,4.882
1.079866362,4.882
1.083866362,4.882
1.087866362,4.882
1.091866362,4.882
1.095866362,4.882
1.099866362,4.882
1.103866362,4.882
1.107866362,4.882
1.111866362,4.882
1.115866362,4.882
1.119866362,4.882
1.123866362,4.882
1.127866362,4.877
1.131866362,4.877
1.135866362,4.877
1.139866362,4.877
1.143866362,4.877
1.147866362,4.877
1.151866362,4.877
1.155866362,4.872
1.159866362,4.877
1.163866362,4.877
1.167866362,4.877
1.171866362,4.877
1.175866362,4.872
1.179866362,4.872
1.183866362,4.872
1.187866362,4.872
1.191866362,4.872
1.195866362,4.872
1.199866362,4.872
1.203866362,4.872
1.207866362,4.872
1.211866362,4.872
1.215866362,4.872
1.219866362,4.872
1.223866362,4.867
1.227866362,4.867
1.231866362,4.867
1.235866362,4.867
1.239866362,4.867
1.243866362,4.867
1.247866362,4.867
1.251866362,4.867
1.255866362,4.867
1.259866362,4.867
1.263866362,4.862
1.267866362,4.867
1.271866362,4.862
1.275866362,4.862
1.279866362,4.862
1.283866362,4.862
1.287866362,4.862
1.291866362,4.862
1.295866362,4.862
1.299866362,4.862
1.303866362,4.862
1.307866362,4.862
1.311866362,4.862
1.315866362,4.862
1.319866362,4.862
1.323866362,4.857
1.327866362,4.857
1.331866362,4.862
1.335866362,4.857
1.339866362,4.857
1.343866362,4.857
1.347866362,4.857
1.351866362,4.857
1.355866362,4.857
1.359866362,4.857
1.363866362,4.852
1.367866362,4.857
1.371866362,4.852
1.375866362,4.852
1.379866362,4.852
1.383866362,4.852
1.387866362,4.852
1.391866362,4.852
1.395866362,4.852
1.399866362,4.852
1.403866362,4.852
1.407866362,4.852
1.411866362,4.852
1.415866362,4.852
1.419866362,4.852
1.423866362,4.852
1.427866362,4.852
1.431866362,4.846
1.435866362,4.846
1.439866362,4.846
1.443866362,4.846
1.447866362,4.846
1.451866362,4.846
1.455866362,4.846
1.459866362,4.846
1.463866362,4.846
1.467866362,4.846
1.471866362,4.846
1.475866362,4.846
1.479866362,4.841
1.483866362,4.841
1.487866362,4.841
1.491866362,4.841
1.495866362,4.841
1.499866362,4.841
1.503866362,4.841
1.507866362,4.841
1.511866362,4.841
1.515866362,4.841
1.519866362,4.841
1.523866362,4.841
1.527866362,4.841
1.531866362,4.836
1.535866362,4.836
1.539866362,4.836
1.543866362,4.836
1.547866362,4.836
1.551866362,4.836
1.555866362,4.836
1.559866362,4.836
1.563866362,4.836
1.567866362,4.836
1.571866362,4.836
1.575866362,4.831
1.579866362,4.836
1.583866362,4.831
1.587866362,4.836
1.591866362,4.831
1.595866362,4.831
1.599866362,4.831
1.603866362,4.831
1.607866362,4.831
1.611866362,4.831
1.615866362,4.831
1.619866362,4.826
1.623866362,4.831
1.627866362,4.831
1.631866362,4.826
1.635866362,4.826
1.639866362,4.826
1.643866362,4.826
1.647866362,4.826
1.651866362,4.826
1.655866362,4.826
1.659866362,4.826
1.663866362,4.826
1.667866362,4.821
1.671866362,4.821
1.675866362,4.821
1.679866362,4.821
1.683866362,4.821
1.687866362,4.821
1.691866362,4.821
1.695866362,4.821
1.699866362,4.821
1.703866362,4.821
1.707866362,4.821
1.711866362,4.821
1.715866362,4.821
1.719866362,4.821
1.723866362,4.821
1.727866362,4.821
1.731866362,4.816
1.735866362,4.816
1.739866362,4.816
1.743866362,4.816
1.747866362,4.816
1.751866362,4.816
1.755866362,4.816
1.759866362,4.816
1.763866362,4.816
1.767866362,4.816
1.771866362,4.816
1.775866362,4.816
1.779866362,4.816
1.783866362,4.816
1.787866362,4.810
1.791866362,4.810
1.795866362,4.810
1.799866362,4.810
1.803866362,4.810
1.807866362,4.810
1.811866362,4.810
1.815866362,4.810
1.819866362,4.810
1.823866362,4.810
1.827866362,4.805
1.831866362,4.805
1.835866362,4.805
1.839866362,4.805
1.843866362,4.805
1.847866362,4.805
1.851866362,4.805
