Time [s],Dbg10
-0.100145074,5.000
-0.099985074,5.000
-0.099825074,5.000
-0.099665074,5.000
-0.099505074,5.000
-0.099345074,5.000
-0.099185074,5.000
-0.099025074,5.000
-0.098865074,5.000
-0.098705074,5.000
-0.098545074,5.000
-0.098385074,5.000
-0.098225074,5.000
-0.098065074,5.000
-0.097905074,5.000
-0.097745074,5.000
-0.097585074,5.000
-0.097425074,5.000
-0.097265074,5.000
-0.097105074,5.000
-0.096945074,5.000
-0.096785074,5.005
-0.096625074,5.000
-0.096465074,5.000
-0.096305074,5.000
-0.096145074,5.000
-0.095985074,5.000
-0.095825074,5.000
-0.095665074,5.000
-0.095505074,5.000
-0.095345074,5.000
-0.095185074,5.000
-0.095025074,5.000
-0.094865074,5.000
-0.094705074,5.000
-0.094545074,5.000
-0.094385074,5.000
-0.094225074,5.000
-0.094065074,5.000
-0.093905074,5.000
-0.093745074,5.000
-0.093585074,5.000
-0.093425074,5.000
-0.093265074,5.000
-0.093105074,5.000
-0.092945074,5.000
-0.092785074,5.000
-0.092625074,5.000
-0.092465074,5.000
-0.092305074,5.000
-0.092145074,5.000
-0.091985074,5.000
-0.091825074,5.000
-0.091665074,5.000
-0.091505074,5.000
-0.091345074,5.000
-0.091185074,5.000
-0.091025074,5.000
-0.090865074,5.000
-0.090705074,5.000
-0.090545074,5.000
-0.090385074,5.000
-0.090225074,5.000
-0.090065074,5.000
-0.089905074,5.000
-0.089745074,5.000
-0.089585074,5.000
-0.089425074,5.000
-0.089265074,5.000
-0.089105074,5.000
-0.088945074,5.000
-0.088785074,5.000
-0.088625074,5.000
-0.088465074,5.000
-0.088305074,5.000
-0.088145074,5.000
-0.087985074,5.000
-0.087825074,5.000
-0.087665074,5.000
-0.087505074,5.000
-0.087345074,5.000
-0.087185074,5.000
-0.087025074,5.000
-0.086865074,5.000
-0.086705074,5.000
-0.086545074,5.000
-0.086385074,5.000
-0.086225074,5.000
-0.086065074,5.000
-0.085905074,5.000
-0.085745074,5.000
-0.085585074,5.000
-0.085425074,5.000
-0.085265074,5.000
-0.085105074,5.000
-0.084945074,5.000
-0.084785074,5.000
-0.084625074,5.000
-0.084465074,5.000
-0.084305074,5.000
-0.084145074,5.000
-0.083985074,5.000
-0.083825074,5.000
-0.083665074,5.000
-0.083505074,5.000
-0.083345074,5.000
-0.083185074,5.000
-0.083025074,5.000
-0.082865074,5.000
-0.082705074,5.000
-0.082545074,5.000
-0.082385074,5.000
-0.082225074,5.000
-0.082065074,5.000
-0.081905074,5.000
-0.081745074,5.000
-0.081585074,5.000
-0.081425074,5.000
-0.081265074,5.000
-0.081105074,5.000
-0.080945074,5.000
-0.080785074,5.000
-0.080625074,5.000
-0.080465074,5.000
-0.080305074,5.000
-0.080145074,5.000
-0.079985074,5.000
-0.079825074,5.000
-0.079665074,5.000
-0.079505074,5.000
-0.079345074,5.000
-0.079185074,5.000
-0.079025074,5.000
-0.078865074,5.000
-0.078705074,5.000
-0.078545074,5.000
-0.078385074,5.000
-0.078225074,5.000
-0.078065074,5.000
-0.077905074,5.000
-0.077745074,5.000
-0.077585074,5.000
-0.077425074,5.000
-0.077265074,5.000
-0.077105074,5.000
-0.076945074,5.000
-0.076785074,5.000
-0.076625074,5.000
-0.076465074,5.000
-0.076305074,5.000
-0.076145074,5.000
-0.075985074,5.000
-0.075825074,5.000
-0.075665074,5.000
-0.075505074,5.000
-0.075345074,5.000
-0.075185074,5.000
-0.075025074,5.000
-0.074865074,5.000
-0.074705074,5.000
-0.074545074,5.000
-0.074385074,5.000
-0.074225074,5.000
-0.074065074,5.000
-0.073905074,5.000
-0.073745074,5.000
-0.073585074,5.000
-0.073425074,5.000
-0.073265074,5.005
-0.073105074,5.000
-0.072945074,5.000
-0.072785074,5.000
-0.072625074,5.000
-0.072465074,5.000
-0.072305074,5.000
-0.072145074,5.000
-0.071985074,5.000
-0.071825074,5.000
-0.071665074,5.000
-0.071505074,5.000
-0.071345074,5.000
-0.071185074,5.000
-0.071025074,5.000
-0.070865074,5.000
-0.070705074,5.000
-0.070545074,5.000
-0.070385074,5.000
-0.070225074,5.000
-0.070065074,5.000
-0.069905074,5.000
-0.069745074,5.000
-0.069585074,5.000
-0.069425074,5.000
-0.069265074,5.000
-0.069105074,5.000
-0.068945074,5.000
-0.068785074,5.000
-0.068625074,5.000
-0.068465074,5.000
-0.068305074,5.000
-0.068145074,5.000
-0.067985074,5.000
-0.067825074,5.000
-0.067665074,5.000
-0.067505074,5.000
-0.067345074,5.000
-0.067185074,5.000
-0.067025074,5.000
-0.066865074,5.000
-0.066705074,5.000
-0.066545074,5.000
-0.066385074,5.000
-0.066225074,5.000
-0.066065074,5.000
-0.065905074,5.000
-0.065745074,5.000
-0.065585074,5.000
-0.065425074,5.000
-0.065265074,5.000
-0.065105074,5.000
-0.064945074,5.000
-0.064785074,5.000
-0.064625074,5.000
-0.064465074,5.000
-0.064305074,5.000
-0.064145074,5.000
-0.063985074,5.000
-0.063825074,5.000
-0.063665074,5.000
-0.063505074,5.000
-0.063345074,5.000
-0.063185074,5.000
-0.063025074,5.000
-0.062865074,5.000
-0.062705074,5.000
-0.062545074,5.000
-0.062385074,5.000
-0.062225074,5.000
-0.062065074,5.000
-0.061905074,5.000
-0.061745074,5.000
-0.061585074,5.000
-0.061425074,5.000
-0.061265074,5.000
-0.061105074,5.000
-0.060945074,5.005
-0.060785074,5.000
-0.060625074,5.000
-0.060465074,5.000
-0.060305074,5.000
-0.060145074,5.000
-0.059985074,5.000
-0.059825074,5.000
-0.059665074,5.000
-0.059505074,5.000
-0.059345074,5.000
-0.059185074,5.000
-0.059025074,5.000
-0.058865074,5.000
-0.058705074,5.000
-0.058545074,5.000
-0.058385074,5.000
-0.058225074,5.000
-0.058065074,5.000
-0.057905074,5.000
-0.057745074,5.000
-0.057585074,5.000
-0.057425074,5.000
-0.057265074,5.000
-0.057105074,5.000
-0.056945074,5.000
-0.056785074,5.000
-0.056625074,5.000
-0.056465074,5.000
-0.056305074,5.000
-0.056145074,5.000
-0.055985074,5.000
-0.055825074,5.000
-0.055665074,5.000
-0.055505074,5.000
-0.055345074,5.000
-0.055185074,5.000
-0.055025074,5.000
-0.054865074,5.000
-0.054705074,5.000
-0.054545074,5.000
-0.054385074,5.000
-0.054225074,5.000
-0.054065074,5.000
-0.053905074,5.000
-0.053745074,5.000
-0.053585074,5.000
-0.053425074,5.000
-0.053265074,5.000
-0.053105074,5.000
-0.052945074,5.000
-0.052785074,5.000
-0.052625074,5.000
-0.052465074,5.000
-0.052305074,5.000
-0.052145074,5.000
-0.051985074,5.000
-0.051825074,5.000
-0.051665074,5.000
-0.051505074,5.000
-0.051345074,5.000
-0.051185074,5.000
-0.051025074,5.000
-0.050865074,5.000
-0.050705074,5.000
-0.050545074,5.000
-0.050385074,5.000
-0.050225074,5.000
-0.050065074,5.000
-0.049905074,5.000
-0.049745074,5.000
-0.049585074,5.000
-0.049425074,5.000
-0.049265074,5.000
-0.049105074,5.000
-0.048945074,5.000
-0.048785074,5.000
-0.048625074,5.000
-0.048465074,5.000
-0.048305074,5.000
-0.048145074,5.000
-0.047985074,5.000
-0.047825074,5.000
-0.047665074,5.000
-0.047505074,5.000
-0.047345074,5.000
-0.047185074,5.000
-0.047025074,5.000
-0.046865074,5.000
-0.046705074,5.000
-0.046545074,5.000
-0.046385074,5.000
-0.046225074,5.000
-0.046065074,5.000
-0.045905074,5.000
-0.045745074,5.000
-0.045585074,5.000
-0.045425074,5.000
-0.045265074,5.000
-0.045105074,5.000
-0.044945074,5.000
-0.044785074,5.000
-0.044625074,5.000
-0.044465074,5.000
-0.044305074,5.000
-0.044145074,5.000
-0.043985074,5.000
-0.043825074,5.000
-0.043665074,5.000
-0.043505074,5.000
-0.043345074,5.000
-0.043185074,5.000
-0.043025074,5.000
-0.042865074,5.000
-0.042705074,5.000
-0.042545074,5.000
-0.042385074,5.000
-0.042225074,5.000
-0.042065074,5.000
-0.041905074,5.000
-0.041745074,5.000
-0.041585074,5.000
-0.041425074,5.000
-0.041265074,5.000
-0.041105074,5.000
-0.040945074,5.000
-0.040785074,5.000
-0.040625074,5.000
-0.040465074,5.000
-0.040305074,5.000
-0.040145074,5.000
-0.039985074,5.000
-0.039825074,5.000
-0.039665074,5.000
-0.039505074,5.000
-0.039345074,5.000
-0.039185074,5.000
-0.039025074,5.000
-0.038865074,5.000
-0.038705074,5.000
-0.038545074,5.000
-0.038385074,5.000
-0.038225074,5.000
-0.038065074,5.000
-0.037905074,5.000
-0.037745074,5.000
-0.037585074,5.000
-0.037425074,5.000
-0.037265074,5.000
-0.037105074,5.000
-0.036945074,5.000
-0.036785074,5.000
-0.036625074,5.000
-0.036465074,5.000
-0.036305074,5.000
-0.036145074,5.000
-0.035985074,5.005
-0.035825074,5.000
-0.035665074,5.000
-0.035505074,5.000
-0.035345074,5.000
-0.035185074,5.000
-0.035025074,5.000
-0.034865074,5.000
-0.034705074,5.000
-0.034545074,5.000
-0.034385074,5.000
-0.034225074,5.000
-0.034065074,5.000
-0.033905074,5.000
-0.033745074,5.000
-0.033585074,5.000
-0.033425074,5.000
-0.033265074,5.000
-0.033105074,5.000
-0.032945074,5.000
-0.032785074,5.000
-0.032625074,5.000
-0.032465074,5.000
-0.032305074,5.000
-0.032145074,5.000
-0.031985074,5.000
-0.031825074,5.000
-0.031665074,5.000
-0.031505074,5.000
-0.031345074,5.000
-0.031185074,5.000
-0.031025074,5.000
-0.030865074,5.000
-0.030705074,5.000
-0.030545074,5.000
-0.030385074,5.000
-0.030225074,5.000
-0.030065074,5.000
-0.029905074,5.000
-0.029745074,5.000
-0.029585074,5.000
-0.029425074,5.000
-0.029265074,5.000
-0.029105074,5.000
-0.028945074,5.000
-0.028785074,5.000
-0.028625074,5.000
-0.028465074,5.000
-0.028305074,5.000
-0.028145074,5.000
-0.027985074,5.000
-0.027825074,5.000
-0.027665074,5.000
-0.027505074,5.000
-0.027345074,5.000
-0.027185074,5.000
-0.027025074,5.000
-0.026865074,5.000
-0.026705074,5.000
-0.026545074,5.000
-0.026385074,5.000
-0.026225074,5.000
-0.026065074,5.000
-0.025905074,5.000
-0.025745074,5.000
-0.025585074,5.000
-0.025425074,5.000
-0.025265074,5.000
-0.025105074,5.000
-0.024945074,5.000
-0.024785074,5.000
-0.024625074,5.000
-0.024465074,5.000
-0.024305074,5.000
-0.024145074,5.000
-0.023985074,5.000
-0.023825074,5.000
-0.023665074,5.000
-0.023505074,5.000
-0.023345074,5.000
-0.023185074,5.000
-0.023025074,5.000
-0.022865074,5.000
-0.022705074,5.000
-0.022545074,5.000
-0.022385074,5.000
-0.022225074,5.000
-0.022065074,5.000
-0.021905074,5.000
-0.021745074,5.000
-0.021585074,5.000
-0.021425074,5.000
-0.021265074,5.000
-0.021105074,5.000
-0.020945074,5.000
-0.020785074,5.000
-0.020625074,5.000
-0.020465074,5.000
-0.020305074,5.000
-0.020145074,5.000
-0.019985074,5.000
-0.019825074,5.000
-0.019665074,5.000
-0.019505074,5.000
-0.019345074,5.000
-0.019185074,5.000
-0.019025074,5.000
-0.018865074,5.000
-0.018705074,5.000
-0.018545074,5.000
-0.018385074,5.000
-0.018225074,5.000
-0.018065074,5.000
-0.017905074,5.000
-0.017745074,5.000
-0.017585074,5.000
-0.017425074,5.000
-0.017265074,5.000
-0.017105074,5.000
-0.016945074,5.000
-0.016785074,5.000
-0.016625074,5.000
-0.016465074,5.000
-0.016305074,5.000
-0.016145074,5.000
-0.015985074,5.000
-0.015825074,5.000
-0.015665074,5.000
-0.015505074,5.000
-0.015345074,5.000
-0.015185074,5.000
-0.015025074,5.000
-0.014865074,5.000
-0.014705074,5.000
-0.014545074,5.000
-0.014385074,5.000
-0.014225074,5.000
-0.014065074,5.000
-0.013905074,5.000
-0.013745074,5.000
-0.013585074,5.000
-0.013425074,5.000
-0.013265074,5.000
-0.013105074,5.000
-0.012945074,5.000
-0.012785074,5.000
-0.012625074,5.000
-0.012465074,5.000
-0.012305074,5.000
-0.012145074,5.000
-0.011985074,5.000
-0.011825074,5.000
-0.011665074,5.000
-0.011505074,5.000
-0.011345074,5.000
-0.011185074,5.000
-0.011025074,5.000
-0.010865074,5.000
-0.010705074,5.000
-0.010545074,5.000
-0.010385074,5.000
-0.010225074,5.000
-0.010065074,5.000
-0.009905074,5.000
-0.009745074,5.000
-0.009585074,5.000
-0.009425074,5.000
-0.009265074,5.000
-0.009105074,5.000
-0.008945074,5.000
-0.008785074,5.000
-0.008625074,5.000
-0.008465074,5.000
-0.008305074,5.000
-0.008145074,5.000
-0.007985074,5.000
-0.007825074,5.000
-0.007665074,5.000
-0.007505074,5.000
-0.007345074,5.000
-0.007185074,5.000
-0.007025074,5.000
-0.006865074,5.000
-0.006705074,5.000
-0.006545074,5.000
-0.006385074,5.000
-0.006225074,5.000
-0.006065074,5.000
-0.005905074,5.000
-0.005745074,5.000
-0.005585074,5.000
-0.005425074,5.000
-0.005265074,5.000
-0.005105074,5.000
-0.004945074,5.000
-0.004785074,5.000
-0.004625074,5.000
-0.004465074,5.000
-0.004305074,5.000
-0.004145074,5.000
-0.003985074,5.000
-0.003825074,5.000
-0.003665074,5.000
-0.003505074,5.000
-0.003345074,5.000
-0.003185074,5.000
-0.003025074,5.000
-0.002865074,5.000
-0.002705074,5.000
-0.002545074,5.000
-0.002385074,5.000
-0.002225074,5.000
-0.002065074,5.000
-0.001905074,5.000
-0.001745074,5.000
-0.001585074,5.000
-0.001425074,5.000
-0.001265074,5.000
-0.001105074,5.000
-0.000945074,5.000
-0.000785074,5.000
-0.000625074,5.000
-0.000465074,5.000
-0.000305074,5.000
-0.000145074,5.000
0.000014926,4.995
0.000174926,4.964
0.000334926,4.933
0.000494926,4.902
0.000654926,4.877
0.000814926,4.846
0.000974926,4.815
0.001134926,4.790
0.001294926,4.759
0.001454926,4.733
0.001614926,4.708
0.001774926,4.682
0.001934926,4.657
0.002094926,4.631
0.002254926,4.605
0.002414926,4.580
0.002574926,4.554
0.002734926,4.529
0.002894926,4.508
0.003054926,4.482
0.003214926,4.462
0.003374926,4.436
0.003534926,4.411
0.003694926,4.390
0.003854926,4.370
0.004014926,4.349
0.004174926,4.324
0.004334926,4.303
0.004494926,4.283
0.004654926,4.262
0.004814926,4.242
0.004974926,4.221
0.005134926,4.201
0.005294926,4.180
0.005454926,4.160
0.005614926,4.144
0.005774926,4.124
0.005934926,4.103
0.006094926,4.083
0.006254926,4.062
0.006414926,4.047
0.006574926,4.026
0.006734926,4.006
0.006894926,3.991
0.007054926,3.975
0.007214926,3.955
0.007374926,3.934
0.007534926,3.919
0.007694926,3.904
0.007854926,3.883
0.008014926,3.868
0.008174926,3.852
0.008334926,3.837
0.008494926,3.822
0.008654926,3.801
0.008814926,3.786
0.008974926,3.770
0.009134926,3.755
0.009294926,3.740
0.009454926,3.724
0.009614926,3.709
0.009774926,3.693
0.009934926,3.678
0.010094926,3.663
0.010254926,3.647
0.010414926,3.632
0.010574926,3.617
0.010734926,3.601
0.010894926,3.591
0.011054926,3.576
0.011214926,3.560
0.011374926,3.545
0.011534926,3.530
0.011694926,3.519
0.011854926,3.504
0.012014926,3.494
0.012174926,3.478
0.012334926,3.463
0.012494926,3.453
0.012654926,3.437
0.012814926,3.427
0.012974926,3.412
0.013134926,3.396
0.013294926,3.386
0.013454926,3.371
0.013614926,3.361
0.013774926,3.350
0.013934926,3.335
0.014094926,3.325
0.014254926,3.314
0.014414926,3.299
0.014574926,3.289
0.014734926,3.279
0.014894926,3.263
0.015054926,3.253
0.015214926,3.238
0.015374926,3.227
0.015534926,3.217
0.015694926,3.207
0.015854926,3.197
0.016014926,3.181
0.016174926,3.171
0.016334926,3.161
0.016494926,3.150
0.016654926,3.140
0.016814926,3.125
0.016974926,3.115
0.017134926,3.104
0.017294926,3.094
0.017454926,3.084
0.017614926,3.074
0.017774926,3.063
0.017934926,3.053
0.018094926,3.043
0.018254926,3.033
0.018414926,3.022
0.018574926,3.012
0.018734926,3.002
0.018894926,2.992
0.019054926,2.987
0.019214926,2.976
0.019374926,2.966
0.019534926,2.956
0.019694926,2.946
0.019854926,2.935
0.020014926,2.925
0.020174926,2.920
0.020334926,2.910
0.020494926,2.899
0.020654926,2.889
0.020814926,2.879
0.020974926,2.869
0.021134926,2.864
0.021294926,2.853
0.021454926,2.843
0.021614926,2.838
0.021774926,2.828
0.021934926,2.817
0.022094926,2.807
0.022254926,2.802
0.022414926,2.792
0.022574926,2.782
0.022734926,2.777
0.022894926,2.766
0.023054926,2.756
0.023214926,2.751
0.023374926,2.741
0.023534926,2.730
0.023694926,2.725
0.023854926,2.715
0.024014926,2.710
0.024174926,2.700
0.024334926,2.689
0.024494926,2.684
0.024654926,2.674
0.024814926,2.669
0.024974926,2.659
0.025134926,2.654
0.025294926,2.643
0.025454926,2.638
0.025614926,2.628
0.025774926,2.623
0.025934926,2.613
0.026094926,2.607
0.026254926,2.597
0.026414926,2.592
0.026574926,2.587
0.026734926,2.577
0.026894926,2.572
0.027054926,2.561
0.027214926,2.556
0.027374926,2.546
0.027534926,2.541
0.027694926,2.536
0.027854926,2.525
0.028014926,2.520
0.028174926,2.515
0.028334926,2.505
0.028494926,2.500
0.028654926,2.495
0.028814926,2.485
0.028974926,2.479
0.029134926,2.469
0.029294926,2.464
0.029454926,2.459
0.029614926,2.454
0.029774926,2.444
0.029934926,2.438
0.030094926,2.433
0.030254926,2.428
0.030414926,2.418
0.030574926,2.413
0.030734926,2.408
0.030894926,2.397
0.031054926,2.392
0.031214926,2.387
0.031374926,2.382
0.031534926,2.377
0.031694926,2.367
0.031854926,2.362
0.032014926,2.356
0.032174926,2.351
0.032334926,2.346
0.032494926,2.341
0.032654926,2.331
0.032814926,2.326
0.032974926,2.321
0.033134926,2.315
0.033294926,2.305
0.033454926,2.300
0.033614926,2.295
0.033774926,2.290
0.033934926,2.285
0.034094926,2.280
0.034254926,2.274
0.034414926,2.269
0.034574926,2.259
0.034734926,2.254
0.034894926,2.249
0.035054926,2.244
0.035214926,2.239
0.035374926,2.233
0.035534926,2.228
0.035694926,2.223
0.035854926,2.218
0.036014926,2.213
0.036174926,2.203
0.036334926,2.203
0.036494926,2.193
0.036654926,2.193
0.036814926,2.182
0.036974926,2.177
0.037134926,2.177
0.037294926,2.167
0.037454926,2.162
0.037614926,2.157
0.037774926,2.152
0.037934926,2.146
0.038094926,2.141
0.038254926,2.136
0.038414926,2.131
0.038574926,2.126
0.038734926,2.121
0.038894926,2.116
0.039054926,2.111
0.039214926,2.105
0.039374926,2.100
0.039534926,2.100
0.039694926,2.090
0.039854926,2.085
0.040014926,2.080
0.040174926,2.080
0.040334926,2.075
0.040494926,2.070
0.040654926,2.064
0.040814926,2.054
0.040974926,2.054
0.041134926,2.049
0.041294926,2.044
0.041454926,2.039
0.041614926,2.034
0.041774926,2.029
0.041934926,2.023
0.042094926,2.023
0.042254926,2.018
0.042414926,2.013
0.042574926,2.008
0.042734926,2.003
0.042894926,1.998
0.043054926,1.993
0.043214926,1.988
0.043374926,1.982
0.043534926,1.977
0.043694926,1.972
0.043854926,1.967
0.044014926,1.967
0.044174926,1.962
0.044334926,1.957
0.044494926,1.952
0.044654926,1.947
0.044814926,1.941
0.044974926,1.941
0.045134926,1.936
0.045294926,1.931
0.045454926,1.926
0.045614926,1.921
0.045774926,1.921
0.045934926,1.916
0.046094926,1.911
0.046254926,1.906
0.046414926,1.901
0.046574926,1.901
0.046734926,1.895
0.046894926,1.890
0.047054926,1.885
0.047214926,1.880
0.047374926,1.875
0.047534926,1.875
0.047694926,1.870
0.047854926,1.865
0.048014926,1.860
0.048174926,1.860
0.048334926,1.854
0.048494926,1.849
0.048654926,1.844
0.048814926,1.839
0.048974926,1.839
0.049134926,1.834
0.049294926,1.829
0.049454926,1.824
0.049614926,1.824
0.049774926,1.819
0.049934926,1.813
0.050094926,1.808
0.050254926,1.803
0.050414926,1.803
0.050574926,1.798
0.050734926,1.793
0.050894926,1.793
0.051054926,1.788
0.051214926,1.783
0.051374926,1.778
0.051534926,1.778
0.051694926,1.772
0.051854926,1.767
0.052014926,1.767
0.052174926,1.762
0.052334926,1.757
0.052494926,1.757
0.052654926,1.752
0.052814926,1.747
0.052974926,1.742
0.053134926,1.742
0.053294926,1.737
0.053454926,1.731
0.053614926,1.731
0.053774926,1.726
0.053934926,1.721
0.054094926,1.721
0.054254926,1.716
0.054414926,1.716
0.054574926,1.711
0.054734926,1.706
0.054894926,1.701
0.055054926,1.696
0.055214926,1.696
0.055374926,1.690
0.055534926,1.685
0.055694926,1.685
0.055854926,1.680
0.056014926,1.680
0.056174926,1.675
0.056334926,1.670
0.056494926,1.670
0.056654926,1.665
0.056814926,1.660
0.056974926,1.660
0.057134926,1.655
0.057294926,1.649
0.057454926,1.649
0.057614926,1.644
0.057774926,1.639
0.057934926,1.639
0.058094926,1.634
0.058254926,1.634
0.058414926,1.629
0.058574926,1.629
0.058734926,1.624
0.058894926,1.619
0.059054926,1.619
0.059214926,1.614
0.059374926,1.614
0.059534926,1.609
0.059694926,1.603
0.059854926,1.598
0.060014926,1.598
0.060174926,1.593
0.060334926,1.593
0.060494926,1.588
0.060654926,1.583
0.060814926,1.583
0.060974926,1.578
0.061134926,1.578
0.061294926,1.573
0.061454926,1.568
0.061614926,1.568
0.061774926,1.568
0.061934926,1.562
0.062094926,1.557
0.062254926,1.557
0.062414926,1.552
0.062574926,1.552
0.062734926,1.547
0.062894926,1.542
0.063054926,1.542
0.063214926,1.537
0.063374926,1.537
0.063534926,1.532
0.063694926,1.532
0.063854926,1.527
0.064014926,1.521
0.064174926,1.521
0.064334926,1.516
0.064494926,1.516
0.064654926,1.511
0.064814926,1.511
0.064974926,1.506
0.065134926,1.506
0.065294926,1.501
0.065454926,1.501
0.065614926,1.496
0.065774926,1.491
0.065934926,1.491
0.066094926,1.486
0.066254926,1.486
0.066414926,1.480
0.066574926,1.480
0.066734926,1.475
0.066894926,1.475
0.067054926,1.470
0.067214926,1.470
0.067374926,1.465
0.067534926,1.465
0.067694926,1.460
0.067854926,1.460
0.068014926,1.455
0.068174926,1.455
0.068334926,1.450
0.068494926,1.450
0.068654926,1.445
0.068814926,1.445
0.068974926,1.439
0.069134926,1.439
0.069294926,1.434
0.069454926,1.434
0.069614926,1.429
0.069774926,1.429
0.069934926,1.424
0.070094926,1.424
0.070254926,1.419
0.070414926,1.419
0.070574926,1.414
0.070734926,1.414
0.070894926,1.409
0.071054926,1.404
0.071214926,1.404
0.071374926,1.398
0.071534926,1.398
0.071694926,1.398
0.071854926,1.393
0.072014926,1.393
0.072174926,1.388
0.072334926,1.388
0.072494926,1.383
0.072654926,1.383
0.072814926,1.378
0.072974926,1.378
0.073134926,1.373
0.073294926,1.373
