Time [s],voltage
-0.201782448,4.985
-0.197782448,4.990
-0.193782448,4.985
-0.189782448,4.985
-0.185782448,4.985
-0.181782448,4.985
-0.177782448,4.985
-0.173782448,4.985
-0.169782448,4.985
-0.165782448,4.985
-0.161782448,4.985
-0.157782448,4.985
-0.153782448,4.985
-0.149782448,4.985
-0.145782448,4.990
-0.141782448,4.985
-0.137782448,4.985
-0.133782448,4.985
-0.129782448,4.990
-0.125782448,4.985
-0.121782448,4.985
-0.117782448,4.985
-0.113782448,4.985
-0.109782448,4.985
-0.105782448,4.985
-0.101782448,4.985
-0.097782448,4.990
-0.093782448,4.985
-0.089782448,4.985
-0.085782448,4.985
-0.081782448,4.985
-0.077782448,4.990
-0.073782448,4.985
-0.069782448,4.985
-0.065782448,4.985
-0.061782448,4.985
-0.057782448,4.985
-0.053782448,4.985
-0.049782448,4.985
-0.045782448,4.985
-0.041782448,4.985
-0.037782448,4.985
-0.033782448,4.985
-0.029782448,4.985
-0.025782448,4.985
-0.021782448,4.985
-0.017782448,4.985
-0.013782448,4.985
-0.009782448,4.985
-0.005782448,4.985
-0.001782448,4.990
0.002217552,4.985
0.006217552,4.985
0.010217552,4.985
0.014217552,4.985
0.018217552,4.985
0.022217552,4.985
0.026217552,4.985
0.030217552,4.985
0.034217552,4.985
0.038217552,4.985
0.042217552,4.985
0.046217552,4.985
0.050217552,4.985
0.054217552,4.980
0.058217552,4.985
0.062217552,4.980
0.066217552,4.980
0.070217552,4.980
0.074217552,4.980
0.078217552,4.980
0.082217552,4.980
0.086217552,4.980
0.090217552,4.980
0.094217552,4.980
0.098217552,4.980
0.102217552,4.975
0.106217552,4.980
0.110217552,4.975
0.114217552,4.975
0.118217552,4.975
0.122217552,4.975
0.126217552,4.975
0.130217552,4.975
0.134217552,4.975
0.138217552,4.975
0.142217552,4.975
0.146217552,4.975
0.150217552,4.970
0.154217552,4.970
0.158217552,4.970
0.162217552,4.970
0.166217552,4.970
0.170217552,4.970
0.174217552,4.970
0.178217552,4.970
0.182217552,4.970
0.186217552,4.970
0.190217552,4.970
0.194217552,4.964
0.198217552,4.964
0.202217552,4.964
0.206217552,4.964
0.210217552,4.964
0.214217552,4.964
0.218217552,4.964
0.222217552,4.964
0.226217552,4.964
0.230217552,4.964
0.234217552,4.964
0.238217552,4.964
0.242217552,4.964
0.246217552,4.959
0.250217552,4.964
0.254217552,4.959
0.258217552,4.959
0.262217552,4.959
0.266217552,4.959
0.270217552,4.959
0.274217552,4.959
0.278217552,4.959
0.282217552,4.954
0.286217552,4.959
0.290217552,4.959
0.294217552,4.954
0.298217552,4.954
