Time [s],Dbg10
-0.102885770,5.000
-0.098885770,4.995
-0.094885770,4.995
-0.090885770,4.995
-0.086885770,5.000
-0.082885770,4.995
-0.078885770,4.995
-0.074885770,4.995
-0.070885770,5.000
-0.066885770,5.000
-0.062885770,4.995
-0.058885770,5.000
-0.054885770,4.995
-0.050885770,4.995
-0.046885770,5.000
-0.042885770,5.000
-0.038885770,4.995
-0.034885770,5.000
-0.030885770,5.000
-0.026885770,4.995
-0.022885770,5.000
-0.018885770,5.000
-0.014885770,4.995
-0.010885770,4.995
-0.006885770,4.995
-0.002885770,5.000
0.001114230,5.000
0.005114230,4.995
0.009114230,4.995
0.013114230,4.995
0.017114230,4.995
0.021114230,4.995
0.025114230,4.995
0.029114230,4.995
0.033114230,4.995
0.037114230,4.995
0.041114230,4.995
0.045114230,4.995
0.049114230,4.995
0.053114230,4.995
0.057114230,4.995
0.061114230,4.990
0.065114230,4.995
0.069114230,4.990
0.073114230,4.990
0.077114230,4.990
0.081114230,4.990
0.085114230,4.990
0.089114230,4.990
0.093114230,4.990
0.097114230,4.990
0.101114230,4.990
0.105114230,4.990
0.109114230,4.990
0.113114230,4.984
0.117114230,4.984
0.121114230,4.984
0.125114230,4.984
0.129114230,4.984
0.133114230,4.984
0.137114230,4.984
0.141114230,4.984
0.145114230,4.984
0.149114230,4.979
0.153114230,4.984
0.157114230,4.979
0.161114230,4.979
0.165114230,4.979
0.169114230,4.979
0.173114230,4.979
0.177114230,4.979
0.181114230,4.979
0.185114230,4.979
0.189114230,4.979
0.193114230,4.979
0.197114230,4.979
0.201114230,4.979
0.205114230,4.974
0.209114230,4.974
0.213114230,4.974
0.217114230,4.974
0.221114230,4.974
0.225114230,4.974
0.229114230,4.974
0.233114230,4.974
0.237114230,4.974
0.241114230,4.974
0.245114230,4.974
0.249114230,4.974
0.253114230,4.974
0.257114230,4.974
0.261114230,4.969
0.265114230,4.969
0.269114230,4.969
0.273114230,4.969
0.277114230,4.969
0.281114230,4.969
0.285114230,4.969
0.289114230,4.969
0.293114230,4.969
0.297114230,4.969
0.301114230,4.969
0.305114230,4.969
0.309114230,4.964
0.313114230,4.964
0.317114230,4.964
0.321114230,4.964
0.325114230,4.964
0.329114230,4.964
0.333114230,4.964
0.337114230,4.964
0.341114230,4.964
0.345114230,4.964
0.349114230,4.964
0.353114230,4.964
0.357114230,4.959
0.361114230,4.964
0.365114230,4.959
0.369114230,4.959
0.373114230,4.959
0.377114230,4.959
0.381114230,4.959
0.385114230,4.959
0.389114230,4.959
0.393114230,4.959
0.397114230,4.959
0.401114230,4.959
0.405114230,4.954
0.409114230,4.959
0.413114230,4.954
0.417114230,4.954
0.421114230,4.954
0.425114230,4.954
0.429114230,4.954
0.433114230,4.954
0.437114230,4.954
0.441114230,4.954
0.445114230,4.949
0.449114230,4.954
0.453114230,4.949
0.457114230,4.954
0.461114230,4.954
0.465114230,4.949
0.469114230,4.949
0.473114230,4.949
0.477114230,4.949
0.481114230,4.949
0.485114230,4.949
0.489114230,4.949
0.493114230,4.949
0.497114230,4.949
0.501114230,4.949
0.505114230,4.943
0.509114230,4.943
0.513114230,4.943
0.517114230,4.943
0.521114230,4.943
0.525114230,4.943
0.529114230,4.943
0.533114230,4.943
0.537114230,4.943
0.541114230,4.943
0.545114230,4.938
0.549114230,4.943
0.553114230,4.938
0.557114230,4.943
0.561114230,4.938
0.565114230,4.938
0.569114230,4.938
0.573114230,4.938
0.577114230,4.938
0.581114230,4.938
0.585114230,4.938
0.589114230,4.938
0.593114230,4.938
0.597114230,4.938
0.601114230,4.938
0.605114230,4.933
0.609114230,4.933
0.613114230,4.933
0.617114230,4.933
0.621114230,4.933
0.625114230,4.933
0.629114230,4.933
0.633114230,4.933
0.637114230,4.933
0.641114230,4.928
0.645114230,4.933
0.649114230,4.928
0.653114230,4.928
0.657114230,4.928
0.661114230,4.928
0.665114230,4.928
0.669114230,4.928
0.673114230,4.928
0.677114230,4.928
0.681114230,4.928
0.685114230,4.928
0.689114230,4.928
0.693114230,4.928
0.697114230,4.928
0.701114230,4.928
0.705114230,4.923
0.709114230,4.928
0.713114230,4.923
0.717114230,4.923
0.721114230,4.923
0.725114230,4.923
0.729114230,4.923
0.733114230,4.923
0.737114230,4.923
0.741114230,4.923
0.745114230,4.923
0.749114230,4.923
0.753114230,4.923
0.757114230,4.918
0.761114230,4.918
0.765114230,4.918
0.769114230,4.918
0.773114230,4.918
0.777114230,4.918
0.781114230,4.918
0.785114230,4.918
0.789114230,4.918
0.793114230,4.918
0.797114230,4.918
0.801114230,4.918
0.805114230,4.913
0.809114230,4.918
0.813114230,4.913
0.817114230,4.913
0.821114230,4.913
0.825114230,4.913
0.829114230,4.913
0.833114230,4.913
0.837114230,4.913
0.841114230,4.913
0.845114230,4.913
0.849114230,4.913
0.853114230,4.913
0.857114230,4.913
0.861114230,4.913
0.865114230,4.908
0.869114230,4.913
