Time [s],Dbg10
-0.100099142,5.000
-0.099939142,5.000
-0.099779142,5.005
-0.099619142,5.005
-0.099459142,5.000
-0.099299142,5.000
-0.099139142,5.000
-0.098979142,5.005
-0.098819142,5.000
-0.098659142,5.000
-0.098499142,5.000
-0.098339142,5.000
-0.098179142,5.000
-0.098019142,5.005
-0.097859142,5.000
-0.097699142,5.000
-0.097539142,5.005
-0.097379142,5.000
-0.097219142,5.000
-0.097059142,5.000
-0.096899142,5.000
-0.096739142,5.005
-0.096579142,5.005
-0.096419142,5.000
-0.096259142,5.005
-0.096099142,5.000
-0.095939142,5.000
-0.095779142,5.005
-0.095619142,5.005
-0.095459142,5.005
-0.095299142,5.005
-0.095139142,5.000
-0.094979142,5.000
-0.094819142,5.005
-0.094659142,5.005
-0.094499142,5.000
-0.094339142,5.005
-0.094179142,5.000
-0.094019142,5.000
-0.093859142,5.000
-0.093699142,5.000
-0.093539142,5.000
-0.093379142,5.005
-0.093219142,5.000
-0.093059142,5.005
-0.092899142,5.000
-0.092739142,5.000
-0.092579142,5.005
-0.092419142,5.000
-0.092259142,5.000
-0.092099142,5.000
-0.091939142,5.005
-0.091779142,5.000
-0.091619142,5.005
-0.091459142,5.005
-0.091299142,5.000
-0.091139142,5.000
-0.090979142,5.005
-0.090819142,5.000
-0.090659142,5.000
-0.090499142,5.000
-0.090339142,5.005
-0.090179142,5.005
-0.090019142,5.000
-0.089859142,5.000
-0.089699142,5.000
-0.089539142,5.005
-0.089379142,5.005
-0.089219142,5.000
-0.089059142,5.000
-0.088899142,5.000
-0.088739142,5.000
-0.088579142,5.000
-0.088419142,5.005
-0.088259142,5.005
-0.088099142,5.000
-0.087939142,5.005
-0.087779142,5.005
-0.087619142,5.000
-0.087459142,5.005
-0.087299142,5.000
-0.087139142,5.000
-0.086979142,5.000
-0.086819142,5.000
-0.086659142,5.000
-0.086499142,5.000
-0.086339142,5.000
-0.086179142,5.000
-0.086019142,5.005
-0.085859142,5.005
-0.085699142,5.000
-0.085539142,5.000
-0.085379142,5.000
-0.085219142,5.000
-0.085059142,5.000
-0.084899142,5.000
-0.084739142,5.005
-0.084579142,5.000
-0.084419142,5.000
-0.084259142,5.000
-0.084099142,5.000
-0.083939142,5.000
-0.083779142,5.000
-0.083619142,5.000
-0.083459142,5.000
-0.083299142,5.005
-0.083139142,5.000
-0.082979142,5.000
-0.082819142,5.000
-0.082659142,5.000
-0.082499142,5.005
-0.082339142,5.000
-0.082179142,5.005
-0.082019142,5.005
-0.081859142,5.000
-0.081699142,5.000
-0.081539142,5.000
-0.081379142,5.000
-0.081219142,5.000
-0.081059142,5.000
-0.080899142,5.000
-0.080739142,5.000
-0.080579142,5.000
-0.080419142,5.005
-0.080259142,5.005
-0.080099142,5.000
-0.079939142,5.000
-0.079779142,5.005
-0.079619142,5.000
-0.079459142,5.000
-0.079299142,5.005
-0.079139142,5.000
-0.078979142,5.000
-0.078819142,5.005
-0.078659142,5.000
-0.078499142,5.000
-0.078339142,5.005
-0.078179142,5.000
-0.078019142,5.000
-0.077859142,5.000
-0.077699142,5.000
-0.077539142,5.000
-0.077379142,5.000
-0.077219142,5.000
-0.077059142,5.000
-0.076899142,5.005
-0.076739142,5.005
-0.076579142,5.005
-0.076419142,5.005
-0.076259142,5.000
-0.076099142,5.000
-0.075939142,5.000
-0.075779142,5.005
-0.075619142,5.005
-0.075459142,5.005
-0.075299142,5.000
-0.075139142,5.005
-0.074979142,5.005
-0.074819142,5.000
-0.074659142,5.000
-0.074499142,5.005
-0.074339142,5.005
-0.074179142,5.000
-0.074019142,5.000
-0.073859142,5.000
-0.073699142,5.005
-0.073539142,5.000
-0.073379142,5.000
-0.073219142,5.005
-0.073059142,5.000
-0.072899142,5.005
-0.072739142,5.005
-0.072579142,5.000
-0.072419142,5.005
-0.072259142,5.000
-0.072099142,5.000
-0.071939142,5.000
-0.071779142,5.000
-0.071619142,5.005
-0.071459142,5.005
-0.071299142,5.000
-0.071139142,5.005
-0.070979142,5.005
-0.070819142,5.005
