Time [s],Dbg10
-0.100025298,-0.000
-0.099865298,0.005
-0.099705298,-0.000
-0.099545298,-0.000
-0.099385298,-0.000
-0.099225298,-0.000
-0.099065298,-0.000
-0.098905298,-0.000
-0.098745298,-0.000
-0.098585298,-0.000
-0.098425298,-0.000
-0.098265298,-0.000
-0.098105298,-0.000
-0.097945298,-0.000
-0.097785298,-0.000
-0.097625298,-0.000
-0.097465298,-0.000
-0.097305298,0.005
-0.097145298,-0.000
-0.096985298,-0.000
-0.096825298,-0.000
-0.096665298,-0.000
-0.096505298,-0.000
-0.096345298,-0.000
-0.096185298,-0.000
-0.096025298,-0.000
-0.095865298,-0.000
-0.095705298,-0.000
-0.095545298,-0.000
-0.095385298,-0.000
-0.095225298,-0.000
-0.095065298,0.005
-0.094905298,-0.000
-0.094745298,-0.000
-0.094585298,-0.000
-0.094425298,-0.000
-0.094265298,-0.000
-0.094105298,-0.000
-0.093945298,-0.000
-0.093785298,-0.000
-0.093625298,-0.000
-0.093465298,-0.000
-0.093305298,-0.000
-0.093145298,-0.000
-0.092985298,0.005
-0.092825298,-0.000
-0.092665298,-0.000
-0.092505298,-0.000
-0.092345298,-0.000
-0.092185298,0.005
-0.092025298,0.005
-0.091865298,-0.000
-0.091705298,-0.000
-0.091545298,-0.000
-0.091385298,-0.000
-0.091225298,-0.000
-0.091065298,-0.000
-0.090905298,-0.000
-0.090745298,-0.000
-0.090585298,-0.000
-0.090425298,-0.000
-0.090265298,-0.000
-0.090105298,-0.000
-0.089945298,-0.000
-0.089785298,-0.000
-0.089625298,-0.000
-0.089465298,-0.000
-0.089305298,-0.000
-0.089145298,-0.000
-0.088985298,-0.000
-0.088825298,-0.000
-0.088665298,-0.000
-0.088505298,-0.000
-0.088345298,-0.000
-0.088185298,-0.000
-0.088025298,-0.000
-0.087865298,-0.000
-0.087705298,-0.000
-0.087545298,-0.000
-0.087385298,-0.000
-0.087225298,-0.000
-0.087065298,-0.000
-0.086905298,-0.000
-0.086745298,-0.000
-0.086585298,-0.000
-0.086425298,-0.000
-0.086265298,-0.000
-0.086105298,-0.000
-0.085945298,-0.000
-0.085785298,-0.000
-0.085625298,-0.000
-0.085465298,-0.000
-0.085305298,-0.000
-0.085145298,-0.000
-0.084985298,0.005
-0.084825298,-0.000
-0.084665298,-0.000
-0.084505298,-0.000
-0.084345298,-0.000
-0.084185298,-0.000
-0.084025298,-0.000
-0.083865298,-0.000
-0.083705298,-0.000
-0.083545298,-0.000
-0.083385298,-0.000
-0.083225298,-0.000
-0.083065298,-0.000
-0.082905298,-0.000
-0.082745298,0.005
-0.082585298,-0.000
-0.082425298,-0.000
-0.082265298,-0.000
-0.082105298,-0.000
-0.081945298,-0.000
-0.081785298,-0.000
-0.081625298,-0.000
-0.081465298,-0.000
-0.081305298,-0.000
-0.081145298,-0.000
-0.080985298,-0.000
-0.080825298,-0.000
-0.080665298,-0.000
-0.080505298,-0.000
-0.080345298,-0.000
-0.080185298,-0.000
-0.080025298,-0.000
-0.079865298,-0.000
-0.079705298,-0.000
-0.079545298,-0.000
-0.079385298,-0.000
-0.079225298,-0.000
-0.079065298,-0.000
-0.078905298,-0.000
-0.078745298,-0.000
-0.078585298,0.005
-0.078425298,0.005
-0.078265298,-0.000
-0.078105298,-0.000
-0.077945298,-0.000
-0.077785298,-0.000
-0.077625298,-0.000
-0.077465298,-0.000
-0.077305298,-0.000
-0.077145298,-0.000
-0.076985298,-0.000
-0.076825298,-0.000
-0.076665298,-0.000
-0.076505298,-0.000
-0.076345298,-0.000
-0.076185298,-0.000
-0.076025298,-0.000
-0.075865298,-0.000
-0.075705298,-0.000
-0.075545298,-0.000
-0.075385298,-0.000
-0.075225298,-0.000
-0.075065298,-0.000
-0.074905298,-0.000
-0.074745298,-0.000
-0.074585298,-0.000
-0.074425298,-0.000
-0.074265298,-0.000
-0.074105298,-0.000
-0.073945298,-0.000
-0.073785298,-0.000
-0.073625298,-0.000
-0.073465298,-0.000
-0.073305298,-0.000
-0.073145298,-0.000
-0.072985298,-0.000
-0.072825298,-0.000
-0.072665298,-0.000
-0.072505298,-0.000
-0.072345298,-0.000
-0.072185298,-0.000
-0.072025298,-0.000
-0.071865298,0.005
-0.071705298,-0.000
-0.071545298,-0.000
-0.071385298,-0.000
-0.071225298,-0.000
-0.071065298,-0.000
-0.070905298,-0.000
-0.070745298,-0.000
-0.070585298,-0.000
-0.070425298,-0.000
-0.070265298,-0.000
-0.070105298,-0.000
-0.069945298,-0.000
-0.069785298,-0.000
-0.069625298,-0.000
-0.069465298,-0.000
-0.069305298,-0.000
-0.069145298,-0.000
-0.068985298,-0.000
-0.068825298,-0.000
