Time [s],voltage
0.637491338,4.913
0.641491338,4.913
0.645491338,4.913
0.649491338,4.913
0.653491338,4.913
0.657491338,4.913
0.661491338,4.908
0.665491338,4.913
0.669491338,4.913
0.673491338,4.908
0.677491338,4.908
0.681491338,4.908
0.685491338,4.908
0.689491338,4.908
0.693491338,4.908
0.697491338,4.908
0.701491338,4.908
0.705491338,4.908
0.709491338,4.908
0.713491338,4.908
0.717491338,4.903
0.721491338,4.903
0.725491338,4.903
0.729491338,4.903
0.733491338,4.903
0.737491338,4.903
0.741491338,4.903
0.745491338,4.903
0.749491338,4.903
0.753491338,4.903
0.757491338,4.898
0.761491338,4.903
0.765491338,4.903
0.769491338,4.898
0.773491338,4.898
0.777491338,4.898
0.781491338,4.898
0.785491338,4.898
0.789491338,4.898
0.793491338,4.898
0.797491338,4.898
0.801491338,4.898
0.805491338,4.898
0.809491338,4.898
0.813491338,4.893
0.817491338,4.893
0.821491338,4.893
0.825491338,4.893
0.829491338,4.893
0.833491338,4.893
0.837491338,4.893
0.841491338,4.893
0.845491338,4.893
0.849491338,4.893
0.853491338,4.893
0.857491338,4.893
0.861491338,4.893
0.865491338,4.887
0.869491338,4.887
0.873491338,4.887
0.877491338,4.887
0.881491338,4.887
0.885491338,4.887
0.889491338,4.887
0.893491338,4.887
0.897491338,4.887
0.901491338,4.887
0.905491338,4.887
0.909491338,4.887
0.913491338,4.882
0.917491338,4.882
0.921491338,4.882
0.925491338,4.882
0.929491338,4.882
0.933491338,4.882
0.937491338,4.882
0.941491338,4.882
0.945491338,4.882
0.949491338,4.882
0.953491338,4.877
0.957491338,4.877
0.961491338,4.877
0.965491338,4.877
0.969491338,4.877
0.973491338,4.877
0.977491338,4.877
0.981491338,4.877
0.985491338,4.877
0.989491338,4.877
0.993491338,4.877
0.997491338,4.877
1.001491338,4.877
1.005491338,4.877
1.009491338,4.872
1.013491338,4.872
1.017491338,4.872
1.021491338,4.872
1.025491338,4.872
1.029491338,4.872
1.033491338,4.872
1.037491338,4.872
1.041491338,4.872
1.045491338,4.872
1.049491338,4.867
1.053491338,4.867
1.057491338,4.867
1.061491338,4.867
1.065491338,4.867
1.069491338,4.867
1.073491338,4.867
1.077491338,4.867
1.081491338,4.867
1.085491338,4.867
1.089491338,4.867
1.093491338,4.862
1.097491338,4.867
1.101491338,4.862
1.105491338,4.862
1.109491338,4.862
1.113491338,4.862
1.117491338,4.862
1.121491338,4.862
1.125491338,4.862
1.129491338,4.862
1.133491338,4.862
1.137491338,4.862
1.141491338,4.862
1.145491338,4.862
1.149491338,4.857
1.153491338,4.857
1.157491338,4.857
1.161491338,4.857
1.165491338,4.857
1.169491338,4.857
1.173491338,4.857
1.177491338,4.857
1.181491338,4.857
1.185491338,4.852
1.189491338,4.852
1.193491338,4.852
1.197491338,4.852
1.201491338,4.852
1.205491338,4.852
1.209491338,4.852
1.213491338,4.852
1.217491338,4.852
1.221491338,4.852
1.225491338,4.852
1.229491338,4.852
1.233491338,4.852
1.237491338,4.846
1.241491338,4.846
1.245491338,4.846
1.249491338,4.846
1.253491338,4.846
1.257491338,4.846
1.261491338,4.846
1.265491338,4.846
1.269491338,4.846
1.273491338,4.846
1.277491338,4.846
1.281491338,4.846
1.285491338,4.846
1.289491338,4.841
1.293491338,4.846
1.297491338,4.841
1.301491338,4.841
1.305491338,4.841
1.309491338,4.841
1.313491338,4.841
1.317491338,4.841
1.321491338,4.841
1.325491338,4.841
1.329491338,4.841
1.333491338,4.841
1.337491338,4.836
1.341491338,4.836
1.345491338,4.841
1.349491338,4.836
1.353491338,4.841
1.357491338,4.836
1.361491338,4.836
1.365491338,4.836
1.369491338,4.836
1.373491338,4.836
1.377491338,4.836
1.381491338,4.836
1.385491338,4.836
1.389491338,4.836
1.393491338,4.836
1.397491338,4.836
1.401491338,4.831
1.405491338,4.831
1.409491338,4.831
1.413491338,4.831
1.417491338,4.831
1.421491338,4.831
1.425491338,4.831
1.429491338,4.831
1.433491338,4.831
1.437491338,4.831
1.441491338,4.831
1.445491338,4.826
1.449491338,4.826
1.453491338,4.831
1.457491338,4.826
1.461491338,4.826
1.465491338,4.826
1.469491338,4.826
1.473491338,4.826
1.477491338,4.826
1.481491338,4.826
1.485491338,4.826
1.489491338,4.826
1.493491338,4.826
1.497491338,4.821
1.501491338,4.826
1.505491338,4.821
1.509491338,4.821
1.513491338,4.821
1.517491338,4.821
1.521491338,4.821
1.525491338,4.821
1.529491338,4.821
1.533491338,4.821
1.537491338,4.816
1.541491338,4.816
1.545491338,4.816
1.549491338,4.821
1.553491338,4.816
1.557491338,4.816
1.561491338,4.816
1.565491338,4.816
1.569491338,4.816
1.573491338,4.816
1.577491338,4.816
1.581491338,4.816
1.585491338,4.816
1.589491338,4.816
1.593491338,4.816
1.597491338,4.810
1.601491338,4.810
1.605491338,4.810
1.609491338,4.810
1.613491338,4.810
1.617491338,4.810
1.621491338,4.810
1.625491338,4.810
1.629491338,4.810
1.633491338,4.810
1.637491338,4.805
1.641491338,4.810
1.645491338,4.810
1.649491338,4.810
1.653491338,4.805
1.657491338,4.805
1.661491338,4.805
1.665491338,4.805
1.669491338,4.805
1.673491338,4.805
1.677491338,4.805
1.681491338,4.805
1.685491338,4.805
1.689491338,4.805
1.693491338,4.805
1.697491338,4.805
1.701491338,4.800
1.705491338,4.800
1.709491338,4.800
1.713491338,4.800
1.717491338,4.800
1.721491338,4.800
1.725491338,4.800
1.729491338,4.800
1.733491338,4.800
1.737491338,4.800
1.741491338,4.800
1.745491338,4.795
1.749491338,4.800
1.753491338,4.795
1.757491338,4.795
1.761491338,4.795
1.765491338,4.795
1.769491338,4.795
1.773491338,4.795
1.777491338,4.795
1.781491338,4.790
1.785491338,4.795
1.789491338,4.795
1.793491338,4.790
1.797491338,4.795
1.801491338,4.790
1.805491338,4.795
1.809491338,4.790
1.813491338,4.790
1.817491338,4.790
1.821491338,4.790
1.825491338,4.790
1.829491338,4.790
1.833491338,4.790
1.837491338,4.790
1.841491338,4.790
1.845491338,4.785
1.849491338,4.785
1.853491338,4.785
1.857491338,4.790
1.861491338,4.785
1.865491338,4.785
1.869491338,4.785
1.873491338,4.785
1.877491338,4.785
1.881491338,4.785
1.885491338,4.785
1.889491338,4.780
1.893491338,4.785
1.897491338,4.785
1.901491338,4.780
1.905491338,4.780
1.909491338,4.780
1.913491338,4.780
1.917491338,4.780
1.921491338,4.780
1.925491338,4.780
1.929491338,4.780
1.933491338,4.780
1.937491338,4.780
1.941491338,4.780
1.945491338,4.780
1.949491338,4.780
1.953491338,4.775
1.957491338,4.775
1.961491338,4.775
1.965491338,4.775
1.969491338,4.775
1.973491338,4.775
1.977491338,4.775
1.981491338,4.775
1.985491338,4.775
1.989491338,4.775
1.993491338,4.775
1.997491338,4.775
2.001491338,4.775
2.005491338,4.769
2.009491338,4.769
2.013491338,4.769
2.017491338,4.769
2.021491338,4.769
2.025491338,4.769
2.029491338,4.769
2.033491338,4.769
2.037491338,4.769
2.041491338,4.769
2.045491338,4.769
2.049491338,4.769
2.053491338,4.769
2.057491338,4.769
2.061491338,4.769
2.065491338,4.764
2.069491338,4.764
2.073491338,4.764
2.077491338,4.764
2.081491338,4.764
2.085491338,4.764
2.089491338,4.764
2.093491338,4.764
2.097491338,4.764
2.101491338,4.764
2.105491338,4.764
2.109491338,4.759
2.113491338,4.764
2.117491338,4.764
2.121491338,4.759
2.125491338,4.759
2.129491338,4.759
2.133491338,4.759
2.137491338,4.759
2.141491338,4.759
2.145491338,4.759
2.149491338,4.759
2.153491338,4.759
2.157491338,4.759
2.161491338,4.754
2.165491338,4.754
2.169491338,4.759
2.173491338,4.759
2.177491338,4.759
2.181491338,4.754
2.185491338,4.754
2.189491338,4.754
2.193491338,4.754
2.197491338,4.754
2.201491338,4.754
2.205491338,4.754
2.209491338,4.754
2.213491338,4.754
2.217491338,4.754
2.221491338,4.754
2.225491338,4.754
2.229491338,4.749
2.233491338,4.749
2.237491338,4.749
2.241491338,4.749
2.245491338,4.749
2.249491338,4.749
2.253491338,4.749
2.257491338,4.749
2.261491338,4.749
2.265491338,4.749
2.269491338,4.749
2.273491338,4.749
2.277491338,4.744
2.281491338,4.744
2.285491338,4.744
2.289491338,4.744
2.293491338,4.744
2.297491338,4.744
2.301491338,4.744
2.305491338,4.744
2.309491338,4.744
2.313491338,4.744
2.317491338,4.744
2.321491338,4.744
2.325491338,4.744
2.329491338,4.739
2.333491338,4.739
2.337491338,4.739
2.341491338,4.739
2.345491338,4.739
2.349491338,4.739
2.353491338,4.739
2.357491338,4.739
2.361491338,4.739
2.365491338,4.739
2.369491338,4.739
2.373491338,4.739
2.377491338,4.739
2.381491338,4.734
2.385491338,4.734
2.389491338,4.734
2.393491338,4.734
2.397491338,4.734
2.401491338,4.734
2.405491338,4.734
2.409491338,4.734
2.413491338,4.734
2.417491338,4.734
2.421491338,4.734
2.425491338,4.734
2.429491338,4.728
2.433491338,4.728
2.437491338,4.728
2.441491338,4.728
2.445491338,4.728
2.449491338,4.728
2.453491338,4.728
2.457491338,4.728
2.461491338,4.728
2.465491338,4.728
2.469491338,4.728
2.473491338,4.728
2.477491338,4.728
2.481491338,4.728
2.485491338,4.728
2.489491338,4.723
2.493491338,4.723
2.497491338,4.723
2.501491338,4.723
2.505491338,4.723
2.509491338,4.723
2.513491338,4.723
2.517491338,4.723
2.521491338,4.723
2.525491338,4.723
2.529491338,4.723
2.533491338,4.723
2.537491338,4.718
2.541491338,4.718
2.545491338,4.718
2.549491338,4.718
2.553491338,4.718
2.557491338,4.718
2.561491338,4.718
2.565491338,4.718
2.569491338,4.718
2.573491338,4.718
2.577491338,4.718
2.581491338,4.718
2.585491338,4.718
2.589491338,4.713
2.593491338,4.713
2.597491338,4.713
2.601491338,4.713
2.605491338,4.713
2.609491338,4.713
2.613491338,4.713
2.617491338,4.713
2.621491338,4.713
2.625491338,4.713
2.629491338,4.713
2.633491338,4.713
2.637491338,4.713
2.641491338,4.713
2.645491338,4.713
2.649491338,4.708
2.653491338,4.708
2.657491338,4.708
2.661491338,4.708
2.665491338,4.708
2.669491338,4.708
2.673491338,4.708
2.677491338,4.708
2.681491338,4.708
2.685491338,4.708
2.689491338,4.708
2.693491338,4.708
2.697491338,4.703
2.701491338,4.703
2.705491338,4.703
2.709491338,4.703
2.713491338,4.703
2.717491338,4.703
2.721491338,4.703
2.725491338,4.703
2.729491338,4.703
2.733491338,4.703
2.737491338,4.703
2.741491338,4.703
2.745491338,4.698
2.749491338,4.703
2.753491338,4.698
2.757491338,4.698
2.761491338,4.698
2.765491338,4.698
2.769491338,4.698
2.773491338,4.698
2.777491338,4.698
2.781491338,4.698
2.785491338,4.698
2.789491338,4.698
2.793491338,4.698
2.797491338,4.698
2.801491338,4.698
2.805491338,4.692
2.809491338,4.692
2.813491338,4.692
2.817491338,4.692
2.821491338,4.692
2.825491338,4.692
2.829491338,4.692
2.833491338,4.692
2.837491338,4.692
2.841491338,4.692
2.845491338,4.692
2.849491338,4.692
2.853491338,4.692
2.857491338,4.692
2.861491338,4.692
2.865491338,4.687
2.869491338,4.687
2.873491338,4.687
2.877491338,4.687
2.881491338,4.687
2.885491338,4.687
2.889491338,4.687
2.893491338,4.687
2.897491338,4.687
2.901491338,4.687
2.905491338,4.687
2.909491338,4.687
2.913491338,4.682
2.917491338,4.687
2.921491338,4.682
2.925491338,4.682
2.929491338,4.682
2.933491338,4.682
2.937491338,4.682
2.941491338,4.682
2.945491338,4.682
2.949491338,4.682
2.953491338,4.682
2.957491338,4.682
2.961491338,4.682
2.965491338,4.682
2.969491338,4.682
2.973491338,4.682
2.977491338,4.677
2.981491338,4.677
2.985491338,4.677
2.989491338,4.682
2.993491338,4.677
2.997491338,4.677
3.001491338,4.677
3.005491338,4.677
3.009491338,4.677
3.013491338,4.677
3.017491338,4.677
3.021491338,4.677
3.025491338,4.677
3.029491338,4.677
3.033491338,4.672
3.037491338,4.672
3.041491338,4.672
3.045491338,4.672
3.049491338,4.672
3.053491338,4.672
3.057491338,4.672
3.061491338,4.672
3.065491338,4.672
3.069491338,4.672
3.073491338,4.672
3.077491338,4.667
3.081491338,4.667
3.085491338,4.667
3.089491338,4.672
3.093491338,4.667
3.097491338,4.667
3.101491338,4.667
3.105491338,4.667
3.109491338,4.667
3.113491338,4.667
3.117491338,4.667
3.121491338,4.667
3.125491338,4.667
3.129491338,4.667
3.133491338,4.667
3.137491338,4.667
3.141491338,4.662
3.145491338,4.667
3.149491338,4.662
3.153491338,4.662
3.157491338,4.662
3.161491338,4.662
3.165491338,4.662
3.169491338,4.662
3.173491338,4.662
3.177491338,4.662
3.181491338,4.662
3.185491338,4.657
3.189491338,4.662
3.193491338,4.662
3.197491338,4.657
3.201491338,4.657
3.205491338,4.657
3.209491338,4.657
3.213491338,4.657
3.217491338,4.657
3.221491338,4.657
3.225491338,4.657
3.229491338,4.657
3.233491338,4.657
3.237491338,4.657
3.241491338,4.657
3.245491338,4.651
3.249491338,4.657
3.253491338,4.657
3.257491338,4.657
3.261491338,4.651
3.265491338,4.651
3.269491338,4.651
3.273491338,4.651
3.277491338,4.651
3.281491338,4.651
3.285491338,4.651
3.289491338,4.651
3.293491338,4.651
3.297491338,4.651
3.301491338,4.651
3.305491338,4.651
3.309491338,4.646
3.313491338,4.651
3.317491338,4.646
3.321491338,4.646
3.325491338,4.646
3.329491338,4.646
3.333491338,4.646
3.337491338,4.646
3.341491338,4.646
3.345491338,4.646
3.349491338,4.646
3.353491338,4.641
3.357491338,4.646
3.361491338,4.641
3.365491338,4.641
3.369491338,4.641
3.373491338,4.641
3.377491338,4.641
3.381491338,4.641
3.385491338,4.641
3.389491338,4.641
3.393491338,4.641
3.397491338,4.641
3.401491338,4.641
3.405491338,4.641
3.409491338,4.641
3.413491338,4.641
3.417491338,4.641
3.421491338,4.641
3.425491338,4.636
3.429491338,4.636
3.433491338,4.636
3.437491338,4.636
3.441491338,4.636
3.445491338,4.636
3.449491338,4.636
3.453491338,4.636
3.457491338,4.636
3.461491338,4.636
3.465491338,4.636
3.469491338,4.636
3.473491338,4.636
3.477491338,4.631
3.481491338,4.631
3.485491338,4.631
3.489491338,4.631
3.493491338,4.631
3.497491338,4.631
3.501491338,4.631
3.505491338,4.631
3.509491338,4.631
3.513491338,4.631
3.517491338,4.631
3.521491338,4.631
3.525491338,4.631
3.529491338,4.631
3.533491338,4.631
3.537491338,4.626
3.541491338,4.631
3.545491338,4.626
3.549491338,4.626
3.553491338,4.626
3.557491338,4.626
3.561491338,4.626
3.565491338,4.626
3.569491338,4.626
3.573491338,4.626
3.577491338,4.626
3.581491338,4.626
3.585491338,4.626
3.589491338,4.621
3.593491338,4.621
3.597491338,4.621
3.601491338,4.621
3.605491338,4.621
3.609491338,4.621
3.613491338,4.621
3.617491338,4.621
3.621491338,4.621
3.625491338,4.621
3.629491338,4.621
3.633491338,4.621
3.637491338,4.621
3.641491338,4.615
3.645491338,4.615
3.649491338,4.615
3.653491338,4.615
3.657491338,4.621
3.661491338,4.615
3.665491338,4.615
3.669491338,4.615
3.673491338,4.615
3.677491338,4.615
3.681491338,4.615
3.685491338,4.615
3.689491338,4.615
3.693491338,4.615
3.697491338,4.615
3.701491338,4.615
3.705491338,4.610
3.709491338,4.610
3.713491338,4.610
3.717491338,4.610
3.721491338,4.610
3.725491338,4.610
3.729491338,4.610
3.733491338,4.610
3.737491338,4.610
3.741491338,4.610
3.745491338,4.610
3.749491338,4.610
3.753491338,4.610
3.757491338,4.610
3.761491338,4.610
3.765491338,4.605
3.769491338,4.605
3.773491338,4.605
3.777491338,4.605
3.781491338,4.605
3.785491338,4.605
3.789491338,4.605
3.793491338,4.605
3.797491338,4.605
3.801491338,4.605
3.805491338,4.605
3.809491338,4.605
3.813491338,4.600
3.817491338,4.605
3.821491338,4.600
3.825491338,4.600
3.829491338,4.600
3.833491338,4.600
3.837491338,4.600
3.841491338,4.600
3.845491338,4.600
3.849491338,4.600
3.853491338,4.600
3.857491338,4.600
3.861491338,4.600
3.865491338,4.600
3.869491338,4.595
3.873491338,4.600
3.877491338,4.600
3.881491338,4.595
3.885491338,4.595
3.889491338,4.595
3.893491338,4.595
3.897491338,4.595
3.901491338,4.595
3.905491338,4.595
3.909491338,4.595
3.913491338,4.595
3.917491338,4.595
3.921491338,4.595
3.925491338,4.595
3.929491338,4.595
3.933491338,4.590
3.937491338,4.590
3.941491338,4.590
3.945491338,4.590
3.949491338,4.590
3.953491338,4.590
3.957491338,4.590
3.961491338,4.590
3.965491338,4.590
3.969491338,4.590
3.973491338,4.590
3.977491338,4.590
3.981491338,4.585
3.985491338,4.590
3.989491338,4.590
3.993491338,4.585
3.997491338,4.590
4.001491338,4.585
4.005491338,4.590
4.009491338,4.585
4.013491338,4.585
4.017491338,4.585
4.021491338,4.585
4.025491338,4.585
4.029491338,4.585
4.033491338,4.585
4.037491338,4.585
4.041491338,4.585
4.045491338,4.580
4.049491338,4.585
4.053491338,4.580
4.057491338,4.580
4.061491338,4.580
4.065491338,4.580
4.069491338,4.580
4.073491338,4.580
4.077491338,4.580
4.081491338,4.580
4.085491338,4.580
4.089491338,4.580
4.093491338,4.580
4.097491338,4.580
4.101491338,4.580
4.105491338,4.574
4.109491338,4.574
4.113491338,4.574
4.117491338,4.574
4.121491338,4.574
4.125491338,4.574
4.129491338,4.574
4.133491338,4.574
4.137491338,4.574
4.141491338,4.574
4.145491338,4.574
4.149491338,4.574
4.153491338,4.574
4.157491338,4.574
4.161491338,4.569
4.165491338,4.574
4.169491338,4.569
4.173491338,4.569
4.177491338,4.569
4.181491338,4.569
4.185491338,4.569
4.189491338,4.569
4.193491338,4.569
4.197491338,4.569
4.201491338,4.569
4.205491338,4.569
4.209491338,4.569
4.213491338,4.569
4.217491338,4.564
4.221491338,4.569
4.225491338,4.569
4.229491338,4.569
4.233491338,4.569
4.237491338,4.564
4.241491338,4.564
4.245491338,4.564
4.249491338,4.564
4.253491338,4.564
4.257491338,4.564
4.261491338,4.564
4.265491338,4.564
4.269491338,4.564
4.273491338,4.564
4.277491338,4.564
4.281491338,4.559
4.285491338,4.559
4.289491338,4.559
4.293491338,4.559
4.297491338,4.559
4.301491338,4.559
4.305491338,4.559
4.309491338,4.559
4.313491338,4.559
4.317491338,4.559
4.321491338,4.559
4.325491338,4.559
4.329491338,4.559
4.333491338,4.559
4.337491338,4.559
4.341491338,4.559
4.345491338,4.559
4.349491338,4.554
4.353491338,4.554
4.357491338,4.554
4.361491338,4.554
4.365491338,4.554
4.369491338,4.554
4.373491338,4.554
4.377491338,4.554
4.381491338,4.554
4.385491338,4.549
4.389491338,4.554
4.393491338,4.554
4.397491338,4.554
4.401491338,4.549
4.405491338,4.549
4.409491338,4.549
4.413491338,4.549
4.417491338,4.549
4.421491338,4.549
4.425491338,4.549
4.429491338,4.549
4.433491338,4.549
4.437491338,4.549
4.441491338,4.549
4.445491338,4.549
4.449491338,4.549
4.453491338,4.549
4.457491338,4.549
4.461491338,4.544
4.465491338,4.544
4.469491338,4.544
4.473491338,4.544
4.477491338,4.544
4.481491338,4.544
4.485491338,4.544
4.489491338,4.544
4.493491338,4.544
4.497491338,4.544
4.501491338,4.544
4.505491338,4.544
4.509491338,4.544
4.513491338,4.544
4.517491338,4.544
4.521491338,4.544
4.525491338,4.539
4.529491338,4.539
4.533491338,4.539
4.537491338,4.539
4.541491338,4.539
4.545491338,4.539
4.549491338,4.539
4.553491338,4.539
4.557491338,4.539
4.561491338,4.539
4.565491338,4.539
4.569491338,4.539
4.573491338,4.539
4.577491338,4.533
4.581491338,4.539
4.585491338,4.533
4.589491338,4.533
4.593491338,4.533
4.597491338,4.533
4.601491338,4.533
4.605491338,4.533
4.609491338,4.533
4.613491338,4.533
4.617491338,4.533
4.621491338,4.533
4.625491338,4.533
4.629491338,4.533
4.633491338,4.533
4.637491338,4.533
4.641491338,4.528
4.645491338,4.528
4.649491338,4.528
4.653491338,4.528
4.657491338,4.528
4.661491338,4.528
4.665491338,4.528
4.669491338,4.528
4.673491338,4.528
4.677491338,4.528
4.681491338,4.528
4.685491338,4.528
4.689491338,4.528
4.693491338,4.523
4.697491338,4.523
4.701491338,4.528
4.705491338,4.523
4.709491338,4.523
4.713491338,4.523
4.717491338,4.523
4.721491338,4.523
4.725491338,4.523
4.729491338,4.523
4.733491338,4.523
4.737491338,4.523
4.741491338,4.523
4.745491338,4.523
4.749491338,4.523
4.753491338,4.523
4.757491338,4.518
4.761491338,4.518
4.765491338,4.518
4.769491338,4.518
4.773491338,4.518
4.777491338,4.518
4.781491338,4.518
4.785491338,4.518
4.789491338,4.518
4.793491338,4.518
4.797491338,4.518
4.801491338,4.518
4.805491338,4.518
4.809491338,4.518
4.813491338,4.513
4.817491338,4.513
4.821491338,4.513
4.825491338,4.513
4.829491338,4.518
4.833491338,4.513
4.837491338,4.513
4.841491338,4.513
4.845491338,4.513
4.849491338,4.513
4.853491338,4.513
4.857491338,4.513
4.861491338,4.513
4.865491338,4.513
4.869491338,4.513
4.873491338,4.513
4.877491338,4.508
4.881491338,4.508
4.885491338,4.508
4.889491338,4.508
4.893491338,4.508
4.897491338,4.508
4.901491338,4.508
4.905491338,4.508
4.909491338,4.508
4.913491338,4.508
4.917491338,4.508
4.921491338,4.508
4.925491338,4.508
4.929491338,4.508
4.933491338,4.508
4.937491338,4.508
4.941491338,4.503
4.945491338,4.503
4.949491338,4.503
4.953491338,4.503
4.957491338,4.503
4.961491338,4.503
4.965491338,4.503
4.969491338,4.503
4.973491338,4.503
4.977491338,4.503
4.981491338,4.503
4.985491338,4.503
4.989491338,4.497
4.993491338,4.503
4.997491338,4.497
5.001491338,4.503
5.005491338,4.497
5.009491338,4.497
5.013491338,4.497
5.017491338,4.497
5.021491338,4.497
5.025491338,4.497
5.029491338,4.497
5.033491338,4.497
5.037491338,4.497
5.041491338,4.497
5.045491338,4.497
5.049491338,4.497
5.053491338,4.492
5.057491338,4.492
5.061491338,4.492
5.065491338,4.492
5.069491338,4.492
5.073491338,4.492
5.077491338,4.492
5.081491338,4.492
5.085491338,4.492
5.089491338,4.492
5.093491338,4.492
5.097491338,4.492
5.101491338,4.492
5.105491338,4.492
5.109491338,4.492
5.113491338,4.487
5.117491338,4.487
5.121491338,4.487
5.125491338,4.487
5.129491338,4.487
5.133491338,4.487
5.137491338,4.487
5.141491338,4.487
5.145491338,4.487
5.149491338,4.487
5.153491338,4.487
5.157491338,4.487
5.161491338,4.487
5.165491338,4.487
5.169491338,4.487
5.173491338,4.487
5.177491338,4.487
5.181491338,4.482
5.185491338,4.487
5.189491338,4.482
5.193491338,4.482
5.197491338,4.482
5.201491338,4.487
5.205491338,4.482
5.209491338,4.482
5.213491338,4.482
5.217491338,4.482
5.221491338,4.482
5.225491338,4.482
5.229491338,4.482
5.233491338,4.482
5.237491338,4.482
5.241491338,4.482
5.245491338,4.477
5.249491338,4.477
5.253491338,4.477
5.257491338,4.477
5.261491338,4.477
5.265491338,4.477
5.269491338,4.477
5.273491338,4.477
5.277491338,4.477
5.281491338,4.477
5.285491338,4.477
5.289491338,4.477
5.293491338,4.477
5.297491338,4.477
5.301491338,4.477
5.305491338,4.472
5.309491338,4.472
5.313491338,4.472
5.317491338,4.472
5.321491338,4.472
5.325491338,4.472
5.329491338,4.472
5.333491338,4.472
5.337491338,4.472
5.341491338,4.472
5.345491338,4.472
5.349491338,4.472
5.353491338,4.472
5.357491338,4.472
5.361491338,4.472
5.365491338,4.467
