Time [s]; Voltage [V]; Current [A]
1731091166031330000; 0.0054159179687500005; 0.002680771891276042
1731091166031340000; 5.11998046875; 0.0
1731091166031350000; 5.11998046875; 0.0
1731091166031360000; 5.11998046875; 0.0
1731091166031370000; 5.11998046875; 0.0
1731091166031380000; 5.11998046875; 0.0
1731091166031390000; 2.96283583984375; 0.0
1731091166031400000; 2.99630849609375; 0.0
1731091166031410000; 3.0166855468750002; 0.0
1731091166031420000; 3.0316075195312497; 0.0
1731091166031430000; 3.04372373046875; 0.0
1731091166031440000; 3.0540440429687497; 0.0
1731091166031450000; 3.063055078125; 0.0
1731091166031460000; 3.0710305664062503; 0.0
1731091166031470000; 3.0781490234375; 0.0
1731091166031480000; 3.0845201171875; 0.0
1731091166031490000; 3.0902900390625003; 0.0
1731091166031500000; 3.0955174804687497; 0.0
1731091166031510000; 3.1002648437499998; 0.0
1731091166031520000; 3.10459716796875; 0.0
1731091166031530000; 3.10855146484375; 0.0
1731091166031540000; 3.1121771484375; 0.0
1731091166031550000; 3.11551337890625; 0.0
1731091166031560000; 3.1185919921875; 0.0
1731091166031570000; 3.1214333984375005; 0.0
1731091166031580000; 3.12406767578125; 0.0
1731091166031590000; 3.12650009765625; 0.0
1731091166031600000; 3.1287611328125; 0.0
1731091166031610000; 3.1308657226562504; 0.0
1731091166031620000; 3.13281669921875; 0.0
1731091166031630000; 3.1346322265625; 0.0
1731091166031640000; 3.13633720703125; 0.0
1731091166031650000; 3.1379190429687505; 0.0
1731091166031660000; 3.1393886718750004; 0.0
1731091166031670000; 3.1407697265625; 0.0
1731091166031680000; 3.1420546875000004; 0.0
1731091166031690000; 3.14325302734375; 0.0
1731091166031700000; 3.1443720703125; 0.0
1731091166031710000; 3.1454281250000005; 0.0
1731091166031720000; 3.14642294921875; 0.0
1731091166031730000; 3.1473599609375005; 0.0
1731091166031740000; 3.14822099609375; 0.0
1731091166031750000; 3.14903759765625; 0.0
1731091166031760000; 3.14981171875; 0.0
1731091166031770000; 3.1505406249999997; 0.0
1731091166031780000; 3.15121220703125; 0.0
1731091166031790000; 3.1518546874999998; 0.0
1731091166031800000; 3.15245244140625; 0.0
1731091166031810000; 3.1530208984375; 0.0
1731091166031820000; 3.1535526367187496; 0.0
1731091166031830000; 3.1540564453125; 0.0
1731091166031840000; 3.15452861328125; 0.0
1731091166031850000; 3.1549646484375002; 0.0
1731091166031860000; 3.1553826171875; 0.0
1731091166031870000; 3.1557754882812503; 0.0
1731091166031880000; 3.1561464843750002; 0.0
1731091166031890000; 3.1564955078125; 0.0
1731091166031900000; 3.15682255859375; 0.0
1731091166031910000; 3.1571303710937504; 0.0
1731091166031920000; 3.15743271484375; 0.0
1731091166031930000; 3.1577095703125; 0.0
1731091166031940000; 3.1579681640625; 0.0
1731091166031950000; 3.1582146484374998; 0.0
1731091166031960000; 3.1584498046875003; 0.0
1731091166031970000; 3.1586791015625; 0.0
1731091166031980000; 3.15889140625; 0.0
1731091166031990000; 3.15908271484375; 0.0
1731091166032000000; 3.1592593750000004; 0.0
1731091166032010000; 3.1594345703125004; 0.0
1731091166032020000; 3.1596017578125; 0.0
1731091166032030000; 3.1597630859375; 0.0
1731091166032040000; 3.15989755859375; 0.0
1731091166032050000; 3.1600375976562503; 0.0
1731091166032060000; 3.1601670898437497; 0.0
1731091166032070000; 3.1602880859375; 0.0
1731091166032080000; 3.1604090820312503; 0.0
1731091166032090000; 3.1605222656249996; 0.0
1731091166032100000; 3.1606313476562504; 0.0
1731091166032110000; 3.16073251953125; 0.0
1731091166032120000; 3.1608278320312504; 0.0
1731091166032130000; 3.1609212890625003; 0.0
1731091166032140000; 3.16100546875; 0.0
1731091166032150000; 3.16107685546875; 0.0
1731091166032160000; 3.1611501953125; 0.0
1731091166032170000; 3.1612162109375; 0.0
1731091166032180000; 3.1612875976562504; 0.0
1731091166032190000; 3.1613521484375; 0.0
1731091166032200000; 3.161405078125; 0.0
1731091166032210000; 3.16145400390625; 0.0
1731091166032220000; 3.16151044921875; 0.0
1731091166032230000; 3.1615595703125; 0.0
1731091166032240000; 3.16161123046875; 0.0
1731091166032250000; 3.1616609375; 0.0
1731091166032260000; 3.1617086914062504; 0.0
1731091166032270000; 3.1617485351562498; 0.0
1731091166032280000; 3.161790234375; 0.0
1731091166032290000; 3.161828125; 0.0
1731091166032300000; 3.1618582031250004; 0.0
1731091166032310000; 3.1618901367187497; 0.0
1731091166032320000; 3.1619099609375003; 0.0
1731091166032330000; 3.16187978515625; 0.0
1731091166032340000; 3.1615632812500003; 0.0
1731091166032350000; 3.1608377929687497; 0.0
1731091166032360000; 3.1597033203125; 0.0
1731091166032370000; 3.1582654296875; 0.0
1731091166032380000; 3.1567068359375003; 0.0
1731091166032390000; 3.14648369140625; 0.0006478190104166668
1731091166032400000; 3.13620576171875; 0.0008112182617187501
1731091166032410000; 3.13007265625; 0.0007264750162760417
1731091166032420000; 3.1258059570312504; 0.0006522033691406251
1731091166032430000; 3.1220990234375; 0.0006218902587890626
1731091166032440000; 3.11847158203125; 0.000610479736328125
1731091166032450000; 3.1149459960937502; 0.0006071441650390626
1731091166032460000; 3.1114302734375; 0.0006112711588541667
1731091166032470000; 3.107894140625; 0.0006187347412109375
1731091166032480000; 3.1044056640625; 0.0006269500732421876
1731091166032490000; 3.1008794921875; 0.0006389434814453125
1731091166032500000; 3.0973299804687504; 0.0006518066406250001
1731091166032510000; 3.0938037109375; 0.0006640757242838542
1731091166032520000; 3.090298046875; 0.0006755961100260418
1731091166032530000; 3.086875; 0.0006853129069010418
1731091166032540000; 3.0833957031250003; 0.0007016998291015624
1731091166032550000; 3.07988701171875; 0.0007161499023437501
1731091166032560000; 3.07638671875; 0.00073043212890625
1731091166032570000; 3.0728568359375; 0.0007450297037760417
1731091166032580000; 3.069328515625; 0.0007596079508463542
1731091166032590000; 3.0658375; 0.0007714711507161459
1731091166032600000; 3.06231728515625; 0.0007860687255859375
1731091166032610000; 3.0587971679687502; 0.0007995747884114584
1731091166032620000; 3.0552890625000004; 0.0008122548421223959
1731091166032630000; 3.0518038085937502; 0.0008238769531250001
1731091166032640000; 3.04835927734375; 0.0008340433756510417
1731091166032650000; 3.04487890625; 0.0008486918131510417
1731091166032660000; 3.04134169921875; 0.0008626902262369793
1731091166032670000; 3.037866796875; 0.0008734751383463542
1731091166032680000; 3.0343679687500003; 0.0008864156087239585
1731091166032690000; 3.0308546875; 0.0008988138834635417
1731091166032700000; 3.02733701171875; 0.0009114796956380208
1731091166032710000; 3.0238236328125; 0.0009239969889322917
1731091166032720000; 3.02029443359375; 0.0009372538248697917
1731091166032730000; 3.01676201171875; 0.0009497243245442709
1731091166032740000; 3.0132557617187503; 0.0009613728841145835
1731091166032750000; 3.009808984375; 0.000971484375
1731091166032760000; 3.00628974609375; 0.000985633341471354
1731091166032770000; 3.00278974609375; 0.000996404012044271
1731091166032780000; 2.9992865234375; 0.0010082845052083334
1731091166032790000; 2.99577333984375; 0.001019279988606771
1731091166032800000; 2.99226044921875; 0.0010298258463541667
1731091166032810000; 2.9887783203125; 0.0010405863444010418
1731091166032820000; 2.98530400390625; 0.001050511678059896
1731091166032830000; 2.9817776367187503; 0.0010623331705729168
1731091166032840000; 2.9782565429687504; 0.0010732889811197917
1731091166032850000; 2.9747566406250003; 0.0010837778727213543
1731091166032860000; 2.9713392578125; 0.001091523234049479
1731091166032870000; 2.96782451171875; 0.001105833943684896
1731091166032880000; 2.96427685546875; 0.00111712646484375
1731091166032890000; 2.9607773437500002; 0.0011279947916666667
1731091166032900000; 2.9572859375; 0.0011383473714192708
1731091166032910000; 2.953759375; 0.0011499165852864584
1731091166032920000; 2.9502430664062502; 0.0011597076416015625
1731091166032930000; 2.9467298828125; 0.0011698832194010416
1731091166032940000; 2.9432435546875; 0.0011793853759765626
1731091166032950000; 2.9397314453125; 0.0011895060221354167
1731091166032960000; 2.9362396484375; 0.0011985392252604166
1731091166032970000; 2.9327852539062502; 0.001207037353515625
1731091166032980000; 2.92927919921875; 0.0012176849365234375
1731091166032990000; 2.9257622070312497; 0.0012273732503255209
1731091166033000000; 2.92227109375; 0.0012363983154296877
1731091166033010000; 2.9187531250000003; 0.0012462717692057292
1731091166033020000; 2.9152419921875; 0.0012557963053385418
1731091166033030000; 2.9117041015625; 0.001266168212890625
1731091166033040000; 2.9082220703125; 0.001275114949544271
1731091166033050000; 2.90468642578125; 0.0012854644775390626
1731091166033060000; 2.90116259765625; 0.0012950653076171876
1731091166033070000; 2.8976768554687498; 0.001303753662109375
1731091166033080000; 2.8943129882812504; 0.0013104258219401043
1731091166033090000; 2.890830078125; 0.0013215118408203125
1731091166033100000; 2.8872737304687504; 0.0013308369954427085
1731091166033110000; 2.8837742187499997; 0.0013390299479166666
1731091166033120000; 2.88027822265625; 0.0013475789388020835
1731091166033130000; 2.876759765625; 0.00135623779296875
1731091166033140000; 2.8732351562500003; 0.0013644236246744793
1731091166033150000; 2.86974375; 0.0013724924723307291
1731091166033160000; 2.8662119140625; 0.001381268310546875
1731091166033170000; 2.8626754882812504; 0.001389873250325521
1731091166033180000; 2.8591434570312497; 0.0013985005696614582
1731091166033190000; 2.8556646484375; 0.0014066701253255209
1731091166033200000; 2.8522001953125; 0.0014151011149088543
1731091166033210000; 2.84868642578125; 0.0014240814208984376
1731091166033220000; 2.8452219726562498; 0.001432419840494792
1731091166033230000; 2.84174228515625; 0.0014404246012369793
1731091166033240000; 2.8382255859375; 0.001448846435546875
1731091166033250000; 2.8347204101562498; 0.0014565256754557293
1731091166033260000; 2.83120771484375; 0.001463951619466146
1731091166033270000; 2.8277029296875003; 0.00147177734375
1731091166033280000; 2.8241764648437497; 0.0014794219970703127
