Time [s]; Voltage [V]; Current [A]
1731091674014880000; 0.01917275390625; 0.0011351837158203126
1731091674014890000; 5.11998046875; 0.0
1731091674014900000; 5.11998046875; 0.0
1731091674014910000; 5.11998046875; 0.0
1731091674014920000; 5.11998046875; 0.0
1731091674014930000; 5.11998046875; 0.0
1731091674014940000; 2.7081505859375; 0.0
1731091674014950000; 2.7277292968749998; 0.0
1731091674014960000; 2.7377557617187502; 0.0
1731091674014970000; 2.7442930664062497; 0.0
1731091674014980000; 2.7492514648437503; 0.0
1731091674014990000; 2.75327568359375; 0.0
1731091674015000000; 2.756619921875; 0.0
1731091674015010000; 2.7594327148437503; 0.0
1731091674015020000; 2.76180546875; 0.0
1731091674015030000; 2.7638218749999997; 0.0
1731091674015040000; 2.7655514648437505; 0.0
1731091674015050000; 2.76703876953125; 0.0
1731091674015060000; 2.76832890625; 0.0
1731091674015070000; 2.76944443359375; 0.0
1731091674015080000; 2.7704122070312502; 0.0
1731091674015090000; 2.7712421875; 0.0
1731091674015100000; 2.77195146484375; 0.0
1731091674015110000; 2.772578125; 0.0
1731091674015120000; 2.7731074218750003; 0.0
1731091674015130000; 2.7735597656250004; 0.0
1731091674015140000; 2.773947265625; 0.0
1731091674015150000; 2.77428603515625; 0.0
1731091674015160000; 2.77458408203125; 0.0
1731091674015170000; 2.7748387695312497; 0.0
1731091674015180000; 2.77506630859375; 0.0
1731091674015190000; 2.77526806640625; 0.0
1731091674015200000; 2.7754506835937502; 0.0
1731091674015210000; 2.77562822265625; 0.0
1731091674015220000; 2.7757810546874997; 0.0
1731091674015230000; 2.77591533203125; 0.0
1731091674015240000; 2.77603251953125; 0.0
1731091674015250000; 2.7761325195312505; 0.0
1731091674015260000; 2.776216015625; 0.0
1731091674015270000; 2.77628662109375; 0.0
1731091674015280000; 2.7763467773437505; 0.0
1731091674015290000; 2.77638720703125; 0.0
1731091674015300000; 2.7764265625; 0.0
1731091674015310000; 2.776453515625; 0.0
1731091674015320000; 2.77648408203125; 0.0
1731091674015330000; 2.7765212890625004; 0.0
1731091674015340000; 2.7765510742187502; 0.0
1731091674015350000; 2.7765890625000003; 0.0
1731091674015360000; 2.77661884765625; 0.0
1731091674015370000; 2.77664970703125; 0.0
1731091674015380000; 2.7766807617187497; 0.0
1731091674015390000; 2.7767095703124998; 0.0
1731091674015400000; 2.77673779296875; 0.0
1731091674015410000; 2.776752734375; 0.0
1731091674015420000; 2.77676201171875; 0.0
1731091674015430000; 2.7767546875; 0.0
1731091674015440000; 2.77674638671875; 0.0
1731091674015450000; 2.77673583984375; 0.0
1731091674015460000; 2.7767342773437504; 0.0
1731091674015470000; 2.7767298828125; 0.0
1731091674015480000; 2.77673369140625; 0.0
1731091674015490000; 2.77674814453125; 0.0
1731091674015500000; 2.77676630859375; 0.0
1731091674015510000; 2.77678720703125; 0.0
1731091674015520000; 2.7768001953125; 0.0
1731091674015530000; 2.77681328125; 0.0
1731091674015540000; 2.7768210937499997; 0.0
1731091674015550000; 2.77683408203125; 0.0
1731091674015560000; 2.7768375000000005; 0.0
1731091674015570000; 2.7768337890625; 0.0
1731091674015580000; 2.7768314453125; 0.0
1731091674015590000; 2.77681640625; 0.0
1731091674015600000; 2.7768035156249997; 0.0
1731091674015610000; 2.7767886718750003; 0.0
1731091674015620000; 2.7767874023437504; 0.0
1731091674015630000; 2.77678916015625; 0.0
1731091674015640000; 2.7767884765625; 0.0
1731091674015650000; 2.77680400390625; 0.0
1731091674015660000; 2.77681025390625; 0.0
1731091674015670000; 2.77682392578125; 0.0
1731091674015680000; 2.776838671875; 0.0
1731091674015690000; 2.7768533203125; 0.0
1731091674015700000; 2.7768591796875; 0.0
1731091674015710000; 2.7768587890625; 0.0
1731091674015720000; 2.7768491210937505; 0.0
1731091674015730000; 2.776826171875; 0.0
1731091674015740000; 2.7768055664062503; 0.0
1731091674015750000; 2.77679384765625; 0.0
1731091674015760000; 2.776782421875; 0.0
1731091674015770000; 2.7767829101562502; 0.0
1731091674015780000; 2.7767873046875002; 0.0
1731091674015790000; 2.7767955078125; 0.0
1731091674015800000; 2.77680341796875; 0.0
1731091674015810000; 2.77681376953125; 0.0
1731091674015820000; 2.77682451171875; 0.0
1731091674015830000; 2.7768291015625; 0.0
1731091674015840000; 2.77683525390625; 0.0
1731091674015850000; 2.7768478515625; 0.0
1731091674015860000; 2.7768466796875004; 0.0
1731091674015870000; 2.776835546875; 0.0
1731091674015880000; 2.7768181640625; 0.0
1731091674015890000; 2.7768033203125; 0.0
1731091674015900000; 2.77678818359375; 0.0
1731091674015910000; 2.77677763671875; 0.0
1731091674015920000; 2.7767765625; 0.0
1731091674015930000; 2.776777734375; 0.0
1731091674015940000; 2.7767812500000004; 0.0
1731091674015950000; 2.77679267578125; 0.0
1731091674015960000; 2.7768057617187503; 0.0
1731091674015970000; 2.7768086914062504; 0.0
1731091674015980000; 2.7768166015625; 0.0
1731091674015990000; 2.7768296875; 0.0
1731091674016000000; 2.776830859375; 0.0
1731091674016010000; 2.7768191406250002; 0.0
1731091674016020000; 2.77680849609375; 0.0
