Time [s]; Voltage [V]; Current [A]
1731091561099260000; 0.00535517578125; 0.0016061055501302086
1731091561099270000; 5.11998046875; 0.0
1731091561099280000; 5.11998046875; 0.0
1731091561099290000; 5.11998046875; 0.0
1731091561099300000; 5.11998046875; 0.0
1731091561099310000; 5.11998046875; 0.0
1731091561099320000; 2.8211955078125; 0.0
1731091561099330000; 2.847811328125; 0.0
1731091561099340000; 2.86294072265625; 0.0
1731091561099350000; 2.87353955078125; 0.0
1731091561099360000; 2.8819204101562503; 0.0
1731091561099370000; 2.88891396484375; 0.0
1731091561099380000; 2.8949078125; 0.0
1731091561099390000; 2.9000951171875; 0.0
1731091561099400000; 2.90463369140625; 0.0
1731091561099410000; 2.90860576171875; 0.0
1731091561099420000; 2.9121025390625; 0.0
1731091561099430000; 2.91519365234375; 0.0
1731091561099440000; 2.9179304687500003; 0.0
1731091561099450000; 2.9203493164062504; 0.0
1731091561099460000; 2.9224964843750003; 0.0
1731091561099470000; 2.9244194335937497; 0.0
1731091561099480000; 2.9261333984375; 0.0
1731091561099490000; 2.92768603515625; 0.0
1731091561099500000; 2.9290862304687497; 0.0
1731091561099510000; 2.93035927734375; 0.0
1731091561099520000; 2.9315153320312497; 0.0
1731091561099530000; 2.93256064453125; 0.0
1731091561099540000; 2.9335257812499997; 0.0
1731091561099550000; 2.93438525390625; 0.0
1731091561099560000; 2.93516494140625; 0.0
1731091561099570000; 2.93587763671875; 0.0
1731091561099580000; 2.9365125; 0.0
1731091561099590000; 2.93708095703125; 0.0
1731091561099600000; 2.9375896484375; 0.0
1731091561099610000; 2.93803017578125; 0.0
1731091561099620000; 2.9384386718749997; 0.0
1731091561099630000; 2.93880390625; 0.0
1731091561099640000; 2.9391500976562503; 0.0
1731091561099650000; 2.93947158203125; 0.0
1731091561099660000; 2.93977177734375; 0.0
1731091561099670000; 2.9400658203125; 0.0
1731091561099680000; 2.94033046875; 0.0
1731091561099690000; 2.9405767578125; 0.0
1731091561099700000; 2.940797265625; 0.0
1731091561099710000; 2.94099814453125; 0.0
1731091561099720000; 2.94118203125; 0.0
1731091561099730000; 2.9413486328125003; 0.0
1731091561099740000; 2.94148251953125; 0.0
1731091561099750000; 2.9415916015624997; 0.0
1731091561099760000; 2.9416941406249997; 0.0
1731091561099770000; 2.941779296875; 0.0
1731091561099780000; 2.94185908203125; 0.0
1731091561099790000; 2.9419436523437503; 0.0
1731091561099800000; 2.94202802734375; 0.0
1731091561099810000; 2.9421141601562497; 0.0
1731091561099820000; 2.94219931640625; 0.0
1731091561099830000; 2.9422892578125; 0.0
1731091561099840000; 2.942371484375; 0.0
1731091561099850000; 2.9424351562499997; 0.0
1731091561099860000; 2.9425019531250003; 0.0
1731091561099870000; 2.94255302734375; 0.0
1731091561099880000; 2.9425974609375; 0.0
1731091561099890000; 2.94262548828125; 0.0
1731091561099900000; 2.94264140625; 0.0
1731091561099910000; 2.9426501953125; 0.0
1731091561099920000; 2.94265986328125; 0.0
1731091561099930000; 2.94267392578125; 0.0
1731091561099940000; 2.9426905273437503; 0.0
1731091561099950000; 2.9427200195312504; 0.0
1731091561099960000; 2.94275283203125; 0.0
1731091561099970000; 2.94278857421875; 0.0
1731091561099980000; 2.94282275390625; 0.0
1731091561099990000; 2.942859765625; 0.0
1731091561100000000; 2.94289619140625; 0.0
1731091561100010000; 2.94291123046875; 0.0
1731091561100020000; 2.94293740234375; 0.0
1731091561100030000; 2.94294384765625; 0.0
1731091561100040000; 2.942940625; 0.0
1731091561100050000; 2.9429237304687503; 0.0
1731091561100060000; 2.9429083984375; 0.0
1731091561100070000; 2.9429006835937503; 0.0
1731091561100080000; 2.9428989257812503; 0.0
1731091561100090000; 2.9429025390625; 0.0
1731091561100100000; 2.9429172851562497; 0.0
1731091561100110000; 2.9429391601562505; 0.0
1731091561100120000; 2.94296259765625; 0.0
1731091561100130000; 2.9429813476562496; 0.0
