Time [s]; Voltage [V]; Current [A]
1731092416023690000; 0.005302734375; 0.0008381846110026043
1731092416023700000; 5.11998046875; 0.0
1731092416023710000; 5.11998046875; 0.0
1731092416023720000; 5.11998046875; 0.0
1731092416023730000; 5.11998046875; 0.0
1731092416023740000; 5.11998046875; 0.0
1731092416023750000; 2.5929048828125003; 0.0
1731092416023760000; 2.60440546875; 0.0
1731092416023770000; 2.6089643554687503; 0.0
1731092416023780000; 2.611491796875; 0.0
1731092416023790000; 2.6132810546874996; 0.0
1731092416023800000; 2.61467451171875; 0.0
1731092416023810000; 2.61579609375; 0.0
1731092416023820000; 2.6167172851562497; 0.0
1731092416023830000; 2.6174455078124996; 0.0
1731092416023840000; 2.61805634765625; 0.0
1731092416023850000; 2.61857177734375; 0.0
1731092416023860000; 2.61904560546875; 0.0
1731092416023870000; 2.61942822265625; 0.0
1731092416023880000; 2.6197294921875; 0.0
1731092416023890000; 2.6199578125; 0.0
1731092416023900000; 2.6201362304687503; 0.0
1731092416023910000; 2.6202818359375; 0.0
1731092416023920000; 2.6204185546875; 0.0
1731092416023930000; 2.6205296875; 0.0
1731092416023940000; 2.6206558593750002; 0.0
1731092416023950000; 2.6207632812500004; 0.0
1731092416023960000; 2.6208259765625; 0.0
1731092416023970000; 2.6208604492187497; 0.0
1731092416023980000; 2.6208892578125; 0.0
1731092416023990000; 2.62092998046875; 0.0
1731092416024000000; 2.6209759765625; 0.0
1731092416024010000; 2.6210384765625; 0.0
1731092416024020000; 2.62109970703125; 0.0
1731092416024030000; 2.62114189453125; 0.0
1731092416024040000; 2.6211577148437497; 0.0
1731092416024050000; 2.6211353515625; 0.0
1731092416024060000; 2.6211226562500003; 0.0
1731092416024070000; 2.62112919921875; 0.0
1731092416024080000; 2.6211540039062498; 0.0
1731092416024090000; 2.621171875; 0.0
1731092416024100000; 2.62118232421875; 0.0
1731092416024110000; 2.6211888671875; 0.0
1731092416024120000; 2.621182421875; 0.0
1731092416024130000; 2.6211593750000004; 0.0
1731092416024140000; 2.621138671875; 0.0
1731092416024150000; 2.621146484375; 0.0
1731092416024160000; 2.6211853515625; 0.0
1731092416024170000; 2.6212221679687504; 0.0
1731092416024180000; 2.6212494140625; 0.0
1731092416024190000; 2.6212540039062504; 0.0
1731092416024200000; 2.6212505859375; 0.0
1731092416024210000; 2.6212169921875; 0.0
1731092416024220000; 2.62119013671875; 0.0
1731092416024230000; 2.62117939453125; 0.0
1731092416024240000; 2.62119892578125; 0.0
1731092416024250000; 2.62120625; 0.0
1731092416024260000; 2.621213671875; 0.0
1731092416024270000; 2.6212029296875; 0.0
1731092416024280000; 2.62119697265625; 0.0
1731092416024290000; 2.6211837890625005; 0.0
1731092416024300000; 2.62117197265625; 0.0
1731092416024310000; 2.62118154296875; 0.0
1731092416024320000; 2.62122236328125; 0.0
1731092416024330000; 2.6212638671875; 0.0
1731092416024340000; 2.62127333984375; 0.0
1731092416024350000; 2.6212464843750003; 0.0
1731092416024360000; 2.6212214843750004; 0.0
1731092416024370000; 2.6212091796875; 0.0
1731092416024380000; 2.62119248046875; 0.0
1731092416024390000; 2.62117783203125; 0.0
1731092416024400000; 2.6211908203125; 0.0
1731092416024410000; 2.6212007812500002; 0.0
1731092416024420000; 2.62122001953125; 0.0
1731092416024430000; 2.6212187499999997; 0.0
1731092416024440000; 2.6211933593750003; 0.0
1731092416024450000; 2.6211908203125; 0.0
1731092416024460000; 2.6211939453125; 0.0
1731092416024470000; 2.62120283203125; 0.0
1731092416024480000; 2.62123271484375; 0.0
1731092416024490000; 2.62125283203125; 0.0
1731092416024500000; 2.62125146484375; 0.0
1731092416024510000; 2.62123037109375; 0.0
1731092416024520000; 2.62119140625; 0.0
1731092416024530000; 2.6211717773437497; 0.0
1731092416024540000; 2.6211710937499997; 0.0
1731092416024550000; 2.62117490234375; 0.0
1731092416024560000; 2.6211929687500004; 0.0
1731092416024570000; 2.62121787109375; 0.0
1731092416024580000; 2.6212220703125; 0.0
1731092416024590000; 2.6212101562499996; 0.0
1731092416024600000; 2.62118896484375; 0.0
1731092416024610000; 2.6211727539062504; 0.0
1731092416024620000; 2.6211819335937503; 0.0
1731092416024630000; 2.6211994140625; 0.0
1731092416024640000; 2.621219140625; 0.0
1731092416024650000; 2.6212183593750003; 0.0
1731092416024660000; 2.6212069335937502; 0.0
1731092416024670000; 2.6211814453124997; 0.0
1731092416024680000; 2.6211557617187498; 0.0
1731092416024690000; 2.6211508789062496; 0.0
1731092416024700000; 2.62116201171875; 0.0
1731092416024710000; 2.62117880859375; 0.0
1731092416024720000; 2.62119794921875; 0.0
1731092416024730000; 2.62120654296875; 0.0
1731092416024740000; 2.6211992187499997; 0.0
1731092416024750000; 2.6211812500000002; 0.0
1731092416024760000; 2.6211662109375; 0.0
1731092416024770000; 2.6211698242187498; 0.0
1731092416024780000; 2.6211759765625; 0.0
1731092416024790000; 2.62120576171875; 0.0
1731092416024800000; 2.6212227539062503; 0.0
1731092416024810000; 2.6212236328125; 0.0
1731092416024820000; 2.62119638671875; 0.0
1731092416024830000; 2.62117080078125; 0.0
1731092416024840000; 2.62114677734375; 0.0
1731092416024850000; 2.621141015625; 0.0
1731092416024860000; 2.621162890625; 0.0
1731092416024870000; 2.6211893554687498; 0.0
1731092416024880000; 2.6212107421875; 0.0
1731092416024890000; 2.621222265625; 0.0
1731092416024900000; 2.6211971679687505; 0.0
1731092416024910000; 2.6211738281250003; 0.0
1731092416024920000; 2.62115927734375; 0.0
1731092416024930000; 2.62115166015625; 0.0
1731092416024940000; 2.6211802734375; 0.0
1731092416024950000; 2.6212071289062497; 0.0
1731092416024960000; 2.6212267578125; 0.0
1731092416024970000; 2.6212032226562503; 0.0
1731092416024980000; 2.6211626953125; 0.0
1731092416024990000; 2.62114423828125; 0.0
1731092416025000000; 2.6211443359374997; 0.0
1731092416025010000; 2.6211638671874997; 0.0
1731092416025020000; 2.621186328125; 0.0
1731092416025030000; 2.62120458984375; 0.0
1731092416025040000; 2.6212173828125005; 0.0
1731092416025050000; 2.6212140625; 0.0
1731092416025060000; 2.62119033203125; 0.0
1731092416025070000; 2.6211555664062502; 0.0
1731092416025080000; 2.62114306640625; 0.0
1731092416025090000; 2.6211624999999996; 0.0
1731092416025100000; 2.62118330078125; 0.0
1731092416025110000; 2.6211948242187497; 0.0
1731092416025120000; 2.6211898437500003; 0.0
1731092416025130000; 2.621176171875; 0.0
1731092416025140000; 2.621144921875; 0.0
1731092416025150000; 2.6211250976562503; 0.0
1731092416025160000; 2.6211353515625; 0.0
1731092416025170000; 2.62116474609375; 0.0
1731092416025180000; 2.6211940429687504; 0.0
1731092416025190000; 2.62121298828125; 0.0
1731092416025200000; 2.62121884765625; 0.0
1731092416025210000; 2.62120009765625; 0.0
1731092416025220000; 2.6211685546875003; 0.0
1731092416025230000; 2.62113857421875; 0.0
1731092416025240000; 2.62113564453125; 0.0
1731092416025250000; 2.62115888671875; 0.0
1731092416025260000; 2.621180078125; 0.0
1731092416025270000; 2.6211930664062497; 0.0
1731092416025280000; 2.6211661132812503; 0.0
1731092416025290000; 2.621137109375; 0.0
1731092416025300000; 2.6211282226562505; 0.0
1731092416025310000; 2.621126953125; 0.0
1731092416025320000; 2.62114580078125; 0.0
1731092416025330000; 2.62117060546875; 0.0
1731092416025340000; 2.62119736328125; 0.0
1731092416025350000; 2.6212094726562496; 0.0
1731092416025360000; 2.62119326171875; 0.0
1731092416025370000; 2.6211709960937504; 0.0
1731092416025380000; 2.62113701171875; 0.0
1731092416025390000; 2.62111025390625; 0.0
1731092416025400000; 2.6211117187500004; 0.0
1731092416025410000; 2.6211319335937504; 0.0
1731092416025420000; 2.6211501953125005; 0.0
1731092416025430000; 2.62114677734375; 0.0
1731092416025440000; 2.6211212890625; 0.0
1731092416025450000; 2.6211028320312497; 0.0
1731092416025460000; 2.6211021484374997; 0.0
1731092416025470000; 2.62110673828125; 0.0
1731092416025480000; 2.6211337890624997; 0.0
1731092416025490000; 2.621169921875; 0.0
1731092416025500000; 2.62119453125; 0.0
1731092416025510000; 2.62118505859375; 0.0
1731092416025520000; 2.6211586914062504; 0.0
1731092416025530000; 2.62111982421875; 0.0
1731092416025540000; 2.62109580078125; 0.0
1731092416025550000; 2.621095703125; 0.0
1731092416025560000; 2.62111142578125; 0.0
1731092416025570000; 2.6211326171875; 0.0
1731092416025580000; 2.6211422851562505; 0.0
1731092416025590000; 2.6211212890625; 0.0
1731092416025600000; 2.6211009765625; 0.0
1731092416025610000; 2.6210866210937502; 0.0
1731092416025620000; 2.62108408203125; 0.0
1731092416025630000; 2.6211046875; 0.0
1731092416025640000; 2.6211319335937504; 0.0
1731092416025650000; 2.6211522460937497; 0.0
1731092416025660000; 2.6211631835937497; 0.0
1731092416025670000; 2.62114873046875; 0.0
1731092416025680000; 2.62111708984375; 0.0
1731092416025690000; 2.621086328125; 0.0
1731092416025700000; 2.6210580078125; 0.0
1731092416025710000; 2.62105810546875; 0.0
1731092416025720000; 2.62108095703125; 0.0
1731092416025730000; 2.6211070312499998; 0.0
1731092416025740000; 2.62110224609375; 0.0
1731092416025750000; 2.6210887695312497; 0.0
1731092416025760000; 2.6210739257812503; 0.0
1731092416025770000; 2.621067578125; 0.0
1731092416025780000; 2.621083203125; 0.0
1731092416025790000; 2.62109716796875; 0.0
1731092416025800000; 2.621111328125; 0.0
1731092416025810000; 2.62112216796875; 0.0
1731092416025820000; 2.6211155273437496; 0.0
1731092416025830000; 2.6210841796875; 0.0
1731092416025840000; 2.6210538085937505; 0.0
1731092416025850000; 2.6210374023437497; 0.0
1731092416025860000; 2.62102509765625; 0.0
1731092416025870000; 2.6210388671875; 0.0
1731092416025880000; 2.62107236328125; 0.0
1731092416025890000; 2.621088671875; 0.0
1731092416025900000; 2.6210810546875; 0.0
1731092416025910000; 2.621052734375; 0.0
1731092416025920000; 2.6210458007812503; 0.0
1731092416025930000; 2.6210482421875003; 0.0
1731092416025940000; 2.6210673828125; 0.0
1731092416025950000; 2.6210891601562505; 0.0
1731092416025960000; 2.6211029296875; 0.0
1731092416025970000; 2.62110771484375; 0.0
1731092416025980000; 2.62109033203125; 0.0
1731092416025990000; 2.62105556640625; 0.0
1731092416026000000; 2.6210208007812503; 0.0
1731092416026010000; 2.6209920898437504; 0.0
1731092416026020000; 2.6209981445312502; 0.0
1731092416026030000; 2.62102041015625; 0.0
1731092416026040000; 2.62105009765625; 0.0
1731092416026050000; 2.6210658203125003; 0.0
1731092416026060000; 2.62105419921875; 0.0
