Time [s]; Voltage [V]; Current [A]
1731091509024890000; 0.005376757812500001; 0.0018501749674479167
1731091509024900000; 5.11998046875; 0.0
1731091509024910000; 5.11998046875; 0.0
1731091509024920000; 5.11998046875; 0.0
1731091509024930000; 5.11998046875; 0.0
1731091509024940000; 5.11998046875; 0.0
1731091509024950000; 2.8627011718750004; 0.0
1731091509024960000; 2.8914189453125; 0.0
1731091509024970000; 2.9081673828125; 0.0
1731091509024980000; 2.92012939453125; 0.0
1731091509024990000; 2.9296825195312497; 0.0
1731091509025000000; 2.9377268554687497; 0.0
1731091509025010000; 2.94464775390625; 0.0
1731091509025020000; 2.95071533203125; 0.0
1731091509025030000; 2.95602958984375; 0.0
1731091509025040000; 2.96074658203125; 0.0
1731091509025050000; 2.9649185546875003; 0.0
1731091509025060000; 2.9686411132812505; 0.0
1731091509025070000; 2.97195556640625; 0.0
1731091509025080000; 2.974928125; 0.0
1731091509025090000; 2.9775966796875; 0.0
1731091509025100000; 2.98000478515625; 0.0
1731091509025110000; 2.982191796875; 0.0
1731091509025120000; 2.9841776367187496; 0.0
1731091509025130000; 2.9859706054687503; 0.0
1731091509025140000; 2.98760986328125; 0.0
1731091509025150000; 2.989122265625; 0.0
1731091509025160000; 2.990515625; 0.0
1731091509025170000; 2.99178798828125; 0.0
1731091509025180000; 2.9929471679687496; 0.0
1731091509025190000; 2.9940095703125; 0.0
1731091509025200000; 2.9949702148437503; 0.0
1731091509025210000; 2.99585009765625; 0.0
1731091509025220000; 2.9966531250000004; 0.0
1731091509025230000; 2.9973752929687496; 0.0
1731091509025240000; 2.99803486328125; 0.0
1731091509025250000; 2.99864248046875; 0.0
1731091509025260000; 2.9992001953125005; 0.0
1731091509025270000; 2.99970625; 0.0
1731091509025280000; 3.0001775390625; 0.0
1731091509025290000; 3.0006172851562503; 0.0
1731091509025300000; 3.0010478515625; 0.0
1731091509025310000; 3.00143984375; 0.0
1731091509025320000; 3.00182275390625; 0.0
1731091509025330000; 3.00215908203125; 0.0
1731091509025340000; 3.0024747070312503; 0.0
1731091509025350000; 3.0027603515625003; 0.0
1731091509025360000; 3.00301708984375; 0.0
