V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,5;0,32767999999999997;0,3213025;3,27582e-05;2,500775;-2,644565e-06;0,6285844838288428
2,5;0,32767999999999997;0,3212895;6,55288e-05;2,500775;-5,9976e-06;0,7123283345775275
2,5;0,32767999999999997;0,321311;0,000131054;2,50079;-1,269115e-05;0,7538097825272447
2,5;0,32767999999999997;0,3213415;0,0002621375;2,50078;-2,60506e-05;0,7734005577537868
2,5;0,32767999999999997;0,321323;0,000524279;2,50079;-5,27596e-05;0,7831167336218555
2,5;0,32767999999999997;0,324137;0,00104754;2,50077;-0,000107199;0,7894654336519743
2,5;0,32767999999999997;0,326316;0,00209617;2,5008;-0,000216832;0,7927458031677332
2,5;0,32767999999999997;0,316157;0,00419358;2,50078;-0,000420171;0,7925252844480773
2,5;0,196608;0,172775;4,0959e-06;2,50072;4,38606e-07;0,0
2,5;0,196608;0,172296;8,19186e-06;2,49131;2,47228e-07;0,0
2,5;0,196608;0,172677;1,63745e-05;2,50078;-1,13412e-07;0,10065603427758579
2,5;0,196608;0,1726085;3,27591e-05;2,50079;-8,580945e-07;0,37931181490946064
2,5;0,196608;0,1726855;6,55277e-05;2,500775;-2,399765e-06;0,5304452734786589
2,5;0,196608;0,172699;0,000131052;2,50075;-5,3948e-06;0,5965845413036175
2,5;0,196608;0,172768;0,0002621365;2,50081;-1,151765e-05;0,6360311299023955
2,5;0,196608;0,172935;0,000524289;2,5008;-2,37173e-05;0,6541923393518012
2,5;0,196608;0,176671;0,0010477;2,50079;-4,95906e-05;0,6694801425906695
2,5;0,196608;0,180086;0,00209621;2,50079;-0,000102522;0,6794409904434457
2,5;0,196608;0,187778;0,0041936;2,50079;-0,000218399;0,6937518917141697
2,5;0,065536;0,0423845;4,09592e-06;2,50077;3,80344e-07;0,0
2,5;0,065536;0,0423247;8,19192e-06;2,50041;5,340220000000001e-07;0,0
2,5;0,065536;0,042113849999999994;1,637485e-05;2,500755;4,267805e-07;0,0
2,5;0,065536;0,042079149999999996;3,27585e-05;2,5007650000000003;3,4594200000000004e-07;0,0
2,5;0,065536;0,0420065;6,55282e-05;2,5008;1,3833e-07;0,0
2,5;0,065536;0,0419754;0,000131051;2,50078;-1,4816e-07;0,06736683714188826
2,5;0,065536;0,0420848;0,000262139;2,5008;-8,52949e-07;0,19336815775448093
2,5;0,065536;0,0431975;0,000524285;2,50079;-2,32398e-06;0,2566552771323367
2,5;0,065536;0,04584165;0,0010477300000000002;2,500795;-5,8110200000000005e-06;0,3026248506239214
2,5;0,065536;0,0497427;0,00209636;2,50078;-1,424015e-05;0,3414741050390193
2,5;0,065536;0,06015925;0,004187794999999999;2,50079;-3,8918549999999993e-05;0,3863561838372261
2,75;1,507328;1,53529;1,63748e-05;2,75082;-7,65049e-06;0,8372892761942854
