V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,1;0,05;0,128067;0,0144223;2,00074;-0,000527503;0,5714047252373988
2,0;0,1;0,05;0,12807;0,0144555;2,00075;-0,000529694;0,5724497256717485
2,0;0,1;0,05;0,128072;0,0144973;2,00075;-0,000527948;0,568908806942405
2,0;0,1;0,05;0,128073;0,0144887;2,00076;-0,000527849;0,569138148388911
2,0;0,1;0,05;0,128074;0,0145133;2,00075;-0,00052807;0,5684040648895607
2,0;0,1;0,05;0,128075;0,0145372;2,00077;-0,000528078;0,5674794143050766
2,0;0,1;0,05;0,12807;0,014559;2,00077;-0,000528245;0,5668310163367166
2,0;0,1;0,04;0,128068;0,0153729;2,00076;-0,000540768;0,5495529595388663
2,0;0,1;0,04;0,128074;0,0151924;2,00076;-0,000533361;0,5484397100979431
2,0;0,1;0,04;0,12807;0,0152397;2,00076;-0,000535015;0,548450109100872
2,0;0,1;0,04;0,128073;0,0152006;2,00075;-0,000530514;0,5452194763736726
2,0;0,1;0,04;0,128071;0,0154667;2,00076;-0,000535424;0,5408095698866384
2,0;0,1;0,04;0,128073;0,0152752;2,00076;-0,000534294;0,5464253077814224
2,0;0,1;0,04;0,128072;0,0156078;2,00076;-0,000552818;0,5533262689902233
2,0;0,1;0,04;0,12807;0,0165346;2,00076;-0,000542233;0,5123182639785802
2,0;0,1;0,03;0,12752;0,0229663;2,00076;-0,000784807;0,5361527361286568
2,0;0,1;0,03;0,127518;0,0229788;2,00076;-0,000785596;0,5364082169008906
2,0;0,1;0,03;0,127506;0,022983;2,00076;-0,00078575;0,5364658080398736
2,0;0,1;0,03;0,12753;0,0229948;2,00077;-0,0007852;0,5357170411634261
2,0;0,1;0,03;0,127501;0,0229774;2,00076;-0,000785321;0,5363246172205495
2,0;0,1;0,03;0,127501;0,0229975;2,00076;-0,000785236;0,5357978662978524
2,0;0,1;0,03;0,127492;0,0230001;2,00077;-0,000785665;0,5360705079465788
2,0;0,1;0,02;0,127958;0,0189154;2,00081;-0,000637953;0,5273653121326799
2,0;0,1;0,02;0,128005;0,0189228;2,00082;-0,000639705;0,5284153584768081
2,0;0,1;0,02;0,127873;0,0189032;2,00078;-0,000638943;0,5288679761706798
2,0;0,1;0,02;0,127904;0,0189224;2,00079;-0,000639943;0,5290326252702847
2,0;0,1;0,02;0,12782;0,0189248;2,0008;-0,000640517;0,5297905749503908
2,0;0,1;0,02;0,127838;0,0189582;2,00081;-0,000640763;0,5289884713666669
2,0;0,1;0,02;0,127687;0,0189175;2,00081;-0,000639801;0,5299566399093956
2,0;0,1;0,01;0,0852462;0,0100013;2,00083;-0,000177665;0,4169467447073709
2,0;0,1;0,01;0,0852051;0,0100013;2,00082;-0,000177683;0,4171880433757592
2,0;0,1;0,01;0,0852481;0,0100013;2,00082;-0,000177688;0,41698934327685316
2,0;0,1;0,01;0,0851457;0,0100014;2,00083;-0,000177689;0,4174910949934784
2,0;0,1;0,01;0,0852415;0,0100014;2,00078;-0,00017769;0,41701381670130283
2,0;0,1;0,01;0,0852299;0,0100013;2,00078;-0,000177687;0,41706770186275016
