V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
3,0;1,507328;0,008388608;1,50558;0,00838776;3,0008;-0,00379776;0,902432514885271
3,0;1,507328;0,008388608;1,5051;0,00838786;3,00078;-0,00379654;0,9024135498016592
3,0;1,507328;0,008388608;1,5046;0,0083878;3,00079;-0,00379517;0,9023971483199313
3,0;1,507328;0,008388608;1,50412;0,00838779;3,00078;-0,00379434;0,902485776521478
3,0;1,507328;0,008388608;1,50376;0,00838773;3,00078;-0,00379305;0,9024013860001846
3,0;1,507328;0,008388608;1,5034;0,00838777;3,00079;-0,00379225;0,9024258033800182
3,0;1,507328;0,008388608;1,50305;0,00838776;3,00078;-0,00379112;0,9023650468612473
3,0;1,507328;0,004194304;1,51238;0,00419366;3,00078;-0,00190135;0,8995847465311058
3,0;1,507328;0,004194304;1,51219;0,00419366;3,00078;-0,00190098;0,8995226954797699
3,0;1,507328;0,004194304;1,51182;0,0041937;3,00078;-0,00190053;0,8995212760289892
3,0;1,507328;0,004194304;1,51145;0,00419371;3,00078;-0,00190014;0,8995546997871403
3,0;1,507328;0,004194304;1,51123;0,0041937;3,00078;-0,00189979;0,8995220796399859
3,0;1,507328;0,004194304;1,51095;0,0041936;3,00079;-0,00189948;0,8995664141276504
3,0;1,507328;0,004194304;1,51072;0,00419362;3,00079;-0,00189901;0,8994764599874314
3,0;1,507328;0,004194304;1,51045;0,00419359;3,00079;-0,00189864;0,8994683963106738
3,0;1,507328;0,002097152;1,50866;0,00209625;3,00082;-0,000946697;0,8982898554377468
3,0;1,507328;0,002097152;1,50841;0,00209619;3,00081;-0,000946532;0,8983048649452942
3,0;1,507328;0,002097152;1,50819;0,00209621;3,00081;-0,000946441;0,8983409536706264
3,0;1,507328;0,002097152;1,50802;0,00209629;3,00083;-0,000946355;0,8983322890745088
3,0;1,507328;0,002097152;1,50786;0,00209628;3,00081;-0,000946148;0,8982293933451394
3,0;1,507328;0,002097152;1,50756;0,00209621;3,00083;-0,000946011;0,8983140348108869
3,0;1,507328;0,002097152;1,50743;0,00209613;3,00084;-0,000945911;0,8983338162820494
3,0;1,507328;0,001048576;1,51789;0,00104757;3,00081;-0,000485086;0,9154484349801885
3,0;1,507328;0,001048576;1,51777;0,00104757;3,00081;-0,000484936;0,9152377128440745
3,0;1,507328;0,001048576;1,51753;0,00104756;3,00081;-0,000484961;0,915438388849602
3,0;1,507328;0,001048576;1,51732;0,00104765;3,00079;-0,000484976;0,915508648745249
3,0;1,507328;0,001048576;1,51725;0,00104753;3,00079;-0,000484951;0,9156085667659227
3,0;1,507328;0,001048576;1,51722;0,00104761;3,00078;-0,000484854;0,9153705696196084
3,0;1,507328;0,001048576;1,51704;0,00104768;3,00079;-0,000484959;0,9156193073947819
3,0;1,507328;0,001048576;1,51689;0,00104763;3,0008;-0,000484754;0,915369500298952
3,0;1,507328;0,000524288;1,52183;0,000524285;3,00081;-0,000244041;0,9178415640212272
3,0;1,507328;0,000524288;1,52158;0,000524283;3,0008;-0,000243941;0,9176166474300591
3,0;1,507328;0,000524288;1,52162;0,000524285;3,0008;-0,000244426;0,9194133623233266
3,0;1,507328;0,000524288;1,52088;0,000524286;3,0008;-0,000244113;0,9186810315024819
3,0;1,507328;0,000524288;1,52127;0,000524288;3,0008;-0,000244256;0,918980028559608
3,0;1,507328;0,000524288;1,52132;0,000524291;3,00079;-0,000244272;0,9190016999113193
3,0;1,507328;0,000524288;1,52101;0,000524289;3,00079;-0,000244056;0,9183797045283223
3,0;1,507328;0,000524288;1,52071;0,000524286;3,00078;-0,000243995;0,9183334859633218
3,0;1,507328;0,000262144;1,5271;0,000262135;3,00079;-0,000122185;0,915927310082935
3,0;1,507328;0,000262144;1,52695;0,000262135;3,00078;-0,000122201;0,9161341847763304
3,0;1,507328;0,000262144;1,52688;0,000262136;3,00079;-0,000122226;0,9163631752624367
3,0;1,507328;0,000262144;1,52677;0,000262135;3,00079;-0,000122178;0,9160727959932834
3,0;1,507328;0,000262144;1,52663;0,000262135;3,00078;-0,00012219;0,9162437338327941
3,0;1,507328;0,000262144;1,52651;0,000262139;3,00079;-0,000122166;0,9161248553949204
3,0;1,507328;0,000262144;1,52642;0,000262139;3,00079;-0,000122157;0,9161113763545858
3,0;1,507328;0,000262144;1,52621;0,000262137;3,00078;-0,000122157;0,9162413665602128
3,0;1,507328;0,000131072;1,5325;0,00013105;3,00079;-6,08556e-05;0,9092821049410802
3,0;1,507328;0,000131072;1,53243;0,00013105;3,00079;-6,08894e-05;0,9098286904154936
3,0;1,507328;0,000131072;1,53233;0,000131049;3,00078;-6,08603e-05;0,9094571251922462
3,0;1,507328;0,000131072;1,53221;0,000131048;3,0008;-6,08554e-05;0,9094681254676582
3,0;1,507328;0,000131072;1,53216;0,000131049;3,0008;-6,07972e-05;0,9086210590026358
3,0;1,507328;0,000131072;1,53202;0,000131048;3,0008;-6,08831e-05;0,9099949376752997
3,0;1,507328;0,000131072;1,5319;0,000131048;3,00079;-6,08397e-05;0,9094144577562653
3,0;1,507328;0,000131072;1,53184;0,000131048;3,00078;-6,08502e-05;0,9096040041538096
3,0;1,507328;6,5536e-05;1,53277;6,55288e-05;3,00079;-2,97774e-05;0,8896376866294133
3,0;1,507328;6,5536e-05;1,53277;6,55284e-05;3,0008;-3,01124e-05;0,8996547272694753
3,0;1,507328;6,5536e-05;1,53307;6,55285e-05;3,0008;-3,01074e-05;0,8993279516719678
3,0;1,507328;6,5536e-05;1,53294;6,55282e-05;3,0008;-3,00819e-05;0,8986465662923744
3,0;1,507328;6,5536e-05;1,5326;6,5529e-05;3,00079;-2,98394e-05;0,8915861806615712
3,0;1,507328;6,5536e-05;1,53248;6,55288e-05;3,0008;-3,00789e-05;0,8988184335776548
3,0;1,507328;6,5536e-05;1,53226;6,55288e-05;3,0008;-3,01428e-05;0,9008572203574106
3,0;1,507328;6,5536e-05;1,53238;6,55292e-05;3,00079;-2,97515e-05;0,8890846853083584
3,0;1,507328;3,2768e-05;1,53729;3,27585e-05;3,00077;-1,48182e-05;0,8829748872952614
3,0;1,507328;3,2768e-05;1,53701;3,27587e-05;3,00079;-1,47737e-05;0,8804841202946221
3,0;1,507328;3,2768e-05;1,53675;3,27583e-05;3,00077;-1,47145e-05;0,8771091488233749
3,0;1,507328;3,2768e-05;1,53708;3,2759e-05;3,00077;-1,44619e-05;0,8618485509743847
3,0;1,507328;3,2768e-05;1,53714;3,27597e-05;3,00078;-1,47061e-05;0,8763514938792858
3,0;1,507328;3,2768e-05;1,53649;3,276e-05;3,00078;-1,46607e-05;0,8740076468708937
3,0;1,507328;3,2768e-05;1,53643;3,27592e-05;3,00078;-1,4665e-05;0,8743194865913896
3,0;1,507328;3,2768e-05;1,5366;3,27594e-05;3,00078;-1,43132e-05;0,8532457399334622
3,0;1,507328;1,6384e-05;1,53616;1,63741e-05;3,0008;-6,90458e-06;0,8237215467887085
3,0;1,507328;1,6384e-05;1,53612;1,63738e-05;3,00079;-6,92598e-06;0,8263084843676458
3,0;1,507328;1,6384e-05;1,53606;1,63742e-05;3,0008;-6,90403e-06;0,823704522183589
3,0;1,507328;1,6384e-05;1,53589;1,63747e-05;3,00078;-6,9819e-06;0,8330562289023429
3,0;1,507328;1,6384e-05;1,53588;1,63738e-05;3,00079;-6,9409e-06;0,8282179234745863
3,0;1,507328;1,6384e-05;1,5358;1,63746e-05;3,00078;-6,93755e-06;0,8278181034711429
3,0;1,507328;1,6384e-05;1,53569;1,63743e-05;3,00077;-6,96564e-06;0,8312419173629559
3,0;1,507328;1,6384e-05;1,53562;1,63741e-05;3,00078;-6,85909e-06;0,8185768529483025
3,0;1,376256;0,008388608;1,37908;0,00838789;3,00083;-0,00346065;0,8977530402179216
3,0;1,376256;0,008388608;1,3789;0,00838788;3,00083;-0,00346028;0,8977753051866794
3,0;1,376256;0,008388608;1,37875;0,00838787;3,00083;-0,00345991;0,8977780407093302
3,0;1,376256;0,008388608;1,37862;0,00838789;3,00082;-0,00345977;0,8978212353236226
3,0;1,376256;0,008388608;1,37854;0,0083879;3,00084;-0,0034595;0,8978081814935371
3,0;1,376256;0,008388608;1,37842;0,00838785;3,00083;-0,00345933;0,8978445791313096
3,0;1,376256;0,008388608;1,37834;0,00838781;3,00083;-0,00345884;0,897773788675416
3,0;1,376256;0,008388608;1,3782;0,00838785;3,00083;-0,00345841;0,8977490831212075
3,0;1,376256;0,004194304;1,37993;0,00419346;3,00079;-0,00172462;0,8943334217387899
3,0;1,376256;0,004194304;1,37987;0,00419347;3,00079;-0,0017245;0,8943079459255302
3,0;1,376256;0,004194304;1,37982;0,00419346;3,00079;-0,00172439;0,8942854382463347
3,0;1,376256;0,004194304;1,3797;0,00419358;3,00078;-0,00172429;0,894282782584196
3,0;1,376256;0,004194304;1,3796;0,00419367;3,00078;-0,00172419;0,8942765444812248
3,0;1,376256;0,004194304;1,37949;0,00419361;3,00078;-0,00172405;0,8942880297218938
3,0;1,376256;0,004194304;1,37943;0,00419354;3,00077;-0,00172402;0,8943233136321426
3,0;1,376256;0,004194304;1,37939;0,00419354;3,00078;-0,00172395;0,8943159147254706
3,0;1,376256;0,002097152;1,37536;0,00209621;3,00081;-0,00085789;0,8929331080337665
3,0;1,376256;0,002097152;1,37522;0,00209624;3,00082;-0,000857866;0,8929892232254998
3,0;1,376256;0,002097152;1,3752;0,00209621;3,00081;-0,000857819;0,8929630890585188
3,0;1,376256;0,002097152;1,37515;0,00209623;3,00082;-0,000857774;0,892943167683817
3,0;1,376256;0,002097152;1,37509;0,00209624;3,00083;-0,000857748;0,8929537786274987
3,0;1,376256;0,002097152;1,37499;0,00209616;3,00081;-0,000857612;0,8929052544367819
3,0;1,376256;0,002097152;1,3749;0,00209617;3,00081;-0,000857565;0,892910506259803
3,0;1,376256;0,002097152;1,37485;0,00209617;3,00082;-0,000857589;0,89297094512751
3,0;1,376256;0,001048576;1,38554;0,00104762;3,00078;-0,000441266;0,9122455917425322
3,0;1,376256;0,001048576;1,38544;0,00104769;3,00078;-0,00044111;0,9119279757455745
3,0;1,376256;0,001048576;1,38541;0,00104766;3,00079;-0,000441134;0,9120264948387925
3,0;1,376256;0,001048576;1,38537;0,00104764;3,0008;-0,000441212;0,9122345490031233
3,0;1,376256;0,001048576;1,38535;0,00104765;3,0008;-0,000441226;0,9122679572287457
3,0;1,376256;0,001048576;1,38533;0,00104759;3,00081;-0,00044115;0,9121792707014522
3,0;1,376256;0,001048576;1,38519;0,00104757;3,00079;-0,000441184;0,9123531113368261
3,0;1,376256;0,001048576;1,38516;0,00104755;3,00078;-0,000441239;0,9125009922266241
3,0;1,376256;0,000524288;1,38809;0,000524287;3,00077;-0,00022182;0,9146326394999937
3,0;1,376256;0,000524288;1,38839;0,000524287;3,00078;-0,000221706;0,9139680978500108
3,0;1,376256;0,000524288;1,38823;0,000524285;3,00079;-0,000221757;0,9142902398221155
3,0;1,376256;0,000524288;1,38811;0,000524284;3,00079;-0,000221851;0,9147586132213024
3,0;1,376256;0,000524288;1,38829;0,000524285;3,00079;-0,000221729;0,9141352881858474
3,0;1,376256;0,000524288;1,38814;0,000524286;3,00079;-0,000221698;0,9141045051855884
3,0;1,376256;0,000524288;1,38767;0,000524286;3,0008;-0,000221648;0,9142109267460341
3,0;1,376256;0,000524288;1,38779;0,000524285;3,00081;-0,000221779;0,9146769459025593
3,0;1,376256;0,000262144;1,39346;0,000262137;3,0008;-0,000110974;0,9116653734991481
3,0;1,376256;0,000262144;1,39341;0,000262136;3,00079;-0,000110969;0,9116574496041591
3,0;1,376256;0,000262144;1,39333;0,000262138;3,0008;-0,00011098;0,9117962504249241
3,0;1,376256;0,000262144;1,39331;0,000262137;3,0008;-0,000110931;0,911410232496025
3,0;1,376256;0,000262144;1,39324;0,000262137;3,0008;-0,00011094;0,9115299719231057
3,0;1,376256;0,000262144;1,39321;0,000262134;3,00079;-0,000110965;0,9117624111012147
3,0;1,376256;0,000262144;1,39312;0,000262136;3,00079;-0,000110927;0,9115021058869058
3,0;1,376256;0,000262144;1,39308;0,000262137;3,00081;-0,000110932;0,9115719630755191
3,0;1,376256;0,000131072;1,39878;0,000131054;3,00078;-5,52492e-05;0,9043997955760192
3,0;1,376256;0,000131072;1,39872;0,000131053;3,00077;-5,5265e-05;0,904701128060936
3,0;1,376256;0,000131072;1,39874;0,000131053;3,00078;-5,52487e-05;0,9044243750391264
3,0;1,376256;0,000131072;1,39866;0,000131051;3,00079;-5,52737e-05;0,9049022059964514
3,0;1,376256;0,000131072;1,39867;0,00013105;3,00079;-5,52893e-05;0,9051580335978797
3,0;1,376256;0,000131072;1,39858;0,00013105;3,00077;-5,52695e-05;0,904886077669808
3,0;1,376256;0,000131072;1,39854;0,00013105;3,00078;-5,52734e-05;0,904978827961467
3,0;1,376256;0,000131072;1,39852;0,00013105;3,00078;-5,52779e-05;0,905065448443819
3,0;1,376256;6,5536e-05;1,39883;6,55288e-05;3,00079;-2,72458e-05;0,8919448769376287
3,0;1,376256;6,5536e-05;1,3987;6,55281e-05;3,00079;-2,72347e-05;0,8916738884043067
3,0;1,376256;6,5536e-05;1,39866;6,5528e-05;3,00079;-2,72578e-05;0,8924570751049868
3,0;1,376256;6,5536e-05;1,39856;6,55275e-05;3,00078;-2,70501e-05;0,8857238305003513
3,0;1,376256;6,5536e-05;1,39863;6,55276e-05;3,00078;-2,73853e-05;0,8966533144968303
3,0;1,376256;6,5536e-05;1,39855;6,55279e-05;3,00077;-2,73383e-05;0,8951585550190102
3,0;1,376256;6,5536e-05;1,3986;6,55279e-05;3,00076;-2,72113e-05;0,8909652759130615
3,0;1,376256;6,5536e-05;1,39855;6,55287e-05;3,00077;-2,73839e-05;0,8966407235021595
