V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
4,0;3,0;0,05;3,02672;0,0499999;4,00064;-0,0344475;0,9106380638092988
4,0;3,0;0,05;3,0256;0,05;4,00064;-0,034441;0,9108014426229508
4,0;3,0;0,05;3,02497;0,05;4,00065;-0,0344318;0,9107500614551549
4,0;3,0;0,05;3,02426;0,0500001;4,00064;-0,0344267;0,9108248472742735
4,0;3,0;0,05;3,02374;0,05;4,00065;-0,03442;0,9108082903953383
4,0;3,0;0,05;3,0232;0,05;4,00064;-0,0344127;0,9107754970097907
4,0;3,0;0,05;3,02271;0,0499999;4,00065;-0,0344069;0,9107737082649647
4,0;3,0;0,04;3,07072;0,0399983;4,00067;-0,0287926;0,9378467168281341
4,0;3,0;0,04;3,07041;0,0399984;4,00066;-0,02879;0,9378520193097156
4,0;3,0;0,04;3,07018;0,0399986;4,00068;-0,0287844;0,9377398396359593
4,0;3,0;0,04;3,06966;0,0399985;4,00067;-0,0287805;0,9377716171744883
4,0;3,0;0,04;3,06941;0,0399984;4,00066;-0,0287784;0,9377795670175152
4,0;3,0;0,04;3,06898;0,0399983;4,00066;-0,028775;0,9378024967992725
4,0;3,0;0,04;3,0687;0,0399985;4,00066;-0,0287733;0,9378279666228515
4,0;3,0;0,04;3,06848;0,0399984;4,00066;-0,0287694;0,9377704258433659
4,0;3,0;0,03;3,06066;0,0299982;4,00065;-0,0215391;0,9385292818025845
4,0;3,0;0,03;3,06049;0,0299982;4,00064;-0,0215379;0,9385267771856722
4,0;3,0;0,03;3,06032;0,0299983;4,00064;-0,0215347;0,9384363341559014
4,0;3,0;0,03;3,05995;0,0299983;4,00064;-0,0215332;0,9384844323626853
4,0;3,0;0,03;3,05973;0,0299983;4,00065;-0,0215314;0,9384758015724634
4,0;3,0;0,03;3,05951;0,0299984;4,00064;-0,0215304;0,9384942206205644
4,0;3,0;0,03;3,05922;0,0299982;4,00063;-0,0215286;0,9385086286249473
4,0;3,0;0,03;3,05904;0,0299983;4,00062;-0,0215269;0,9384842645790621
4,0;3,0;0,02;3,05967;0,0199959;4,00062;-0,0143943;0,9412441871520232
4,0;3,0;0,02;3,05945;0,0199959;4,00062;-0,0143932;0,9412399362261817
4,0;3,0;0,02;3,0593;0,0199961;4,00062;-0,0143921;0,941204734249822
4,0;3,0;0,02;3,05904;0,0199963;4,00061;-0,0143923;0,9412860439899776
4,0;3,0;0,02;3,05889;0,0199964;4,00062;-0,0143912;0,9412579020458787
4,0;3,0;0,02;3,0587;0,0199963;4,00063;-0,0143898;0,9412318578770335
4,0;3,0;0,02;3,05847;0,0199962;4,00064;-0,0143885;0,941224660174341
4,0;3,0;0,02;3,05832;0,0199959;4,00062;-0,0143876;0,9412213632335787
4,0;3,0;0,01;3,02244;0,00999904;4,00062;-0,00708014;0,9372450451634351
4,0;3,0;0,01;3,02218;0,00999917;4,00062;-0,00707967;0,937251269126711
4,0;3,0;0,01;3,02203;0,00999917;4,00063;-0,00707914;0,9372299645591848
4,0;3,0;0,01;3,02183;0,00999906;4,00061;-0,00707848;0,9372102347717612
4,0;3,0;0,01;3,02167;0,0099991;4,00061;-0,00707822;0,9372216850742876
4,0;3,0;0,01;3,02153;0,00999908;4,00063;-0,00707773;0,9372067867751983
4,0;3,0;0,01;3,02137;0,00999912;4,00063;-0,00707727;0,9371917537667743
4,0;3,0;0,008;3,0236;0,00799927;4,0006;-0,00565697;0,935695010675479
4,0;3,0;0,008;3,02333;0,00799939;4,00059;-0,00565638;0,9356646002149126
4,0;3,0;0,008;3,02319;0,00799931;4,0006;-0,00565604;0,9356633811818963
4,0;3,0;0,008;3,02301;0,00799931;4,0006;-0,00565574;0,9356694625273286
4,0;3,0;0,008;3,02284;0,00799936;4,0006;-0,00565546;0,9356699097320385
4,0;3,0;0,008;3,02271;0,00799938;4,00059;-0,00565543;0,9357005088768363
4,0;3,0;0,008;3,02263;0,00799925;4,00059;-0,00565509;0,9356842250584297
4,0;3,0;0,006;3,01929;0,00599933;4,00059;-0,00423521;0,9353871821609662
4,0;3,0;0,006;3,01917;0,00599941;4,00059;-0,00423485;0,935332374940431
4,0;3,0;0,006;3,01903;0,00599943;4,0006;-0,00423461;0,9353219583817567
4,0;3,0;0,006;3,01888;0,00599943;4,00063;-0,00423455;0,9353621929238479
4,0;3,0;0,006;3,01876;0,00599946;4,00062;-0,00423404;0,9352797027408571
4,0;3,0;0,006;3,01852;0,0059994;4,00061;-0,00423402;0,9353566641863555
4,0;3,0;0,006;3,01836;0,00599944;4,0006;-0,00423374;0,9353358128759948
4,0;3,0;0,005;3,0171;0,00499938;4,0006;-0,00352615;0,9352335116288701
4,0;3,0;0,005;3,01697;0,00499942;4,00059;-0,00352592;0,9352029851687682
4,0;3,0;0,005;3,01688;0,00499948;4,00058;-0,00352576;0,9351748841326345
4,0;3,0;0,005;3,01675;0,00499949;4,00061;-0,00352557;0,9351699276624468
4,0;3,0;0,005;3,01663;0,0049994;4,00059;-0,00352537;0,9351662350776748
4,0;3,0;0,005;3,01644;0,00499938;4,00061;-0,00352525;0,9352017218991158
4,0;3,0;0,005;3,01629;0,00499941;4,0006;-0,00352486;0,935136813492954
4,0;3,0;0,004;3,01511;0,00399922;4,0006;-0,0028182;0,9350147983428078
4,0;3,0;0,004;3,01496;0,00399927;4,00059;-0,00281808;0,9350074747757342
4,0;3,0;0,004;3,01484;0,0039993;4,00061;-0,00281792;0,9349892632213676
4,0;3,0;0,004;3,01472;0,00399941;4,00062;-0,00281803;0,9350395989778569
4,0;3,0;0,004;3,01459;0,00399944;4,00061;-0,00281768;0,9349544338699963
4,0;3,0;0,004;3,01449;0,00399946;4,00062;-0,00281765;0,9349731559321449
4,0;3,0;0,004;3,01436;0,0039994;4,00062;-0,00281771;0,9350474165260857
4,0;3,0;0,004;3,01423;0,00399931;4,00061;-0,00281738;0,9349969333715799
4,0;3,0;0,003;3,02137;0,00299931;4,00059;-0,00212636;0,9387189191497806
4,0;3,0;0,003;3,02124;0,00299927;4,00059;-0,00212584;0,9385422547721375
4,0;3,0;0,003;3,02101;0,00299927;4,00059;-0,00212589;0,9386357855605699
4,0;3,0;0,003;3,02087;0,00299929;4,00059;-0,00212546;0,9384831628745897
4,0;3,0;0,003;3,0208;0,00299923;4,00058;-0,0021255;0,9385390014492844
4,0;3,0;0,003;3,0207;0,00299921;4,0006;-0,00212556;0,9386075175583305
4,0;3,0;0,003;3,02047;0,00299928;4,0006;-0,0021259;0,9388072275868803
4,0;3,0;0,003;3,02047;0,00299927;4,0006;-0,00212553;0,9386469634577196
4,0;3,0;0,002;3,03019;0,00199896;4,00062;-0,00142202;0,9392020717438192
4,0;3,0;0,002;3,03001;0,00199905;4,0006;-0,00142207;0,9392439075301142
4,0;3,0;0,002;3,02988;0,0019991;4,00061;-0,00142182;0,9390979393338987
4,0;3,0;0,002;3,02989;0,00199903;4,0006;-0,00142146;0,938887593336106
4,0;3,0;0,002;3,02984;0,00199899;4,0006;-0,00142165;0,9390473762534479
4,0;3,0;0,002;3,02985;0,00199902;4,00061;-0,00142157;0,9389796897471361
4,0;3,0;0,002;3,02937;0,00199908;4,0006;-0,00142189;0,9393093297061439
4,0;3,0;0,002;3,02939;0,0019991;4,00061;-0,00142154;0,9390648701148068
4,0;3,0;0,001;3,03055;0,000999957;4,00057;-0,000710319;0,9377185921243378
4,0;3,0;0,001;3,03068;0,000999958;4,00058;-0,000710376;0,9377550198523467
4,0;3,0;0,001;3,03042;0,000999958;4,00061;-0,000710347;0,937804222905826
4,0;3,0;0,001;3,03035;0,00099996;4,00061;-0,000710262;0,9377117902608426
4,0;3,0;0,001;3,03016;0,00099996;4,00062;-0,000710089;0,937544516321139
4,0;3,0;0,001;3,03005;0,000999956;4,00063;-0,000710347;0,9379253031715167
4,0;3,0;0,001;3,02986;0,000999958;4,00062;-0,000710162;0,9377356152299142
4,0;3,0;0,0008;3,04531;0,000799988;4,00062;-0,000577386;0,9481533195181384
4,0;3,0;0,0008;3,04504;0,000799989;4,00061;-0,000577652;0,9486706840722857
4,0;3,0;0,0008;3,04482;0,00079999;4,00061;-0,000577368;0,9482716004736509
4,0;3,0;0,0008;3,04444;0,000799991;4,00062;-0,000577407;0,9484552085008963
4,0;3,0;0,0008;3,04469;0,00079999;4,00062;-0,000577544;0,9486035357117603
4,0;3,0;0,0008;3,04473;0,00079999;4,00061;-0,000577394;0,9483423344613315
4,0;3,0;0,0008;3,04449;0,000799991;4,00061;-0,000577233;0,9481514522418097
4,0;3,0;0,0006;3,05307;0,0006;4,0006;-0,000433997;0,9478155857328308
4,0;3,0;0,0006;3,05303;0,000600001;4,00059;-0,000434044;0,9479267000932116
4,0;3,0;0,0006;3,05291;0,000599998;4,0006;-0,000434024;0,9479273885538757
4,0;3,0;0,0006;3,05278;0,000599999;4,0006;-0,000434012;0,9479399656772782
4,0;3,0;0,0006;3,05265;0,000600002;4,00061;-0,000433992;0,9479342798862416
4,0;3,0;0,0006;3,05255;0,0006;4,00061;-0,000433997;0,9479794151174156
4,0;3,0;0,0006;3,05247;0,000600001;4,0006;-0,000433986;0,9479762825574246
4,0;3,0;0,0005;3,05288;0,00050001;4,0006;-0,000361605;0,9477005521601789
4,0;3,0;0,0005;3,05274;0,00050001;4,0006;-0,000361534;0,9475579275798934
4,0;3,0;0,0005;3,05261;0,000500008;4,0006;-0,000361532;0,9475968289768765
4,0;3,0;0,0005;3,05258;0,000500008;4,0006;-0,000361559;0,9476769110217061
4,0;3,0;0,0005;3,05248;0,000500008;4,00062;-0,000361497;0,9475501815678885
4,0;3,0;0,0005;3,0523;0,000500009;4,00061;-0,000361493;0,9475913112953279
4,0;3,0;0,0005;3,0522;0,000500008;4,00062;-0,000361492;0,9476239999582061
4,0;3,0;0,0005;3,05212;0,000500009;4,00061;-0,000361544;0,947780891426858
4,0;3,0;0,0004;3,05261;0,000399992;4,00062;-0,000289043;0,9470373992638127
4,0;3,0;0,0004;3,05243;0,000399992;4,00062;-0,000289007;0,9469752860394659
