V_out_nom;V_inp_nom;V_inp;I_inp;V_out;I_out;eta
3,0;0,55;0,554533;5,99917e-05;3,00085;-8,80525e-06;0,7942271012170732
3,0;0,55;0,554565;7,99924e-05;3,00081;-1,19553e-05;0,8087504621693313
3,0;0,55;0,5545565;9,999204999999999e-05;3,00079;-1,512385e-05;0,8184776681334736
3,0;0,55;0,5545370000000001;0,000199986;3,0008;-3,09365e-05;0,8371129218844389
3,0;0,55;0,5463199999999999;0,0003;3,00081;-4,62103e-05;0,8459983441291734
3,0;0,55;0,5450735;0,000399995;3,0008;-6,173885e-05;0,8497019576202982
3,0;0,55;0,545093;0,000500011;3,0008;-7,73636e-05;0,8517933773941965
3,0;0,55;0,545006;0,000599999;3,0008;-9,29605e-05;0,8530779038794047
3,0;0,55;0,54497;0,000799996;3,0008;-0,000124116;0,8542892152628474
3,0;0,55;0,545061;0,000999959;3,0008;-0,000155343;0,8552811716707842
3,0;0,55;0,5405485;0,00199916;3,0008350000000004;-0,000309036;0,8581482336669097
3,0;0,55;0,5416605;0,0029994;3,00082;-0,00046464900000000003;0,8583773773977779
3,0;0,55;0,5358055;0,00399948;3,00083;-0,0006138805;0,8596311129969019
3,0;0,55;0,537991;0,00499957;3,00082;-0,000771221;0,8604372450857951
3,0;0,55;0,540206;0,0059995;3,00085;-0,000929833;0,8610839086633635
3,0;0,55;0,541081;0,00799947;3,00082;-0,00123896;0,8589987240080021
3,0;0,55;0,540398;0,009999285;3,00083;-0,001537585;0,8538865289049193
3,0;0,55;0,547534;0,0199968;3,00082;-0,003048185;0,8354209515761788
3,0;0,55;0,5591044999999999;0,02999855;3,00082;-0,00460056;0,8230907648087697
3,0;0,55;0,5713285;0,03999835;3,00082;-0,006196115;0,8136575166329216
3,0;0,55;0,553168;0,0500002;3,0008;-0,00725007;0,7865936942233777
3,5;0,55;0,554564;9,99964e-06;3,50067;-2,12361e-07;0,13405563939836784
3,5;0,55;0,554628;1,999045e-05;3,50067;-1,99014e-06;0,6282875674535633
3,5;0,55;0,554662;2,99915e-05;3,50066;-3,3321e-06;0,701133405284744
3,5;0,55;0,554646;3,99917e-05;3,50069;-4,71148e-06;0,7435776724796779
3,5;0,55;0,554666;4,99933e-05;3,50067;-6,03836e-06;0,7623058917159571
3,5;0,55;0,554675;5,99941e-05;3,50066;-7,4054e-06;0,779064191192388
3,5;0,55;0,554708;7,99936e-05;3,50067;-1,0106599999999999e-05;0,797299301393557
3,5;0,55;0,554687;9,999295e-05;3,50066;-1,28096e-05;0,8084514164896396
3,5;0,55;0,546764;0,0001999825;3,5006649999999997;-2,612335e-05;0,8362622998668157
3,5;0,55;0,545404;0,000300001;3,50066;-3,9477499999999996e-05;0,8445987501060719
3,5;0,55;0,545371;0,000399998;3,50065;-5,28767e-05;0,8485301962988157
3,5;0,55;0,54534;0,000500012;3,50065;-6,62542e-05;0,8505056558317381
3,5;0,55;0,545377;0,000600002;3,50067;-7,96152e-05;0,8517215710884074
3,5;0,55;0,545275;0,0007999935000000001;3,50066;-0,000106291;0,852990782903599
3,5;0,55;0,5453775000000001;0,000999962;3,500655;-0,000133023;0,8539316768730841
3,5;0,55;0,531811;0,001999225;3,500655;-0,000259881;0,855392347380699
3,5;0,55;0,534141;0,00299935;3,50069;-0,00039354;0,8599027486184256
3,5;0,55;0,535329;0,00399929;3,50067;-0,000526138;0,8603202591835429
3,5;0,55;0,533991;0,00499952;3,50067;-0,000653781;0,8572622917414996
3,5;0,55;0,532681;0,00599945;3,50066;-0,000778784;0,8530931623626776
3,5;0,55;0,5308980000000001;0,0079994;3,50066;-0,0010245;0,8444844685087793
3,5;0,55;0,529628;0,009999355000000001;3,50066;-0,0012634299999999998;0,8351180462744083
3,5;0,55;0,5463665;0,01999695;3,50068;-0,002621045;0,8398368817467223
3,5;0,55;0,5576835;0,0299988;3,50064;-0,0039673550000000005;0,8302004758912209
3,5;0,55;0,571573;0,0399984;3,50065;-0,00537956;0,8237347541870371
3,5;0,55;0,564817;0,050000249999999996;3,50064;-0,006427169999999999;0,7967395936872521
4,0;0,55;0,55455;9,99965e-06;4,00062;-1,34169e-07;0,09680714482155298
4,0;0,55;0,554624;1,99896e-05;4,00061;-1,60664e-06;0,5797400967244528
4,0;0,55;0,5546735;2,99911e-05;4,00061;-2,77916e-06;0,6683185339550656
4,0;0,55;0,554683;3,9993150000000005e-05;4,00061;-3,95325e-06;0,7129150209965056
4,0;0,55;0,554691;4,999325e-05;4,00064;-5,126345e-06;0,7395671399265257
4,0;0,55;0,554691;5,99928e-05;4,00062;-6,29788e-06;0,7573132757933282
4,0;0,55;0,554327;7,99919e-05;4,00062;-8,62568e-06;0,7782340498948804
4,0;0,55;0,5522745;9,99903e-05;4,000605;-1,095245e-05;0,7934593357013893
4,0;0,55;0,5456799999999999;0,00019998;4,00061;-2,25838e-05;0,8279627422012765
4,0;0,55;0,5456095000000001;0,0003;4,00061;-3,425435e-05;0,8372732204386838
4,0;0,55;0,5455494999999999;0,000399998;4,0006;-4,5922850000000004e-05;0,8418628624572435
4,0;0,55;0,545514;0,0005000115;4,0006;-5,75522e-05;0,8440696033272788
