V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,45;0,05;0,477219;0,0500007;2,00073;-0,00824762;0,6915495715042161
2,0;0,45;0,05;0,477164;0,0500008;2,00074;-0,00824929;0,6917713995135231
2,0;0,45;0,05;0,477124;0,0500007;2,00074;-0,00824654;0,6916001481493129
2,0;0,45;0,05;0,477134;0,0500004;2,00074;-0,00824822;0,6917306946688642
2,0;0,45;0,05;0,477158;0,0500005;2,00073;-0,00824779;0,6916550020052593
2,0;0,45;0,05;0,477102;0,0500003;2,00072;-0,00824673;0,6916465933828867
2,0;0,45;0,05;0,477087;0,0500005;2,00071;-0,00824731;0,6917107608043872
2,0;0,45;0,04;0,474956;0,0399984;2,00073;-0,00696406;0,7334237863214996
2,0;0,45;0,04;0,474921;0,0399987;2,00073;-0,00696338;0,7334007164887517
2,0;0,45;0,04;0,474924;0,0399986;2,00074;-0,006962;0,7332562377022221
2,0;0,45;0,04;0,474911;0,0399984;2,00072;-0,00696226;0,7333000304689314
2,0;0,45;0,04;0,474823;0,0399984;2,00072;-0,00696254;0,7334654310558981
2,0;0,45;0,04;0,474832;0,0399983;2,00073;-0,00696156;0,733353792106539
2,0;0,45;0,04;0,474835;0,0399984;2,00073;-0,00696004;0,7331872049193043
2,0;0,45;0,03;0,458838;0,0299988;2,00073;-0,00506514;0,7362353690203732
2,0;0,45;0,03;0,458957;0,0299986;2,00074;-0,0050642;0,7359164630250015
2,0;0,45;0,03;0,458811;0,0299988;2,00074;-0,00506516;0,736285282127346
2,0;0,45;0,03;0,458843;0,0299989;2,00074;-0,00506302;0,7359204254998897
2,0;0,45;0,03;0,458768;0,029999;2,00074;-0,00506351;0,736109515113669
2,0;0,45;0,03;0,458815;0,0299989;2,00073;-0,00506395;0,7360968428815
2,0;0,45;0,03;0,458819;0,0299989;2,00073;-0,00506313;0,7359712312293646
2,0;0,45;0,02;0,451435;0,019997;2,00074;-0,00362463;0,80333051056377
2,0;0,45;0,02;0,451412;0,0199971;2,00073;-0,00362525;0,8035008253272212
2,0;0,45;0,02;0,451445;0,0199972;2,00075;-0,00362389;0,8031446941862361
2,0;0,45;0,02;0,451367;0,0199974;2,00075;-0,00362413;0,8033286491048457
2,0;0,45;0,02;0,451334;0,0199975;2,00075;-0,00362395;0,803343466595734
2,0;0,45;0,02;0,451334;0,0199975;2,00074;-0,0036238;0,8033062001202338
2,0;0,45;0,02;0,451338;0,0199974;2,00075;-0,00362342;0,8032228762055158
2,0;0,45;0,02;0,451321;0,0199973;2,00074;-0,00362351;0,8032730849253964
2,0;0,45;0,01;0,445919;0,00999935;2,00071;-0,00181136;0,8127578419638286
2,0;0,45;0,01;0,445909;0,00999921;2,00071;-0,00181141;0,8128098845508435
2,0;0,45;0,01;0,44593;0,00999928;2,00071;-0,00181155;0,8128287343521646
2,0;0,45;0,01;0,445891;0,00999933;2,0007;-0,00181132;0,8127884936228184
2,0;0,45;0,01;0,445866;0,00999925;2,00071;-0,00181129;0,8128311704047783
2,0;0,45;0,01;0,445862;0,00999931;2,00071;-0,00181092;0,8126675442463953
2,0;0,45;0,01;0,445869;0,0099993;2,00071;-0,00181131;0,8128306119690963
2,0;0,45;0,01;0,445831;0,00999935;2,00069;-0,00181115;0,8128158965035115
2,0;0,45;0,008;0,443125;0,00799947;2,00072;-0,00143835;0,8118268757731151
2,0;0,45;0,008;0,443078;0,00799942;2,00073;-0,00143829;0,811888255284097
2,0;0,45;0,008;0,443124;0,00799942;2,00074;-0,00143866;0,8120168695485673
2,0;0,45;0,008;0,44315;0,00799944;2,00072;-0,0014381;0,811643025098635
2,0;0,45;0,008;0,443083;0,00799947;2,00073;-0,00143827;0,8118627294615488
2,0;0,45;0,008;0,443064;0,00799945;2,00072;-0,00143811;0,8118051974748308
2,0;0,45;0,008;0,44302;0,00799945;2,00073;-0,0014381;0,8118842370336214
2,0;0,45;0,008;0,44308;0,00799952;2,00074;-0,00143817;0,8118107622816493
2,0;0,45;0,006;0,439072;0,00599938;2,00075;-0,00106706;0,8104748675346503
2,0;0,45;0,006;0,439083;0,00599928;2,00074;-0,00106733;0,8106690948078427
2,0;0,45;0,006;0,439108;0,00599938;2,00074;-0,00106706;0,810404370726678
2,0;0,45;0,006;0,43902;0,00599944;2,00073;-0,00106702;0,810524271090412
2,0;0,45;0,006;0,439044;0,00599938;2,00073;-0,00106684;0,8103513454747118
2,0;0,45;0,006;0,438979;0,00599935;2,00073;-0,00106683;0,81046779072241
2,0;0,45;0,006;0,439033;0,00599931;2,00072;-0,0010669;0,8104226301789882
2,0;0,45;0,006;0,438968;0,00599937;2,00073;-0,00106688;0,810523383827566
2,0;0,45;0,005;0,44762;0,00499944;2,00076;-0,000907724;0,8115550245590691
2,0;0,45;0,005;0,447577;0,00499937;2,00074;-0,000907362;0,8113125636622448
2,0;0,45;0,005;0,447578;0,00499939;2,00074;-0,000907342;0,8112896225756774
2,0;0,45;0,005;0,447552;0,00499944;2,00075;-0,000907391;0,8113765094695397
2,0;0,45;0,005;0,447537;0,00499951;2,00076;-0,000907244;0,8112649502812981
2,0;0,45;0,005;0,447491;0,00499952;2,00076;-0,000907285;0,8113833879325177
2,0;0,45;0,005;0,447499;0,00499947;2,00075;-0,000907108;0,8112146531748331
2,0;0,45;0,004;0,445891;0,00399928;2,00074;-0,000722539;0,8106650145374531
2,0;0,45;0,004;0,44589;0,00399929;2,00074;-0,000722535;0,8106603177261433
2,0;0,45;0,004;0,44584;0,00399932;2,00074;-0,000722323;0,8105072680115354
2,0;0,45;0,004;0,445785;0,00399931;2,00077;-0,000722359;0,810661848898962
2,0;0,45;0,004;0,445787;0,00399936;2,00076;-0,000722477;0,8107764470610425
2,0;0,45;0,004;0,445799;0,00399941;2,00074;-0,00072234;0,8105826460975114
2,0;0,45;0,004;0,44576;0,00399933;2,00075;-0,000722312;0,8106424083661438
2,0;0,45;0,003;0,44407;0,00299927;2,00075;-0,00053913;0,8098774865641938
2,0;0,45;0,003;0,444036;0,00299932;2,00075;-0,0005391;0,8098809286303041
2,0;0,45;0,003;0,444035;0,00299938;2,00075;-0,000539084;0,8098425154332664
2,0;0,45;0,003;0,444006;0,00299926;2,00075;-0,000539032;0,8098496880742201
2,0;0,45;0,003;0,444001;0,00299935;2,00076;-0,000538909;0,8096537601202443
2,0;0,45;0,003;0,44397;0,00299938;2,00076;-0,000539041;0,809900522942095
2,0;0,45;0,003;0,443949;0,00299941;2,00077;-0,000539065;0,8099708417255707
2,0;0,45;0,002;0,442122;0,00199917;2,00074;-0,000357259;0,8086898293895599
2,0;0,45;0,002;0,442115;0,0019992;2,00075;-0,000357269;0,8087171760123703
2,0;0,45;0,002;0,442077;0,00199917;2,00075;-0,000357183;0,8086041384669734
2,0;0,45;0,002;0,442035;0,00199922;2,00074;-0,000357227;0,8087563166794325
2,0;0,45;0,002;0,442032;0,00199924;2,00074;-0,000357204;0,8087016434145944
2,0;0,45;0,002;0,442019;0,00199923;2,00074;-0,000357188;0,8086932480404918
