V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
3,5;2,5;0,05;2,52261;0,0499995;3,5007;-0,0322138;0,8940896720442224
3,5;2,5;0,05;2,52156;0,0499996;3,50071;-0,0322052;0,8942239536456879
3,5;2,5;0,05;2,52099;0,0499996;3,5007;-0,0321985;0,8942375074516404
3,5;2,5;0,05;2,52055;0,0499996;3,50071;-0,0321925;0,894229499554193
3,5;2,5;0,05;2,51999;0,0499997;3,50072;-0,0321859;0,8942456112524206
3,5;2,5;0,05;2,5197;0,0499995;3,50073;-0,0321798;0,894185163258943
3,5;2,5;0,05;2,51919;0,0499994;3,50071;-0,0321749;0,8942266825062799
3,5;2,5;0,04;2,55387;0,0399982;3,50069;-0,0269583;0,9238616118617867
3,5;2,5;0,04;2,5536;0,039998;3,50069;-0,0269556;0,9238713753121868
3,5;2,5;0,04;2,55326;0,0399981;3,50071;-0,0269518;0,9238671114240985
3,5;2,5;0,04;2,553;0,039998;3,50068;-0,026948;0,9238253201340051
3,5;2,5;0,04;2,55263;0,0399979;3,5007;-0,026946;0,9238982419874386
3,5;2,5;0,04;2,55238;0,039998;3,50069;-0,0269429;0,9238774866383405
3,5;2,5;0,04;2,55216;0,0399979;3,5007;-0,0269402;0,9238694836114969
3,5;2,5;0,04;2,55195;0,039998;3,50067;-0,0269373;0,9238358231612868
3,5;2,5;0,03;2,5527;0,0299986;3,50069;-0,0203004;0,9280203159588508
3,5;2,5;0,03;2,55242;0,0299984;3,50069;-0,0202978;0,9280094361919565
3,5;2,5;0,03;2,55225;0,0299984;3,5007;-0,020297;0,9280373217514886
3,5;2,5;0,03;2,55212;0,0299983;3,50071;-0,0202944;0,9279714528138315
3,5;2,5;0,03;2,55179;0,0299983;3,5007;-0,0202935;0,9280476496970157
3,5;2,5;0,03;2,55173;0,0299982;3,50071;-0,0202913;0,9279746043683693
3,5;2,5;0,03;2,55145;0,0299983;3,50069;-0,0202901;0,9280131610601245
