V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,6;0,05;0,609451;0,0499999;2,00074;-0,0113054;0,7422815364786495
2,0;0,6;0,05;0,609368;0,0499999;2,00073;-0,0113038;0,7422738642591672
2,0;0,6;0,05;0,609366;0,05;2,00072;-0,0113046;0,7423236384045057
2,0;0,6;0,05;0,609359;0,0499997;2,00072;-0,011304;0,7422972197882517
2,0;0,6;0,05;0,609348;0,0499999;2,00071;-0,0113021;0,7421791723461613
2,0;0,6;0,05;0,609255;0,05;2,00072;-0,0113026;0,7423275269632583
2,0;0,6;0,05;0,609294;0,0499999;2,00072;-0,0113024;0,7422683615451952
2,0;0,6;0,04;0,620461;0,0399983;2,00074;-0,00954548;0,7695421370441743
2,0;0,6;0,04;0,620464;0,0399984;2,00076;-0,00954533;0,7695320920285429
2,0;0,6;0,04;0,620448;0,0399984;2,00075;-0,00954478;0,7695037490772543
2,0;0,6;0,04;0,620383;0,0399981;2,00074;-0,00954541;0,7696370949865972
2,0;0,6;0,04;0,620413;0,039998;2,00073;-0,00954569;0,7696205317613407
2,0;0,6;0,04;0,620409;0,0399983;2,00072;-0,00954396;0,7694763943759927
2,0;0,6;0,04;0,6204;0,0399982;2,00074;-0,00954188;0,7693294695682326
2,0;0,6;0,03;0,612387;0,0299982;2,00074;-0,00726574;0,7913149098709737
2,0;0,6;0,03;0,612334;0,0299979;2,00074;-0,00726522;0,791334676890329
2,0;0,6;0,03;0,612402;0,0299979;2,00075;-0,00726651;0,7913912564315195
2,0;0,6;0,03;0,61235;0,029998;2,00074;-0,00726537;0,7913276999991394
2,0;0,6;0,03;0,612376;0,0299982;2,00074;-0,00726609;0,791367243455695
2,0;0,6;0,03;0,612353;0,0299981;2,00074;-0,00726534;0,7913179177594023
2,0;0,6;0,03;0,612298;0,0299982;2,00074;-0,0072647;0,7913166473885273
2,0;0,6;0,02;0,599651;0,019996;2,00074;-0,00483401;0,8065968266353891
2,0;0,6;0,02;0,599597;0,0199961;2,00075;-0,00483477;0,8067962909069752
2,0;0,6;0,02;0,599577;0,0199963;2,00074;-0,00483437;0,8067443500685958
2,0;0,6;0,02;0,599548;0,0199964;2,00075;-0,00483351;0,8066398488535665
2,0;0,6;0,02;0,599487;0,0199962;2,00075;-0,00483391;0,8067967575892142
2,0;0,6;0,02;0,599517;0,0199962;2,00074;-0,00483382;0,8067373324886846
2,0;0,6;0,02;0,599515;0,0199963;2,00075;-0,00483407;0,8067817452611392
2,0;0,6;0,01;0,598141;0,00999931;2,00072;-0,00251836;0,8424235927619468
2,0;0,6;0,01;0,597984;0,00999924;2,00073;-0,00251864;0,8427485700825288
2,0;0,6;0,01;0,597946;0,00999923;2,00072;-0,00251826;0,8426716005670932
2,0;0,6;0,01;0,597969;0,00999925;2,00073;-0,00251807;0,8425781382989896
2,0;0,6;0,01;0,598097;0,00999926;2,00073;-0,00251794;0,8423534836201662
2,0;0,6;0,01;0,598213;0,00999926;2,00074;-0,00251867;0,842438520138996
2,0;0,6;0,01;0,598002;0,00999922;2,00072;-0,00251899;0,8428377843838272
2,0;0,6;0,01;0,598148;0,00999921;2,00074;-0,00251946;0,8427985471538234
2,0;0,6;0,008;0,601399;0,00799947;2,00075;-0,00202613;0,8426286413412323
2,0;0,6;0,008;0,601383;0,00799942;2,00074;-0,00202619;0,8426770685579825
2,0;0,6;0,008;0,601387;0,00799943;2,00074;-0,002026;0,842591391317105
2,0;0,6;0,008;0,601358;0,00799952;2,00075;-0,0020262;0,8427099372948368
2,0;0,6;0,008;0,601325;0,00799944;2,00075;-0,00202612;0,8427313376784836
2,0;0,6;0,008;0,601344;0,00799948;2,00075;-0,0020259;0,842608994994756
2,0;0,6;0,008;0,601312;0,00799943;2,00075;-0,00202578;0,8426091898797538
2,0;0,6;0,006;0,598461;0,00599936;2,00074;-0,00151098;0,8419932185127822
2,0;0,6;0,006;0,598444;0,00599924;2,00072;-0,00151093;0,8419976987091559
2,0;0,6;0,006;0,598412;0,00599922;2,00072;-0,001511;0,8420845427917075
2,0;0,6;0,006;0,598436;0,00599934;2,00072;-0,0015111;0,8420896554421106
2,0;0,6;0,006;0,598458;0,0059993;2,00073;-0,00151094;0,8419793615980146
2,0;0,6;0,006;0,598436;0,00599929;2,00073;-0,00151084;0,8419559907019933
2,0;0,6;0,006;0,598375;0,00599929;2,00074;-0,00151083;0,8420404573304492
2,0;0,6;0,006;0,598399;0,00599926;2,00075;-0,0015107;0,8419426531057148
2,0;0,6;0,005;0,59665;0,00499964;2,00073;-0,00125485;0,8416313811684862
2,0;0,6;0,005;0,596651;0,0049996;2,00075;-0,00125489;0,8416719459996885
2,0;0,6;0,005;0,596591;0,00499964;2,00073;-0,00125498;0,8418018144756015
2,0;0,6;0,005;0,596638;0,00499963;2,00072;-0,00125492;0,8416927353510795
2,0;0,6;0,005;0,596606;0,00499961;2,00072;-0,00125456;0,84149977716894
2,0;0,6;0,005;0,596586;0,00499956;2,00073;-0,00125453;0,841520486303725
2,0;0,6;0,005;0,596618;0,00499947;2,00073;-0,00125458;0,841524037037301
2,0;0,6;0,005;0,596537;0,00499943;2,00074;-0,00125432;0,8414748188938831
2,0;0,6;0,004;0,594759;0,00399933;2,00074;-0,00100016;0,84126316378629
2,0;0,6;0,004;0,594791;0,00399931;2,00074;-0,00100015;0,8412136994225159
2,0;0,6;0,004;0,594744;0,00399946;2,00076;-0,00100018;0,8412822678723143
2,0;0,6;0,004;0,594742;0,00399947;2,00076;-0,001;0,8411315897609796
2,0;0,6;0,004;0,594709;0,00399938;2,00074;-0,00100008;0,8412560793548828
2,0;0,6;0,004;0,594668;0,00399942;2,00073;-0,00100002;0,8412509872417916
2,0;0,6;0,004;0,594701;0,00399932;2,00074;-0,000998664;0,8400888599926205
2,0;0,6;0,004;0,594646;0,00399925;2,00075;-0,000999089;0,8405430230380168
2,0;0,6;0,003;0,601901;0,00299935;2,00077;-0,000758644;0,8407811802115563
2,0;0,6;0,003;0,601914;0,0029993;2,00077;-0,000758773;0,8409200031211167
2,0;0,6;0,003;0,601898;0,00299928;2,00079;-0,000758688;0,8408621643886589
2,0;0,6;0,003;0,601771;0,00299938;2,00078;-0,00075856;0,8408654909424332
2,0;0,6;0,003;0,601845;0,00299926;2,00078;-0,000758641;0,8408855221376669
2,0;0,6;0,003;0,601842;0,00299934;2,00077;-0,000758666;0,8408907918586216
2,0;0,6;0,003;0,60181;0,00299928;2,00077;-0,000758629;0,8409113141430766
2,0;0,6;0,003;0,601831;0,00299937;2,00077;-0,000758637;0,840865607151735
2,0;0,6;0,002;0,600227;0,00199916;2,00075;-0,000503789;0,8399983348646883
2,0;0,6;0,002;0,600168;0,00199916;2,00073;-0,000503826;0,8401342117394268
2,0;0,6;0,002;0,600136;0,0019992;2,00073;-0,000503824;0,8401588633107108
2,0;0,6;0,002;0,600169;0,00199923;2,00074;-0,00050382;0,8400975901859021
2,0;0,6;0,002;0,600132;0,00199917;2,00073;-0,000503741;0,8400386600092313
2,0;0,6;0,002;0,60008;0,00199916;2,00074;-0,000503724;0,840091503076006
2,0;0,6;0,002;0,60009;0,00199908;2,00076;-0,000503759;0,8401778938193588
2,0;0,6;0,001;0,595648;0,000999958;2,00072;-0,000249546;0,8382343991938582
2,0;0,6;0,001;0,595635;0,000999956;2,00071;-0,00024955;0,8382636172531587
2,0;0,6;0,001;0,595639;0,000999957;2,00072;-0,000249533;0,8382042348581717
2,0;0,6;0,001;0,595565;0,000999956;2,00072;-0,000249499;0,8381949981321579
2,0;0,6;0,001;0,595585;0,000999956;2,00072;-0,000249492;0,8381433353867705
2,0;0,6;0,001;0,59557;0,000999957;2,00072;-0,000249534;0,8383047048251611
2,0;0,6;0,001;0,595602;0,000999957;2,00072;-0,000249491;0,8381152151826737
2,0;0,6;0,0008;0,595514;0,000799988;2,00071;-0,000199445;0,8375907021368783
2,0;0,6;0,0008;0,595494;0,000799989;2,00072;-0,000199432;0,8375673757204423
2,0;0,6;0,0008;0,59548;0,000799989;2,00072;-0,000199431;0,8375828674395128
