V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,35;0,05;0,384969;0,05;2,00075;-0,00625409;0,6500715936867644
2,0;0,35;0,05;0,38484;0,0500004;2,00074;-0,00625284;0,6501510768082236
2,0;0,35;0,05;0,384906;0,0500004;2,00073;-0,00625218;0,649967733462603
2,0;0,35;0,05;0,384786;0,0500005;2,00074;-0,00625335;0,6502940526410176
2,0;0,35;0,05;0,38489;0,0500001;2,00073;-0,0062549;0,6502814335689627
2,0;0,35;0,05;0,384843;0,0500002;2,00075;-0,00625466;0,6503410969749349
2,0;0,35;0,05;0,384926;0,0500004;2,00075;-0,0062546;0,6501920285807289
2,0;0,35;0,04;0,373741;0,0399986;2,00073;-0,00507284;0,6789286172807166
2,0;0,35;0,04;0,373752;0,0399986;2,00073;-0,00507227;0,6788323512669184
2,0;0,35;0,04;0,373719;0,0399988;2,00072;-0,00507169;0,6788078768326673
2,0;0,35;0,04;0,373643;0,039999;2,00071;-0,00507225;0,6790141262097216
2,0;0,35;0,04;0,373656;0,0399991;2,00073;-0,00507105;0,6788349546225956
2,0;0,35;0,04;0,373644;0,0399989;2,00073;-0,00507126;0,6788882631983143
2,0;0,35;0,04;0,373632;0,0399987;2,00072;-0,00507117;0,6788980198318418
2,0;0,35;0,03;0,357981;0,0299986;2,00074;-0,0037748;0,7032725026813615
2,0;0,35;0,03;0,357921;0,0299988;2,00074;-0,00377459;0,7033465753254214
2,0;0,35;0,03;0,357966;0,029999;2,00074;-0,00377425;0,7031901226331959
2,0;0,35;0,03;0,357882;0,0299991;2,00073;-0,00377437;0,703371673880893
2,0;0,35;0,03;0,35795;0,029999;2,00072;-0,00377412;0,7031903034287016
2,0;0,35;0,03;0,35792;0,0299991;2,00074;-0,0037742;0,7032688357345699
2,0;0,35;0,03;0,357908;0,0299992;2,00074;-0,00377414;0,703278890190852
2,0;0,35;0,02;0,349539;0,0199973;2,00074;-0,00273594;0,7831234386571724
2,0;0,35;0,02;0,349508;0,0199972;2,00072;-0,00273474;0,7828454746267909
2,0;0,35;0,02;0,349512;0,0199972;2,00073;-0,00273506;0,7829320305728608
2,0;0,35;0,02;0,349467;0,0199971;2,00073;-0,00273612;0,7833402362928165
2,0;0,35;0,02;0,349499;0,0199973;2,00073;-0,00273478;0,7828770825159941
2,0;0,35;0,02;0,349398;0,0199972;2,00071;-0,00273448;0,7830135710925644
2,0;0,35;0,02;0,349398;0,0199973;2,00072;-0,00273414;0,7829162107492242
2,0;0,35;0,02;0,349433;0,0199974;2,00073;-0,00273602;0,7833760709451536
2,0;0,35;0,01;0,338331;0,00999938;2,00071;-0,00131347;0,7767646186430206
2,0;0,35;0,01;0,338326;0,00999937;2,0007;-0,00131367;0,776891270486178
2,0;0,35;0,01;0,338295;0,00999938;2,0007;-0,00131332;0,7767546794303943
2,0;0,35;0,01;0,338191;0,00999943;2,0007;-0,00131328;0,7769659958003137
2,0;0,35;0,01;0,338241;0,00999944;2,00071;-0,00131337;0,7769074862599252
2,0;0,35;0,01;0,338189;0,00999943;2,0007;-0,00131293;0,7767635215636223
2,0;0,35;0,01;0,338176;0,00999946;2,00071;-0,00131341;0,7770789255887705
2,0;0,35;0,01;0,33823;0,0099995;2,00072;-0,00131319;0,7768254943805938
2,0;0,35;0,008;0,345249;0,00799962;2,00073;-0,001075;0,7787448034348264
2,0;0,35;0,008;0,345222;0,00799959;2,00074;-0,00107482;0,7786821169642617
2,0;0,35;0,008;0,34521;0,00799957;2,00073;-0,00107493;0,7787869348607539
2,0;0,35;0,008;0,345169;0,00799959;2,00072;-0,00107487;0,778830125926159
2,0;0,35;0,008;0,345192;0,00799958;2,00073;-0,00107493;0,7788265710368134
2,0;0,35;0,008;0,345141;0,00799957;2,00075;-0,00107496;0,7789721547672697
2,0;0,35;0,008;0,345163;0,00799958;2,00075;-0,0010748;0,7788055941133676
2,0;0,35;0,008;0,345188;0,00799953;2,00075;-0,00107503;0,7789207052815404
2,0;0,35;0,006;0,341823;0,00599948;2,00073;-0,000796432;0,7770022818488487
2,0;0,35;0,006;0,341843;0,00599953;2,00073;-0,000795973;0,7765025747764053
2,0;0,35;0,006;0,341811;0,00599949;2,00076;-0,000796053;0,7766701443309018
2,0;0,35;0,006;0,341765;0,00599963;2,00075;-0,000795705;0,7764131096688162
2,0;0,35;0,006;0,341767;0,00599962;2,00075;-0,000795536;0,7762449583420173
2,0;0,35;0,006;0,341718;0,00599956;2,00074;-0,000795775;0,7765933893412698
2,0;0,35;0,006;0,341741;0,00599956;2,00075;-0,000795616;0,7763898462415862
2,0;0,35;0,005;0,339817;0,00499957;2,00074;-0,000658456;0,7754247512752233
2,0;0,35;0,005;0,339837;0,00499953;2,00074;-0,000658266;0,7751615793896826
2,0;0,35;0,005;0,339758;0,00499953;2,00075;-0,000658511;0,7756342699131089
2,0;0,35;0,005;0,339823;0,00499957;2,00075;-0,000658188;0,7750993320225715
2,0;0,35;0,005;0,339796;0,00499956;2,00075;-0,000658369;0,7753756391175263
2,0;0,35;0,005;0,339745;0,00499962;2,00075;-0,000658258;0,775351980952969
2,0;0,35;0,005;0,339802;0,00499965;2,00076;-0,000658056;0,7749832501635836
2,0;0,35;0,004;0,33775;0,00399943;2,00075;-0,000522645;0,774116221072976
2,0;0,35;0,004;0,337716;0,00399946;2,00075;-0,000522635;0,7741735361047126
2,0;0,35;0,004;0,337758;0,00399945;2,00072;-0,00052263;0,7740601912923969
2,0;0,35;0,004;0,337731;0,00399945;2,00073;-0,000522473;0,7738933926513752
2,0;0,35;0,004;0,337677;0,00399946;2,00074;-0,000522684;0,7743316705887475
2,0;0,35;0,004;0,337718;0,00399945;2,00072;-0,000522343;0,7737267503937302
2,0;0,35;0,004;0,337631;0,00399945;2,00072;-0,000522585;0,7742846803026028
2,0;0,35;0,003;0,335598;0,00299932;2,00074;-0,000388835;0,7728831468662496
2,0;0,35;0,003;0,335658;0,00299935;2,00074;-0,000388789;0,7726458458247746
2,0;0,35;0,003;0,335629;0,00299938;2,00073;-0,000388782;0,7726871032239527
2,0;0,35;0,003;0,335659;0,00299938;2,00074;-0,000388657;0,7723734938643462
2,0;0,35;0,003;0,335518;0,0029994;2,00073;-0,000388634;0,7726433398196755
2,0;0,35;0,003;0,33559;0,00299928;2,00074;-0,00038858;0,7724049995565392
2,0;0,35;0,003;0,335583;0,00299926;2,00073;-0,000388654;0,7725694991510025
2,0;0,35;0,002;0,348503;0,0019992;2,00073;-0,000270134;0,7757199656934993
2,0;0,35;0,002;0,348492;0,00199921;2,00073;-0,000270099;0,7756400616248307
2,0;0,35;0,002;0,348483;0,00199916;2,00073;-0,000270086;0,77564215928688
2,0;0,35;0,002;0,34847;0,00199912;2,00073;-0,000270062;0,775617687628971
2,0;0,35;0,002;0,348478;0,00199908;2,00074;-0,000270069;0,7756393816246584
2,0;0,35;0,002;0,348456;0,00199912;2,00072;-0,000270072;0,7756736939733888
2,0;0,35;0,002;0,348476;0,00199915;2,00073;-0,000270009;0,7754404831439373
2,0;0,35;0,002;0,348431;0,00199918;2,00074;-0,000270055;0,7756649933530959
2,0;0,35;0,001;0,3439;0,000999962;2,0007;-0,000132638;0,771674704854254
2,0;0,35;0,001;0,343845;0,000999963;2,0007;-0,00013264;0,7718090045185618
2,0;0,35;0,001;0,343841;0,000999963;2,00071;-0,000132678;0,7720429599752964
2,0;0,35;0,001;0,343866;0,000999963;2,00072;-0,000132657;0,771868499809058
2,0;0,35;0,001;0,343807;0,000999963;2,00072;-0,000132618;0,7717739970047026
2,0;0,35;0,001;0,343832;0,000999963;2,00071;-0,00013258;0,7714928993404423
2,0;0,35;0,001;0,343812;0,000999964;2,00072;-0,000132581;0,7715466822923154
2,0;0,35;0,001;0,343756;0,000999965;2,0007;-0,000132602;0,7717861131551129
2,0;0,35;0,0008;0,34377;0,000799996;2,0007;-0,000105942;0,7707159554211246
2,0;0,35;0,0008;0,343791;0,000799997;2,0007;-0,000105957;0,7707770304437079
2,0;0,35;0,0008;0,343734;0,000799997;2,00069;-0,000105929;0,7706972751988876
2,0;0,35;0,0008;0,343757;0,000799998;2,0007;-0,000105981;0,771026905604075
