V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
3,0;2,0;0,05;2,01755;0,0499996;3,00085;-0,0292176;0,8691565154438907
3,0;2,0;0,05;2,01681;0,0499996;3,00084;-0,0292115;0,8692909985364166
3,0;2,0;0,05;2,01646;0,0499995;3,00084;-0,0292058;0,869273968242296
3,0;2,0;0,05;2,01612;0,0499995;3,00086;-0,0291969;0,8691614140116164
3,0;2,0;0,05;2,01559;0,0499996;3,00086;-0,0291918;0,8692363601490984
3,0;2,0;0,05;2,01534;0,0499996;3,00085;-0,0291862;0,869174520853767
3,0;2,0;0,05;2,01493;0,0499999;3,00086;-0,0291805;0,8691792803079087
3,0;2,0;0,04;2,04594;0,0399981;3,00085;-0,0247127;0,9062170508403801
3,0;2,0;0,04;2,04573;0,039998;3,00084;-0,0247094;0,9061882986657142
3,0;2,0;0,04;2,04555;0,0399981;3,00083;-0,0247066;0,9061600585398146
3,0;2,0;0,04;2,0453;0,039998;3,00082;-0,0247036;0,9061600216372231
3,0;2,0;0,04;2,04504;0,039998;3,00083;-0,0246995;0,9061278351564762
3,0;2,0;0,04;2,04484;0,0399981;3,00085;-0,0246974;0,9061431864336983
3,0;2,0;0,04;2,0446;0,0399981;3,00085;-0,0246939;0,9061211222240089
3,0;2,0;0,04;2,04442;0,0399981;3,00085;-0,0246928;0,9061605341388569
3,0;2,0;0,03;2,044;0,0299989;3,00084;-0,0186328;0,9118738064100839
3,0;2,0;0,03;2,04376;0,0299987;3,00084;-0,0186306;0,9118792889109643
3,0;2,0;0,03;2,04364;0,0299988;3,00085;-0,0186294;0,911874094603251
3,0;2,0;0,03;2,04351;0,0299985;3,00084;-0,0186278;0,9118598627544798
3,0;2,0;0,03;2,0433;0,0299986;3,00084;-0,0186261;0,911867313167807
3,0;2,0;0,03;2,04321;0,0299987;3,00083;-0,0186257;0,9118818174484055
3,0;2,0;0,03;2,04298;0,0299988;3,00085;-0,0186235;0,9118797951623072
3,0;2,0;0,02;2,04041;0,0199972;3,00086;-0,0124642;0,9166921454486447
3,0;2,0;0,02;2,04026;0,0199971;3,00085;-0,0124637;0,9167242943824729
3,0;2,0;0,02;2,04012;0,0199971;3,00085;-0,0124617;0,9166400899643888
3,0;2,0;0,02;2,03994;0,019997;3,00083;-0,0124614;0,9166973779853264
3,0;2,0;0,02;2,03979;0,0199969;3,00082;-0,0124611;0,9167442480800561
3,0;2,0;0,02;2,0397;0,0199968;3,00083;-0,0124604;0,9167408377731476
3,0;2,0;0,02;2,03959;0,0199971;3,00083;-0,0124588;0,916658805632181
3,0;2,0;0,02;2,03944;0,0199968;3,00083;-0,0124575;0,9166443223755012
3,0;2,0;0,01;2,02164;0,00999934;3,00079;-0,00618057;0,9174638811167768
3,0;2,0;0,01;2,02144;0,00999939;3,00079;-0,00618016;0,9174891989133196
3,0;2,0;0,01;2,0214;0,00999941;3,00079;-0,00617967;0,9174327739922585
3,0;2,0;0,01;2,02122;0,0099994;3,00079;-0,00617989;0,9175480577567597
3,0;2,0;0,01;2,02126;0,00999939;3,00079;-0,00617896;0,9173927399167938
3,0;2,0;0,01;2,02107;0,00999936;3,0008;-0,0061787;0,9174461875490908
3,0;2,0;0,01;2,02095;0,00999934;3,00081;-0,00617831;0,9174476433131812
3,0;2,0;0,008;2,02318;0,00799932;3,00081;-0,00493412;0,9148725820551794
3,0;2,0;0,008;2,02307;0,00799942;3,0008;-0,00493445;0,9149690301688523
3,0;2,0;0,008;2,02302;0,00799944;3,00081;-0,00493403;0,9149145252465622
3,0;2,0;0,008;2,02287;0,00799949;3,00081;-0,00493361;0,9148987633871282
3,0;2,0;0,008;2,0228;0,00799943;3,00082;-0,00493334;0,9148902637195042
3,0;2,0;0,008;2,02268;0,00799944;3,00082;-0,0049331;0,9148988871634052
3,0;2,0;0,008;2,02258;0,0079994;3,00082;-0,00493268;0,9148707985115417
