V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,0;0,2;0,05;0,246659;0,0378343;2,00072;-0,00269323;0,5774004092320835
2,0;0,2;0,05;0,246666;0,0378214;2,00073;-0,00269335;0,5776095775502528
2,0;0,2;0,05;0,246664;0,0378251;2,00071;-0,00269299;0,5774747889426318
2,0;0,2;0,05;0,246658;0,0378248;2,00074;-0,00269303;0,5775106535440916
2,0;0,2;0,05;0,246665;0,0378215;2,00073;-0,00269319;0,577576078745012
2,0;0,2;0,05;0,246657;0,0378227;2,00074;-0,00269298;0,5775343367346745
2,0;0,2;0,05;0,246645;0,0378307;2,00073;-0,00269255;0,5773452111136135
2,0;0,2;0,04;0,240044;0,0379151;2,0007;-0,00259398;0,5702240555772476
2,0;0,2;0,04;0,240058;0,0379124;2,00071;-0,00259381;0,5701968867944974
2,0;0,2;0,04;0,240032;0,037911;2,0007;-0,00259362;0,5702350848221689
2,0;0,2;0,04;0,240013;0,0379164;2,00071;-0,00259343;0,5701600863860259
2,0;0,2;0,04;0,240004;0,0379265;2,00071;-0,00259447;0,5702582145847119
2,0;0,2;0,04;0,240021;0,0379076;2,00071;-0,0025939;0,5703767862605037
2,0;0,2;0,04;0,240043;0,037914;2,00072;-0,00259418;0,5702926425994997
2,0;0,2;0,03;0,215265;0,0299988;2,00073;-0,00203252;0,6297178527328768
2,0;0,2;0,03;0,215239;0,0299988;2,00075;-0,00203286;0,6299055687388827
2,0;0,2;0,03;0,215217;0,029999;2,00074;-0,00203301;0,6300090940875492
2,0;0,2;0,03;0,215223;0,0299988;2,00073;-0,00203275;0,6299120127129744
2,0;0,2;0,03;0,215254;0,0299989;2,00071;-0,00203246;0,6297230484366647
2,0;0,2;0,03;0,215265;0,0299989;2,00071;-0,0020327;0,629765225815076
2,0;0,2;0,03;0,21528;0,029999;2,00072;-0,00203239;0,6296263574201388
2,0;0,2;0,02;0,198344;0,0199969;2,00073;-0,00134195;0,6769289326513217
2,0;0,2;0,02;0,198689;0,0199969;2,00071;-0,00133993;0,674729587565435
2,0;0,2;0,02;0,198633;0,019997;2,00072;-0,0013362;0,673041017471737
2,0;0,2;0,02;0,19852;0,0199971;2,00073;-0,00134131;0,6759994798026693
2,0;0,2;0,02;0,198957;0,019997;2,00074;-0,0013394;0,6735609164235856
2,0;0,2;0,02;0,19916;0,0199972;2,00072;-0,00134238;0,6743579453603921
2,0;0,2;0,02;0,198858;0,0199971;2,00072;-0,00134558;0,6769954522545657
2,0;0,2;0,02;0,199318;0,0199971;2,00072;-0,00133951;0,6723861119667286
2,0;0,2;0,01;0,195476;0,00999934;2,00072;-0,000649272;0,6645814403079011
2,0;0,2;0,01;0,195471;0,00999935;2,00072;-0,000648896;0,6642128998438819
2,0;0,2;0,01;0,195409;0,00999936;2,00073;-0,000649112;0,6646474695343201
2,0;0,2;0,01;0,195481;0,00999937;2,00072;-0,000649244;0,6645337884651638
2,0;0,2;0,01;0,19546;0,00999935;2,00073;-0,000649135;0,6644982566197714
2,0;0,2;0,01;0,19544;0,00999944;2,00075;-0,000649018;0,6644471371506097
2,0;0,2;0,01;0,195404;0,00999933;2,00074;-0,000648312;0,6638506185412774
2,0;0,2;0,01;0,195337;0,00999934;2,00073;-0,000648419;0,6641839354911196
2,0;0,2;0,008;0,193562;0,00799952;2,00075;-0,000511836;0,661362589273361
2,0;0,2;0,008;0,193602;0,00799945;2,00075;-0,000511921;0,6613415416194226
2,0;0,2;0,008;0,193554;0,00799942;2,00075;-0,000511921;0,6615080303911844
2,0;0,2;0,008;0,193569;0,00799941;2,00074;-0,000511979;0,6615292317439756
2,0;0,2;0,008;0,193609;0,00799946;2,00075;-0,000511886;0,6612715897058338
2,0;0,2;0,008;0,193586;0,00799944;2,00076;-0,000511849;0,6613073106711903
2,0;0,2;0,008;0,193562;0,00799943;2,00076;-0,000511795;0,6613203572368691
2,0;0,2;0,008;0,193528;0,00799945;2,00075;-0,000511774;0,6614044418981733
2,0;0,2;0,006;0,190182;0,00599939;2,00074;-0,000373943;0,6557217023373438
2,0;0,2;0,006;0,190142;0,00599943;2,00076;-0,000374;0,6559618020187604
2,0;0,2;0,006;0,190163;0,00599947;2,00076;-0,000373994;0,6558744679213052
2,0;0,2;0,006;0,190148;0,00599947;2,00074;-0,000373852;0,6556706074049057
2,0;0,2;0,006;0,190152;0,00599953;2,00073;-0,000374016;0,6559345974970235
