V_out_nom;V_inp_nom;I_inp_nom;V_inp;I_inp;V_out;I_out;eta
2,5;1,507328;0,008388608;1,4984;0,00838833;2,50081;-0,00447043;0,8894606189798138
2,5;1,507328;0,008388608;1,49798;0,00838828;2,50083;-0,00446879;0,8893960233012539
2,5;1,507328;0,008388608;1,49758;0,00838831;2,50081;-0,00446817;0,889499856109432
2,5;1,507328;0,008388608;1,49726;0,00838832;2,50081;-0,0044667;0,8893962006241279
2,5;1,507328;0,008388608;1,49685;0,00838832;2,5008;-0,0044658;0,8894570027045159
2,5;1,507328;0,008388608;1,49651;0,00838835;2,5008;-0,00446468;0,8894327801757551
2,5;1,507328;0,008388608;1,49623;0,00838835;2,50081;-0,00446389;0,8894453730143285
2,5;1,507328;0,004194304;1,52329;0,00419396;2,50082;-0,00233928;0,9157095986315924
2,5;1,507328;0,004194304;1,52308;0,00419396;2,50083;-0,00233929;0,9158434324969974
2,5;1,507328;0,004194304;1,52298;0,0041939;2,50081;-0,00233877;0,9157057487390649
2,5;1,507328;0,004194304;1,52264;0,00419389;2,5008;-0,00233853;0,9158147552078869
2,5;1,507328;0,004194304;1,52248;0,0041938;2,50081;-0,00233814;0,9157815662818938
2,5;1,507328;0,004194304;1,5223;0,00419379;2,5008;-0,00233781;0,9157591052908604
2,5;1,507328;0,004194304;1,52216;0,00419385;2,5008;-0,00233801;0,9159085785866617
2,5;1,507328;0,004194304;1,52202;0,00419389;2,50082;-0,00233757;0,9158190314015777
2,5;1,507328;0,002097152;1,52836;0,0020966;2,50082;-0,00117636;0,91808192726995
2,5;1,507328;0,002097152;1,52826;0,00209655;2,50082;-0,00117634;0,9181482871867812
2,5;1,507328;0,002097152;1,52808;0,0020965;2,50082;-0,0011762;0,9181690528487569
2,5;1,507328;0,002097152;1,52798;0,00209641;2,50083;-0,001176;0,918116092977287
2,5;1,507328;0,002097152;1,52783;0,0020965;2,50082;-0,0011758;0,9180069931693688
2,5;1,507328;0,002097152;1,52764;0,00209649;2,50083;-0,00117582;0,9181448378757476
2,5;1,507328;0,002097152;1,52755;0,00209649;2,50083;-0,00117532;0,9178084825529237
2,5;1,507328;0,001048576;1,52623;0,00104779;2,50079;-0,000586312;0,9168784636609291
2,5;1,507328;0,001048576;1,5261;0,00104775;2,5008;-0,000586276;0,9169389367548207
2,5;1,507328;0,001048576;1,52597;0,00104775;2,50081;-0,000586201;0,9169034083686056
2,5;1,507328;0,001048576;1,52584;0,00104774;2,50081;-0,000586207;0,9169996653514183
2,5;1,507328;0,001048576;1,52575;0,0010477;2,50083;-0,000586111;0,9169459152231763
2,5;1,507328;0,001048576;1,52563;0,00104776;2,50082;-0,000586107;0,9169556009058167
2,5;1,507328;0,001048576;1,52558;0,00104776;2,50083;-0,000586031;0,916870415102724
2,5;1,507328;0,000524288;1,53152;0,000524314;2,50084;-0,000293784;0,9149553900769622
2,5;1,507328;0,000524288;1,53141;0,000524315;2,50084;-0,000293724;0,9148324895004397
2,5;1,507328;0,000524288;1,53129;0,000524313;2,50084;-0,000293735;0,9149419339438709
2,5;1,507328;0,000524288;1,53127;0,000524312;2,50083;-0,000293726;0,9149239365101759
2,5;1,507328;0,000524288;1,53116;0,000524311;2,50079;-0,000293689;0,9148615180901687
2,5;1,507328;0,000524288;1,531;0,000524312;2,50081;-0,000293689;0,9149626996616084
2,5;1,507328;0,000524288;1,53089;0,000524314;2,5008;-0,000293697;0,9150462186577395
2,5;1,507328;0,000524288;1,53084;0,000524314;2,5008;-0,000293665;0,9149764028449994
2,5;1,507328;0,000262144;1,53091;0,000262151;2,50082;-0,000146473;0,9127226582618831
2,5;1,507328;0,000262144;1,5308;0,000262152;2,50082;-0,000146481;0,9128346167369512
2,5;1,507328;0,000262144;1,53072;0,000262152;2,50081;-0,000146431;0,9125670707689764
2,5;1,507328;0,000262144;1,53068;0,000262151;2,50081;-0,000146444;0,9126754185301094
2,5;1,507328;0,000262144;1,5306;0,000262151;2,50081;-0,0001464;0,9124488881412155
2,5;1,507328;0,000262144;1,53052;0,000262154;2,50081;-0,000146405;0,9125173035252343
2,5;1,507328;0,000262144;1,53045;0,000262154;2,5008;-0,000146394;0,9124868273747674
2,5;1,507328;0,000262144;1,53032;0,000262155;2,50082;-0,000146397;0,9125868607973964
2,5;1,507328;0,000131072;1,53061;0,000131056;2,5008;-7,28502e-05;0,9082141294103491
2,5;1,507328;0,000131072;1,5306;0,000131057;2,50081;-7,29119e-05;0,9089859730952494
2,5;1,507328;0,000131072;1,53053;0,000131058;2,50081;-7,27855e-05;0,9074447329578255
2,5;1,507328;0,000131072;1,53042;0,000131058;2,50081;-7,27635e-05;0,9072356540294177
2,5;1,507328;0,000131072;1,53035;0,000131059;2,50082;-7,27162e-05;0,9066840828399816
2,5;1,507328;0,000131072;1,53021;0,00013106;2,50082;-7,2766e-05;0,9073811158313031
2,5;1,507328;0,000131072;1,53022;0,00013106;2,50085;-7,28027e-05;0,9078437170199868
2,5;1,507328;0,000131072;1,53012;0,000131061;2,50085;-7,2665e-05;0,9061789143649096
2,5;1,507328;6,5536e-05;1,53696;6,5531e-05;2,50081;-3,62032e-05;0,8989143150063515
2,5;1,507328;6,5536e-05;1,53675;6,55315e-05;2,5008;-3,63297e-05;0,9021680476912127
2,5;1,507328;6,5536e-05;1,5369;6,5532e-05;2,50082;-3,59739e-05;0,8932456785561902
2,5;1,507328;6,5536e-05;1,53687;6,55313e-05;2,5008;-3,62662e-05;0,9005235946251611
2,5;1,507328;6,5536e-05;1,5366;6,55312e-05;2,50082;-3,6324e-05;0,9021258993763586
2,5;1,507328;6,5536e-05;1,53674;6,55316e-05;2,50082;-3,61778e-05;0,8984076059752618
2,5;1,507328;6,5536e-05;1,53648;6,55319e-05;2,50081;-3,59491e-05;0,89287167948916
2,5;1,507328;6,5536e-05;1,53616;6,55324e-05;2,50081;-3,60563e-05;0,8957139334814019
2,5;1,507328;3,2768e-05;1,53682;3,27603e-05;2,50078;-1,76971e-05;0,8790361153031869
2,5;1,507328;3,2768e-05;1,53657;3,276e-05;2,50079;-1,77044e-05;0,87955336475085
2,5;1,507328;3,2768e-05;1,53662;3,27606e-05;2,50078;-1,78489e-05;0,886683476086395
2,5;1,507328;3,2768e-05;1,53652;3,27604e-05;2,50078;-1,7719e-05;0,8802930684404231
2,5;1,507328;3,2768e-05;1,53641;3,27598e-05;2,50079;-1,77333e-05;0,8810862389945741
2,5;1,507328;3,2768e-05;1,53644;3,27601e-05;2,50079;-1,75973e-05;0,8743039452142622
2,5;1,507328;3,2768e-05;1,5363;3,27603e-05;2,50078;-1,78545e-05;0,8871545400125281
2,5;1,507328;3,2768e-05;1,53617;3,276e-05;2,50079;-1,77012e-05;0,8796233725848936
2,5;1,507328;1,6384e-05;1,53499;1,6375e-05;2,50079;-8,52324e-06;0,8479984969283185
2,5;1,507328;1,6384e-05;1,53495;1,63752e-05;2,50079;-8,47827e-06;0,8435359980618095
2,5;1,507328;1,6384e-05;1,53493;1,63745e-05;2,50081;-8,4942e-06;0,8451748355475709
2,5;1,507328;1,6384e-05;1,53483;1,63749e-05;2,50081;-8,44141e-06;0,8399564239929228
2,5;1,507328;1,6384e-05;1,53479;1,63741e-05;2,50081;-8,52426e-06;0,8482639017072511
2,5;1,507328;1,6384e-05;1,53464;1,63735e-05;2,5008;-8,49389e-06;0,845351942832586
2,5;1,507328;1,6384e-05;1,53468;1,63746e-05;2,50079;-8,48541e-06;0,8444258551267135
2,5;1,507328;1,6384e-05;1,53456;1,63751e-05;2,50079;-8,50694e-06;0,8466087627238684
2,5;1,376256;0,008388608;1,38133;0,0083879;2,50084;-0,00409806;0,8845319641827962
2,5;1,376256;0,008388608;1,38113;0,00838791;2,50085;-0,00409785;0,8846172016660322
2,5;1,376256;0,008388608;1,381;0,00838787;2,50086;-0,00409757;0,8846477805968846
