Time [s],Sheep1
0.000000000,1
0.086368828,0
0.086408862,1
0.197471162,0
0.197512548,1
0.308574752,0
0.308616582,1
0.419678326,0
0.419720332,1
0.530783650,0
0.530824298,1
0.641889294,0
0.641928082,1
0.752992598,0
0.753031624,1
0.864092720,0
0.864135368,1
0.975197392,0
0.975239112,1
1.086300194,0
1.086342922,1
1.197407178,0
1.197446838,1
1.308510310,0
1.308550250,1
1.419615214,0
1.419654230,1
1.530717168,0
1.530758226,1
1.641822218,0
1.641861846,1
1.752926012,0
1.752965646,1
1.864031042,0
1.864069130,1
1.975134686,0
1.975173342,1
2.086235696,0
2.086276912,1
2.197339838,0
2.197380516,1
2.308443098,0
2.308484178,1
2.419548122,0
2.419588416,1
2.530654642,0
2.530692070,1
2.641759630,0
2.641795810,1
2.752857722,0
2.752899738,1
2.863961804,0
2.864003172,1
2.975067282,0
2.975107102,1
3.086169674,0
3.086210640,1
3.197275992,0
3.197314692,1
3.308377382,0
3.308418132,1
3.419484442,0
3.419521920,1
3.530586072,0
3.530626212,1
3.641688972,0
3.641729952,1
3.752791312,0
3.752833648,1
3.863895444,0
3.863937020,1
3.974999640,0
3.975041060,1
4.086106150,0
4.086144896,1
4.197206980,0
4.197248718,1
4.308312636,0
4.308352316,1
4.419417936,0
4.419455872,1
4.530522386,0
4.530559764,1
4.641621534,0
4.641663512,1
4.752726622,0
4.752767188,1
4.863831010,0
4.863871328,1
4.974933896,0
4.974974728,1
5.086036074,0
5.086078642,1
5.197141266,0
5.197182292,1
5.308248084,0
5.308286080,1
5.419348088,0
5.419389786,1
5.530451640,0
5.530493696,1
5.641556144,0
5.641597564,1
5.752662032,0
5.752701108,1
5.863763470,0
5.863805128,1
5.974873074,0
5.974908834,1
6.085973942,0
6.086012498,1
6.197074330,0
6.197116378,1
6.308181376,0
6.308220134,1
6.419282312,0
6.419323938,1
6.530386930,0
6.530427656,1
6.641489564,0
6.641531254,1
6.752593160,0
6.752635236,1
6.863697198,0
6.863739266,1
6.974801422,0
6.974842612,1
7.085904016,0
7.085946794,1
7.197012704,0
7.197050322,1
7.308114720,0
7.308153828,1
7.419218056,0
7.419257872,1
7.530326132,0
7.530361880,1
