Time [s],Sheep1,Sheep2
70.925557288,1,0
71.036430224,0,0
71.036640174,1,0
71.036640410,1,1
71.036660876,1,0
71.147543672,0,0
71.147744088,1,0
71.147744324,1,1
71.147764804,1,0
71.258634618,0,0
71.258847916,1,0
71.258848160,1,1
71.258868642,1,0
71.369750356,0,0
71.369951554,1,0
71.369951794,1,1
71.369962204,1,0
71.480840524,0,0
71.481055350,1,0
71.481055588,1,1
71.481076074,1,0
71.591958890,0,0
71.592159296,1,0
71.592159536,1,1
71.592179998,1,0
71.703045368,0,0
71.703262964,1,0
71.703263204,1,1
71.703283672,1,0
71.814154140,0,0
71.814367118,1,0
71.814367728,1,1
71.814398222,1,0
71.925269680,0,0
71.925470584,1,0
71.925471010,1,1
71.925481418,1,0
72.036365426,0,0
72.036574334,1,0
72.036574764,1,1
72.036595208,1,0
72.147483100,0,0
72.147678228,1,0
72.147678474,1,1
72.147688932,1,0
72.258581280,0,0
72.258782004,1,0
72.258782696,1,1
72.258803142,1,0
72.369676796,0,0
72.369885794,1,0
72.369886038,1,1
72.369906476,1,0
72.480776940,0,0
72.480989538,1,0
72.480989778,1,1
72.481010232,1,0
72.591874158,0,0
72.592093404,1,0
72.592093644,1,1
72.592114082,1,0
72.702985724,0,0
72.703196962,1,0
72.703197208,1,1
72.703217670,1,0
72.814097850,0,0
72.814300978,1,0
72.814301222,1,1
72.814311650,1,0
72.925197056,0,0
72.925405054,1,0
72.925405680,1,1
72.925426116,1,0
73.036307474,0,0
73.036508272,1,0
73.036508722,1,1
73.036519166,1,0
73.147402042,0,0
73.147612366,1,0
73.147612606,1,1
73.147633046,1,0
73.258514276,0,0
73.258715942,1,0
73.258716188,1,1
73.258736630,1,0
73.369618822,0,0
73.369819682,1,0
73.369820292,1,1
73.369830700,1,0
73.480706338,0,0
73.480923596,1,0
73.480924016,1,1
73.480944484,1,0
73.591810858,0,0
73.592027452,1,0
73.592027696,1,1
73.592048154,1,0
73.702927862,0,0
73.703131260,1,0
73.703131496,1,1
73.703151932,1,0
73.814034136,0,0
73.814235104,1,0
73.814235350,1,1
73.814245758,1,0
73.925131364,0,0
73.925338990,1,0
73.925339602,1,1
73.925370082,1,0
74.036234122,0,0
74.036442678,1,0
