Time [s],Pru11
15.393738894,1
15.493727414,0
15.493738520,1
15.593726802,0
15.593738186,1
15.693728068,0
15.693737788,1
15.793727478,0
15.793737430,1
15.893727480,0
15.893737106,1
15.993726370,0
15.993736716,1
16.093724828,0
16.093736358,1
16.193725550,0
16.193735998,1
16.293725216,0
16.293735624,1
16.393725314,0
16.393735266,1
16.493721858,0
16.493734924,1
16.593724372,0
16.593734550,1
16.693723510,0
16.693734200,1
16.793720328,0
16.793733802,1
16.893723594,0
16.893733474,1
16.993721476,0
16.993733084,1
17.093722988,0
17.093732726,1
17.193721230,0
17.193732360,1
17.293722304,0
17.293732008,1
17.393721650,0
17.393731642,1
17.493719402,0
17.493731268,1
17.593720924,0
17.593730916,1
17.693718814,0
17.693730550,1
17.793719214,0
17.793730176,1
17.893719712,0
17.893729824,1
17.993717184,0
17.993729490,1
18.093715178,0
18.093729122,1
18.193716714,0
18.193728764,1
18.293717004,0
18.293728396,1
18.393716260,0
18.393728030,1
18.493715758,0
18.493727670,1
18.593715198,0
18.593727312,1
18.693714264,0
18.693726944,1
18.793716608,0
18.793726560,1
18.893715648,0
18.893726226,1
18.993711976,0
18.993725866,1
19.093715826,0
19.093725474,1
19.193712138,0
19.193725146,1
19.293711202,0
19.293724772,1
19.393713418,0
19.393724412,1
19.493711474,0
19.493724020,1
19.593713682,0
19.593723676,1
19.693711036,0
19.693723332,1
19.793712100,0
19.793722964,1
19.893712860,0
19.893722596,1
19.993710404,0
19.993722236,1
20.093711540,0
20.093721860,1
20.193708740,0
20.193721524,1
20.293710300,0
20.293721164,1
20.393710836,0
20.393720788,1
20.493707964,0
20.493720412,1
20.593708268,0
20.593720052,1
20.693706522,0
20.693719700,1
20.793708778,0
20.793719356,1
20.893707962,0
20.893718954,1
20.993707018,0
20.993718602,1
21.093707016,0
21.093718266,1
21.193705520,0
21.193717898,1
21.293706648,0
21.293717520,1
21.393703110,0
21.393717200,1
21.493703662,0
21.493716798,1
21.593706454,0
21.593716454,1
21.693706068,0
21.693716102,1
21.793702420,0
21.793715718,1
21.893703836,0
21.893715380,1
21.993705018,0
21.993715012,1
22.093702474,0
22.093714644,1
22.193700994,0
22.193714298,1
22.293702000,0
22.293713914,1
22.393703616,0
22.393713570,1
22.493703248,0
22.493713200,1
22.593702822,0
22.593712864,1
22.693700902,0
22.693712494,1
22.793699740,0
22.793712118,1
22.893702028,0
22.893711764,1
22.993699130,0
22.993711404,1
23.093697890,0
23.093711018,1
23.193702904,0
23.193710674,1
23.293697520,0
23.293710312,1
23.393699982,0
23.393709976,1
23.493697036,0
23.493709582,1
23.593699244,0
23.593709244,1
23.693698858,0
23.693708892,1
23.793694552,0
23.793708522,1
23.893696248,0
23.893708168,1
23.993697230,0
23.993707776,1
24.093697524,0
24.093707454,1
24.193694700,0
24.193707060,1
24.293693546,0
24.293706730,1
24.393693040,0
24.393706344,1
24.493692494,0
24.493705984,1
24.593691564,0
24.593705646,1
24.693695330,0
24.693705284,1
24.793691920,0
24.793704922,1
24.893692976,0
24.893704560,1
24.993692172,0
24.993704222,1
25.093693914,0
25.093703828,1
25.193692376,0
25.193703490,1
25.293690150,0
25.293703120,1
25.393690724,0
25.393702766,1
25.493689882,0
25.493702396,1
25.593688008,0
25.593702418,1
25.693691718,0
25.693701664,1
25.793689916,0
25.793701326,1
25.893690090,0
25.893700964,1
25.993690000,0
25.993700602,1
26.093686854,0
26.093700240,1
26.193686516,0
26.193699900,1
26.293688466,0
26.293699530,1
26.393687430,0
26.393699152,1
26.493686212,0
26.493698790,1
26.593685842,0
26.593698442,1
26.693688408,0
26.693698104,1
26.793684444,0
26.793697710,1
26.893684482,0
26.893697362,1
26.993687006,0
26.993697000,1
27.093686636,0
27.093696668,1
27.193683458,0
27.193696290,1
27.293688950,0
27.293695920,1
27.393682900,0
27.393695598,1
27.493682632,0
27.493695210,1
27.593685014,0
27.593694864,1
27.693684564,0
27.693694508,1
27.793682040,0
27.793694130,1
27.893680110,0
27.893693806,1
27.993683818,0
27.993693436,1
28.093679992,0
28.093693080,1
28.193680660,0
28.193692716,1
28.293680544,0
28.293692338,1
28.393679844,0
28.393691998,1
28.493679570,0
28.493691650,1
28.593681286,0
28.593691280,1
28.693680906,0
28.693690900,1
28.793680536,0
28.793690576,1
28.893677316,0
28.893690212,1
28.993679552,0
28.993689834,1
29.093677830,0
29.093689486,1
29.193678402,0
29.193689122,1
29.293677806,0
29.293688784,1
29.393674498,0
29.393688420,1
29.493674822,0
29.493688040,1
29.593676316,0
29.593687700,1
29.693677320,0
29.693687320,1
29.793674220,0
29.793686974,1
29.893676832,0
29.893686626,1
29.993675364,0
29.993686278,1
30.093675920,0
30.093685922,1
30.193675542,0
30.193685534,1
30.293673074,0
30.293685202,1
30.393674366,0
30.393684814,1
30.493673050,0
30.493684468,1
30.593674134,0
30.593684136,1
30.693672282,0
30.693683748,1
30.793672854,0
30.793683408,1
30.893673218,0
30.893683052,1
30.993670550,0
30.993682680,1
31.093672370,0
31.093682316,1
31.193671942,0
31.193681984,1
31.293671826,0
31.293681612,1
31.393671214,0
31.393681256,1
31.493668482,0
31.493680908,1
31.593670630,0
31.593680526,1
31.693667130,0
31.693680170,1
31.793667630,0
31.793679846,1
31.893667514,0
31.893679458,1
31.993665044,0
31.993679102,1
32.093668824,0
32.093678778,1
32.193668380,0
32.193678412,1
32.293667600,0
32.293678056,1
32.393667906,0
32.393677692,1
32.493665086,0
32.493677336,1
32.593667330,0
32.593676978,1
32.693666620,0
32.693676614,1
32.793666248,0
32.793676242,1
32.893662748,0
32.893675902,1
32.993662808,0
32.993675544,1
33.093665156,0
33.093675180,1
33.193664854,0
33.193674848,1
33.293661642,0
33.293674468,1
33.393663406,0
33.393674102,1
33.493660704,0
33.493673762,1
33.593662900,0
33.593673430,1
33.693663088,0
33.693673040,1
33.793662658,0
33.793672700,1
33.893659846,0
33.893672350,1
33.993662136,0
33.993672010,1
34.093660668,0
34.093671620,1
34.193658894,0
34.193671288,1
34.293659434,0
34.293670906,1
34.393657420,0
34.393670558,1
34.493657264,0
34.493670202,1
34.593657794,0
34.593669868,1
34.693659566,0
34.693669518,1
34.793659136,0
34.793669130,1
34.893659092,0
34.893668788,1
34.993658382,0
34.993668424,1
35.093656064,0
35.093668066,1
35.193657708,0
35.193667700,1
35.293657630,0
35.293667376,1
35.393654290,0
35.393667002,1
35.493657348,0
35.493666654,1
35.593653886,0
35.593666312,1
35.693655938,0
35.693665922,1
35.793655908,0
35.793665590,1
35.893654246,0
35.893665232,1
35.993655138,0
35.993664882,1
36.093651700,0
36.093664534,1
36.193654182,0
36.193664176,1
36.293653336,0
36.293663834,1
36.393653674,0
36.393663460,1
36.493653678,0
36.493663110,1
36.593648886,0
36.593662768,1
36.693652600,0
36.693662386,1
36.793651188,0
36.793662060,1
36.893651750,0
36.893661702,1
36.993651328,0
36.993661322,1
37.093648482,0
37.093660972,1
37.193650076,0
37.193660638,1
37.293650518,0
37.293660264,1
37.393649888,0
37.393659922,1
37.493648762,0
37.493659580,1
37.593646180,0
37.593659222,1
37.693648510,0
37.693658856,1
37.793645760,0
37.793658514,1
37.893648282,0
37.893658146,1
37.993648004,0
37.993657788,1
38.093644356,0
38.093657422,1
38.193646262,0
38.193657080,1
38.293646752,0
38.293656744,1
38.393642330,0
38.393656354,1
38.493644468,0
38.493655996,1
38.593642916,0
38.593655662,1
38.693644054,0
38.693655312,1
38.793644944,0
38.793654938,1
38.893644690,0
38.893654610,1
38.993644236,0
38.993654228,1
39.093643854,0
39.093653886,1
39.193641934,0
39.193653520,1
39.293640184,0
39.293653202,1
39.393640538,0
39.393652842,1
39.493639810,0
39.493652476,1
39.593642220,0
39.593652118,1
39.693638910,0
39.693651782,1
39.793637478,0
39.793651400,1
39.893641280,0
39.893651064,1
39.993640928,0
39.993650714,1
40.093640330,0
40.093650364,1
40.193637268,0
40.193650012,1
40.293639180,0
40.293649678,1
40.393639454,0
40.393649278,1
40.493638942,0
40.493648936,1
40.593636152,0
40.593648592,1
40.693635016,0
40.693648234,1
40.793637890,0
40.793647890,1
40.893634442,0
40.893647548,1
40.993635076,0
40.993647164,1
41.093636828,0
41.093646822,1
41.193634046,0
41.193646462,1
41.293632110,0
41.293646128,1
41.393635758,0
41.393645792,1
41.493635544,0
41.493645408,1
41.593634616,0
41.593645066,1
41.693631834,0
41.693644706,1
41.793634186,0
41.793644348,1
41.893631684,0
41.893644020,1
41.993633236,0
41.993643662,1
42.093633308,0
42.093643302,1
42.193629046,0
42.193642934,1
42.293631182,0
42.293642624,1
42.393632238,0
42.393642232,1
42.493631904,0
42.493641896,1
42.593630136,0
42.593641538,1
42.693628624,0
42.693641170,1
42.793629714,0
42.793640826,1
42.893630650,0
42.893640482,1
42.993630106,0
42.993640148,1
43.093629754,0
43.093639796,1
43.193628572,0
43.193639420,1
43.293627412,0
43.293639076,1
43.393629012,0
43.393638708,1
43.493626932,0
43.493638374,1
43.593625668,0
43.593638006,1
43.693623612,0
43.693637670,1
43.793624468,0
43.793637342,1
43.893623862,0
43.893636958,1
43.993626870,0
43.993636614,1
44.093626238,0
44.093636278,1
44.193625894,0
44.193635926,1
44.293623348,0
44.293635558,1
44.393625196,0
44.393635238,1
44.493621836,0
44.493634846,1
44.593620516,0
44.593634534,1
44.693624260,0
44.693634174,1
44.793619764,0
44.793633822,1
44.893623596,0
44.893633468,1
44.993623084,0
44.993633116,1
45.093622732,0
45.093632764,1
45.193622578,0
45.193632404,1
45.293619810,0
45.293632060,1
45.393622082,0
45.393631684,1
45.493621370,0
45.493631372,1
45.593620474,0
45.593631004,1
45.693617410,0
45.693630676,1
45.793617642,0
45.793630300,1
45.893619866,0
45.893629940,1
45.993620858,0
45.993629708,1
46.093616458,0
46.093629244,1
46.193618530,0
46.193628908,1
46.293615330,0
46.293628548,1
46.393617674,0
46.393628196,1
46.493618202,0
46.493627860,1
46.593617482,0
46.593627524,1
46.693615682,0
46.693627132,1
46.793617034,0
46.793626820,1
46.893615474,0
46.893626476,1
46.993613682,0
46.993626090,1
47.093614306,0
47.093625738,1
47.193614314,0
47.193625402,1
47.293612018,0
47.293625042,1
47.393612616,0
47.393624698,1
47.493614376,0
47.493624378,1
47.593612864,0
47.593624026,1
47.693611480,0
47.693623650,1
47.793609984,0
47.793623314,1
47.893611288,0
47.893622952,1
47.993612816,0
47.993622600,1
48.093612254,0
48.093622248,1
48.193611854,0
48.193621934,1
48.293609908,0
48.293621542,1
48.393608932,0
48.393621228,1
48.493610900,0
48.493620852,1
48.593608234,0
48.593620516,1
48.693606786,0
48.693620162,1
48.793609784,0
48.793619826,1
48.893606608,0
48.893619488,1
48.993609294,0
48.993619118,1
49.093608772,0
49.093618766,1
49.193608356,0
49.193618436,1
49.293608314,0
49.293618100,1
49.393603810,0
49.393617738,1
49.493607632,0
49.493617378,1
49.593605288,0
49.593617042,1
49.693606744,0
49.693616664,1
49.793606614,0
49.793616312,1
49.893603382,0
49.893615982,1
49.993605332,0
49.993615654,1
50.093605444,0
50.093615308,1
50.193604954,0
50.193614948,1
50.293604554,0
50.293614594,1
50.393601192,0
50.393614264,1
50.493603454,0
50.493613904,1
50.593603518,0
50.593613558,1
50.693603140,0
50.693613214,1
50.793601708,0
50.793612868,1
50.893599466,0
50.893612516,1
50.993601402,0
50.993612178,1
51.093601800,0
51.093611794,1
51.193597408,0
51.193611448,1
51.293601358,0
51.293611104,1
51.393600950,0
51.393610774,1
51.493599332,0
51.493610406,1
51.593598876,0
51.593610076,1
51.693599706,0
51.693609748,1
51.793596650,0
51.793609394,1
51.893596368,0
51.893609042,1
51.993596902,0
51.993608696,1
52.093595158,0
52.093608358,1
52.193595740,0
52.193608012,1
52.293597202,0
52.293607636,1
52.393597338,0
52.393607290,1
52.493594096,0
52.493606936,1
52.593596662,0
52.593606616,1
52.693596236,0
52.693606278,1
52.793592876,0
52.793605924,1
52.893598002,0
52.893605554,1
52.993592552,0
52.993605226,1
53.093594846,0
53.093604888,1
53.193594502,0
53.193604542,1
53.293594356,0
53.293604180,1
53.393591402,0
53.393603852,1
53.493589722,0
53.493603482,1
53.593591368,0
53.593603160,1
53.693589742,0
53.693602784,1
53.793590342,0
53.793602438,1
53.893591956,0
53.893602100,1
53.993589346,0
53.993601772,1
54.093591642,0
54.093601410,1
54.193591080,0
54.193601072,1
54.293590694,0
54.293600734,1
54.393590348,0
54.393600388,1
54.493587146,0
54.493600028,1
54.593589368,0
54.593599698,1
54.693587726,0
54.693599336,1
54.793588300,0
54.793599014,1
54.893587874,0
54.893598658,1
54.993584384,0
54.993598304,1
55.093586606,0
55.093597958,1
55.193587820,0
55.193597596,1
55.293587426,0
55.293597250,1
55.393587096,0
55.393596920,1
55.493586534,0
55.493596574,1
55.593585148,0
55.593596228,1
55.693585898,0
55.693595898,1
55.793585536,0
55.793595528,1
55.893583070,0
55.893595182,1
55.993584260,0
55.993595004,1
56.093582890,0
56.093594514,1
56.193585864,0
56.193594176,1
56.293582454,0
56.293593806,1
56.393583012,0
56.393593484,1
56.493583330,0
56.493593114,1
56.593580560,0
56.593592808,1
56.693582454,0
56.693592454,1
56.793582058,0
56.793592100,1
56.893578848,0
56.893591770,1
56.993583382,0
56.993591408,1
57.093578516,0
57.093591062,1
57.193580714,0
57.193590708,1
57.293577352,0
57.293590392,1
57.393579990,0
57.393590022,1
57.493579636,0
57.493589676,1
57.593576456,0
57.593589330,1
57.693579062,0
57.693589016,1
57.793578636,0
57.793588668,1
57.893578466,0
57.893588330,1
57.993577886,0
57.993587992,1
58.093575300,0
58.093587630,1
58.193577626,0
58.193587258,1
58.293576912,0
58.293586944,1
58.393576566,0
58.393586598,1
58.493572986,0
58.493586252,1
58.593573232,0
58.593585890,1
58.693575454,0
58.693585550,1
58.793575180,0
58.793585220,1
58.893571824,0
58.893584890,1
58.993573758,0
58.993584526,1
59.093571012,0
59.093584180,1
59.193573296,0
59.193583858,1
59.293573734,0
59.293583510,1
59.393573132,0
59.393583172,1
59.493572776,0
59.493582810,1
59.593570094,0
59.593582462,1
59.693571130,0
59.693582132,1
59.793569352,0
59.793581784,1
59.893569988,0
59.893581454,1
59.993569130,0
59.993581122,1
60.093567694,0
60.093580760,1
60.193568196,0
60.193580436,1
60.293569744,0
60.293580074,1
60.393569718,0
60.393579750,1
60.493569362,0
60.493579394,1
60.593568982,0
60.593579064,1
60.693566684,0
60.693578716,1
60.793568344,0
60.793578378,1
60.893568134,0
60.893578014,1
60.993564986,0
60.993577682,1
61.093569790,0
61.093577344,1
61.193564740,0
61.193576980,1
61.293566840,0
61.293576656,1
61.393563908,0
61.393576310,1
61.493564538,0
61.493575962,1
61.593563886,0
61.593575630,1
61.693562362,0
61.693575284,1
61.793564960,0
61.793574960,1
61.893561436,0
61.893574598,1
61.993564360,0
61.993574274,1
62.093564196,0
62.093573910,1
62.193559602,0
62.193573562,1
62.293563686,0
62.293573238,1
62.393562034,0
62.393572868,1
62.493562662,0
62.493572568,1
62.593562188,0
62.593572228,1
62.693559280,0
62.693571858,1
62.793560812,0
62.793571542,1
62.893561394,0
62.893571178,1
62.993560966,0
62.993570832,1
63.093558586,0
63.093570492,1
63.193557120,0
63.193570152,1
63.293559380,0
63.293569820,1
63.393559664,0
63.393569490,1
63.493559356,0
63.493569142,1
63.593556360,0
63.593568818,1
63.693555494,0
63.693568462,1
63.793554154,0
63.793568124,1
63.893557190,0
63.893567752,1
63.993556914,0
63.993567436,1
64.093554176,0
64.093567088,1
64.193553996,0
64.193566748,1
64.293555256,0
64.293566410,1
64.393556300,0
64.393566086,1
64.493554682,0
64.493565714,1
64.593555414,0
64.593565406,1
64.693555010,0
64.693565044,1
64.793553078,0
64.793564696,1
64.893551162,0
64.893564388,1
64.993551752,0
64.993564016,1
65.093550956,0
65.093563700,1
65.193553336,0
65.193563330,1
65.293550020,0
65.293563030,1
65.393552680,0
65.393562674,1
65.493552316,0
65.493562350,1
65.593548944,0
65.593561986,1
65.693551596,0
65.693561670,1
65.793548456,0
65.793561330,1
65.893549686,0
65.893560974,1
65.993550786,0
65.993560650,1
66.093550494,0
66.093560278,1
66.193547954,0
66.193559938,1
66.293546518,0
66.293559600,1
66.393549516,0
66.393559300,1
66.493547360,0
66.493558920,1
66.593546348,0
66.593558612,1
66.693548232,0
66.693558274,1
66.793547788,0
66.793557926,1
66.893547728,0
66.893557578,1
66.993547212,0
66.993557254,1
67.093546856,0
67.093556890,1
67.193546052,0
67.193556574,1
67.293543376,0
67.293556250,1
67.393545668,0
67.393555902,1
67.493543864,0
67.493555538,1
67.593542812,0
67.593555222,1
67.693544880,0
67.693554866,1
67.793540636,0
67.793554550,1
67.893542296,0
67.893554218,1
67.993543812,0
67.993553854,1
68.093543696,0
68.093553522,1
68.193541764,0
68.193553204,1
68.293540328,0
68.293552864,1
68.393541332,0
68.393552524,1
68.493542184,0
68.493552176,1
68.593541786,0
68.593551820,1
68.693541438,0
68.693551472,1
68.793540250,0
68.793551170,1
68.893539206,0
68.893550830,1
68.993540480,0
68.993550466,1
69.093538476,0
69.093550158,1
69.193537416,0
69.193549824,1
69.293535412,0
69.293549460,1
69.393537080,0
69.393549120,1
69.493538778,0
69.493548772,1
69.593535414,0
69.593548464,1
69.693538082,0
69.693548122,1
69.793537742,0
69.793547782,1
69.893535336,0
69.893547418,1
69.993537252,0
69.993547118,1
70.093533744,0
70.093546762,1
70.193532500,0
70.193546420,1
70.293538470,0
70.293546104,1
70.393532842,0
70.393545756,1
70.493535486,0
70.493545438,1
70.593535056,0
70.593545090,1
70.693534700,0
70.693544732,1
70.793534336,0
70.793544416,1
70.893531802,0
70.893544052,1
70.993534246,0
70.993543718,1
71.093533368,0
71.093543402,1
71.193532996,0
71.193543078,1
71.293528656,0
71.293542728,1
71.393529722,0
71.393542364,1
71.493532046,0
71.493542038,1
71.593529352,0
71.593541714,1
71.693528324,0
71.693541356,1
71.793531038,0
71.793541032,1
71.893527018,0
71.893540698,1
71.993529852,0
71.993540382,1
72.093530240,0
72.093540024,1
72.193529674,0
72.193539708,1
72.293529062,0
72.293539350,1
72.393529258,0
72.393539002,1
72.493527748,0
72.493538702,1
72.593525958,0
72.593538360,1
72.693526570,0
72.693537996,1
72.793527654,0
72.793537694,1
72.893524120,0
72.893537330,1
72.993524748,0
72.993536988,1
73.093526630,0
73.093536664,1
73.193526298,0
73.193536330,1
73.293523780,0
73.293535990,1
73.393522328,0
73.393535672,1
73.493523474,0
73.493535348,1
73.593521948,0
73.593535006,1
73.693524680,0
73.693534672,1
73.793524314,0
73.793534316,1
73.893522414,0
73.893533974,1
73.993521304,0
73.993533642,1
74.093523540,0
74.093533316,1
74.193520590,0
74.193532990,1
74.293519296,0
74.293532642,1
74.393522324,0
74.393532316,1
74.493519062,0
74.493531990,1
74.593521864,0
74.593531642,1
74.693521282,0
74.693531316,1
74.793521086,0
74.793530950,1
74.893520704,0
74.893530626,1
74.993516412,0
74.993530300,1
75.093520318,0
75.093529976,1
75.193518786,0
75.193529634,1
75.293519516,0
75.293529308,1
75.393516054,0
75.393528968,1
75.493516042,0
75.493528626,1
75.593517572,0
75.593528292,1
75.693518174,0
75.693527942,1
75.793517584,0
75.793527618,1
75.893517388,0
75.893527300,1
75.993517134,0
75.993526958,1
76.093516256,0
76.093526626,1
76.193515570,0
76.193526292,1
76.293515534,0
76.293525974,1
76.393515928,0
76.393525626,1
76.493512234,0
76.493525276,1
76.593514286,0
76.593524934,1
76.693516440,0
76.693524624,1
76.793513618,0
76.793524308,1
76.893514316,0
76.893523950,1
76.993513606,0
76.993523648,1
77.093512186,0
77.093523306,1
77.193513188,0
77.193522972,1
77.293512774,0
77.293522640,1
77.393510192,0
77.393522282,1
77.493508788,0
77.493521964,1
77.593508614,0
77.593521624,1
77.693508072,0
77.693521306,1
77.793508682,0
77.793520964,1
77.893510806,0
77.893520630,1
77.993510432,0
77.993520306,1
78.093506946,0
78.093519940,1
78.193507558,0
78.193519638,1
78.293509304,0
78.293519298,1
78.393505738,0
78.393518956,1
78.493508630,0
78.493518622,1
78.593505696,0
78.593518280,1
78.693507986,0
78.693517980,1
78.793507788,0
78.793517614,1
78.893507494,0
78.893517320,1
78.993504538,0
78.993516986,1
79.093503500,0
79.093516638,1
79.193506278,0
79.193516312,1
79.293502770,0
79.293515970,1
79.393503404,0
79.393515638,1
79.493505270,0
79.493515296,1
79.593503970,0
79.593515002,1
79.693505044,0
79.693514652,1
79.793504294,0
79.793514448,1
79.893504114,0
79.893513978,1
79.993503596,0
79.993513678,1
80.093500438,0
80.093513312,1
80.193502818,0
80.193513002,1
80.293500996,0
80.293512668,1
80.393501558,0
80.393512312,1
80.493501088,0
80.493512002,1
80.593498932,0
80.593511676,1
80.693500030,0
80.693511342,1
80.793501008,0
80.793511000,1
80.893500754,0
80.893510666,1
80.993500468,0
80.993510340,1
81.093499982,0
81.093510014,1
81.193498608,0
81.193509674,1
81.293499562,0
81.293509348,1
81.393499116,0
81.393509022,1
81.493496558,0
81.493508680,1
81.593497706,0
81.593508370,1
81.693496556,0
81.693508044,1
81.793497662,0
81.793507702,1
81.893500712,0
81.893507368,1
81.993496330,0
81.993507026,1
82.093496916,0
82.093506700,1
82.193494374,0
82.193506382,1
82.293496048,0
82.293506048,1
82.393495648,0
82.393505730,1
82.493492562,0
82.493505402,1
82.593497148,0
82.593505044,1
82.693492318,0
82.693504742,1
82.793494334,0
82.793504416,1
82.893491040,0
82.893504082,1
82.993493674,0
82.993503748,1
83.093493332,0
83.093503414,1
83.193490134,0
83.193503064,1
83.293492968,0
83.293502842,1
83.393492370,0
83.393502402,1
83.493492212,0
83.493502076,1
83.593491692,0
83.593501766,1
83.693491774,0
83.693501424,1
83.793491448,0
83.793501096,1
83.893490906,0
83.893500778,1
83.993489906,0
83.993500436,1
84.093486916,0
84.093500108,1
84.193487756,0
84.193499782,1
84.293489022,0
84.293499432,1
84.393489112,0
84.393499104,1
84.493485712,0
84.493498778,1
84.593487682,0
84.593498468,1
84.693486292,0
84.693498132,1
84.793487262,0
84.793497798,1
84.893487614,0
84.893497632,1
84.993487248,0
84.993497162,1
85.093486738,0
85.093496818,1
85.193486404,0
85.193496484,1
85.293485238,0
85.293496150,1
85.393483414,0
85.393495800,1
85.493484000,0
85.493495482,1
85.593483146,0
85.593495178,1
85.693481666,0
85.693494844,1
85.793482204,0
85.793494502,1
85.893484342,0
85.893494168,1
85.993483816,0
85.993493848,1
86.093483658,0
86.093493522,1
86.193483172,0
86.193493212,1
86.293480972,0
86.293492886,1
86.393482518,0
86.393492552,1
86.493482344,0
86.493492216,1
86.593479186,0
86.593491882,1
86.693482308,0
86.693491556,1
86.793479076,0
86.793491246,1
86.893481038,0
86.893490912,1
86.993479768,0
86.993490568,1
87.093478754,0
87.093490274,1
87.193480226,0
87.193489924,1
87.293476836,0
87.293489590,1
