Time [s],Sheep1,Sheep2
6.172183732,1,1
6.272145706,1,0
6.272146912,0,0
6.272176942,0,1
6.272177242,1,1
6.372141960,0,1
6.372141978,0,0
6.372170558,0,1
6.372170590,1,1
6.472133102,0,1
6.472133160,0,0
6.472163972,0,1
6.472164030,1,1
6.572127446,1,0
6.572127880,0,0
6.572157344,0,1
6.572157460,1,1
6.672120222,0,1
6.672120542,0,0
6.672150828,1,0
6.672151038,1,1
6.772110374,1,0
6.772114770,0,0
6.772144428,1,0
6.772144634,1,1
6.872107130,0,1
6.872108918,0,0
6.872137678,1,0
6.872137780,1,1
6.972100640,0,1
6.972102924,0,0
6.972131224,0,1
6.972131236,1,1
7.072094118,0,1
7.072094376,0,0
7.072124896,1,0
7.072125006,1,1
7.172087518,0,1
7.172089284,0,0
7.172118134,1,0
7.172118148,1,1
7.272083982,0,1
7.272084284,0,0
7.272111684,1,0
7.272111872,1,1
7.372074434,0,1
7.372079150,0,0
7.372105088,0,1
7.372105212,1,1
7.472067674,0,1
7.472070472,0,0
7.472098260,1,0
7.472098412,1,1
7.572062948,0,1
7.572064738,0,0
7.572091810,1,0
7.572092106,1,1
7.672055148,1,0
7.672055440,0,0
7.672085308,0,1
7.672085378,1,1
7.772047202,1,0
7.772048118,0,0
7.772078830,0,1
7.772079106,1,1
7.872041036,1,0
7.872041478,0,0
7.872072084,1,0
7.872072184,1,1
7.972034160,1,0
7.972034856,0,0
7.972065648,0,1
7.972065762,1,1
8.072028234,0,1
8.072031362,0,0
8.072059152,0,1
8.072059170,1,1
8.172021226,1,0
8.172021612,0,0
8.172052426,0,1
8.172052538,1,1
8.272015410,0,1
8.272018790,0,0
8.272046126,0,1
8.272046488,1,1
8.372007810,1,0
8.372008588,0,0
8.372039516,1,0
8.372039558,1,1
8.472001154,1,0
8.472002076,0,0
8.472032902,0,1
8.472033214,1,1
8.571995492,0,1
8.571995608,0,0
8.572026156,0,1
8.572026420,1,1
8.671988312,1,0
8.671989020,0,0
8.672019790,0,1
8.672019958,1,1
8.771983038,0,1
8.771984192,0,0
8.772013182,0,1
8.772013386,1,1
8.871976804,0,1
8.871978856,0,0
8.872006844,1,0
8.872006882,1,1
8.971970632,0,1
8.971971528,0,0
8.972000190,1,0
8.972000314,1,1
9.071962800,0,1
9.071964490,0,0
9.071993486,0,1
9.071993708,1,1
9.171956098,0,1
9.171957352,0,0
9.171986850,0,1
9.171987024,1,1
9.271949724,0,1
9.271952584,0,0
9.271980524,0,1
9.271980622,1,1
9.371942506,1,0
9.371943502,0,0
9.371973736,0,1
9.371973960,1,1
9.471936136,1,0
9.471936590,0,0
9.471967356,0,1
9.471967516,1,1
9.571929386,0,1
9.571930932,0,0
9.571960836,0,1
9.571961174,1,1
9.671924492,0,1
9.671926260,0,0
9.671954108,0,1
9.671954410,1,1
9.771917150,0,1
9.771918892,0,0
9.771947828,1,0
9.771947882,1,1
9.871909658,1,0
9.871910016,0,0
9.871941086,0,1
9.871941394,1,1
9.971904002,0,1
9.971907018,0,0
9.971934590,1,0
9.971934616,1,1
10.071896806,1,0
10.071898688,0,0
10.071927946,1,0
10.071928046,1,1
10.171889718,1,0
10.171890706,0,0
10.171921246,0,1
10.171921604,1,1
10.271883200,1,0
10.271887080,0,0
10.271914628,0,1
10.271915130,1,1
10.371876974,1,0
10.371879466,0,0
10.371908202,0,1
10.371908436,1,1
10.471871124,0,1
10.471871454,0,0
10.471901634,0,1
10.471901702,1,1
10.571862238,0,1
10.571863876,0,0
10.571895014,0,1
10.571895550,1,1
10.671859978,1,0
10.671860664,0,0
10.671888564,0,1
10.671888624,1,1
10.771850446,1,0
10.771851492,0,0
10.771882174,0,1
10.771882502,1,1
10.871845078,0,1
10.871845250,0,0
10.871875406,0,1
10.871875696,1,1
10.971837420,1,0
10.971838374,0,0
10.971868858,0,1
10.971869162,1,1
11.071832538,1,0
11.071835098,0,0
11.071862358,1,0
11.071862440,1,1
11.171825256,0,1
11.171825670,0,0
11.171855834,1,0
11.171856120,1,1
11.271816362,1,0
11.271819530,0,0
11.271849330,0,1
11.271849550,1,1
11.371811852,1,0
11.371812268,0,0
11.371842730,0,1
11.371842936,1,1
11.471806662,0,1
11.471808172,0,0
11.471836110,0,1
11.471836270,1,1
11.571800016,0,1
11.571802164,0,0
11.571829864,0,1
11.571830036,1,1
11.671791586,1,0
11.671792434,0,0
11.671823010,1,0
11.671823144,1,1
11.771785490,0,1
11.771788186,0,0
11.771816524,0,1
11.771816836,1,1
11.871778104,1,0
11.871779154,0,0
11.871809882,0,1
11.871810062,1,1
11.971774516,0,1
11.971774976,0,0
11.971803232,0,1
11.971803466,1,1
12.071766116,1,0
12.071767882,0,0
12.071796810,1,0
12.071796882,1,1
12.171758928,1,0
12.171759618,0,0
12.171790104,0,1
12.171790526,1,1
12.271752596,1,0
12.271753704,0,0
12.271783826,0,1
12.271784182,1,1
12.371747764,1,0
12.371748576,0,0
12.371777004,0,1
12.371777206,1,1
12.471739894,0,1
12.471740596,0,0
12.471770722,0,1
12.471770790,1,1
12.571733668,0,1
12.571734426,0,0
12.571764002,0,1
12.571764256,1,1
12.671726712,0,1
12.671726746,0,0
12.671757602,0,1
12.671757640,1,1
12.771722934,0,1
12.771723814,0,0
12.771751164,0,1
12.771751364,1,1
12.871713772,0,1
12.871714782,0,0
12.871744354,0,1
12.871744378,1,1
12.971707396,0,1
12.971707692,0,0
12.971737912,0,1
12.971738184,1,1
13.071700700,0,1
13.071703774,0,0
13.071731250,0,1
13.071731318,1,1
13.171694114,0,1
13.171696422,0,0
13.171724610,0,1
13.171724692,1,1
13.271686904,1,0
13.271687448,0,0
13.271718140,0,1
13.271718446,1,1
13.371681662,1,0
13.371684690,0,0
13.371711580,0,1
13.371711660,1,1
13.471673532,1,0
13.471675656,0,0
13.471704970,0,1
13.471705464,1,1
13.571663970,1,0
13.571667872,0,0
13.571698488,0,1
13.571698978,1,1
13.671661148,1,0
13.671664012,0,0
13.671691982,1,0
13.671692026,1,1
13.771654260,0,1
13.771655100,0,0
13.771685586,1,0
13.771685736,1,1
13.871651116,1,0
13.871652462,0,0
13.871678956,0,1
13.871679090,1,1
13.971641106,0,1
13.971641508,0,0
13.971672316,0,1
13.971672324,1,1
14.071634656,1,0
14.071635000,0,0
14.071665888,1,0
14.071665936,1,1
14.171628674,0,1
14.171632146,0,0
14.171659270,1,0
14.171659342,1,1
14.271624304,1,0
14.271625214,0,0
14.271652750,0,1
14.271652946,1,1
14.371615114,1,0
14.371617608,0,0
14.371646228,1,0
14.371646530,1,1
14.471609494,0,1
14.471612040,0,0
14.471639640,0,1
14.471639752,1,1
14.571601312,1,0
14.571602808,0,0
14.571633086,1,0
14.571633190,1,1
14.671595332,0,1
14.671597958,0,0
14.671626468,0,1
14.671626608,1,1
14.771588916,1,0
14.771589394,0,0
14.771620062,1,0
14.771620216,1,1
14.871580556,1,0
14.871582868,0,0
14.871613582,0,1
14.871613726,1,1
14.971576020,0,1
14.971579142,0,0
14.971606752,0,1
14.971606928,1,1
15.071569654,0,1
15.071571272,0,0
15.071600260,1,0
15.071600412,1,1
15.171564404,0,1
15.171564480,0,0
15.171593692,0,1
15.171593694,1,1
15.271556250,0,1
15.271559690,0,0
15.271587278,1,0
15.271587308,1,1
15.371549656,1,0
15.371549772,0,0
15.371580546,0,1
15.371580670,1,1
15.471543196,0,1
15.471543496,0,0
15.471573982,0,1
15.471574112,1,1
15.571536898,0,1
15.571537076,0,0
15.571567502,0,1
15.571567606,1,1
15.671530132,0,1
15.671530702,0,0
15.671560882,0,1
15.671561020,1,1
15.771523884,0,1
15.771526800,0,0
15.771554480,0,1
15.771554612,1,1
15.871516508,1,0
15.871517006,0,0
15.871547718,0,1
15.871547894,1,1
15.971510400,0,1
15.971513248,0,0
15.971541084,0,1
15.971541346,1,1
16.071504544,1,0
16.071505180,0,0
16.071534800,1,0
16.071534880,1,1
16.171498692,0,1
16.171499370,0,0
16.171528162,1,0
16.171528410,1,1
16.271490106,0,1
16.271490182,0,0
16.271521678,0,1
16.271521774,1,1
16.371484748,0,1
16.371485534,0,0
16.371515026,1,0
16.371515036,1,1
16.471477134,1,0
16.471478390,0,0
16.471508308,1,0
16.471508552,1,1
16.571471034,0,1
16.571472342,0,0
16.571501930,0,1
16.571501970,1,1
16.671464826,0,1
16.671465630,0,0
16.671495414,1,0
16.671495446,1,1
16.771457588,0,1
16.771461434,0,0
16.771488946,1,0
16.771489104,1,1
16.871450876,1,0
16.871451460,0,0
16.871482092,0,1
16.871482368,1,1
16.971444872,0,1
16.971447590,0,0
16.971475442,0,1
16.971475790,1,1
17.071437838,1,0
17.071438334,0,0
17.071469252,1,0
17.071469256,1,1
17.171430774,1,0
17.171431806,0,0
17.171462624,1,0
17.171462662,1,1
17.271424832,1,0
17.271425888,0,0
17.271455970,0,1
17.271456356,1,1
17.371418230,1,0
17.371418630,0,0
17.371449406,0,1
17.371449568,1,1
17.471412112,0,1
17.471414674,0,0
17.471442956,0,1
17.471443038,1,1
17.571405354,1,0
17.571406990,0,0
17.571436244,0,1
17.571436480,1,1
17.671401160,0,1
17.671402132,0,0
17.671429610,0,1
17.671429972,1,1
17.771392216,0,1
17.771394348,0,0
17.771423234,1,0
17.771423344,1,1
17.871385388,0,1
17.871389262,0,0
17.871416530,0,1
17.871416614,1,1
17.971379210,0,1
17.971379702,0,0
17.971410106,1,0
17.971410198,1,1
18.071372160,1,0
18.071374148,0,0
18.071403468,1,0
18.071403828,1,1
18.171365194,1,0
18.171366232,0,0
18.171396848,1,0
18.171397004,1,1
18.271358420,1,0
18.271363070,0,0
18.271390528,0,1
18.271390752,1,1
18.371353054,0,1
18.371354508,0,0
18.371383734,0,1
18.371383992,1,1
18.471346604,1,0
18.471346626,0,0
18.471377370,0,1
18.471377442,1,1
18.571340046,0,1
18.571341758,0,0
18.571370634,1,0
18.571370688,1,1
18.671333068,1,0
18.671334546,0,0
18.671364174,1,0
18.671364236,1,1
18.771326442,1,0
18.771328676,0,0
18.771357706,1,0
18.771357732,1,1
18.871320056,1,0
18.871322206,0,0
18.871350966,0,1
18.871351358,1,1
18.971312822,1,0
18.971313800,0,0
18.971344378,1,0
18.971344652,1,1
19.071307002,1,0
19.071307222,0,0
19.071337818,1,0
19.071338098,1,1
19.171300592,0,1
19.171301698,0,0
19.171331480,1,0
19.171331546,1,1
19.271293604,1,0
19.271294592,0,0
19.271324762,0,1
19.271324940,1,1
19.371287068,1,0
19.371287444,0,0
19.371318268,0,1
19.371318342,1,1
19.471281474,0,1
19.471282054,0,0
19.471311742,1,0
19.471311862,1,1
19.571274150,1,0
19.571277242,0,0
19.571305042,1,0
19.571305388,1,1
19.671267386,1,0
19.671268844,0,0
19.671298454,1,0
19.671298594,1,1
19.771261796,0,1
19.771262802,0,0
19.771292124,1,0
19.771292442,1,1
19.871254098,0,1
19.871254210,0,0
19.871285334,1,0
19.871285628,1,1
19.971249102,1,0
19.971251344,0,0
19.971278924,1,0
19.971279014,1,1
20.071241528,1,0
20.071243994,0,0
20.071272246,1,0
20.071272436,1,1
20.171235338,0,1
20.171237196,0,0
20.171266012,0,1
20.171266356,1,1
20.271229298,0,1
20.271229322,0,0
20.271259198,0,1
20.271259246,1,1
20.371222118,1,0
20.371223656,0,0
20.371252796,1,0
20.371252884,1,1
20.471214942,1,0
20.471215320,0,0
20.471246172,0,1
20.471246226,1,1
20.571209438,0,1
20.571210064,0,0
20.571239646,0,1
20.571239696,1,1
20.671202270,0,1
20.671203672,0,0
20.671232920,0,1
20.671233158,1,1
20.771195420,0,1
20.771198018,0,0
20.771226684,0,1
20.771226748,1,1
20.871189788,0,1
20.871191702,0,0
20.871219910,0,1
20.871220058,1,1
20.971182550,0,1
20.971184076,0,0
20.971213286,0,1
20.971213438,1,1
21.071175584,1,0
21.071175900,0,0
21.071206692,0,1
21.071206818,1,1
21.171168968,1,0
21.171169430,0,0
21.171200116,0,1
21.171200548,1,1
21.271163458,0,1
21.271163902,0,0
21.271193800,0,1
21.271193868,1,1
21.371155680,0,1
21.371158248,0,0
21.371187114,0,1
21.371187236,1,1
21.471149598,0,1
21.471151104,0,0
21.471180476,1,0
21.471180590,1,1
21.571143178,0,1
21.571145786,0,0
21.571173986,1,0
21.571174136,1,1
21.671135844,1,0
21.671136858,0,0
21.671167422,0,1
21.671167636,1,1
21.771129456,1,0
21.771129818,0,0
21.771161096,0,1
21.771161166,1,1
21.871123776,0,1
21.871125342,0,0
21.871154180,0,1
21.871154354,1,1
21.971117166,1,0
21.971119712,0,0
21.971147624,1,0
21.971147732,1,1
22.071110346,0,1
22.071112110,0,0
22.071141264,1,0
22.071141448,1,1
22.171103986,0,1
22.171105744,0,0
22.171134582,1,0
22.171134584,1,1
22.271096906,0,1
22.271096990,0,0
22.271128242,1,0
22.271128300,1,1
22.371089934,1,0
22.371090834,0,0
22.371121432,1,0
22.371121492,1,1
22.471084184,0,1
22.471085088,0,0
22.471114760,1,0
22.471114906,1,1
22.571077642,0,1
22.571078584,0,0
22.571108240,1,0
22.571108610,1,1
22.671071082,0,1
22.671074584,0,0
22.671101708,1,0
22.671101864,1,1
22.771061700,1,0
22.771064640,0,0
22.771095310,0,1
22.771095358,1,1
22.871057316,1,0
22.871057850,0,0
22.871088778,1,0
22.871088794,1,1
22.971048210,1,0
22.971051380,0,0
22.971082078,0,1
22.971082276,1,1
23.071044692,1,0
23.071044738,0,0
23.071075670,0,1
23.071075686,1,1
23.171038326,0,1
23.171039270,0,0
23.171068924,1,0
23.171069114,1,1
23.271033254,0,1
23.271034420,0,0
23.271062580,0,1
23.271063014,1,1
23.371025216,1,0
23.371026742,0,0
23.371056194,0,1
23.371056202,1,1
23.471017710,1,0
23.471019672,0,0
23.471049210,0,1
23.471049322,1,1
23.571011772,0,1
23.571014364,0,0
23.571042840,1,0
23.571043140,1,1
23.671008636,1,0
23.671009590,0,0
23.671036244,0,1
23.671036400,1,1
23.770998450,1,0
23.770998590,0,0
23.771029756,0,1
23.771029968,1,1
23.870991910,0,1
23.870995722,0,0
23.871023002,0,1
23.871023176,1,1
23.970987056,0,1
23.970987466,0,0
23.971016636,0,1
23.971016674,1,1
24.070979186,0,1
24.070980780,0,0
24.071009794,1,0
24.071010210,1,1
24.170971624,1,0
24.170972574,0,0
24.171003422,0,1
24.171003492,1,1
24.270966224,0,1
24.270967610,0,0
24.270996754,0,1
24.270997172,1,1
24.370959020,1,0
24.370959332,0,0
24.370990208,0,1
24.370990370,1,1
24.470952206,1,0
24.470952830,0,0
24.470983768,1,0
24.470983964,1,1
24.570946378,0,1
24.570949588,0,0
24.570976976,1,0
24.570977178,1,1
24.670940920,1,0
24.670940956,0,0
24.670970492,0,1
24.670970604,1,1
24.770932594,1,0
24.770933616,0,0
24.770964282,1,0
24.770964710,1,1
24.870926724,0,1
24.870927528,0,0
24.870957330,1,0
24.870957434,1,1
24.970920092,0,1
24.970921152,0,0
24.970951020,1,0
24.970951038,1,1
25.070913400,0,1
25.070916752,0,0
25.070944242,0,1
25.070944328,1,1
25.170907128,1,0
25.170909754,0,0
25.170937628,0,1
25.170937726,1,1
25.270899642,1,0
25.270901674,0,0
25.270931370,0,1
25.270931374,1,1
25.370893082,1,0
25.370896202,0,0
25.370924830,0,1
25.370925012,1,1
25.470887622,0,1
25.470888788,0,0
25.470917964,0,1
25.470918250,1,1
25.570880130,1,0
25.570880940,0,0
25.570911578,0,1
25.570911618,1,1
25.670874408,0,1
25.670875084,0,0
25.670904980,0,1
25.670905006,1,1
25.770868106,0,1
25.770868984,0,0
25.770898464,1,0
25.770898626,1,1
25.870861024,0,1
25.870861416,0,0
25.870891638,0,1
25.870891962,1,1
25.970854180,1,0
25.970854502,0,0
25.970885340,0,1
25.970885400,1,1
26.070847960,0,1
26.070849166,0,0
26.070878568,1,0
26.070878930,1,1
26.170841468,0,1
26.170843196,0,0
26.170872044,1,0
26.170872064,1,1
26.270832288,1,0
26.270835254,0,0
26.270865408,0,1
26.270865914,1,1
26.370829030,1,0
26.370830990,0,0
26.370858912,0,1
26.370859382,1,1
26.470821614,1,0
26.470821690,0,0
26.470852454,0,1
26.470852618,1,1
26.570814876,1,0
26.570816714,0,0
26.570845984,1,1
26.670808706,0,1
26.670810530,0,0
26.670839106,0,1
26.670839342,1,1
26.770798852,1,0
26.770805490,0,0
26.770832790,0,1
26.770833000,1,1
26.870796934,1,0
26.870797098,0,0
26.870826056,1,0
26.870826094,1,1
26.970788548,1,0
26.970789108,0,0
26.970819686,0,1
26.970819714,1,1
27.070782946,1,0
27.070783612,0,0
27.070813202,1,0
27.070813268,1,1
27.170774750,1,0
27.170775632,0,0
27.170806290,0,1
27.170806540,1,1
27.270769120,0,1
27.270769934,0,0
27.270799780,0,1
27.270800258,1,1
27.370762456,0,1
27.370764496,0,0
27.370793404,0,1
27.370793514,1,1
27.470757572,0,1
27.470759418,0,0
27.470786636,0,1
27.470786842,1,1
27.570749550,0,1
27.570750328,0,0
27.570780120,0,1
27.570780338,1,1
27.670744502,1,0
27.670746216,0,0
27.670773752,0,1
27.670773806,1,1
27.770737324,0,1
27.770738316,0,0
27.770767312,0,1
27.770767352,1,1
27.870729982,0,1
27.870733126,0,0
27.870760560,1,0
27.870760794,1,1
27.970723338,0,1
27.970724998,0,0
27.970753836,0,1
27.970753886,1,1
28.070716606,0,1
28.070718778,0,0
28.070747250,0,1
28.070747504,1,1
28.170710292,0,1
28.170710740,0,0
28.170740870,1,0
28.170740912,1,1
28.270702914,1,0
28.270703720,0,0
28.270734054,0,1
28.270734296,1,1
28.370696324,1,0
28.370700924,0,0
28.370727504,0,1
28.370727964,1,1
28.470690328,1,0
28.470690544,0,0
28.470721120,1,0
28.470721144,1,1
28.570684658,0,1
28.570685030,0,0
28.570714598,0,1
28.570714608,1,1
28.670676692,1,0
28.670677576,0,0
28.670708112,0,1
28.670708234,1,1
28.770670054,1,0
28.770670394,0,0
28.770701702,0,1
28.770701730,1,1
28.870663344,1,0
28.870667768,0,0
28.870694884,0,1
28.870695006,1,1
28.970657764,1,0
28.970659762,0,0
28.970688324,0,1
28.970688394,1,1
29.070652770,0,1
29.070653028,0,0
29.070681714,0,1
29.070681740,1,1
29.170644280,0,1
29.170646368,0,0
29.170674946,0,1
29.170675196,1,1
29.270638184,0,1
29.270640900,0,0
29.270668550,0,1
29.270668914,1,1
29.370630214,1,0
29.370631582,0,0
29.370661772,0,1
29.370662370,1,1
29.470624942,1,0
29.470624968,0,0
29.470655422,0,1
29.470655566,1,1
29.570617794,1,0
29.570618434,0,0
29.570648892,0,1
29.570649112,1,1
29.670611650,0,1
29.670613228,0,0
29.670642334,0,1
29.670642568,1,1
29.770604590,1,0
29.770604778,0,0
29.770635886,0,1
29.770636094,1,1
29.870598684,0,1
29.870601800,0,0
29.870629260,0,1
29.870629270,1,1
29.970592330,1,0
29.970593228,0,0
29.970622520,0,1
29.970622836,1,1
30.070585456,0,1
30.070587254,0,0
30.070616022,1,0
30.070616360,1,1
30.170578792,0,1
30.170581554,0,0
30.170609420,0,1
30.170609708,1,1
30.270572486,1,0
30.270572508,0,0
30.270603062,0,1
30.270603266,1,1
30.370565268,1,0
30.370566252,0,0
30.370596400,1,0
30.370596484,1,1
30.470559180,0,1
30.470560256,0,0
30.470589746,0,1
30.470589776,1,1
30.570552746,0,1
30.570553416,0,0
30.570583348,0,1
30.570583422,1,1
30.670546232,0,1
30.670549090,0,0
30.670576828,1,0
30.670576916,1,1
30.770536720,1,0
30.770541794,0,0
30.770570346,0,1
30.770570494,1,1
30.870535060,0,1
30.870536070,0,0
30.870563730,1,0
30.870563868,1,1
30.970527602,1,0
30.970528604,0,0
30.970557090,0,1
30.970557206,1,1
31.070518914,1,0
31.070522672,0,0
31.070550612,1,0
31.070550672,1,1
31.170512714,1,0
31.170513280,0,0
31.170543858,1,0
31.170543924,1,1
31.270506104,1,0
31.270506476,0,0
31.270537282,0,1
31.270537414,1,1
31.370500710,0,1
31.370500726,0,0
31.370530838,1,0
31.370530892,1,1
31.470493086,1,0
31.470494256,0,0
31.470524294,0,1
31.470524716,1,1
31.570486680,1,0
31.570487872,0,0
31.570517796,0,1
31.570517900,1,1
31.670479900,1,0
31.670480358,0,0
31.670511108,0,1
31.670511296,1,1
31.770472180,1,0
31.770476230,0,0
31.770504788,0,1
31.770504922,1,1
31.870468028,1,0
31.870470116,0,0
31.870497938,0,1
31.870498068,1,1
31.970460088,1,0
31.970460666,0,0
31.970491546,0,1
31.970491602,1,1
32.070453450,0,0
32.070484998,1,0
32.070485278,1,1
32.170447916,0,1
32.170448910,0,0
32.170478474,1,0
32.170478560,1,1
32.270440862,1,0
32.270440952,0,0
32.270472070,1,0
32.270472162,1,1
32.370434282,1,0
32.370434346,0,0
32.370465162,0,1
32.370465394,1,1
32.470427472,1,0
32.470427952,0,0
32.470458558,1,0
32.470458650,1,1
32.570421378,0,1
32.570422484,0,0
32.570451984,1,0
32.570452050,1,1
32.670414802,0,1
32.670416764,0,0
32.670445390,1,0
32.670445682,1,1
32.770405604,0,1
32.770408486,0,0
32.770439124,0,1
32.770439266,1,1
32.870400956,1,0
32.870401642,0,0
32.870432384,0,1
32.870432570,1,1
32.970394288,0,1
32.970394604,0,0
32.970426076,1,0
32.970426234,1,1
33.070389756,1,0
33.070390880,0,0
33.070419170,1,0
33.070419214,1,1
33.170382008,0,1
33.170382096,0,0
33.170412564,1,0
33.170412862,1,1
33.270375388,1,0
33.270375492,0,0
33.270406234,0,1
33.270406510,1,1
33.370368218,1,0
33.370369238,0,0
33.370399436,0,1
33.370399516,1,1
33.470362342,0,1
33.470362406,0,0
33.470393130,1,0
33.470393136,1,1
33.570356696,0,1
33.570356816,0,0
33.570386486,0,1
33.570386616,1,1
33.670349102,0,1
33.670350690,0,0
33.670379916,0,1
33.670379980,1,1
33.770342668,0,1
33.770342798,0,0
33.770373424,0,1
33.770373666,1,1
33.870335902,0,1
33.870338526,0,0
33.870366776,0,1
33.870367000,1,1
33.970329358,0,1
33.970330148,0,0
33.970360046,0,1
33.970360254,1,1
34.070322732,0,1
34.070322968,0,0
34.070353548,0,1
34.070353660,1,1
34.170315706,1,0
34.170317276,0,0
34.170346898,0,1
34.170347184,1,1
34.270309412,0,1
34.270311770,0,0
34.270340740,1,0
34.270340764,1,1
34.370304144,0,1
34.370304360,0,0
34.370333794,0,1
34.370334174,1,1
34.470297470,0,1
34.470297988,0,0
34.470327438,1,0
34.470327466,1,1
34.570287292,0,1
34.570291836,0,0
34.570320748,0,1
34.570320914,1,1
34.670282848,1,0
34.670283400,0,0
34.670314308,0,1
34.670314368,1,1
34.770277616,1,0
34.770279852,0,0
34.770307926,0,1
34.770308144,1,1
34.870270380,0,1
34.870272818,0,0
34.870300926,1,0
34.870301074,1,1
34.970263704,0,1
