Time [s],Sheep1,Sheep2
17.666112156,0,1
17.666112296,1,1
17.766074368,1,0
17.766074522,0,0
17.766105522,1,0
17.766105586,1,1
17.866067570,1,0
17.866068028,0,0
17.866098940,1,0
17.866099028,1,1
17.966061234,1,0
17.966061676,0,0
17.966092286,1,0
17.966092702,1,1
18.066054922,0,1
18.066055394,0,0
18.066085862,1,0
18.066085944,1,1
18.166048318,0,1
18.166049194,0,0
18.166079148,1,0
18.166079844,1,1
18.266041964,1,0
18.266042624,0,0
18.266072446,1,0
18.266072854,1,1
18.366035076,1,0
18.366035240,0,0
18.366066170,1,0
18.366066314,1,1
18.466028528,1,0
18.466028726,0,0
18.466059328,1,0
18.466060276,1,1
18.566022042,0,1
18.566022122,0,0
18.566052964,1,0
18.566053248,1,1
18.666015532,1,0
18.666015568,0,0
18.666046488,1,0
18.666047002,1,1
18.766008962,1,0
18.766008974,0,0
18.766040014,1,0
18.766040432,1,1
18.866003090,0,1
18.866003782,0,0
18.866033370,1,0
18.866034110,1,1
18.965995916,0,1
18.965996274,0,0
18.966026846,1,0
18.966027152,1,1
19.065986924,1,0
19.065990302,0,0
19.066020312,1,0
19.066020984,1,1
19.165983118,1,0
19.165983348,0,0
19.166013828,1,0
19.166014446,1,1
19.265976518,1,0
19.265979086,0,0
19.266007274,1,0
19.266007748,1,1
19.365969738,0,1
19.365969888,0,0
19.366000680,1,0
19.366001118,1,1
19.465963214,0,1
19.465963498,0,0
19.465994036,1,0
19.465994368,1,1
19.565956738,1,0
19.565958042,0,0
19.565987642,1,0
19.565987976,1,1
19.665950276,0,1
19.665953450,0,0
19.665980868,1,0
19.665981598,1,1
19.765941166,0,1
19.765943744,0,0
19.765974782,1,0
19.765974892,1,1
19.865935434,1,0
19.865936998,0,0
19.865967948,1,0
19.865968712,1,1
19.965930532,1,0
19.965930642,0,0
19.965961224,1,0
19.965961952,1,1
20.065923988,0,1
20.065924762,0,0
20.065955118,1,0
20.065955242,1,1
20.165917624,1,0
20.165917804,0,0
20.165948294,1,0
20.165948920,1,1
20.265910480,0,1
20.265910816,0,0
20.265941640,1,0
20.265942042,1,1
20.365904384,0,1
20.365904418,0,0
20.365935224,1,0
20.365935886,1,1
20.465897830,0,1
20.465897868,0,0
20.465928750,1,0
20.465929086,1,1
20.565891126,1,0
20.565891284,0,0
20.565922206,1,0
20.565922316,1,1
20.665884616,1,0
20.665884750,0,0
20.665915342,1,0
20.665915844,1,1
20.765878106,1,0
20.765878116,0,0
20.765909106,1,0
20.765909264,1,1
20.865871880,0,1
20.865871930,0,0
20.865902500,1,0
20.865903006,1,1
20.965865056,0,1
20.965867386,0,0
20.965896288,0,1
20.965896396,1,1
21.065858650,1,0
21.065859822,0,0
21.065889422,1,0
21.065889788,1,1
21.165852176,0,1
21.165852178,0,0
21.165882786,1,0
21.165883896,1,1
21.265845678,1,0
21.265846102,0,0
21.265876232,1,0
21.265876576,1,1
21.365838746,0,1
21.365838840,0,0
21.365869686,1,0
21.365870016,1,1
21.465832200,1,0
21.465832390,0,0
21.465863302,1,0
21.465863688,1,1
21.565825782,1,0
21.565825926,0,0
21.565856486,1,0
21.565856980,1,1
21.665819142,1,0
21.665820852,0,0
21.665850092,1,0
21.665850550,1,1
21.765812660,1,0
21.765813996,0,0
21.765843686,1,0
21.765843890,1,1
21.865803682,1,0
21.865806280,0,0
21.865836862,1,0
21.865837628,1,1
21.965799524,0,1
21.965800812,0,0
21.965830446,1,0
21.965830708,1,1
22.065792942,1,0
22.065793230,0,0
22.065824010,1,0
22.065824158,1,1
22.165786702,1,0
22.165787856,0,0
22.165817484,1,0
22.165818030,1,1
22.265780238,0,1
22.265782030,0,0
22.265810900,1,0
22.265811162,1,1
22.365773360,1,0
22.365773664,0,0
22.365804264,1,0
22.365804780,1,1
22.465766678,1,0
22.465770752,0,0
22.465797738,1,0
22.465798228,1,1
22.565760422,0,1
22.565760460,0,0
22.565791542,1,0
22.565791558,1,1
22.665753712,1,0
22.665753768,0,0
22.665784678,1,0
22.665784938,1,1
22.765746882,0,1
22.765747142,0,0
22.765778002,1,0
22.765778600,1,1
22.865741320,1,0
22.865744130,0,0
22.865771448,1,0
22.865771970,1,1
22.965734308,1,0
22.965735332,0,0
22.965765142,1,0
22.965765618,1,1
23.065727848,1,0
23.065728806,0,0
23.065758738,0,1
23.065758796,1,1
23.165721218,1,0
23.165721410,0,0
23.165751990,1,0
23.165752526,1,1
23.265714400,1,0
23.265714814,0,0
23.265745464,1,0
23.265745856,1,1
23.365707970,1,0
23.365708038,0,0
23.365738858,1,0
23.365739308,1,1
23.465701558,1,0
23.465701592,0,0
23.465732612,1,0
23.465732858,1,1
23.565694848,1,0
23.565695306,0,0
23.565725908,1,0
23.565725996,1,1
23.665688400,0,1
23.665690098,0,0
23.665719232,1,0
23.665719564,1,1
23.765679868,0,1
23.765681696,0,0
23.765712946,1,0
23.765713174,1,1
23.865675458,1,0
23.865675570,0,0
23.865706180,1,0
23.865707356,1,1
23.965668254,0,1
23.965669108,0,0
23.965699904,1,0
23.965700086,1,1
24.065661918,0,1
24.065662646,0,0
24.065693288,1,0
24.065693656,1,1
24.165654736,1,0
24.165661602,0,0
24.165686682,1,0
24.165687024,1,1
24.265648536,0,1
24.265649804,0,0
24.265680226,1,0
24.265680470,1,1
24.365641462,1,0
24.365644882,0,0
24.365673570,1,0
24.365674332,1,1
24.465636226,1,0
24.465638056,0,0
24.465667124,1,0
24.465667552,1,1
24.565629164,1,0
24.565629348,0,0
24.565660498,1,0
24.565660732,1,1
24.665622832,0,1
24.665622912,0,0
24.665653762,1,0
24.665654042,1,1
24.765616310,1,0
24.765616474,0,0
24.765647450,0,1
24.765647504,1,1
24.865609928,0,1
24.865609968,0,0
24.865640520,1,0
24.865641276,1,1
24.965603302,0,1
24.965604220,0,0
24.965634212,1,0
24.965634686,1,1
25.065596970,1,0
25.065597206,0,0
25.065628106,1,0
25.065628256,1,1
25.165590418,1,0
25.165590500,0,0
25.165621190,1,0
25.165621728,1,1
25.265583588,1,0
25.265583724,0,0
25.265614324,1,0
25.265614716,1,1
25.365577156,0,1
25.365578414,0,0
25.365607748,1,0
25.365608334,1,1
25.465570462,1,0
25.465570490,0,0
25.465601392,1,0
25.465601620,1,1
25.565563882,1,0
25.565564104,0,0
25.565594704,1,0
25.565595350,1,1
25.665557414,1,0
25.665558278,0,0
25.665588208,1,0
25.665588830,1,1
25.765550642,0,1
25.765550862,0,0
25.765582010,1,0
25.765582030,1,1
25.865544514,0,1
25.865544630,0,0
25.865575026,1,0
25.865575740,1,1
25.965537918,1,0
25.965539430,0,0
25.965568798,1,0
25.965569276,1,1
26.065531256,1,0
26.065536860,0,0
26.065562272,1,0
26.065562384,1,1
26.165524906,1,0
26.165526806,0,0
26.165555654,1,0
26.165556204,1,1
26.265517578,0,1
26.265518396,0,0
26.265549128,1,0
26.265549282,1,1
26.365511464,1,0
26.365511572,0,0
26.365542512,1,0
26.365543004,1,1
26.465505172,1,0
26.465506204,0,0
26.465536014,1,0
26.465536422,1,1
26.565498450,1,0
26.565498508,0,0
26.565529498,1,0
26.565529680,1,1
26.665491838,1,0
26.665491850,0,0
26.665522792,1,0
26.665523346,1,1
26.765485164,0,1
26.765485368,0,0
26.765516424,1,0
26.765516574,1,1
26.865479168,1,0
26.865481940,0,0
26.865509976,1,0
26.865510274,1,1
26.965472226,1,0
26.965472330,0,0
26.965503250,1,0
26.965503454,1,1
27.065465762,0,1
27.065465894,0,0
27.065496664,1,0
27.065497004,1,1
27.165459400,1,0
27.165459636,0,0
27.165490216,1,0
27.165490740,1,1
27.265452930,1,0
27.265453348,0,0
27.265483708,1,0
27.265484156,1,1
27.365446188,1,0
27.365446492,0,0
27.365477102,1,0
27.365477416,1,1
27.465439598,1,0
27.465442938,0,0
27.465470564,1,0
27.465470806,1,1
27.565433158,0,1
27.565433168,0,0
27.565463768,1,0
27.565464386,1,1
27.665426554,1,0
27.665426590,0,0
27.665457212,1,0
27.665457804,1,1
27.765419114,0,1
27.765420000,0,0
27.765451112,1,0
27.765451160,1,1
27.865413750,1,0
27.865414426,0,0
27.865444476,1,0
27.865445086,1,1
27.965406868,0,1
27.965406908,0,0
27.965437878,1,0
27.965438296,1,1
28.065400320,0,1
28.065400668,0,0
28.065431272,1,0
28.065431986,1,1
28.165393724,0,1
28.165396384,0,0
28.165424834,1,0
28.165425174,1,1
28.265387376,0,1
28.265387482,0,0
28.265418372,0,1
28.265418386,1,1
28.365380650,1,0
28.365380698,0,0
28.365411598,1,0
28.365412110,1,1
28.465374078,1,0
28.465374120,0,0
28.465405022,1,0
28.465405466,1,1
28.565367498,1,0
28.565367644,0,0
28.565398264,1,0
28.565398974,1,1
28.665360876,1,0
28.665361856,0,0
28.665391816,1,0
28.665392424,1,1
28.765353690,0,1
28.765354524,0,0
28.765385368,1,0
28.765385702,1,1
28.865347942,1,0
28.865348022,0,0
28.865378842,1,0
28.865379072,1,1
28.965341308,1,0
28.965344826,0,0
28.965372124,1,0
28.965372776,1,1
29.065334766,0,0
29.065365686,1,0
29.065365994,1,1
29.165328474,1,0
29.165328598,0,0
29.165359198,1,0
29.165359572,1,1
29.265323000,0,1
29.265324450,0,0
29.265352720,1,0
29.265353132,1,1
29.365315242,0,1
29.365315950,0,0
29.365346182,1,0
29.365346410,1,1
29.465308848,1,0
29.465309434,0,0
29.465339534,1,0
29.465339968,1,1
29.565302024,1,0
29.565302156,0,0
29.565333088,1,0
29.565333244,1,1
29.665295392,1,0
29.665295580,0,0
29.665326520,1,0
29.665326570,1,1
29.765288862,1,0
29.765289020,0,0
29.765320072,1,0
29.765320088,1,1
29.865282554,0,1
29.865282652,0,0
29.865313474,1,0
29.865313948,1,1
29.965276088,1,0
29.965278858,0,0
29.965306924,1,0
29.965307416,1,1
30.065269646,0,1
30.065271404,0,0
30.065300258,1,0
30.065300544,1,1
30.165262930,1,0
30.165263048,0,0
30.165293520,1,0
30.165294260,1,1
30.265256182,0,1
30.265256378,0,0
30.265287212,1,0
30.265287606,1,1
30.365249734,0,1
30.365249918,0,0
30.365280644,1,0
30.365280804,1,1
30.465244576,1,0
30.465245358,0,0
30.465273956,1,0
30.465274474,1,1
30.565236616,0,1
30.565239310,0,0
30.565267538,1,0
30.565267802,1,1
30.665230280,1,0
30.665230348,0,0
30.665261148,1,0
30.665261578,1,1
30.765223062,0,1
30.765223406,0,0
30.765254586,0,1
30.765254710,1,1
30.865217064,1,0
30.865217302,0,0
30.865247764,1,0
30.865248170,1,1
30.965210454,0,1
30.965210924,0,0
30.965241404,1,0
30.965241750,1,1
31.065204002,1,0
31.065204196,0,0
31.065235006,1,0
31.065235108,1,1
31.165197538,1,0
31.165201200,0,0
31.165228358,1,0
31.165228846,1,1
31.265190990,0,1
31.265194246,0,0
31.265221690,1,0
31.265222262,1,1
31.365184280,0,1
31.365184440,0,0
31.365214912,1,0
31.365215330,1,1
31.465177596,1,0
31.465177682,0,0
31.465208624,1,0
31.465208764,1,1
31.565171036,1,0
31.565171094,0,0
31.565202004,1,0
31.565202242,1,1
31.665164534,1,0
31.665164606,0,0
31.665195556,1,0
31.665195692,1,1
31.765157218,0,1
31.765157950,0,0
31.765189028,1,0
31.765189170,1,1
31.865151556,1,0
31.865153972,0,0
31.865182460,1,0
31.865182876,1,1
31.965144932,1,0
31.965144990,0,0
31.965175870,1,0
31.965176052,1,1
32.065139232,0,1
32.065141750,0,0
32.065169562,1,0
32.065169738,1,1
32.165131634,0,1
32.165131978,0,0
32.165162804,1,0
32.165163546,1,1
32.265125636,1,0
32.265127306,0,0
32.265156304,1,0
32.265156434,1,1
32.365118564,1,0
32.365120478,0,0
32.365149436,1,0
32.365150112,1,1
32.465111918,0,1
32.465112918,0,0
32.465143168,1,0
32.465143400,1,1
32.565105514,1,0
32.565105628,0,0
32.565136570,1,0
32.565136974,1,1
32.665099022,1,0
32.665099230,0,0
32.665129890,1,0
32.665130160,1,1
32.765091762,0,1
32.765095140,0,0
32.765123352,1,0
32.765123636,1,1
32.865086278,1,0
32.865088286,0,0
32.865117086,0,1
32.865117112,1,1
32.965079474,0,1
32.965080682,0,0
32.965110384,1,0
32.965110514,1,1
33.065073020,1,0
33.065073124,0,0
33.065103616,1,0
33.065104350,1,1
33.165066476,1,0
33.165067096,0,0
33.165097046,1,0
33.165097774,1,1
33.265059752,1,0
33.265060758,0,0
33.265090758,1,0
33.265091050,1,1
33.365054008,0,1
33.365056570,0,0
33.365084238,1,0
33.365084368,1,1
33.465046590,1,0
33.465046968,0,0
33.465077786,0,1
33.465078018,1,1
33.565040070,0,1
33.565040206,0,0
33.565070960,1,0
33.565071534,1,1
33.665033660,0,1
33.665033670,0,0
33.665064700,1,0
33.665065090,1,1
33.765026986,1,0
33.765027072,0,0
33.765058012,1,0
33.765058236,1,1
33.865020594,1,0
33.865020844,0,0
33.865051684,1,0
33.865051890,1,1
33.965013830,1,0
33.965016306,0,0
33.965044814,1,0
33.965044988,1,1
34.065007250,1,0
34.065007294,0,0
34.065038396,1,0
34.065038676,1,1
34.165000506,0,1
34.165000896,0,0
34.165031916,1,0
34.165032034,1,1
34.264994170,1,0
34.264994606,0,0
34.265025316,1,0
34.265025390,1,1
34.364987756,1,0
34.364987808,0,0
34.365018408,1,0
34.365018876,1,1
34.464981218,0,1
34.464983156,0,0
34.465012088,1,0
34.465012320,1,1
34.564974510,0,1
34.564974560,0,0
34.565005400,1,0
34.565005788,1,1
34.664967908,1,0
34.664968100,0,0
34.664999230,1,0
34.664999406,1,1
34.764961334,1,0
34.764961560,0,0
34.764992700,1,0
34.764992812,1,1
34.864955080,1,0
34.864956032,0,0
34.864986032,1,0
34.864986178,1,1
34.964948304,1,0
